"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"13046",5888,0,1.9904e-05,1,1,16,1,38,1024,9,373902,256,240,1,2424,1875,277,510,256,16,15,25097,19984,1,6.532906,0.097131,0.015626,0.052463,0.049184,0.236084,0.288547,0.049184,0.052463,11.555118,100,100,0.093212,2424,2.064546,1.494118,1.984375,4,2,762,508,64,30,144,63,36,4.997111,3.331407,0.103287,0.059021,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.002716,0,0.082582
"2156",2304,0,1.9808e-05,1,1,16,1,38,1024,9,371831,256,240,1,2424,1875,277,510,256,16,15,24831,19810,1,6.479658,0.097683,0.015625,0.05155,0.048328,0.180425,0.186869,0.048328,0.05155,11.546027,100,100,0.098388,2424,2.179196,1.494118,1.988281,4,2,762,509,64,30,112,231,36,4.910134,3.279866,0.372126,0.057994,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.002731,0,0.087168
"15185",6400,0,1.9488e-05,1,1,16,1,38,1024,9,306847,256,240,1,2424,1875,277,510,256,16,15,20016,25304,1,6.72955,0.121103,0.015682,0.050663,0.047496,0.202651,0.259646,0.047496,0.050663,11.555118,100,100,0.121304,2424,2.686776,1.494118,1.984375,4,2,762,508,64,30,128,71,36,4.82562,3.21708,0.112408,0.056996,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.00331,0,0.107471
"7022",4352,0,2.3072e-05,1,1,16,1,38,1024,9,377098,256,240,1,2424,1875,277,510,256,16,15,25376,25286,1,6.522774,0.121133,0.015626,0.049637,0.046535,0.341254,0.378482,0.046535,0.049637,11.546027,100,100,0.09572,2424,2.120113,1.494118,1.988281,4,2,762,509,64,30,220,63,36,4.727917,3.15815,0.097723,0.055842,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.002693,0,0.084805
"19034",7168,0,1.9936e-05,1,1,16,1,38,1024,9,306900,256,240,1,2424,1875,277,510,256,16,15,19996,20000,1,6.727592,0.095636,0.015625,0.057329,0.053746,0.100326,0.186321,0.053746,0.057329,11.555118,100,100,0.121063,2424,2.681419,1.494118,1.984375,4,2,762,508,64,30,56,71,36,5.460624,3.640416,0.1272,0.064496,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.003309,0,0.107257
"22136",7680,0,2.0288e-05,1,1,16,1,38,1024,9,306633,256,240,1,2424,1875,277,510,256,16,15,20021,20088,1,6.523512,0.095456,0.015624,0.057423,0.053834,0.086134,0.179446,0.053834,0.057423,11.555118,100,100,0.121292,2424,2.686508,1.494118,1.984375,4,2,762,508,64,30,48,71,36,5.469501,3.646334,0.127406,0.0646,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.003312,0,0.10746
"7808",4608,0,2.2464e-05,1,1,16,1,38,1024,9,306660,256,240,1,2424,1875,277,510,256,16,15,20009,20008,1,6.722886,0.096099,0.015625,0.057367,0.053782,0.100393,0.186444,0.053782,0.057367,11.546027,100,100,0.120942,2424,2.678749,1.494118,1.988281,4,2,762,509,64,30,56,71,36,5.464237,3.649996,0.127284,0.064538,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.003312,0,0.10715
"21665",7680,0,1.9936e-05,1,1,16,1,38,1024,9,374911,256,240,1,2424,1875,277,510,256,16,15,25199,20058,1,6.728447,0.095825,0.015626,0.057216,0.05364,0.257471,0.307535,0.05364,0.057216,11.546027,100,100,0.096393,2424,2.135005,1.494118,1.988281,4,2,762,509,64,30,144,231,36,5.449813,3.64036,0.413027,0.064368,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.002709,0,0.0854
"18800",7168,0,1.9935e-05,1,1,16,1,38,1024,9,307148,256,240,1,2424,1875,277,510,256,16,15,19999,25070,1,6.726434,0.096145,0.015624,0.057223,0.053646,0.386254,0.457782,0.053646,0.057223,11.555118,100,100,0.095498,2424,2.115196,1.494118,1.984375,4,2,762,508,64,30,216,63,36,5.450467,3.633644,0.112657,0.064376,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.003307,0,0.084608
"23711",7936,0,1.7216e-05,1,1,16,1,38,1024,9,375311,256,240,1,2424,1875,277,510,256,16,15,25271,25270,1,6.524214,0.095212,0.015624,0.057468,0.053876,0.22987,0.280154,0.053876,0.057468,11.555118,100,100,0.121438,2424,2.689731,1.494118,1.984375,4,2,762,508,64,30,128,231,36,5.473786,3.649191,0.414844,0.064651,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.002706,0,0.107589
"12626",5888,0,2.0799e-05,1,1,16,1,38,1024,9,373116,256,240,1,2424,1875,277,510,256,16,15,25111,25124,1,6.522717,0.096701,0.015624,0.057305,0.053724,0.386811,0.422626,0.053724,0.057305,11.555118,100,100,0.096731,2424,2.142487,1.494118,1.984375,4,2,762,508,64,30,216,63,36,5.458327,3.638885,0.11282,0.064468,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.002722,0,0.085699
"13763",6144,0,2.0447e-05,1,1,16,1,38,1024,9,306533,256,240,1,2424,1875,277,510,256,16,15,19995,25040,1,6.740471,0.12123,0.015625,0.057288,0.053708,0.21483,0.307923,0.053708,0.057288,11.555118,100,100,0.12148,2424,2.690673,1.494118,1.984375,4,2,762,508,64,30,120,231,36,5.456688,3.637792,0.413548,0.064449,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.003313,0,0.107627
"5912",4096,0,2.2368e-05,1,1,16,1,38,1024,9,307097,256,240,1,2424,1875,277,510,256,16,15,20005,25142,1,6.524256,0.121152,0.015626,0.057395,0.053808,0.387416,0.408939,0.053808,0.057395,11.555118,100,100,0.096442,2424,2.136107,1.494118,1.984375,4,2,762,508,64,30,216,71,36,5.466868,3.644579,0.127345,0.064569,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.003307,0,0.085444
"10313",5376,0,2.0768e-05,1,1,16,1,38,1024,9,306645,256,240,1,2424,1875,277,510,256,16,15,20015,20054,1,6.726121,0.096574,0.015625,0.05745,0.05386,0.100538,0.186713,0.05386,0.05745,11.555118,100,100,0.121444,2424,2.689866,1.494118,1.984375,4,2,762,508,64,30,56,71,36,5.472137,3.648092,0.127468,0.064632,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.003312,0,0.107595
"10436",5376,0,2.0704e-05,1,1,16,1,38,1024,9,372585,256,240,1,2424,1875,277,510,256,16,15,25036,19994,1,6.733291,0.121248,0.015624,0.057285,0.053704,0.257781,0.307905,0.053704,0.057285,11.555118,100,100,0.09702,2424,2.148906,1.494118,1.984375,4,2,762,508,64,30,144,223,36,5.45636,3.637573,0.399202,0.064445,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.002726,0,0.085956
"461",1024,0,2.0128e-05,1,1,16,1,38,1024,9,304614,256,240,1,2424,1875,277,510,256,16,15,19832,25296,1,6.516711,0.122214,0.015626,0.057939,0.054318,0.333149,0.456269,0.054318,0.057939,11.555118,100,100,0.095751,2424,2.120782,1.494118,1.984375,4,2,762,508,64,30,184,79,36,5.51868,3.67912,0.143037,0.065181,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.003334,0,0.084831
"12155",5888,0,2.2976e-05,1,1,16,1,38,1024,9,306940,256,240,1,2424,1875,277,510,256,16,15,20048,20048,1,6.533259,0.120922,0.015625,0.057478,0.053886,0.244281,0.316129,0.053886,0.057478,11.555118,100,100,0.095337,2424,2.111626,1.494118,1.984375,4,2,762,508,64,30,136,63,36,5.474776,3.64985,0.11316,0.064663,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.003309,0,0.084465
"15794",6656,0,2.2847e-05,1,1,16,1,38,1024,9,378415,256,240,1,2424,1875,277,510,256,16,15,25489,25266,1,6.477848,0.0951,0.015681,0.057168,0.053595,0.228671,0.271547,0.053595,0.057168,11.555118,100,100,0.120834,2424,2.676351,1.494118,1.984375,4,2,762,508,64,30,128,231,36,5.445239,3.630159,0.412681,0.064314,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.002684,0,0.107054
"12722",5888,0,1.9904e-05,1,1,16,1,38,1024,9,376388,256,240,1,2424,1875,277,510,256,16,15,25341,20056,1,6.520156,0.095655,0.015625,0.057106,0.053537,0.099936,0.185595,0.053537,0.057106,11.555118,100,100,0.12069,2424,2.673159,1.494118,1.984375,4,2,762,508,64,30,56,63,36,5.43937,3.626247,0.112428,0.064245,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.002698,0,0.106926
"2855",2816,0,2.208e-05,1,1,16,1,38,1024,9,374763,256,240,1,2424,1875,277,510,256,16,15,25223,20054,1,6.733186,0.095433,0.015625,0.056902,0.053345,0.085353,0.184931,0.053345,0.056902,11.555118,100,100,0.121408,2424,2.689059,1.494118,1.984375,4,2,762,508,64,30,48,63,36,5.419897,3.613265,0.112025,0.064015,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.00271,0,0.107562
"3794",3328,0,2.2592e-05,1,1,16,1,38,1024,9,389793,256,240,1,2424,1875,277,510,256,16,15,26375,25384,1,6.735354,0.091905,0.015625,0.057364,0.053779,0.229455,0.322672,0.053779,0.057364,11.555118,100,100,0.121438,2424,2.689731,1.494118,1.984375,4,2,762,508,64,30,128,231,36,5.463908,3.642606,0.414095,0.064534,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0,0,0.002606,0,0.107589
