"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"227381",512,3488,9.8178e-05,43,43,16,16,38,3072,6,1174040,924800,262144,14792,3371544,2856741,536181,179568,69660,29240,11008,1127896,50479284,1849,95.091564,3.02452,0.707556,35.435165,10.044459,19.822542,10.824891,13.340297,52.944305,38.988496,66.929134,75.294118,3.519399,227.930233,75.9782,1,1,2.930233,2.465116,179568,69660,85680,27136,64667,172960,43883,440.347521,170.824469,53.017873,13.451569,587695,502928,391739,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,2,3393047,10989632,4321520,38229696,7651632,7405840,18855632,0,0,3.277586,4.108144,8.832405
"295409",1024,1984,0.000381991,86,86,16,16,38,3072,6,4418834,3720992,1048576,59168,13492024,11436347,2142657,719304,279156,117304,44032,4361619,200505430,7396,98.775424,3.083312,0.715956,37.395026,10.537923,21.079625,11.714708,14.078007,55.928045,39.029361,66.862745,74.853801,3.601985,228.02907,77.777027,1,1,2.953488,2.488372,719304,279156,346456,109568,262191,695763,175110,462.644665,179.548611,55.937934,14.078489,2349741,2011712,1571326,1159796,59124624,7422636,24742120,9896848,0,7422636,7573504,3,2,2,13577984,43977616,17319484,152962368,30590860,29709892,75438196,0,0,3.484412,4.374408,9.025737
"361412",1024,3520,0.000382214,86,86,16,16,38,3072,6,4419324,3720992,1048576,59168,13492024,11433719,2142490,719304,279156,117304,44032,4362923,199961384,7396,98.774337,3.092061,0.71604,36.86917,10.389736,20.783199,11.4822,13.880039,55.141573,39.029361,66.862745,74.853801,3.601572,228.02907,77.768686,1,1,2.953488,2.488372,719304,279156,346456,109568,262191,695847,175722,456.138855,177.023759,55.157982,13.929026,2350178,2011712,1571846,1159796,59124624,7422636,24742120,9896848,0,7422636,7573504,3,2,2,13578904,43977616,17319484,152962368,30590860,29709892,75438196,0,0,3.484025,4.373923,9.031654
"244460",512,3776,9.8178e-05,43,43,16,16,38,3072,6,1170960,924800,262144,14792,3371544,2857123,536166,179568,69660,29240,11008,1115034,51124496,1849,95.265167,3.021273,0.708021,34.948452,9.906495,19.478622,10.853973,13.157064,52.217098,38.988496,66.929134,75.294118,3.522498,227.930233,76.046174,1,1,2.930233,2.465116,179568,69660,85680,27136,64430,172963,43918,434.299209,168.478141,52.290563,13.277388,587094,502928,391774,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,2,3393232,10989632,4321520,38229696,7651632,7405840,18855632,0,0,3.286207,4.118949,8.842121
"281701",1024,1472,0.000382215,86,86,16,16,38,3072,6,4418582,3720992,1048576,59168,13492024,11435365,2142599,719304,279156,117304,44032,4361142,199858774,7396,98.766437,3.094091,0.715907,37.087568,10.451281,20.903759,11.565685,13.962259,55.468211,39.029361,66.862745,74.853801,3.602283,228.02907,77.783688,1,1,2.953488,2.488372,719304,279156,346456,109568,262159,695886,175457,458.840848,178.072381,55.487826,13.990406,2350024,2011712,1571871,1159796,59124624,7422636,24742120,9896848,0,7422636,7573504,3,2,2,13578157,43977616,17319484,152962368,30590860,29709892,75438196,0,0,3.484611,4.374657,9.021083
"312951",1024,2464,0.000381895,86,86,16,16,38,3072,6,4414438,3720992,1048576,59168,13492024,11434778,2142567,719304,279156,117304,44032,4372833,199880374,7396,98.779482,3.092462,0.715842,36.931348,10.407259,20.815629,11.530704,13.903447,55.234568,39.029361,66.862745,74.853801,3.605316,228.02907,77.848064,1,1,2.953488,2.488372,719304,279156,346456,109568,262158,695930,175414,456.908122,177.322306,55.257594,13.928061,2350630,2011712,1571668,1159796,59124624,7422636,24742120,9896848,0,7422636,7573504,3,2,2,13578443,43977616,17319484,152962368,30590860,29709892,75438196,0,0,3.487882,4.378764,9.042292
"60145",64,2784,5.184e-06,6,6,16,16,38,3072,6,104440,14112,4096,288,63864,53274,10586,3144,1236,504,192,59492,1017864,36,49.569131,1.221319,0.304147,7.217366,2.094836,0,2.221672,2.8804,10.310523,34.30508,70,72.727273,1.438014,221.75,30.838323,1,1,2.333333,2.333333,3144,1236,1176,448,0,2643,758,102.908843,40.45653,10.813775,3.10134,11185,9792,6543,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,63830,204176,67004,734528,154380,114372,361716,0,0,0.692942,0.716021,2.335098
"322807",1024,2720,0.00038199,86,86,16,16,38,3072,6,4419548,3720992,1048576,59168,13492024,11435946,2142551,719304,279156,117304,44032,4365195,199869504,7396,98.770168,3.092964,0.71592,37.04881,10.440359,20.893304,11.570724,13.947668,55.410244,39.029361,66.862745,74.853801,3.601454,228.02907,77.765695,1,1,2.953488,2.488372,719304,279156,346456,109568,262302,695760,175113,458.361342,177.886288,55.419803,13.948384,2349738,2011712,1571432,1159796,59124624,7422636,24742120,9896848,0,7422636,7573504,3,2,2,13578276,43977616,17319484,152962368,30590860,29709892,75438196,0,0,3.483849,4.373701,9.031435
"12897",64,1280,5.216e-06,6,6,16,16,38,3072,6,110782,14112,4096,288,63864,53179,10571,3144,1236,504,192,59037,1014342,36,53.291148,1.220199,0.30496,7.324968,2.126068,0,6.145665,2.923343,10.46424,34.30508,70,72.727273,1.258888,221.75,26.995782,1,1,2.333333,2.333333,3144,1236,1176,448,0,2648,1118,104.443084,41.059686,10.995757,4.642468,11175,9792,6526,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,63862,204176,67004,734528,154380,114372,361716,0,0,0.653272,0.675031,2.150482
"188443",512,2656,9.8178e-05,43,43,16,16,38,3072,6,1170372,924800,262144,14792,3371544,2857288,536203,179568,69660,29240,11008,1114904,50407284,1849,95.260652,3.021511,0.707517,35.087623,9.945945,19.640267,10.713866,13.209458,52.425037,38.988496,66.929134,75.294118,3.524677,227.930233,76.093951,1,1,2.930233,2.465116,179568,69660,85680,27136,64707,173095,44266,436.028674,169.149055,52.538859,13.435889,587677,502928,391576,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,2,3393498,10989632,4321520,38229696,7651632,7405840,18855632,0,0,3.287858,4.121019,8.850635
