"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"19397",2,630,0.000178,8,128,64,4,35,0,7,3172864,3145728,524288,8192,4223008,4223776,0,0,0,0,0,3082138,133267548,1024,97.423123,1.378963,0.679497,73.872282,12.320068,24.439739,14.114426,12.320068,79.695439,0,92.693237,100,1.379226,515.503906,34.480641,0,0,8.645833,4,0,0,849920,65536,130006,424167,65542,0,0,79.738865,12.321196,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,2,1,4223756,8912896,0,32241664,3670016,7340032,79169024,0,0,1.097305,0,1.410209
"47506",2,980,0.000178,8,128,64,4,35,0,7,3164824,3145728,524288,8192,4223008,4223754,0,0,0,0,0,3068896,133612492,1024,97.20384,1.374199,0.682748,73.943645,12.33197,24.325608,14.110749,12.33197,79.772428,0,92.693237,100,1.378508,515.503906,34.462689,0,0,8.645833,4,0,0,849920,65536,129274,424167,65542,0,0,79.815895,12.333099,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,2,1,4223754,8912896,0,32241664,3670016,7340032,79169024,0,0,1.100093,0,1.409802
"25641",2,720,0.000179,8,128,64,4,35,0,7,3156836,3145728,524288,8192,4223008,4223752,0,0,0,0,0,3060151,133546394,1024,97.367959,1.374408,0.680097,73.057977,12.184262,24.038335,13.826467,12.184262,78.816944,0,92.693237,100,1.375765,515.503906,34.394133,0,0,8.645833,4,0,0,849920,65536,129296,424167,65542,0,0,78.859891,12.185377,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,2,1,4223755,8912896,0,32241664,3670016,7340032,79169024,0,0,1.102876,0,1.406718
"125616",8,710,0.000554,8,128,64,4,35,0,7,9716588,12582912,2097152,8192,14299168,14299917,0,0,0,0,0,9588218,431674326,1024,98.599211,1.492606,0.703003,84.506337,14.093565,28.236269,14.581569,14.093565,91.167749,0,92.693237,100,1.491405,1745.503906,37.285127,0,0,8.645833,4,0,0,3399680,262144,525202,1696871,262150,0,0,91.228339,14.093888,378912,378912,1982464,606208,35651584,16777216,0,0,0,0,0,0,3,1,14299936,35651584,0,123467776,6815744,18350080,256902656,0,0,1.43326,0,1.509579
"119625",8,620,0.000554,8,128,64,4,35,0,7,9714872,12582912,2097152,8192,14299168,14299918,0,0,0,0,0,9585804,431675508,1024,98.63837,1.493157,0.704192,84.501459,14.092752,28.221737,14.576319,14.092752,91.162486,0,92.693237,100,1.491265,1745.503906,37.281622,0,0,8.645833,4,0,0,3399680,262144,524962,1696871,262150,0,0,91.223073,14.093074,378912,378912,1982464,606208,35651584,16777216,0,0,0,0,0,0,3,1,14299936,35651584,0,123467776,6815744,18350080,256902656,0,0,1.433513,0,1.509501
"5676",2,350,0.000178,8,128,64,4,35,0,7,3140340,3145728,524288,8192,4223008,4223753,0,0,0,0,0,3057681,133368496,1024,97.651205,1.373165,0.680803,73.098106,12.190954,24.014707,13.839643,12.190954,78.860236,0,92.693237,100,1.381358,515.503906,34.533957,0,0,8.645833,4,0,0,849920,65536,129098,424167,65542,0,0,78.903207,12.192071,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,2,1,4223759,8912896,0,32241664,3670016,7340032,79169024,0,0,1.10867,0,1.412614
"77301",4,740,0.000303,8,128,64,4,35,0,7,5354780,6291456,1048576,8192,7581728,7582496,0,0,0,0,0,5265940,234197762,1024,98.154677,1.441902,0.695818,85.834743,14.31511,28.659272,15.314761,14.31511,92.600869,0,92.693237,100,1.439913,925.503906,35.997828,0,0,8.645833,4,0,0,1699840,131072,262410,848999,131078,0,0,92.723955,14.315765,280608,280608,1064960,376832,17825792,8388608,0,0,0,0,0,0,3,1,7582496,17825792,0,62650368,4718592,11010048,138413568,0,0,1.300371,0,1.462995
"46389",2,970,0.000178,8,128,64,4,35,0,7,3118228,3145728,524288,8192,4223008,4223757,0,0,0,0,0,3044729,132959250,1024,97.329732,1.380797,0.681417,65.75624,10.966513,21.733562,12.534951,10.966513,70.939631,0,92.693237,100,1.387236,515.503906,34.680911,0,0,8.645833,4,0,0,849920,65536,129880,424167,65542,0,0,70.978286,10.967517,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,2,1,4223776,8912896,0,32241664,3670016,7340032,79169024,0,0,1.116532,0,1.418597
"100691",8,100,0.000556,8,128,64,4,35,0,7,9714996,12582912,2097152,8192,14299168,14299926,0,0,0,0,0,9574907,431650724,1024,98.55832,1.491446,0.702954,84.423031,14.079672,28.197477,14.558064,14.079672,91.077875,0,92.693237,100,1.492974,1745.503906,37.324357,0,0,8.645833,4,0,0,3399680,262144,524998,1696359,262150,0,0,91.110907,14.079994,378912,378912,1982464,606208,35651584,16777216,0,0,0,0,0,0,3,1,14299922,35651584,0,123467776,6815744,18350080,256902656,0,0,1.433495,0,1.511093
"91694",4,910,0.000274,8,128,64,4,35,0,7,5325744,6291456,1048576,8192,7581728,7582480,0,0,0,0,0,5241959,233579904,1024,98.442659,1.444518,0.696245,85.852676,14.318101,28.667881,15.310751,14.318101,92.620216,0,92.693237,100,1.439909,925.503906,35.997732,0,0,8.645833,4,0,0,1699840,131072,262434,848391,131078,0,0,92.676911,14.318756,280608,280608,1064960,376832,17825792,8388608,0,0,0,0,0,0,3,1,7582476,17825792,0,62650368,4718592,11010048,138413568,0,0,1.307461,0,1.462914
