"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"24501",3072,9,9e-06,71,1,16,1,40,2.128906,12,233672,20519,18176,71,51546,39547,6106,9940,3550,1349,1136,170340,750798,71,72.387748,0.365761,0.068869,7.811879,6.919865,14.448872,13.254952,9.947306,14.272221,9.349385,54.734848,69.565217,0.304951,726,6.724396,3.25,3.1,5.157895,2.875,32305,11005,6958,3266,4744,4805,3272,393.567307,134.072379,14.634661,9.96558,6958,6958,20945,18531,0,0,0,0,0,0,0,2,2,1,45653,0,0,286556,74976,168270,81792,0,0,0,0,0.271975
"40479",4096,4,1.4e-05,235,1,16,1,40,2.128906,12,330852,67915,60160,235,170610,130759,20210,32900,11750,4465,3760,259409,3842662,235,80.744563,0.657687,0.219032,15.840414,14.031647,28.283471,26.369047,20.170492,28.940272,9.349385,54.734848,69.565217,0.658279,726,14.514017,3.25,3.1,5.157895,2.875,106925,36425,23030,10810,15158,16349,10816,798.049918,271.863159,30.505771,20.181688,23030,23030,69325,61335,0,0,0,0,0,0,0,5,3,1,150966,0,0,948460,248160,556950,270720,0,0,0,0,0.666524
"17871",2816,1,8e-06,69,1,16,1,40,2.128906,12,236204,19941,17664,69,50094,38433,5934,9660,3450,1311,1104,171694,585840,69,72.633674,0.290925,0.065356,7.568621,6.704384,13.773136,12.506955,9.637552,13.827792,9.349385,54.734848,69.565217,0.292582,726,6.451655,3.25,3.1,5.157895,2.875,31395,10695,6762,3174,4536,5361,3180,381.311833,129.897438,16.278171,9.65577,6762,6762,20355,18009,0,0,0,0,0,0,0,2,2,1,44367,0,0,278484,72864,163530,79488,0,0,0,0,0.260515
"37751",3840,9,9e-06,13,1,16,1,40,2.128906,12,217972,3757,3328,13,9438,7241,1118,1820,650,247,208,128528,94300,13,53.306463,0.101387,0.015625,1.586839,1.405642,3.189727,3.253927,2.020611,2.899137,9.349385,54.734848,69.565217,0.073735,726,1.62591,3.25,3.1,5.157895,2.875,5915,2015,1274,598,944,1065,604,79.945912,27.234322,3.59858,2.040885,1274,1274,3835,3393,0,0,0,0,0,0,0,1,1,1,8359,0,0,52468,13728,30810,14976,0,0,0,0,0.065036
"6848",1792,1,9e-06,6,1,16,1,40,2.128906,12,225520,1734,1536,6,4356,3342,516,840,300,114,96,43600,43458,6,24.451434,0.070657,0.015625,0.812331,0.719573,1.61904,3.702804,1.034386,1.48412,9.349385,54.734848,69.565217,0.100321,726,2.212156,3.25,3.1,5.157895,2.875,2730,930,588,276,432,579,282,40.925724,13.94173,2.169963,1.056873,588,588,1770,1566,0,0,0,0,0,0,0,1,1,1,3858,0,0,24216,6336,14220,6912,0,0,0,0,0.088486
"9169",2048,1,8e-06,67,1,16,1,40,2.128906,12,233248,19363,17152,67,48642,37319,5762,9380,3350,1273,1072,168421,529452,67,64.380686,0.286596,0.064175,7.837965,6.942973,14.248638,11.810178,9.980523,14.319882,9.349385,54.734848,69.565217,0.287505,726,6.339692,3.25,3.1,5.157895,2.875,30485,10385,6566,3082,4400,5237,3088,394.881581,134.520099,16.959118,9.999953,6566,6566,19765,17487,0,0,0,0,0,0,0,2,2,1,43081,0,0,270412,70752,158790,77184,0,0,0,0,0.254812
"21388",3072,1,7e-06,46,1,16,1,40,2.128906,12,191716,13294,11776,46,33396,25622,3956,6440,2300,874,736,128011,480102,46,73.01588,0.260884,0.044746,5.685227,5.036049,10.728973,17.5988,7.23932,10.38685,9.349385,54.734848,69.565217,0.197968,726,4.365344,3.25,3.1,5.157895,2.875,20930,7130,4508,2116,3136,3203,2122,286.425259,97.57344,10.958195,7.259847,4508,4508,13570,12006,0,0,0,0,0,0,0,2,2,1,29578,0,0,185656,48576,109020,52992,0,0,0,0,0.174614
"2433",1024,4,7e-06,61,1,16,1,40,2.128906,12,184400,17629,15616,61,44286,33977,5246,8540,3050,1159,976,122921,461582,61,66.341686,0.271602,0.058674,7.044963,6.240521,9.904269,11.966326,8.970748,12.871074,9.349385,54.734848,69.565217,0.369004,726,8.136809,3.25,3.1,5.157895,2.875,27755,9455,5978,2806,3098,4833,2812,354.929611,120.910087,15.451043,8.98993,5978,5978,17995,15921,0,0,0,0,0,0,0,3,2,1,39223,0,0,246196,64416,144570,70272,0,0,0,0,0.325472
"25650",3328,2,7e-06,30,1,16,1,40,2.128906,12,188424,8670,7680,30,21780,16710,2580,4200,1500,570,480,122851,232570,30,65.584143,0.129305,0.029117,3.786876,3.354465,6.848699,12.589725,4.822043,6.918583,9.349385,54.734848,69.565217,0.178021,726,3.925487,3.25,3.1,5.157895,2.875,13650,4650,2940,1380,1960,2787,1386,190.78518,64.992754,9.73843,4.843008,2940,2940,8850,7830,0,0,0,0,0,0,0,1,1,1,19290,0,0,121080,31680,71100,34560,0,0,0,0,0.157019
"2781",1024,7,7e-06,19,1,16,1,40,2.128906,12,218176,5491,4864,19,13794,10583,1634,2660,950,361,304,157969,136038,19,64.367557,0.1206,0.018621,2.304853,2.041669,4.244522,3.643439,2.934899,4.210942,9.349385,54.734848,69.565217,0.122524,726,2.701752,3.25,3.1,5.157895,2.875,8645,2945,1862,874,1264,2061,880,116.119922,39.557336,6.920855,2.955047,1862,1862,5605,4959,0,0,0,0,0,0,0,1,1,1,12217,0,0,76684,20064,45030,21888,0,0,0,0,0.10807
