"","name","input.size.1","input.size.2","start","duration","size","throughput","device","context","stream"
"4246","[CUDA memcpy HtoD]",55,0,5.013228,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4248","[CUDA memcpy HtoD]",55,0,5.039974,0.000386409,1.861816,4.705325,"Tesla K20c (0)",1,7
"4249","[CUDA memcpy HtoD]",55,0,5.040373,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"42511","[CUDA memcpy HtoD]",55,0,5.067084,0.00039777,1.861816,4.570933,"Tesla K20c (0)",1,7
"4252","[CUDA memcpy HtoD]",55,0,5.067495,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4254","[CUDA memcpy HtoD]",55,0,5.094203,0.000370664,1.861816,4.905197,"Tesla K20c (0)",1,7
"4255","[CUDA memcpy HtoD]",55,0,5.094583,8.96e-07,1.525879e-05,0.016631,"Tesla K20c (0)",1,7
"4257","[CUDA memcpy HtoD]",55,0,5.121286,0.000374825,1.861816,4.850744,"Tesla K20c (0)",1,7
"4258","[CUDA memcpy HtoD]",55,0,5.12167,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4260","[CUDA memcpy HtoD]",55,0,5.148335,0.000370888,1.861816,4.902235,"Tesla K20c (0)",1,7
"42611","[CUDA memcpy HtoD]",55,0,5.148715,8.96e-07,1.525879e-05,0.016631,"Tesla K20c (0)",1,7
"4263","[CUDA memcpy HtoD]",55,0,5.175385,0.000370729,1.861816,4.904337,"Tesla K20c (0)",1,7
"4264","[CUDA memcpy HtoD]",55,0,5.175766,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4266","[CUDA memcpy HtoD]",55,0,5.202444,0.000372777,1.861816,4.877393,"Tesla K20c (0)",1,7
"4267","[CUDA memcpy HtoD]",55,0,5.202826,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4269","[CUDA memcpy HtoD]",55,0,5.229529,0.000374505,1.861816,4.854889,"Tesla K20c (0)",1,7
"4270","[CUDA memcpy HtoD]",55,0,5.229913,1.088e-06,1.525879e-05,0.013696,"Tesla K20c (0)",1,7
"4272","[CUDA memcpy HtoD]",55,0,5.256544,0.000369353,1.861816,4.922608,"Tesla K20c (0)",1,7
"4273","[CUDA memcpy HtoD]",55,0,5.256923,8.96e-07,1.525879e-05,0.016631,"Tesla K20c (0)",1,7
"4275","[CUDA memcpy HtoD]",55,0,5.283592,0.000375592,1.861816,4.840838,"Tesla K20c (0)",1,7
"4276","[CUDA memcpy HtoD]",55,0,5.283978,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4278","[CUDA memcpy HtoD]",55,0,5.310647,0.00037204,1.861816,4.887055,"Tesla K20c (0)",1,7
"4279","[CUDA memcpy HtoD]",55,0,5.311029,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4281","[CUDA memcpy HtoD]",55,0,5.337693,0.000373225,1.861816,4.871539,"Tesla K20c (0)",1,7
"4282","[CUDA memcpy HtoD]",55,0,5.338077,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4284","[CUDA memcpy HtoD]",55,0,5.364786,0.000387625,1.861816,4.690565,"Tesla K20c (0)",1,7
"4285","[CUDA memcpy HtoD]",55,0,5.365186,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4287","[CUDA memcpy HtoD]",55,0,5.391912,0.000388297,1.861816,4.682447,"Tesla K20c (0)",1,7
"4288","[CUDA memcpy HtoD]",55,0,5.392313,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4290","[CUDA memcpy HtoD]",55,0,5.419006,0.000386793,1.861816,4.700654,"Tesla K20c (0)",1,7
"42911","[CUDA memcpy HtoD]",55,0,5.419405,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4293","[CUDA memcpy HtoD]",55,0,5.446065,0.000384488,1.861816,4.728834,"Tesla K20c (0)",1,7
"4294","[CUDA memcpy HtoD]",55,0,5.446462,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4296","[CUDA memcpy HtoD]",55,0,5.473184,0.000386121,1.861816,4.708835,"Tesla K20c (0)",1,7
"4297","[CUDA memcpy HtoD]",55,0,5.473583,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4299","[CUDA memcpy HtoD]",55,0,5.500295,0.000385705,1.861816,4.713914,"Tesla K20c (0)",1,7
"4300","[CUDA memcpy HtoD]",55,0,5.500694,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4302","[CUDA memcpy HtoD]",55,0,5.527393,0.000384585,1.861816,4.727642,"Tesla K20c (0)",1,7
"4303","[CUDA memcpy HtoD]",55,0,5.527791,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4305","[CUDA memcpy HtoD]",55,0,5.554515,0.000386697,1.861816,4.701821,"Tesla K20c (0)",1,7
"4306","[CUDA memcpy HtoD]",55,0,5.554914,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4308","[CUDA memcpy HtoD]",55,0,5.58164,0.000385993,1.861816,4.710397,"Tesla K20c (0)",1,7
"4309","[CUDA memcpy HtoD]",55,0,5.58204,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"43111","[CUDA memcpy HtoD]",55,0,5.608736,0.000368488,1.861816,4.934164,"Tesla K20c (0)",1,7
"4312","[CUDA memcpy HtoD]",55,0,5.609114,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4314","[CUDA memcpy HtoD]",55,0,5.635776,0.000372905,1.861816,4.875719,"Tesla K20c (0)",1,7
"4315","[CUDA memcpy HtoD]",55,0,5.636158,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4317","[CUDA memcpy HtoD]",55,0,5.66285,0.000374793,1.861816,4.851158,"Tesla K20c (0)",1,7
"4318","[CUDA memcpy HtoD]",55,0,5.663234,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4320","[CUDA memcpy HtoD]",55,0,5.689913,0.000368425,1.861816,4.935007,"Tesla K20c (0)",1,7
"43211","[CUDA memcpy HtoD]",55,0,5.690291,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4323","[CUDA memcpy HtoD]",55,0,5.716929,0.000370825,1.861816,4.903068,"Tesla K20c (0)",1,7
"4324","[CUDA memcpy HtoD]",55,0,5.71731,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4326","[CUDA memcpy HtoD]",55,0,5.743977,0.000373224,1.861816,4.871552,"Tesla K20c (0)",1,7
"4327","[CUDA memcpy HtoD]",55,0,5.74436,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4329","[CUDA memcpy HtoD]",55,0,5.771057,0.000372745,1.861816,4.877812,"Tesla K20c (0)",1,7
"4330","[CUDA memcpy HtoD]",55,0,5.771439,8.96e-07,1.525879e-05,0.016631,"Tesla K20c (0)",1,7
"4332","[CUDA memcpy HtoD]",55,0,5.798091,0.000369289,1.861816,4.923461,"Tesla K20c (0)",1,7
"4333","[CUDA memcpy HtoD]",55,0,5.79847,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4335","[CUDA memcpy HtoD]",55,0,5.825157,0.000370761,1.861816,4.903914,"Tesla K20c (0)",1,7
"4336","[CUDA memcpy HtoD]",55,0,5.825538,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4338","[CUDA memcpy HtoD]",55,0,5.852225,0.000372457,1.861816,4.881584,"Tesla K20c (0)",1,7
"4339","[CUDA memcpy HtoD]",55,0,5.852607,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"43411","[CUDA memcpy HtoD]",55,0,5.879302,0.000373384,1.861816,4.869464,"Tesla K20c (0)",1,7
"4342","[CUDA memcpy HtoD]",55,0,5.879685,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4344","[CUDA memcpy HtoD]",55,0,5.906359,0.000368649,1.861816,4.932009,"Tesla K20c (0)",1,7
"4345","[CUDA memcpy HtoD]",55,0,5.906737,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4347","[CUDA memcpy HtoD]",55,0,5.933367,0.000369961,1.861816,4.914518,"Tesla K20c (0)",1,7
"4348","[CUDA memcpy HtoD]",55,0,5.933746,1.184e-06,1.525879e-05,0.012585,"Tesla K20c (0)",1,7
"4350","[CUDA memcpy HtoD]",55,0,5.960425,0.000371208,1.861816,4.898009,"Tesla K20c (0)",1,7
"43511","[CUDA memcpy HtoD]",55,0,5.960806,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4353","[CUDA memcpy HtoD]",55,0,5.987482,0.000387049,1.861816,4.697545,"Tesla K20c (0)",1,7
"4354","[CUDA memcpy HtoD]",55,0,5.98788,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4356","[CUDA memcpy HtoD]",55,0,6.014545,0.000372201,1.861816,4.884941,"Tesla K20c (0)",1,7
"4357","[CUDA memcpy HtoD]",55,0,6.014926,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4359","[CUDA memcpy HtoD]",55,0,6.041601,0.000373481,1.861816,4.8682,"Tesla K20c (0)",1,7
"4360","[CUDA memcpy HtoD]",55,0,6.041984,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4362","[CUDA memcpy HtoD]",55,0,6.068708,0.000370569,1.861816,4.906455,"Tesla K20c (0)",1,7
"4363","[CUDA memcpy HtoD]",55,0,6.069088,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4365","[CUDA memcpy HtoD]",55,0,6.095795,0.00037364,1.861816,4.866128,"Tesla K20c (0)",1,7
"4366","[CUDA memcpy HtoD]",55,0,6.096178,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4368","[CUDA memcpy HtoD]",55,0,6.122826,0.000370248,1.861816,4.910709,"Tesla K20c (0)",1,7
"4369","[CUDA memcpy HtoD]",55,0,6.123206,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"43711","[CUDA memcpy HtoD]",55,0,6.149865,0.000367817,1.861816,4.943165,"Tesla K20c (0)",1,7
"4372","[CUDA memcpy HtoD]",55,0,6.150242,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4374","[CUDA memcpy HtoD]",55,0,6.176934,0.000388425,1.861816,4.680904,"Tesla K20c (0)",1,7
"4375","[CUDA memcpy HtoD]",55,0,6.177332,9.29e-07,1.525879e-05,0.01604,"Tesla K20c (0)",1,7
"4377","[CUDA memcpy HtoD]",55,0,6.204046,0.000383081,1.861816,4.746203,"Tesla K20c (0)",1,7
"4378","[CUDA memcpy HtoD]",55,0,6.204439,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4380","[CUDA memcpy HtoD]",55,0,6.231144,0.000384169,1.861816,4.732761,"Tesla K20c (0)",1,7
"4381","[CUDA memcpy HtoD]",55,0,6.231539,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4383","[CUDA memcpy HtoD]",55,0,6.258237,0.000371944,1.861816,4.888317,"Tesla K20c (0)",1,7
"4384","[CUDA memcpy HtoD]",55,0,6.258618,9.29e-07,1.525879e-05,0.01604,"Tesla K20c (0)",1,7
"4386","[CUDA memcpy HtoD]",55,0,6.285285,0.000372009,1.861816,4.887463,"Tesla K20c (0)",1,7
"4387","[CUDA memcpy HtoD]",55,0,6.285667,1.216e-06,1.525879e-05,0.012254,"Tesla K20c (0)",1,7
"4389","[CUDA memcpy HtoD]",55,0,6.312357,0.000373801,1.861816,4.864032,"Tesla K20c (0)",1,7
"4390","[CUDA memcpy HtoD]",55,0,6.31274,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4392","[CUDA memcpy HtoD]",55,0,6.339392,0.000369608,1.861816,4.919212,"Tesla K20c (0)",1,7
"4393","[CUDA memcpy HtoD]",55,0,6.339773,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4395","[CUDA memcpy HtoD]",55,0,6.366465,0.00037124,1.861816,4.897587,"Tesla K20c (0)",1,7
"4396","[CUDA memcpy HtoD]",55,0,6.366846,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4398","[CUDA memcpy HtoD]",55,0,6.393548,0.000386665,1.861816,4.70221,"Tesla K20c (0)",1,7
"4399","[CUDA memcpy HtoD]",55,0,6.393944,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"44011","[CUDA memcpy HtoD]",55,0,6.420628,0.000380264,1.861816,4.781363,"Tesla K20c (0)",1,7
"4402","[CUDA memcpy HtoD]",55,0,6.421018,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4404","[CUDA memcpy HtoD]",55,0,6.447717,0.000375497,1.861816,4.842063,"Tesla K20c (0)",1,7
"4405","[CUDA memcpy HtoD]",55,0,6.448102,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4407","[CUDA memcpy DtoH]",55,0,6.474512,4.512e-06,0.00793457,1.717332,"Tesla K20c (0)",1,7
"4408","[CUDA memcpy DtoH]",55,0,6.474574,4.064e-06,0.00793457,1.906645,"Tesla K20c (0)",1,7
"4409","[CUDA memcpy DtoH]",55,0,6.474595,4.224e-06,0.012299,2.843356,"Tesla K20c (0)",1,7
"4410","[CUDA memcpy DtoH]",55,0,6.47462,4.224e-06,0.012299,2.843356,"Tesla K20c (0)",1,7
"44111","[CUDA memcpy HtoD]",56,0,4.829973,1.184e-06,7.629395e-05,0.062927,"Tesla K20c (0)",1,7
"4412","[CUDA memcpy HtoD]",56,0,4.830008,9.6e-07,7.629395e-05,0.07761,"Tesla K20c (0)",1,7
"4413","[CUDA memcpy HtoD]",56,0,4.830239,1.184e-06,0.0001182556,0.097537,"Tesla K20c (0)",1,7
"4414","[CUDA memcpy HtoD]",56,0,4.830269,9.28e-07,0.0001182556,0.124444,"Tesla K20c (0)",1,7
"4415","[CUDA memcpy HtoD]",56,0,4.844311,1.216e-06,0.0004959106,0.398263,"Tesla K20c (0)",1,7
"4416","[CUDA memcpy HtoD]",56,0,4.84433,2.368e-06,0.007781982,3.209287,"Tesla K20c (0)",1,7
"4417","[CUDA memcpy HtoD]",56,0,4.85523,0.000385769,1.861816,4.713132,"Tesla K20c (0)",1,7
"4418","[CUDA memcpy HtoD]",56,0,4.855629,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4420","[CUDA memcpy HtoD]",56,0,4.865742,0.000389257,1.861816,4.670899,"Tesla K20c (0)",1,7
"44211","[CUDA memcpy HtoD]",56,0,4.866144,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4423","[CUDA memcpy HtoD]",56,0,4.89279,0.000391081,1.861816,4.649114,"Tesla K20c (0)",1,7
"4424","[CUDA memcpy HtoD]",56,0,4.893193,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4426","[CUDA memcpy HtoD]",56,0,4.919902,0.000388841,1.861816,4.675896,"Tesla K20c (0)",1,7
"4427","[CUDA memcpy HtoD]",56,0,4.920304,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4429","[CUDA memcpy HtoD]",56,0,4.946999,0.000390985,1.861816,4.650255,"Tesla K20c (0)",1,7
"4430","[CUDA memcpy HtoD]",56,0,4.947403,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4432","[CUDA memcpy HtoD]",56,0,4.974066,0.000388041,1.861816,4.685536,"Tesla K20c (0)",1,7
"4433","[CUDA memcpy HtoD]",56,0,4.974467,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4435","[CUDA memcpy HtoD]",56,0,5.001099,0.000368841,1.861816,4.929441,"Tesla K20c (0)",1,7
"4436","[CUDA memcpy HtoD]",56,0,5.001477,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4438","[CUDA memcpy HtoD]",56,0,5.028131,0.000370249,1.861816,4.910695,"Tesla K20c (0)",1,7
"4439","[CUDA memcpy HtoD]",56,0,5.028511,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"44411","[CUDA memcpy HtoD]",56,0,5.055174,0.000371433,1.861816,4.895042,"Tesla K20c (0)",1,7
"4442","[CUDA memcpy HtoD]",56,0,5.055555,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4444","[CUDA memcpy HtoD]",56,0,5.082188,0.000369257,1.861816,4.923888,"Tesla K20c (0)",1,7
"4445","[CUDA memcpy HtoD]",56,0,5.082567,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4447","[CUDA memcpy HtoD]",56,0,5.109207,0.000368936,1.861816,4.928172,"Tesla K20c (0)",1,7
"4448","[CUDA memcpy HtoD]",56,0,5.109585,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4450","[CUDA memcpy HtoD]",56,0,5.136256,0.000386377,1.861816,4.705715,"Tesla K20c (0)",1,7
"44511","[CUDA memcpy HtoD]",56,0,5.136666,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4453","[CUDA memcpy HtoD]",56,0,5.163351,0.000384201,1.861816,4.732367,"Tesla K20c (0)",1,7
"4454","[CUDA memcpy HtoD]",56,0,5.163748,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4456","[CUDA memcpy HtoD]",56,0,5.190428,0.000386793,1.861816,4.700654,"Tesla K20c (0)",1,7
"4457","[CUDA memcpy HtoD]",56,0,5.190827,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4459","[CUDA memcpy HtoD]",56,0,5.217513,0.000388425,1.861816,4.680904,"Tesla K20c (0)",1,7
"4460","[CUDA memcpy HtoD]",56,0,5.217914,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4462","[CUDA memcpy HtoD]",56,0,5.244544,0.000401033,1.861816,4.533742,"Tesla K20c (0)",1,7
"4463","[CUDA memcpy HtoD]",56,0,5.244958,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4465","[CUDA memcpy HtoD]",56,0,5.271609,0.000385993,1.861816,4.710397,"Tesla K20c (0)",1,7
"4466","[CUDA memcpy HtoD]",56,0,5.272008,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4468","[CUDA memcpy HtoD]",56,0,5.298685,0.000386281,1.861816,4.706885,"Tesla K20c (0)",1,7
"4469","[CUDA memcpy HtoD]",56,0,5.299084,9.61e-07,1.525879e-05,0.015506,"Tesla K20c (0)",1,7
"44711","[CUDA memcpy HtoD]",56,0,5.325719,0.000389897,1.861816,4.663232,"Tesla K20c (0)",1,7
"4472","[CUDA memcpy HtoD]",56,0,5.326122,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4474","[CUDA memcpy HtoD]",56,0,5.35279,0.000388745,1.861816,4.677051,"Tesla K20c (0)",1,7
"4475","[CUDA memcpy HtoD]",56,0,5.353191,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4477","[CUDA memcpy HtoD]",56,0,5.379871,0.000387369,1.861816,4.693664,"Tesla K20c (0)",1,7
"4478","[CUDA memcpy HtoD]",56,0,5.380271,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4480","[CUDA memcpy HtoD]",56,0,5.406916,0.000369064,1.861816,4.926463,"Tesla K20c (0)",1,7
"4481","[CUDA memcpy HtoD]",56,0,5.407294,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4483","[CUDA memcpy HtoD]",56,0,5.433921,0.000388937,1.861816,4.674742,"Tesla K20c (0)",1,7
"4484","[CUDA memcpy HtoD]",56,0,5.434323,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4486","[CUDA memcpy HtoD]",56,0,5.460968,0.000386121,1.861816,4.708835,"Tesla K20c (0)",1,7
"4487","[CUDA memcpy HtoD]",56,0,5.461367,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4489","[CUDA memcpy HtoD]",56,0,5.48803,0.000387945,1.861816,4.686695,"Tesla K20c (0)",1,7
"4490","[CUDA memcpy HtoD]",56,0,5.488432,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4492","[CUDA memcpy HtoD]",56,0,5.515064,0.000369641,1.861816,4.918773,"Tesla K20c (0)",1,7
"4493","[CUDA memcpy HtoD]",56,0,5.515443,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4495","[CUDA memcpy HtoD]",56,0,5.542065,0.000371912,1.861816,4.888737,"Tesla K20c (0)",1,7
"4496","[CUDA memcpy HtoD]",56,0,5.542447,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4498","[CUDA memcpy HtoD]",56,0,5.569115,0.000370248,1.861816,4.910709,"Tesla K20c (0)",1,7
"4499","[CUDA memcpy HtoD]",56,0,5.569495,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"45011","[CUDA memcpy HtoD]",56,0,5.596103,0.000372041,1.861816,4.887042,"Tesla K20c (0)",1,7
"4502","[CUDA memcpy HtoD]",56,0,5.596485,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4504","[CUDA memcpy HtoD]",56,0,5.623138,0.000386953,1.861816,4.69871,"Tesla K20c (0)",1,7
"4505","[CUDA memcpy HtoD]",56,0,5.623538,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4507","[CUDA memcpy HtoD]",56,0,5.650218,0.000389225,1.861816,4.671283,"Tesla K20c (0)",1,7
"4508","[CUDA memcpy HtoD]",56,0,5.650621,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4510","[CUDA memcpy HtoD]",56,0,5.677309,0.000390921,1.861816,4.651017,"Tesla K20c (0)",1,7
"45111","[CUDA memcpy HtoD]",56,0,5.677714,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4513","[CUDA memcpy HtoD]",56,0,5.704372,0.000387721,1.861816,4.689403,"Tesla K20c (0)",1,7
"4514","[CUDA memcpy HtoD]",56,0,5.704774,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4516","[CUDA memcpy HtoD]",56,0,5.731477,0.000389257,1.861816,4.670899,"Tesla K20c (0)",1,7
"4517","[CUDA memcpy HtoD]",56,0,5.731879,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4519","[CUDA memcpy HtoD]",56,0,5.75855,0.000387145,1.861816,4.69638,"Tesla K20c (0)",1,7
"4520","[CUDA memcpy HtoD]",56,0,5.75895,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4522","[CUDA memcpy HtoD]",56,0,5.785578,0.00037172,1.861816,4.891262,"Tesla K20c (0)",1,7
"4523","[CUDA memcpy HtoD]",56,0,5.785959,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4525","[CUDA memcpy HtoD]",56,0,5.812636,0.000394345,1.861816,4.610633,"Tesla K20c (0)",1,7
"4526","[CUDA memcpy HtoD]",56,0,5.813043,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4528","[CUDA memcpy HtoD]",56,0,5.839684,0.000386409,1.861816,4.705325,"Tesla K20c (0)",1,7
"4529","[CUDA memcpy HtoD]",56,0,5.840083,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4531","[CUDA memcpy HtoD]",56,0,5.86676,0.000388265,1.861816,4.682833,"Tesla K20c (0)",1,7
"4532","[CUDA memcpy HtoD]",56,0,5.867161,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4534","[CUDA memcpy HtoD]",56,0,5.89384,0.000371529,1.861816,4.893777,"Tesla K20c (0)",1,7
"4535","[CUDA memcpy HtoD]",56,0,5.894221,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4537","[CUDA memcpy HtoD]",56,0,5.920908,0.000373928,1.861816,4.86238,"Tesla K20c (0)",1,7
"4538","[CUDA memcpy HtoD]",56,0,5.921292,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4540","[CUDA memcpy HtoD]",56,0,5.947925,0.000373161,1.861816,4.872374,"Tesla K20c (0)",1,7
"45411","[CUDA memcpy HtoD]",56,0,5.948307,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4543","[CUDA memcpy HtoD]",56,0,5.974915,0.000369769,1.861816,4.91707,"Tesla K20c (0)",1,7
"4544","[CUDA memcpy HtoD]",56,0,5.975294,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4546","[CUDA memcpy HtoD]",56,0,6.001955,0.000370345,1.861816,4.909423,"Tesla K20c (0)",1,7
"4547","[CUDA memcpy HtoD]",56,0,6.002335,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4549","[CUDA memcpy HtoD]",56,0,6.028969,0.000373801,1.861816,4.864032,"Tesla K20c (0)",1,7
"4550","[CUDA memcpy HtoD]",56,0,6.029352,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4552","[CUDA memcpy HtoD]",56,0,6.056003,0.000367529,1.861816,4.947038,"Tesla K20c (0)",1,7
"4553","[CUDA memcpy HtoD]",56,0,6.05638,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4555","[CUDA memcpy HtoD]",56,0,6.083001,0.000369353,1.861816,4.922608,"Tesla K20c (0)",1,7
"4556","[CUDA memcpy HtoD]",56,0,6.08338,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4558","[CUDA memcpy HtoD]",56,0,6.110041,0.000387369,1.861816,4.693664,"Tesla K20c (0)",1,7
"4559","[CUDA memcpy HtoD]",56,0,6.110441,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"45611","[CUDA memcpy HtoD]",56,0,6.137113,0.000386025,1.861816,4.710006,"Tesla K20c (0)",1,7
"4562","[CUDA memcpy HtoD]",56,0,6.137512,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4564","[CUDA memcpy HtoD]",56,0,6.164208,0.000389513,1.861816,4.667829,"Tesla K20c (0)",1,7
"4565","[CUDA memcpy HtoD]",56,0,6.16461,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
"4567","[CUDA memcpy HtoD]",56,0,6.191264,0.000387913,1.861816,4.687082,"Tesla K20c (0)",1,7
"4568","[CUDA memcpy HtoD]",56,0,6.191665,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4570","[CUDA memcpy HtoD]",56,0,6.218322,0.000387049,1.861816,4.697545,"Tesla K20c (0)",1,7
"45711","[CUDA memcpy HtoD]",56,0,6.218721,8.96e-07,1.525879e-05,0.016631,"Tesla K20c (0)",1,7
"4573","[CUDA memcpy HtoD]",56,0,6.245382,0.000387945,1.861816,4.686695,"Tesla K20c (0)",1,7
"4574","[CUDA memcpy HtoD]",56,0,6.245782,9.6e-07,1.525879e-05,0.015522,"Tesla K20c (0)",1,7
"4576","[CUDA memcpy HtoD]",56,0,6.272467,0.000391849,1.861816,4.640002,"Tesla K20c (0)",1,7
"4577","[CUDA memcpy HtoD]",56,0,6.272872,9.28e-07,1.525879e-05,0.016057,"Tesla K20c (0)",1,7
