"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"8694",1792,9,1.9873e-05,44,1,16,1,26,2180,12,270348,12716,11264,44,26312,31071,7658,6160,2200,836,704,214033,642088,44,79.328495,0.119592,0.0456,2.136996,1.892979,6.683238,3.359769,2.721158,3.90427,6.989124,54.734848,69.565217,0.216294,598,4.514648,2.15,2.14,2.578947,1.875,13244,4708,2156,1320,4971,3312,2042,142.446685,50.637194,4.452803,2.745358,3080,1804,24743,9900,0,0,0,0,0,0,0,1,1,1,38727,0,0,167640,3520,104280,34540,3203,4.306259,0,0,0.180763
"11259",2048,9,1.9264e-05,93,1,16,1,26,2180,12,269679,26877,23808,93,55614,61988,14896,13020,4650,1767,1488,211671,1294874,93,79.647284,0.26219,0.095385,4.523976,4.007397,12.668546,6.192883,5.760633,8.265256,6.989124,54.734848,69.565217,0.427106,598,8.946329,2.15,2.14,1.842105,1.0625,27993,9951,3255,1581,9408,6572,4405,301.556628,107.197871,8.849668,5.931648,6510,3813,47796,20925,0,0,0,0,0,0,0,2,1,1,76864,0,0,354330,7440,220410,73005,4791,6.451424,0,0,0.37601
"10774",2048,7,2.1312e-05,124,1,16,1,26,2180,12,291255,35836,31744,124,74152,87190,20836,17360,6200,2356,1984,229567,1882700,124,79.33632,0.318916,0.126518,5.571301,4.935131,17.948306,8.893932,7.094251,10.178708,6.989124,54.734848,69.565217,0.557673,598,11.687533,2.15,2.14,2.578947,1.875,37324,13268,6076,3720,14431,8274,6086,371.368627,132.014761,10.290644,7.569357,8678,5084,68977,27900,0,0,0,0,0,0,0,2,1,1,108134,0,0,472440,9920,293880,97340,8988,11.178669,0,0,0.507853
"1598",768,7,2.0096e-05,8,1,16,1,26,2180,12,268347,2312,2048,8,4784,5651,1392,1120,400,152,128,113753,113258,8,42.237103,0.042239,0.015625,0.392601,0.347771,1.339461,0.608599,0.49992,0.717277,6.989124,54.734848,69.565217,0.074438,598,1.553705,2.15,2.14,2.578947,1.875,2408,856,392,240,986,958,378,26.169748,9.302867,1.301423,0.513505,560,328,4491,1800,0,0,0,0,0,0,0,1,1,1,7044,0,0,30480,640,18960,6280,655,0.889804,0,0,0.062254
"42921",4096,9,1.9776e-05,107,1,16,1,26,2180,12,276363,30923,27392,107,63986,71229,17022,14980,5350,2033,1712,215304,1511304,107,79.321038,0.294672,0.108749,5.153774,4.565281,14.613165,7.190584,6.562591,9.415891,6.989124,54.734848,69.565217,0.479139,598,10.051822,2.15,2.14,1.842105,1.0625,32207,11449,3745,1819,10960,7155,5113,343.537365,122.121256,9.53989,6.817255,7490,4387,54762,24075,0,0,0,0,0,0,0,2,1,1,88140,0,0,407670,8560,253590,83995,5637,7.515913,0,0,0.428513
"29101",3328,10,2.0576e-05,137,1,16,1,26,2180,12,286176,39593,35072,137,81926,91508,21228,19180,6850,2603,2192,232398,2019802,137,79.819062,0.357698,0.137792,6.241343,5.528664,18.072828,9.115233,7.947454,11.402869,6.989124,54.734848,69.565217,0.586942,598,12.347815,2.15,2.14,1.842105,1.0625,41237,14659,4795,2329,14331,9478,6647,416.031946,147.891755,11.952709,8.382534,9587,5617,69839,30825,0,0,0,0,0,0,0,3,2,1,112821,0,0,521970,10960,324690,107545,7619,9.608323,0,0,0.548749
"31774",3584,6,2.1824e-05,142,1,16,1,26,2180,12,298887,41038,36352,142,84916,100275,23515,19880,7100,2698,2272,240341,2229682,142,80.321325,0.348078,0.142807,6.166692,5.462537,20.343863,10.717103,7.852397,11.266482,6.989124,54.734848,69.565217,0.613592,598,12.891032,2.15,2.14,2.578947,1.875,42742,15194,6958,4260,16923,9620,7023,411.055904,146.122863,11.564614,8.442649,9928,5822,78748,31950,0,0,0,0,0,0,0,3,2,1,123871,0,0,541020,11360,336540,111470,11199,13.462797,0,0,0.580406
"19679",2816,6,1.9968e-05,107,1,16,1,26,2180,12,275934,30923,27392,107,63986,71130,16877,14980,5350,2033,1712,219199,1524410,107,79.438924,0.293364,0.108966,5.090012,4.5088,14.507431,7.263592,6.481399,9.299399,6.989124,54.734848,69.565217,0.478488,598,10.03734,2.15,2.14,1.842105,1.0625,32207,11449,3745,1819,11017,7310,5137,339.287168,120.610388,9.625971,6.764516,7490,4387,54918,24075,0,0,0,0,0,0,0,2,1,1,88216,0,0,407670,8560,253590,83995,5803,7.64152,0,0,0.428674
"37803",3840,9,1.9872e-05,65,1,16,1,26,2180,12,275604,18785,16640,65,38870,43345,10486,9100,3250,1235,1040,216635,947004,65,78.961118,0.179557,0.066505,3.099871,2.745906,8.932116,4.477939,3.94724,5.663431,6.989124,54.734848,69.565217,0.295547,598,6.184059,2.15,2.14,1.842105,1.0625,19565,6955,2275,1105,6766,4618,3135,206.629435,73.452989,6.09644,4.138661,4550,2665,33462,14625,0,0,0,0,0,0,0,1,1,1,53809,0,0,247650,5200,154050,51025,3578,4.723487,0,0,0.250827
"38753",4096,1,1.8976e-05,51,1,16,1,26,2180,12,264531,14739,13056,51,30498,33969,8269,7140,2550,969,816,208578,698244,51,78.848226,0.14728,0.052687,2.553698,2.262099,6.973419,3.351566,3.251767,4.665579,6.989124,54.734848,69.565217,0.242149,598,5.062614,2.15,2.14,1.842105,1.0625,15351,5457,1785,867,5031,3632,2356,170.222948,60.511148,5.034279,3.265628,3570,2091,26265,11475,0,0,0,0,0,0,0,1,1,1,42259,0,0,194310,4080,120870,40035,2488,3.448592,0,0,0.202994
