"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","device","kernel","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","system_memory_write_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","system_memory_write_throughput","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","system_memory_utilization","control.flow_function_unit_utilization","texture_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"323",40960,0,0.000125921,1,2560,16,16,11,1.0625,6,1,0,0,1001335,696320,696320,20480,2600960,2032706,348160,245760,143360,40960,40960,954281,57535602,2560,95.499708,2.72446,0.94168,21.166996,0.02067089453125,0.0216588408203125,0.0219597373046875,0.0291824384765625,0.0303983740234375,20.883864,68,70.833333,2.853942,127,62.246542,1,1.000558,1.53125,245760,143440,62720,61440,0,91200,128466,122887,478.125076,279.061934,31.24126,29.88452,0,225266,204800,556687,471040,1269760,614400,0,0,0,0,0,5,3,0,2,0,2380985,1269760,0,27484160,1269760,6594560,11878400,0,0,0.330226,0,6.719414
"553",64512,0,0.000195234,1,4032,16,16,11,1.0625,6,1,1,0,1550112,1096704,1096704,32256,4096512,3200522,548352,387072,225792,64512,64512,1495692,90601484,4032,96.91732,2.730631,0.946484,21.514736,0.021010484375,0.0222500732421875,0.0223343681640625,0.0296618603515625,0.0308977705078125,20.887987,68,70.833333,2.86049,127,62.387217,1,1.000022,1.53125,387072,225797,98784,96768,6,145176,202012,193541,485.979917,283.494562,31.703977,30.374529,987.387695,354802,322560,876797,741888,1999872,967680,0,0,0,0,0,5,3,1,2,0,3749040,1999872,0,43287552,1999872,10386432,18708480,0,0,0.335976,0,6.681765
"173",25600,0,8.0801e-05,1,1600,16,16,11,1.0625,6,1,0,4,657540,435200,435200,12800,1625600,1271219,217602,153600,89600,25600,25600,608640,36016646,1600,92.56319,2.699409,0.934498,26.781524,0.02615383203125,0.026976908203125,0.0277942158203125,0.036923056640625,0.038461517578125,20.885496,68,70.833333,2.803666,127,61.153597,1,1.000346,1.53125,153600,89631,39200,38400,5,56112,80205,76809,604.947366,353.008056,39.485517,37.813641,2.520614,140818,128000,348167,294400,793600,384000,0,0,0,0,0,4,4,1,2,0,1488745,793600,0,17177600,793600,4121600,7424000,0,0,0.314303,0,6.602013
"33",11264,0,3.6033e-05,1,704,16,16,11,1.0625,6,1,0,0,320003,191488,191488,5632,715264,560250,95744,67584,39424,11264,11264,272229,16179046,704,85.941382,2.580048,0.911873,18.961441,0.0185170322265625,0.0141492529296875,0.01974706640625,0.026141693359375,0.0272309306640625,20.878597,68,70.833333,2.733444,127,59.632565,1,1.001243,1.53125,67584,39473,17248,16896,0,18290,35540,33805,428.305501,250.155407,28.153811,26.779392,0,61954,56320,153196,129536,349184,168960,0,0,0,0,0,4,2,0,2,0,655894,349184,0,7558144,349184,1813504,3266560,0,0,0.284164,0,6.788124
"243",32768,0,0.000101825,1,2048,16,16,11,1.0625,6,1,0,0,811636,557056,557056,16384,2080768,1626425,278528,196608,114688,32768,32768,765771,46174000,2048,94.349068,2.707687,0.938842,20.930701,0.0204401376953125,0.02131490234375,0.0217258662109375,0.0288566650390625,0.0300590263671875,20.881651,68,70.833333,2.85135,127,62.190688,1,1.000846,1.53125,196608,114785,50176,49152,0,72612,102486,86031,472.787606,276.026028,30.806294,25.860081,0,180220,163840,445466,376832,1015808,491520,0,0,0,0,0,5,3,0,2,0,1905039,1015808,0,21987328,1015808,5275648,9502720,0,0,0.325926,0,6.72157
"563",65536,0,0.000198467,1,4096,16,16,11,1.0625,6,1,0,0,1562647,1114112,1114112,32768,4161536,3251250,557056,393216,229376,65536,65536,1517051,91838650,4096,96.9775,2.745893,0.946838,21.558007,0.0210527412109375,0.0221448037109375,0.02237443359375,0.0297215166015625,0.0309599130859375,20.886044,68,70.833333,2.880636,127,62.826082,1,1.000275,1.53125,393216,229439,100352,98304,5,146488,204949,196641,486.957335,284.136464,31.726017,30.439942,811.594727,360452,327680,891800,753664,2031616,983040,0,0,0,0,0,5,3,1,2,0,3808159,2031616,0,43974656,2031616,10551296,19005440,0,0,0.338571,0,6.748502
"163",24576,0,7.7633e-05,1,1536,16,16,11,1.0625,6,1,1,0,626933,417792,417792,12288,1560576,1220415,208896,147456,86016,24576,24576,581333,34825678,1536,92.726495,2.677414,0.933577,26.764281,0.0261369931640625,0.02702584375,0.027784068359375,0.03689928515625,0.0384367548828125,20.887442,68,70.833333,2.818018,127,61.466965,1,1.000093,1.53125,147456,86024,37632,36864,1,54000,76969,73734,604.557883,352.691564,39.445848,37.787943,537.384766,135270,122880,334197,282624,761856,368640,0,0,0,0,0,5,4,1,2,0,1429206,761856,0,16490496,761856,3956736,7127040,0,0,0.316461,0,6.712729
"23",10240,0,3.3472e-05,1,640,16,16,11,1.0625,6,1,5,4,295990,174080,174080,5120,650240,509671,87040,61440,35840,10240,10240,251297,14572814,640,84.853205,2.568322,0.9061,24.290154,0.023720853515625,0.0142826572265625,0.0253298603515625,0.033488263671875,0.0348836083984375,20.888158,68,70.833333,2.721469,127,59.372823,1,1,1.53125,61440,35840,15680,15360,9,13102,32166,31135,548.671717,320.058502,35.906117,34.755237,10.287594,56323,51200,139337,117760,317440,153600,0,0,0,0,0,4,3,1,2,0,596476,317440,0,6871040,317440,1648640,2969600,0,0,0.279289,0,6.766158
"233",31744,0,9.9233e-05,1,1984,16,16,11,1.0625,6,1,0,0,788267,539648,539648,15872,2015744,1575739,269824,190464,111104,31744,31744,746822,45130358,1984,94.313475,2.681637,0.938109,27.204328,0.0265667265625,0.02770098046875,0.028231873046875,0.0375059677734375,0.0390687158203125,20.888158,68,70.833333,2.845233,127,62.057363,1,1,1.53125,190464,111104,48608,47616,4,70336,86925,95245,614.497771,358.457033,35.055981,38.411353,1.651875,174596,158720,431701,365056,984064,476160,0,0,0,0,0,5,4,1,2,0,1845442,984064,0,21300224,984064,5110784,9205760,0,0,0.325101,0,6.732458
"223",30720,0,9.5905e-05,1,1920,16,16,11,1.0625,6,1,1,0,769116,522240,522240,15360,1950720,1524921,261120,184320,107520,30720,30720,726495,43124936,1920,94.182022,2.714487,0.937651,27.112276,0.02647683203125,0.0275629990234375,0.02814461328125,0.0373790576171875,0.038936517578125,20.883507,68,70.833333,2.82613,127,61.64127,1,1.000605,1.53125,184320,107585,47040,46080,1,67958,96233,92173,612.418475,357.460078,39.967765,38.281554,435.49707,168992,153600,417667,353280,952320,460800,0,0,0,0,0,5,4,1,2,0,1786041,952320,0,20613120,952320,4945920,8908800,0,0,0.322448,0,6.691497
"543",63488,0,0.000192514,1,3968,16,16,11,1.0625,6,1,0,0,1520785,1079296,1079296,31744,4031488,3149711,539648,380928,222208,63488,63488,1473760,89235482,3968,97.034229,2.733989,0.946086,21.51241,0.021008212890625,0.0222128466796875,0.0223269873046875,0.0296586533203125,0.0308944306640625,20.887569,68,70.833333,2.865798,127,62.502609,1,1.000077,1.53125,380928,222225,97216,95232,4,142648,198633,190471,485.927376,283.479322,31.67305,30.371577,668.802734,349173,317440,862665,730112,1968128,952320,0,0,0,0,0,5,3,1,2,0,3689202,1968128,0,42600448,1968128,10221568,18411520,0,0,0.337019,0,6.67836
"403",49152,0,0.000149922,1,3072,16,16,11,1.0625,6,1,0,4,1192542,835584,835584,24576,3121152,2438955,417792,294912,172032,49152,49152,1144487,69248346,3072,95.970373,2.726064,0.944345,27.711886,0.027062388671875,0.02849365234375,0.0287491240234375,0.038205724609375,0.0397976298828125,20.886592,68,70.833333,2.861265,127,62.405449,1,1.000203,1.53125,294912,172067,75264,73728,9,109972,153811,147460,625.962591,365.219134,40.808755,39.123723,2.445166,270377,245760,667976,565248,1523712,737280,0,0,0,0,0,5,4,1,2,0,2856889,1523712,0,32980992,1523712,7913472,14254080,0,0,0.332735,0,6.701388
"193",27648,0,8.6625e-05,1,1728,16,16,11,1.0625,6,1,0,0,693895,470016,470016,13824,1755648,1372533,235008,165888,96768,27648,27648,649516,38817458,1728,93.511266,2.689156,0.935586,20.712676,0.02022722265625,0.0210397265625,0.0215096708984375,0.0285560791015625,0.0297459150390625,20.887363,68,70.833333,2.839613,127,61.935827,1,1.000103,1.53125,165888,96778,42336,41472,0,61112,86914,82953,467.862794,272.948166,30.641025,29.244597,0,152068,138240,375801,317952,857088,414720,0,0,0,0,0,5,3,0,2,0,1607532,857088,0,18551808,857088,4451328,8017920,0,0,0.321662,0,6.754746
"523",61440,0,0.000186371,1,3840,16,16,11,1.0625,6,1,0,1,1476899,1044480,1044480,30720,3901440,3048067,522240,368640,215040,61440,61440,1427027,86574246,3840,96.823412,2.730808,0.946837,21.499208,0.0209953203125,0.022186599609375,0.0223091357421875,0.0296404521484375,0.0308754716796875,20.886834,68,70.833333,2.862162,127,62.42388,1,1.000172,1.53125,368640,215077,94080,92160,1,137968,192231,184323,485.629175,283.332428,31.654521,30.352317,172.667969,337897,307200,834921,706560,1904640,921600,0,0,0,0,0,5,3,1,2,0,3570606,1904640,0,41226240,1904640,9891840,17817600,0,0,0.335839,0,6.70136
"443",53248,0,0.000162018,1,3328,16,16,11,1.0625,6,1,0,0,1304206,905216,905216,26624,3381248,2642076,452608,319488,186368,53248,53248,1239030,74875000,3328,95.942896,2.732545,0.945469,27.795162,0.027143712890625,0.0286175791015625,0.028844751953125,0.03832053515625,0.039917224609375,20.887043,68,70.833333,2.834901,127,61.829723,1,1.000145,1.53125,319488,186395,81536,79872,1,119296,166488,159753,627.843649,366.295188,40.896854,39.242439,257.576172,292846,266240,723662,612352,1650688,798720,0,0,0,0,0,5,4,1,2,0,3094694,1650688,0,35729408,1650688,8572928,15441920,0,0,0.3296,0,6.511498
"213",29696,0,9.2545e-05,1,1856,16,16,11,1.0625,6,1,1,0,743763,504832,504832,14848,1885696,1474154,252416,178176,103936,29696,29696,697195,41789242,1856,93.687774,2.709762,0.936909,20.81074,0.02032298828125,0.02123247265625,0.02159188671875,0.02869127734375,0.0298867470703125,20.885123,68,70.833333,2.840045,127,61.945064,1,1.000394,1.53125,178176,103977,45472,44544,5,65928,92953,89094,470.077889,274.320271,30.654486,29.381847,1.688498,163316,148480,403640,341504,920576,445440,0,0,0,0,0,5,3,1,2,0,1726542,920576,0,19926016,920576,4781056,8611840,0,0,0.322325,0,6.718575
"533",62464,0,0.000189122,1,3904,16,16,11,1.0625,6,1,5,4,1495688,1061888,1061888,31232,3966464,3098951,530944,374784,218624,62464,62464,1447862,88016756,3904,96.802408,2.730391,0.946688,21.504279,0.0210002724609375,0.02218637890625,0.02230994140625,0.0296474423828125,0.0308827529296875,20.885905,68,70.833333,2.873781,127,62.676812,1,1.000293,1.53125,374784,218688,95648,93696,13,140233,195356,187397,485.743704,283.433442,31.649212,30.359792,2.156649,343571,312320,848970,718336,1936384,936960,0,0,0,0,0,5,3,1,2,0,3629826,1936384,0,41913344,1936384,10056704,18114560,0,0,0.337147,0,6.700501
"83",16384,0,5.36e-05,1,1024,16,16,11,1.0625,6,1,0,0,438697,278528,278528,8192,1040384,814107,139264,98304,57344,16384,16384,389495,23023724,1024,89.591221,2.665143,0.921558,19.890686,0.019424498046875,0.019560630859375,0.021003966796875,0.0274228212890625,0.0285654384765625,20.882389,68,70.833333,2.780001,127,60.641764,1,1.00075,1.53125,98304,57387,25088,24576,0,35060,51348,49168,449.295505,262.285575,29.335563,28.09011,0,90134,81920,222889,188416,507904,245760,0,0,0,0,0,4,3,0,2,0,953354,507904,0,10993664,507904,2637824,4751360,0,0,0.301499,0,6.766847
"153",23552,0,7.4497e-05,1,1472,16,16,11,1.0625,6,1,4,4,600704,400384,400384,11776,1495552,1169608,200192,141312,82432,23552,23552,555405,33261298,1472,92.425887,2.684916,0.933015,26.718734,0.026092513671875,0.026872453125,0.0277186044921875,0.036836490234375,0.0383713447265625,20.882931,68,70.833333,2.827765,127,61.679809,1,1.000679,1.53125,141312,82488,36064,35328,9,51544,73753,61821,603.52906,352.297789,39.373937,33.003894,4.920074,129610,117760,320189,270848,730112,353280,0,0,0,0,0,5,4,1,2,0,1369753,730112,0,15803392,730112,3791872,6830080,0,0,0.316518,0,6.766343
"493",58368,0,0.000176802,1,3648,16,16,11,1.0625,6,1,1,0,1405207,992256,992256,29184,3706368,2895971,496128,350208,204288,58368,58368,1360823,82008236,3648,96.841462,2.723825,0.945987,21.461991,0.0209589755859375,0.0221161533203125,0.0222749951171875,0.029589142578125,0.0308220234375,20.887593,68,70.833333,2.857261,127,62.31705,1,1.000073,1.53125,350208,204303,89376,87552,5,130880,182626,175111,484.788505,282.814059,31.600858,30.300493,907.206055,320999,291840,793130,671232,1809408,875520,0,0,0,0,0,5,3,1,2,0,3392033,1809408,0,39164928,1809408,9397248,16926720,0,0,0.335324,0,6.697893
"253",33792,0,0.000106017,1,2112,16,16,11,1.0625,6,1,0,0,838902,574464,574464,16896,2145792,1677292,287232,202752,118272,33792,33792,810562,47556582,2112,94.620349,2.712035,0.939157,20.969939,0.0204784560546875,0.021371650390625,0.0217711923828125,0.02891076171875,0.0301153759765625,20.880548,68,70.833333,2.836779,127,61.873057,1,1.000989,1.53125,202752,118389,51744,50688,4,74940,105816,101404,473.673912,276.58312,30.901223,29.612796,1.196146,185858,168960,459306,388608,1047552,506880,0,0,0,0,0,5,3,1,2,0,1964508,1047552,0,22674432,1047552,5440512,9799680,0,0,0.325187,0,6.711383
"63",14336,0,4.5888e-05,1,896,16,16,11,1.0625,6,1,0,0,391397,243712,243712,7168,910336,712425,121856,86016,50176,14336,14336,344827,20174696,896,88.622294,2.654792,0.919297,19.533509,0.0190756923828125,0.0191019912109375,0.0203023623046875,0.026930388671875,0.02805248828125,20.880952,68,70.833333,2.756931,127,60.140617,1,1.000937,1.53125,86016,50223,21952,21504,8,30506,44893,43023,441.22749,257.623794,28.78538,27.586336,5.252707,78845,71680,194985,164864,444416,215040,0,0,0,0,0,4,3,1,2,0,834427,444416,0,9619456,444416,2308096,4157440,0,0,0.295693,0,6.762311
"273",35840,0,0.00011053,1,2240,16,16,11,1.0625,6,1,0,0,886580,609280,609280,17920,2275840,1778858,304640,215040,125440,35840,35840,840908,50440562,2240,94.848519,2.712721,0.939858,27.26453,0.026625517578125,0.0278658974609375,0.0283053447265625,0.0375889658203125,0.0391551728515625,20.887728,68,70.833333,2.839952,127,61.941913,1,1.000056,1.53125,215040,125447,54880,53760,0,79708,112305,107532,615.857623,359.270327,40.204084,38.495397,0,197145,179200,487186,412160,1111040,537600,0,0,0,0,0,5,4,0,2,0,2083649,1111040,0,24048640,1111040,5770240,10393600,0,0,0.326348,0,6.696968
"303",38912,0,0.000120321,1,2432,16,16,11,1.0625,6,1,1,1,952871,661504,661504,19456,2470912,1931028,330752,233472,136192,38912,38912,907264,54765710,2432,95.304191,2.71858,0.941485,27.491627,0.0268472919921875,0.028159005859375,0.0285320654296875,0.03790205859375,0.0394813115234375,20.886632,68,70.833333,2.854863,127,62.266222,1,1.000198,1.53125,233472,136219,59584,58368,7,86728,121805,116783,620.987332,362.314425,40.49702,38.827335,2.383175,213996,194560,529020,447488,1206272,583680,0,0,0,0,0,5,4,1,2,0,2261823,1206272,0,26109952,1206272,6264832,11284480,0,0,0.32967,0,6.697682
"3",8192,0,2.7905e-05,1,512,16,16,11,1.0625,6,1,4,5,248912,139264,139264,4096,520192,407736,69632,49152,28672,8192,8192,199707,11426004,512,80.802854,2.599907,0.892295,23.71435,0.023158544921875,0.005026021484375,0.025010376953125,0.032694416015625,0.03405668359375,20.885743,68,70.833333,2.719935,127,59.343179,1,1.000314,1.53125,49152,28681,12544,12288,13,3778,25765,25898,535.665311,312.569514,35.098818,35.279999,18.134502,45062,40960,111437,94208,253952,122880,0,0,0,0,0,4,2,1,2,0,477423,253952,0,5496832,253952,1318912,2375680,0,0,0.26569,0,6.91581
"423",51200,0,0.000156226,1,3200,16,16,11,1.0625,6,1,0,0,1235240,870400,870400,25600,3251200,2540359,435200,307200,179200,51200,51200,1189774,72215124,3200,96.319258,2.721462,0.94451,21.370712,0.0208698359375,0.0219892880859375,0.02217516015625,0.0294632978515625,0.030690935546875,20.887986,68,70.833333,2.866728,127,62.523618,1,1.000022,1.53125,307200,179204,78400,76800,5,114636,160220,153601,482.726675,281.596846,31.470731,30.170614,1.00568,281604,256000,695774,588800,1587200,768000,0,0,0,0,0,5,3,1,2,0,2975688,1587200,0,34355200,1587200,8243200,14848000,0,0,0.334618,0,6.718736
"53",13312,0,4.1953e-05,1,832,16,16,11,1.0625,6,1,0,0,365875,226304,226304,6656,845312,661761,113152,79872,46592,13312,13312,319997,18733188,832,87.614622,2.64398,0.91553,25.262139,0.0246700576171875,0.0242008662109375,0.0262407158203125,0.03482831640625,0.03627949609375,20.887167,68,70.833333,2.770084,127,60.427533,1,1.000129,1.53125,79872,46598,20384,19968,0,27750,41816,39951,570.627135,332.908694,37.343099,35.677591,0,73249,66560,181066,153088,412672,199680,0,0,0,0,0,4,3,0,2,0,774826,412672,0,8932352,412672,2143232,3860480,0,0,0.293725,0,6.77767
"473",56320,0,0.000171298,1,3520,16,16,11,1.0625,6,1,0,4,1358318,957440,957440,28160,3576320,2794424,478720,337920,197120,56320,56320,1305660,79007228,3520,96.604698,2.732347,0.94549,21.441061,0.0209385361328125,0.0220918349609375,0.0222534931640625,0.0295602861328125,0.03079196484375,20.887182,68,70.833333,2.859219,127,62.359901,1,1.000127,1.53125,337920,197145,86240,84480,4,126272,176151,168960,484.315731,282.553341,31.558024,30.269733,751.422852,309744,281600,765435,647680,1745920,844800,0,0,0,0,0,5,3,1,2,0,3273115,1745920,0,37790720,1745920,9067520,16332800,0,0,0.334728,0,6.690903
"283",36864,0,0.000114113,1,2304,16,16,11,1.0625,6,1,4,1,907339,626688,626688,18432,2340864,1829590,313344,221184,129024,36864,36864,861229,52074786,2304,94.850767,2.707052,0.940953,21.07834,0.02058431640625,0.021533439453125,0.02188266015625,0.0290602109375,0.030271052734375,20.883864,68,70.833333,2.854086,127,62.24986,1,1.000558,1.53125,221184,129096,56448,55296,6,81948,115600,110609,476.122492,277.893108,31.105189,29.76223,1.653203,202772,184320,501107,423936,1142784,552960,0,0,0,0,0,5,3,1,2,0,2142939,1142784,0,24735744,1142784,5935104,10690560,0,0,0.327992,0,6.700315
