"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"12022",2,500,0.00010493,8,128,64,4,30,0,7,1001000,3145728,524288,8192,2609216,1915266,540292,0,0,98304,16384,934050,55343472,1024,94.190509,2.793671,0.925873,110.371898,18.4073,46.004207,22.677133,18.4073,119.072223,0,92.693237,100,3.177596,318.507812,65.114462,0,0,1.3125,1,0,0,129024,16384,163790,424499,65551,0,0,119.230355,18.411513,266264,248896,145408,114688,8912896,4194304,0,0,0,0,0,1,4,2,2455719,8912896,0,24901632,3147776,7340032,39060992,67483,18.95416,2.318748,0,6.350539
"92523",4,920,0.000184452,8,128,64,4,30,0,7,1726933,6291456,1048576,8192,4640832,3273495,1008278,0,0,196608,32768,1661351,99280776,1024,96.175011,2.795882,0.934562,125.95176,21.005636,52.495178,25.959281,21.005636,135.880205,0,92.693237,100,3.18525,566.507812,64.453771,0,0,1.3125,1,0,0,258048,32768,327562,847961,117979,0,0,135.894468,18.907348,315404,298048,290816,229376,17825792,8388608,0,0,0,0,0,1,5,1,4281994,17825792,0,47970304,4196352,11010048,66848256,96079,15.397648,2.68808,0,5.781537
"98485",4,980,0.000184036,8,128,64,4,30,0,7,1722887,6291456,1048576,8192,4640832,3273395,1008379,0,0,196608,32768,1660223,99349068,1024,96.362849,2.796981,0.935573,125.981568,21.010607,52.476023,25.974081,21.010607,135.912363,0,92.693237,100,3.186897,566.507812,64.484229,0,0,1.3125,1,0,0,258048,32768,327365,805963,124543,0,0,129.194425,19.96402,315426,298048,290816,229376,17825792,8388608,0,0,0,0,0,1,5,1,4282328,17825792,0,47970304,4196352,11010048,66848256,135327,21.692676,2.694392,0,5.787349
"48065",2,980,0.000104738,8,128,64,4,30,0,7,990990,3145728,524288,8192,2609216,1915529,540360,0,0,98304,16384,932686,55742810,1024,94.11659,2.780086,0.928019,110.166321,18.373015,45.916278,22.66237,18.373015,118.850442,0,92.693237,100,3.212495,318.507812,65.828398,0,0,1.3125,1,0,0,129024,16384,163782,405122,59003,0,0,113.575937,16.541489,266262,248896,145408,114688,8912896,4194304,0,0,0,0,0,1,4,2,2455517,8912896,0,24901632,3147776,7340032,39060992,67501,18.923903,2.34217,0,6.401092
"15068",2,550,0.000105155,8,128,64,4,30,0,7,988455,3145728,524288,8192,2609216,1915190,540409,0,0,98304,16384,932586,55876034,1024,94.347846,2.770636,0.927075,110.25448,18.387718,45.958913,22.672649,18.387718,118.94555,0,92.693237,100,3.212581,318.507812,65.827682,0,0,1.3125,1,0,0,129024,16384,163803,424031,65555,0,0,118.972204,18.393049,266268,248896,145408,114688,8912896,4194304,0,0,0,0,0,1,4,2,2455678,8912896,0,24901632,3147776,7340032,39060992,57699,16.188857,2.348176,0,6.407618
"54424",4,300,0.0001841,8,128,64,4,30,0,7,1728763,6291456,1048576,8192,4640832,3273601,1008219,0,0,196608,32768,1667928,99627744,1024,96.306781,2.785344,0.934294,125.77861,20.976758,52.422851,25.935917,20.976758,135.693406,0,92.693237,100,3.177361,566.507812,64.294835,0,0,1.3125,1,0,0,258048,32768,327561,763537,131092,0,0,122.196436,20.979959,315406,298048,290816,229376,17825792,8388608,0,0,0,0,0,1,5,1,4281913,17825792,0,47970304,4196352,11010048,66848256,155120,24.8254,2.685234,0,5.75001
"98276",4,980,0.000184964,8,128,64,4,30,0,7,1721538,6291456,1048576,8192,4640832,3273692,1008367,0,0,196608,32768,1658740,99330562,1024,96.352215,2.797269,0.935495,125.954469,21.006087,52.462652,25.953909,21.006087,135.883128,0,92.693237,100,3.189425,566.507812,64.537827,0,0,1.3125,1,0,0,258048,32768,327352,848139,131088,0,0,135.925918,21.008652,315421,298048,290816,229376,17825792,8388608,0,0,0,0,0,1,5,1,4281771,17825792,0,47970304,4196352,11010048,66848256,95941,15.375862,2.696504,0,5.775106
"147920",8,970,0.000343944,8,128,64,4,30,0,7,3198169,12582912,2097152,8192,8704064,5990710,1943162,0,0,393216,65536,3117696,187927526,1024,97.483779,2.789826,0.942627,135.263188,22.558551,56.610997,27.930303,22.558551,145.925628,0,92.693237,100,3.168056,1062.507812,63.619673,0,0,1.3125,1,0,0,516096,65536,657854,1696413,235955,0,0,145.983198,20.304882,413726,396352,581632,458752,35651584,16777216,0,0,0,0,0,1,5,1,7934135,35651584,0,94107648,6293504,18350080,122422784,311629,26.816936,2.902994,0,5.367695
"81794",4,800,0.000184964,8,128,64,4,30,0,7,1722981,6291456,1048576,8192,4640832,3273175,1008326,0,0,196608,32768,1663139,99676316,1024,96.549236,2.786177,0.935029,126.037836,21.019991,52.56425,25.982795,21.019991,135.973066,0,92.693237,100,3.17989,566.507812,64.343803,0,0,1.3125,1,0,0,258048,32768,327769,849677,131087,0,0,136.262533,21.022396,315417,298048,290816,229376,17825792,8388608,0,0,0,0,0,1,5,1,4282012,17825792,0,47970304,4196352,11010048,66848256,116015,18.605303,2.694245,0,5.761596
"122488",8,670,0.000343944,8,128,64,4,30,0,7,3187899,12582912,2097152,8192,8704064,5990803,1942897,0,0,393216,65536,3112462,187811766,1024,97.568712,2.792173,0.941376,135.451314,22.589926,56.705588,27.969235,22.589926,146.128584,0,92.693237,100,3.175382,1062.507812,63.767437,0,0,1.3125,1,0,0,516096,65536,658038,1526410,262161,0,0,131.536441,22.591391,413721,396352,581632,458752,35651584,16777216,0,0,0,0,0,1,5,1,7933669,35651584,0,94107648,6293504,18350080,122422784,193659,16.688318,2.912347,0,5.384992
"5229",2,330,0.000104962,8,128,64,4,30,0,7,1002963,3145728,524288,8192,2609216,1915458,540385,0,0,98304,16384,940269,55761440,1024,93.998682,2.779757,0.92662,110.162176,18.372324,45.931651,22.679459,18.372324,118.84597,0,92.693237,100,3.178105,318.507812,65.12293,0,0,1.3125,1,0,0,129024,16384,163843,424346,65550,0,0,118.960909,18.376249,266256,248896,145408,114688,8912896,4194304,0,0,0,0,0,1,4,2,2455343,8912896,0,24901632,3147776,7340032,39060992,57824,16.210346,2.31421,0,6.366756
"138084",8,870,0.000344648,8,128,64,4,30,0,7,3200730,12582912,2097152,8192,8704064,5990433,1943062,0,0,393216,65536,3119812,187983868,1024,97.591612,2.792982,0.942512,135.272562,22.560115,56.634025,27.947213,22.560115,145.935741,0,92.693237,100,3.16174,1062.507812,63.493255,0,0,1.3125,1,0,0,516096,65536,658076,1442248,262178,0,0,124.119874,22.563041,413727,396352,581632,458752,35651584,16777216,0,0,0,0,0,1,5,1,7933213,35651584,0,94107648,6293504,18350080,122422784,272498,23.45118,2.900672,0,5.360313
