"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"393",48128,0,0.000689,1,3008,16,16,18,1.0625,1,2758684,818176,818176,24064,6419072,5559296,162432,117312,48128,48128,2742664,171934030,3008,99.350157,2.338173,0.980089,5.130561,5.130561,5.304787,5.383196,7.243145,7.544943,59.677419,68,70.833333,2.340415,266.75,54.58988,1,1,5.75,3,162432,117312,276736,144384,105745,150480,144390,32.594152,23.540221,7.548956,7.243446,382016,382016,833216,640704,4572160,721920,0,0,0,0,6160384,2,2,1,5989440,19973120,0,91780096,9240576,6978560,21561344,0,0,0.64741,0,2.930561
"403",49152,0,0.000704,1,3072,16,16,18,1.0625,1,2815060,835584,835584,24576,6555648,5677568,165888,119808,49152,49152,2799605,175834664,3072,99.426671,2.34156,0.980754,4.610486,4.610486,4.770676,4.800913,6.508922,6.780127,59.677419,68,70.833333,2.341816,266.75,54.622563,1,1,5.75,3,165888,119808,282624,147456,108077,153680,147462,29.290149,21.153997,6.783658,6.509187,390144,390144,850944,654336,4669440,737280,0,0,0,0,6291456,2,2,1,6116864,20398080,0,93732864,9437184,7127040,22020096,0,0,0.647944,0,2.930811
"413",50176,0,0.000719,1,3136,16,16,18,1.0625,1,2872536,852992,852992,25088,6692224,5795840,169344,122304,50176,50176,2857244,179332582,3136,99.449397,2.341266,0.980538,4.723455,4.723455,4.876246,4.936007,6.668407,6.946257,59.677419,68,70.833333,2.342375,266.75,54.635586,1,1,5.75,3,169344,122304,288512,150528,110073,157334,150534,30.007831,21.672322,6.969913,6.668673,398272,398272,868672,667968,4766720,752640,0,0,0,0,6422528,2,2,1,6244288,20823040,0,95685632,9633792,7275520,22478848,0,0,0.648208,0,2.932133
"423",51200,0,0.000733,1,3200,16,16,18,1.0625,1,2929336,870400,870400,25600,6828800,5914112,172800,124800,51200,51200,2913998,183058804,3200,99.465641,2.342453,0.980497,5.035849,5.035849,5.209188,5.241727,7.109434,7.405661,59.677419,68,70.833333,2.342103,266.75,54.62924,1,1,5.75,3,172800,124800,294400,153600,112545,160024,153606,31.992454,23.105661,7.406771,7.109712,406400,406400,886400,681600,4864000,768000,0,0,0,0,6553600,2,2,1,6371712,21248000,0,97638400,9830400,7424000,22937600,0,0,0.648611,0,2.933101
"433",52224,0,0.000747,1,3264,16,16,18,1.0625,1,2989532,887808,887808,26112,6965376,6032384,176256,127296,52224,52224,2972048,186536558,3264,99.467175,2.341455,0.980536,4.61086,4.61086,4.762678,4.826454,6.50945,6.780677,59.677419,68,70.833333,2.340945,266.75,54.602218,1,1,5.75,3,176256,127296,300288,156672,114630,163280,156678,29.292525,21.155713,6.784001,6.509699,414528,414528,904128,695232,4961280,783360,0,0,0,0,6684672,2,2,1,6499136,21672960,0,99591168,10027008,7572480,23396352,0,0,0.648262,0,2.930842
"443",53248,0,0.000763,1,3328,16,16,18,1.0625,1,3048344,905216,905216,26624,7101952,6150656,179712,129792,53248,53248,3032643,190444220,3328,99.442667,2.341836,0.980826,5.037055,5.037055,5.20804,5.247214,7.111136,7.407434,59.677419,68,70.833333,2.340028,266.75,54.580827,1,1,5.75,3,179712,129792,306176,159744,116993,166480,159750,32.000113,23.111193,7.410995,7.111403,422656,422656,921856,708864,5058560,798720,0,0,0,0,6815744,2,2,1,6626560,22097920,0,101543936,10223616,7720960,23855104,0,0,0.648221,0,2.928937
"453",54272,0,0.000777,1,3392,16,16,18,1.0625,1,3109212,922624,922624,27136,7238528,6268928,183168,132288,54272,54272,3092941,194028798,3392,99.490389,2.341776,0.9808,5.029261,5.029261,5.205875,5.231516,7.100133,7.395972,59.677419,68,70.833333,2.341621,266.75,54.617989,1,1,5.75,3,183168,132288,312064,162816,119378,169680,162822,31.950599,23.075433,7.399461,7.100395,430784,430784,939584,722496,5155840,814080,0,0,0,0,6946816,2,2,1,6753984,22522880,0,103496704,10420224,7869440,24313856,0,0,0.647753,0,2.932687
"463",55296,0,0.000792,1,3456,16,16,18,1.0625,1,3167744,940032,940032,27648,7375104,6387200,186624,134784,55296,55296,3150186,197730766,3456,99.458457,2.341182,0.980749,4.611126,4.611126,4.778063,4.786853,6.509825,6.781068,59.677419,68,70.833333,2.34177,266.75,54.621459,1,1,5.75,3,186624,134784,317952,165888,121758,172880,165894,29.294213,21.156932,6.784207,6.510061,438912,438912,957312,736128,5253120,829440,0,0,0,0,7077888,2,2,1,6881408,22947840,0,105449472,10616832,8017920,24772608,0,0,0.64778,0,2.93186
"473",56320,0,0.000806,1,3520,16,16,18,1.0625,1,3221596,957440,957440,28160,7511680,6505472,190080,137280,56320,56320,3205931,201356058,3520,99.499168,2.343462,0.981024,4.61332,4.61332,4.795917,4.837009,6.512922,6.784294,59.677419,68,70.833333,2.342404,266.75,54.636232,1,1,5.75,3,190080,137280,323840,168960,124417,176024,168966,29.308148,21.166996,6.785219,6.513153,447040,447040,975040,749760,5350400,844800,0,0,0,0,7208960,2,2,1,7008832,23372800,0,107402240,10813440,8166400,25231360,0,0,0.648747,0,2.932536
"483",57344,0,0.00082,1,3584,16,16,18,1.0625,1,3278652,974848,974848,28672,7648256,6623744,193536,139776,57344,57344,3263717,205209388,3584,99.43762,2.343509,0.980977,4.61339,4.61339,5.21596,4.796516,6.513022,6.784398,59.677419,68,70.833333,2.342091,266.75,54.628932,1,1,5.75,3,193536,139776,329728,172032,137772,179224,172038,29.308598,21.167321,6.785306,6.513249,455168,455168,992768,763392,5447680,860160,0,0,0,0,7340032,2,2,1,7136256,23797760,0,109355008,11010048,8314880,25690112,0,0,0.649047,0,2.931757
"493",58368,0,0.000835,1,3648,16,16,18,1.0625,1,3341276,992256,992256,29184,7784832,6742016,196992,142272,58368,58368,3323850,208712686,3648,99.497505,2.340979,0.980813,4.613764,4.613764,5.014723,4.82319,6.513549,6.784947,59.677419,68,70.833333,2.342267,266.75,54.633031,1,1,5.75,3,196992,142272,335616,175104,134811,182480,175110,29.310972,21.169035,6.787923,6.513772,463296,463296,1010496,777024,5544960,875520,0,0,0,0,7471104,2,2,1,7263680,24222720,0,111307776,11206656,8463360,26148864,0,0,0.648255,0,2.933042
"503",59392,0,0.00085,1,3712,16,16,18,1.0625,1,3401116,1009664,1009664,29696,7921408,6860288,200448,144768,59392,59392,3382598,212444988,3712,99.515478,2.343167,0.981104,5.031801,5.031801,5.457364,5.249128,7.103719,7.399708,59.677419,68,70.833333,2.341963,266.75,54.625941,1,1,5.75,3,200448,144768,341504,178176,136882,185624,178182,31.966737,23.087088,7.400664,7.103959,471424,471424,1028224,790656,5642240,890880,0,0,0,0,7602176,2,2,1,7391104,24647680,0,113260544,11403264,8611840,26607616,0,0,0.648023,0,2.933122
"513",60416,0,0.000864,1,3776,16,16,18,1.0625,1,3455772,1027072,1027072,30208,8057984,6978560,203904,147264,60416,60416,3439839,216068244,3776,99.496633,2.342547,0.980848,5.044399,5.044399,5.256809,5.260188,7.121505,7.418234,59.677419,68,70.833333,2.341081,266.75,54.605368,1,1,5.75,3,203904,147264,347392,181248,133790,188880,181254,32.04677,23.14489,7.421377,7.12174,479552,479552,1045952,804288,5739520,906240,0,0,0,0,7733248,2,2,1,7518528,25072640,0,115213312,11599872,8760320,27066368,0,0,0.64877,0,2.931337
"523",61440,0,0.000879,1,3840,16,16,18,1.0625,1,3514908,1044480,1044480,30720,8194560,7096832,207360,149760,61440,61440,3498788,219721162,3840,99.516732,2.342381,0.981238,4.616185,4.616185,4.801136,4.776316,6.516966,6.788507,59.677419,68,70.833333,2.34207,266.75,54.628427,1,1,5.75,3,207360,149760,353280,184320,135791,192152,184326,29.326349,21.180141,6.793881,6.517179,487680,487680,1063680,817920,5836800,921600,0,0,0,0,7864320,2,2,1,7645952,25497600,0,117166080,11796480,8908800,27525120,0,0,0.648666,0,2.932085
"533",62464,0,0.000893,1,3904,16,16,18,1.0625,1,3573528,1061888,1061888,31232,8331136,7215104,210816,152256,62464,62464,3557584,223118866,3904,99.52191,2.341796,0.980847,5.037536,5.037536,5.241905,5.288775,7.111816,7.408141,59.677419,68,70.833333,2.341412,266.75,54.613075,1,1,5.75,3,210816,152256,359168,187392,138121,195280,187398,32.00317,23.113401,7.411177,7.112043,495808,495808,1081408,831552,5934080,936960,0,0,0,0,7995392,2,2,1,7773376,25922560,0,119118848,11993088,9057280,27983872,0,0,0.648659,0,2.930956
"543",63488,0,0.000908,1,3968,16,16,18,1.0625,1,3628700,1079296,1079296,31744,8467712,7333376,214272,154752,63488,63488,3612592,226936692,3968,99.476937,2.343576,0.98103,4.617063,4.617063,4.811825,4.76583,6.518207,6.789799,59.677419,68,70.833333,2.344085,266.75,54.675424,1,1,5.75,3,214272,154752,365056,190464,140603,198424,190470,29.33193,21.184172,6.79062,6.518412,503936,503936,1099136,845184,6031360,952320,0,0,0,0,8126464,2,2,1,7900800,26347520,0,121071616,12189696,9205760,28442624,0,0,0.649268,0,2.935517
"553",64512,0,0.000922,1,4032,16,16,18,1.0625,1,3691352,1096704,1096704,32256,8604288,7451648,217728,157248,64512,64512,3672930,230666410,4032,99.542336,2.342747,0.981298,5.033897,5.033897,5.252602,5.278233,7.106678,7.402789,59.677419,68,70.833333,2.342167,266.75,54.630671,1,1,5.75,3,217728,157248,370944,193536,143044,201624,193542,31.98005,23.096703,7.403671,7.106898,512064,512064,1116864,858816,6128640,967680,0,0,0,0,8257536,2,2,1,8028224,26772480,0,123024384,12386304,9354240,28901376,0,0,0.648543,0,2.932477
"563",65536,0,0.000937,1,4096,16,16,18,1.0625,1,3745944,1114112,1114112,32768,8740864,7569920,221184,159744,65536,65536,3729484,234142960,4096,99.534866,2.343302,0.981139,4.616726,4.616726,4.784901,4.925162,6.517731,6.789303,59.677419,68,70.833333,2.343189,266.75,54.654505,1,1,5.75,3,221184,159744,376832,196608,144337,204824,196614,29.32979,21.182626,6.790099,6.51793,520192,520192,1134592,872448,6225920,983040,0,0,0,0,8388608,2,2,1,8155648,27197440,0,124977152,12582912,9502720,29360128,0,0,0.649236,0,2.933615
