"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"34732",3840,2,2.0288e-05,112,1,16,1,26,2180,13,290052,32368,28672,112,66976,75992,17616,15680,5600,2128,1792,235556,1801900,112,81.245777,0.282679,0.119524,5.317525,4.710334,9.252441,6.771104,6.771104,9.715063,6.989124,54.734848,69.565217,0.473442,598,9.950669,2.15,2.14,2.578947,1.875,33712,11984,5488,3360,7040,7697,5155,354.452599,126.001422,10.115914,6.775047,7616,4480,59917,25200,0,0,0,0,0,0,0,2,1,1,93797,0,0,432096,7280,265440,84336,0,0,0,0,0.450408
"2597",1024,5,1.792e-05,33,1,16,1,26,2180,13,260470,9537,8448,33,19734,20833,4198,4620,1650,627,528,203347,470126,33,79.441394,0.097322,0.036227,1.761869,1.560687,2.525771,2.244965,2.243487,3.218917,6.989124,54.734848,69.565217,0.141291,598,3.022651,2.15,2.14,1.842105,1.0625,9933,3531,1155,561,1709,2451,1520,117.441693,41.748376,3.62239,2.246443,2244,1320,15689,7425,0,0,0,0,0,0,0,1,1,1,25018,0,0,127314,2145,78210,24849,0,0,0,0,0.121225
"27627",3328,6,1.8336e-05,81,1,16,1,26,2180,13,261086,23409,20736,81,48438,51573,11463,11340,4050,1539,1296,209433,1202034,81,79.476494,0.228757,0.0887,4.280856,3.792039,7.342686,5.453982,5.451056,7.82108,6.989124,54.734848,69.565217,0.360286,598,7.614143,2.15,2.14,1.842105,1.0625,24381,8667,2835,1377,5019,5617,3733,285.350909,101.437034,8.217547,5.461296,5507,3240,39519,18225,0,0,0,0,0,0,0,2,1,1,63198,0,0,312498,5265,191970,60993,0,0,0,0,0.33084
"25104",3072,10,1.92e-05,96,1,16,1,26,2180,13,280560,27744,24576,96,57408,65155,14893,13440,4800,1824,1536,221367,1491370,96,80.922084,0.255359,0.103654,4.760246,4.216688,8.396316,6.062862,6.061489,8.696919,6.989124,54.734848,69.565217,0.415962,598,8.779043,2.15,2.14,2.578947,1.875,28896,10272,4704,2880,6117,6606,4417,317.305788,112.79641,9.067527,6.062862,6527,3840,51199,21600,0,0,0,0,0,0,0,2,1,1,79726,0,0,370368,6240,227520,72288,0,0,0,0,0.392248
"4709",1280,9,1.7984e-05,29,1,16,1,26,2180,13,264936,8381,7424,29,17342,18276,3682,4060,1450,551,464,206830,422876,29,78.461213,0.083723,0.031946,1.572642,1.393067,2.343294,2.004035,2.002534,2.8732,6.989124,54.734848,69.565217,0.123345,598,2.640808,2.15,2.14,1.842105,1.0625,8729,3103,1015,493,1561,2178,1348,104.828277,37.264537,3.269504,2.02355,1972,1160,13794,6525,0,0,0,0,0,0,0,1,1,1,21972,0,0,111882,1885,68730,21837,0,0,0,0,0.105911
"14772",2560,1,2e-05,130,1,16,1,26,2180,13,286916,37570,33280,130,77740,89156,20852,18200,6500,2470,2080,232905,2049254,130,81.175327,0.335811,0.140315,6.230098,5.518703,10.849027,7.933135,7.933135,11.382325,6.989124,54.734848,69.565217,0.56186,598,11.808248,2.15,2.14,2.578947,1.875,39130,13910,6370,3900,8178,8830,5983,415.282395,147.625303,11.713978,7.937115,8835,5200,70203,29250,0,0,0,0,0,0,0,2,1,1,109761,0,0,501540,8450,308100,97890,0,0,0,0,0.562169
"5982",1536,6,1.9425e-05,82,1,16,1,26,2180,13,274288,23698,20992,82,49036,55451,12366,11480,4100,1558,1312,227025,1287970,82,80.932086,0.217406,0.089224,4.044435,3.582614,6.758361,5.151373,5.150007,7.389141,6.989124,54.734848,69.565217,0.361206,598,7.637497,2.15,2.14,2.578947,1.875,24682,8774,4018,2460,4950,5677,3774,269.591688,95.834919,7.750952,5.152738,5575,3280,43448,18450,0,0,0,0,0,0,0,2,1,1,67772,0,0,316356,5330,194340,61746,0,0,0,0,0.33197
"38642",3840,10,1.9392e-05,58,1,16,1,26,2180,13,278726,16762,14848,58,34684,38899,7927,8120,2900,1102,928,222501,908632,58,81.126626,0.15422,0.063732,2.856772,2.530566,5.069313,3.639052,3.637689,5.219292,6.989124,54.734848,69.565217,0.241946,598,5.174331,2.15,2.14,2.578947,1.875,17458,6206,2842,1740,3718,4257,2679,190.425087,67.692639,5.804213,3.652687,3944,2320,30100,13050,0,0,0,0,0,0,0,1,1,1,46801,0,0,223764,3770,137460,43674,0,0,0,0,0.209317
"23185",3072,5,1.8496e-05,85,1,16,1,26,2180,13,263676,24565,21760,85,50830,54061,12165,11900,4250,1615,1360,213459,1255562,85,80.1806,0.23944,0.092413,4.366019,3.867477,7.471909,5.56092,5.559498,7.976671,6.989124,54.734848,69.565217,0.370533,598,7.832388,2.15,2.14,1.842105,1.0625,25585,9095,2975,1445,5255,6048,3916,291.027641,103.455008,8.599449,5.568029,5780,3400,41419,19125,0,0,0,0,0,0,0,2,1,1,66236,0,0,327930,5525,201450,64005,0,0,0,0,0.343227
"37202",3840,7,1.9136e-05,52,1,16,1,26,2180,13,272146,15028,13312,52,31096,34836,7024,7280,2600,988,832,220328,804456,52,80.959485,0.141844,0.057336,2.604497,2.307098,4.427021,3.317839,3.316453,4.758389,6.989124,54.734848,69.565217,0.221869,598,4.749737,2.15,2.14,2.578947,1.875,15652,5564,2548,1560,3193,3677,2397,173.6091,61.714863,5.098076,3.323385,3536,2080,26932,11700,0,0,0,0,0,0,0,1,1,1,41909,0,0,200616,3380,123240,39156,0,0,0,0,0.190216
