"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","device","kernel","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","system_memory_write_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","system_memory_write_throughput","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","system_memory_utilization","control.flow_function_unit_utilization","texture_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"23626",7936,0,0.000167012,61,61,16,16,21,2,3,11,5,4,1599962,2857728,952576,29768,2232600,1579288,493828,654896,59536,89304,29768,1547050,92146858,3721,96.785986,1.440324,0.928859,61.828071,0.0201263251953125,0.0301332021484375,0.025291775390625,0.0201263251953125,0.0603789755859375,62.962963,100,100,1.65838,75,33.482673,1.136364,1,2,744200,59536,178608,59536,9,178275,357636,119088,1030.467849,82.437428,61.900766,20.612126,1.595134,77371,59536,1083756,833504,31435008,952576,0,0,0,0,0,6,3,1,1,0,2073969,16193792,0,20004096,952576,26672128,7620608,85818,14.85365,5.116497,0,11.305337
"13369",6144,0,0.005224952,344,344,16,16,21,2,3,11,0,0,48458800,90882048,30294016,946688,71001600,50141998,15720123,20827136,1893376,2840064,946688,48413606,2913454752,118336,99.894162,1.466748,0.940406,64.092218,0.0208633525390625,0.029925984375,0.0264869638671875,0.0208633525390625,0.062590056640625,62.96296,100,100,1.685322,75,34.014411,1.136364,1.000001,2,23667200,1893377,5680128,1893376,1,5431643,11362238,3786792,1068.203625,85.456335,64.1034,21.364298,0.005776405,2465633,1893376,34450639,26507264,999702528,30294016,0,0,0,0,0,6,3,1,1,0,65860102,514998272,0,636174336,30294016,848232448,242352128,2642579,14.908885,5.372382,0,11.709889
"20410",7424,0,0.001090969,157,157,16,16,21,2,3,11,0,1,10154469,18930432,6310144,197192,14789400,10446784,3273414,4338224,394384,591576,197192,10101844,607287580,24649,99.481755,1.463469,0.938264,63.768927,0.0207581142578125,0.0305595625,0.02645508984375,0.0207581142578125,0.0622743427734375,62.962916,100,100,1.682229,75,33.954687,1.136364,1.00001,2,4929800,394388,1183152,394384,1,1161204,2366392,788786,1062.815446,85.026098,63.771298,21.256794,0.027595,512793,394384,7177222,5521376,208234752,6310144,0,0,0,0,0,6,4,1,1,0,13719575,107272448,0,132513024,6310144,176684032,50481152,578371,15.586373,5.340289,0,11.830004
"11482",5632,0,0.002160337,221,221,16,16,21,2,3,11,4,0,20068230,37509888,12503296,390728,29304600,20698097,6488126,8596016,781456,1172184,390728,19996655,1201793060,48841,99.644772,1.465949,0.939207,63.935865,0.0208124560546875,0.0305001416015625,0.0266059951171875,0.0208124560546875,0.0624373681640625,62.962951,100,100,1.683975,75,33.987976,1.136364,1.000003,2,9768200,781458,2344368,781456,5,2290409,4689150,1562933,1065.597752,85.248038,63.94151,21.312241,0.069817,1016814,781456,14220715,10940384,412608768,12503296,0,0,0,0,0,6,4,1,1,0,27184438,212556032,0,262569216,12503296,350092288,100026368,1147774,15.65111,5.354244,0,11.673016
"24154",8192,0,0.006955712,397,397,16,16,21,2,3,11,1,0,64409878,121043712,40347904,1260872,94565400,66784916,20948112,27739184,2521744,3782616,1260872,64372284,3875517186,157609,99.913603,1.469076,0.940723,64.22277,0.020905849609375,0.0297521103515625,0.02646508203125,0.020905849609375,0.062717548828125,62.962959,100,100,1.688732,75,34.08077,1.136364,1.000001,2,31521800,2521746,7565232,2521744,5,7177628,15131728,5043506,1070.379496,85.630428,64.228135,21.407666,0.021732,3295479,2521744,45889266,35304416,1331480832,40347904,0,0,0,0,0,6,3,1,1,0,87729669,685914368,0,847305984,40347904,1129741312,322783232,3440729,14.604519,5.383333,0,11.689549
"17899",6912,0,0.000300071,82,82,16,16,21,2,3,11,4,1,2824263,5164032,1721344,53792,4034400,2851178,892786,1183424,107584,161376,53792,2768599,165379946,6724,98.114446,1.456762,0.933066,62.875926,0.020467423828125,0.0304603798828125,0.02601927734375,0.020467423828125,0.061402271484375,62.962703,100,100,1.673229,75,33.776277,1.136364,1.000056,2,1344800,107590,322752,107584,5,320221,645700,215215,1047.9321,83.839243,62.895018,20.96322,0.498718,139760,107584,1957737,1506176,56804352,1721344,0,0,0,0,0,6,3,1,1,0,3743776,29262848,0,36148224,1721344,48197632,13770752,158133,15.403094,5.237756,0,11.846973
"21040",7680,0,0.008058617,427,427,16,16,21,2,3,11,0,4,74639110,140028672,46676224,1458632,109397400,77247111,24215043,32089904,2917264,4375896,1458632,74565793,4484770988,182329,99.901771,1.467537,0.939972,64.132845,0.0208765771484375,0.03044084765625,0.0265736494140625,0.0208765771484375,0.0626297314453125,62.96296,100,100,1.685454,75,34.017661,1.136364,1.000001,2,36465800,2917266,8751792,2917264,9,8507524,17506992,5834545,1068.880748,85.510518,64.145332,21.377677,0.033767,3797815,2917264,53078973,40841696,1540315392,46676224,0,0,0,0,0,6,4,1,1,0,101469735,793495808,0,980200704,46676224,1306934272,373409792,4233599,15.511837,5.374177,0,11.706485
"15403",6400,0,0.000195205,66,66,16,16,21,2,3,11,1,0,1862731,3345408,1115136,34848,2613600,1848267,578244,766656,69696,104544,34848,1804134,107389408,4356,97.159869,1.448136,0.930064,62.158926,0.020234025390625,0.03021313671875,0.0257573310546875,0.020234025390625,0.060702076171875,62.962361,100,100,1.660312,75,33.519475,1.136364,1.000129,2,871200,69705,209088,69696,5,208138,418534,139401,1035.982095,82.88927,62.21214,20.72098,0.761051,90389,69696,1268185,975744,36799488,1115136,0,0,0,0,0,6,3,1,1,0,2426578,18957312,0,23417856,1115136,31223808,8921088,102527,15.239919,5.144704,0,11.660191
"17719",6912,0,0.000893141,142,142,16,16,21,2,3,11,0,1,8315515,15485952,5161984,161312,12098400,8544640,2677281,3548864,322624,483936,161312,8271159,496164916,20164,99.3918,1.46322,0.937622,63.731474,0.0207459228515625,0.0305787001953125,0.0264152275390625,0.0207459228515625,0.062237767578125,62.962963,100,100,1.681909,75,33.948314,1.136364,1,2,4032800,322624,967872,322624,5,951071,1935984,645262,1062.191237,84.975299,63.739376,21.244286,0.168568,419219,322624,5869882,4516736,170345472,5161984,0,0,0,0,0,6,4,1,1,0,11223231,87753728,0,108401664,5161984,144535552,41295872,472005,15.540058,5.334703,0,11.747578
"24283",8192,0,0.005530591,354,354,16,16,21,2,3,11,1,0,51235106,96242688,32080896,1002528,75189600,53097294,16654200,22055616,2005056,3007584,1002528,51203243,3081550632,125316,99.897719,1.469067,0.940355,64.197446,0.0208976064453125,0.02974985546875,0.0264245869140625,0.0208976064453125,0.062692818359375,62.962961,100,100,1.688227,75,34.071371,1.136364,1,2,25063200,2005057,6015168,2005056,1,5708800,12031176,4010123,1069.957437,85.596638,64.201929,21.399207,0.0054636,2618936,2005056,36484461,28070784,1058669568,32080896,0,0,0,0,0,6,3,1,1,0,69754594,545375232,0,673698816,32080896,898265088,256647168,2734287,14.590968,5.380982,0,11.710189
"13882",6144,0,0.001324862,173,173,16,16,21,2,3,11,0,0,12320893,22985472,7661824,239432,17957400,12684057,3975116,5267504,478864,718296,239432,12271018,737178228,29929,99.576354,1.464245,0.939145,63.850367,0.020784625,0.030028857421875,0.0263286640625,0.020784625,0.0623538740234375,62.962963,100,100,1.681865,75,33.946503,1.136364,1,2,5985800,478864,1436592,478864,5,1383690,2873326,957744,1064.172778,85.133822,63.853522,21.283811,0.113781,622716,478864,8712610,6704096,252840192,7661824,0,0,0,0,0,6,3,1,1,0,16658879,130251008,0,160898304,7661824,214531072,61294592,669558,14.879494,5.344077,0,11.629637
"22714",7936,0,0.005887399,365,365,16,16,21,2,3,11,1,0,54572947,102316800,34105600,1065800,79935000,56447467,17694298,23447600,2131600,3197400,1065800,54496578,3277549804,133225,99.865039,1.466199,0.939724,64.07493,0.020857724609375,0.0304513876953125,0.0262963935546875,0.020857724609375,0.062573173828125,62.962961,100,100,1.685172,75,34.011435,1.136364,1,2,26645000,2131601,6394800,2131600,5,6224090,12791804,4263212,1067.915504,85.43328,64.085972,21.35837,0.02565,2772072,2131600,38783488,29842400,1125484800,34105600,0,0,0,0,0,6,3,1,1,0,74143969,579795200,0,716217600,34105600,954956800,272844800,3043592,15.248166,5.370701,0,11.671548
"3463",3072,0,0.000393417,94,94,16,16,21,2,3,11,4,1,3685864,6786048,2262016,70688,5301600,3746568,1174254,1555136,141376,212064,70688,3631946,217811030,8836,98.649136,1.458891,0.936517,63.256928,0.0205914482421875,0.0299737998046875,0.0261305263671875,0.0205914482421875,0.06177434375,62.962963,100,100,1.67628,75,33.833355,1.136364,1,2,1767200,141376,424128,141376,5,411586,848482,282760,1054.282136,84.342571,63.273782,21.086239,0.381813,184336,141376,2572943,1979264,74646528,2262016,0,0,0,0,0,6,3,1,1,0,4921344,38454272,0,47502336,2262016,63336448,18096128,198625,14.812047,5.273987,0,11.735117
"14998",6400,0,0.001787945,201,201,16,16,21,2,3,11,1,0,16599310,31027968,10342656,323208,24240600,17120659,5365758,7110576,646416,969624,323208,16552718,994836314,40401,99.675535,1.464186,0.938911,63.940574,0.0208139892578125,0.0305279140625,0.0266023984375,0.0208139892578125,0.062441966796875,62.962963,100,100,1.683383,75,33.97586,1.136364,1,2,8080200,646416,1939248,646416,5,1896199,3878990,1292844,1065.676226,85.254098,63.948718,21.313722,0.084408,841376,646416,11760890,9049824,341307648,10342656,0,0,0,0,0,6,4,1,1,0,22485837,175825152,0,217195776,10342656,289594368,82741248,948950,15.644313,5.354572,0,11.721998
"21319",7680,0,0.004930577,334,334,16,16,21,2,3,11,0,0,45703619,85675008,28558336,892448,66933600,47265679,14815596,19633856,1784896,2677344,892448,45661908,2744495198,111556,99.883038,1.466691,0.939673,64.06486,0.0208544462890625,0.03044233203125,0.0265434970703125,0.0208544462890625,0.06256333984375,62.96295,100,100,1.684482,75,33.998386,1.136364,1.000003,2,22311200,1784901,5354688,1784896,1,5211013,10711228,3569800,1067.747662,85.420052,64.075939,21.355001,0.00612545,2320769,1784896,32473253,24988544,942425088,28558336,0,0,0,0,0,6,4,1,1,0,62083313,485491712,0,599725056,28558336,799633408,228466688,2591322,15.50162,5.369885,0,11.670881
"19237",7168,0,0.000314023,84,84,16,16,21,2,3,11,0,5,2966470,5419008,1806336,56448,4233600,2992062,936547,1241856,112896,169344,56448,2908362,173772940,7056,98.196779,1.453414,0.933585,62.837349,0.0204548662109375,0.03042184765625,0.02594471875,0.0204548662109375,0.0613645986328125,62.962963,100,100,1.670253,75,33.718526,1.136364,1,2,1411200,112896,338688,112896,9,335813,677616,225800,1047.289142,83.783131,62.859612,20.946525,0.854929,146584,112896,2054288,1580544,59609088,1806336,0,0,0,0,0,6,3,1,1,0,3928853,30707712,0,37933056,1806336,50577408,14450688,165046,15.31063,5.232886,0,11.659554
"20611",7424,0,0.000360264,90,90,16,16,21,2,3,11,0,5,3398060,6220800,2073600,64800,4860000,3434744,1075727,1425600,129600,194400,64800,3336156,199761572,8100,98.453824,1.455302,0.93465,63.06975,0.020530517578125,0.030470392578125,0.026085955078125,0.020530517578125,0.061591552734375,62.962963,100,100,1.669618,75,33.703385,1.136364,1,2,1620000,129600,388800,129600,9,384692,777748,259238,1051.162501,84.093,63.081754,21.026332,0.747493,168360,129600,2358617,1814400,68428800,2073600,0,0,0,0,0,6,3,1,1,0,4510214,35251200,0,43545600,2073600,58060800,16588800,189775,15.392312,5.244169,0,11.761574
"21133",7680,0,0.006927904,396,396,16,16,21,2,3,11,0,0,64157652,120434688,40144896,1254528,94089600,66437191,20827621,27599616,2509056,3763584,1254528,64129827,3858139652,156816,99.910845,1.466385,0.940032,64.123088,0.0208734013671875,0.0304333212890625,0.0265564755859375,0.0208734013671875,0.062620203125,62.962952,100,100,1.686387,75,34.035767,1.136364,1.000002,2,31363200,2509062,7527168,2509056,5,7316384,15056076,5018125,1068.718126,85.497655,64.130499,21.374418,0.021808,3266321,2509056,45644991,35126784,1324781568,40144896,0,0,0,0,0,6,4,1,1,0,87268321,682463232,0,843042816,40144896,1124057088,321159168,3637682,15.494499,5.377304,0,11.70955
"21997",7680,0,0.000517228,108,108,16,16,21,2,3,11,0,4,4849273,8957952,2985984,93312,6998400,4944553,1548544,2052864,186624,279936,93312,4797345,287436396,11664,98.916848,1.458942,0.936183,63.352099,0.020622427734375,0.0304861064453125,0.02614396484375,0.020622427734375,0.0618672841796875,62.962938,100,100,1.676478,75,33.841141,1.136364,1.000005,2,2332800,186625,559872,186624,9,551772,1119872,373268,1055.868321,84.469918,63.359341,21.118498,0.521416,242387,186624,3395235,2612736,98537472,2985984,0,0,0,0,0,6,3,1,1,0,6492846,50761728,0,62705664,2985984,83607552,23887872,271424,15.356439,5.29168,0,11.717308
"16360",6656,0,0.001176667,163,163,16,16,21,2,3,11,5,0,10942737,20404992,6801664,212552,15941400,11259409,3528674,4676144,425104,637656,212552,10890584,653286470,26569,99.523401,1.463617,0.937895,63.805416,0.0207699921875,0.0305337509765625,0.02660246484375,0.0207699921875,0.0623099765625,62.962963,100,100,1.681889,75,33.946947,1.136364,1,2,5313800,425104,1275312,425104,13,1249882,2551070,850234,1063.423603,85.073888,63.816573,21.269122,0.333007,552033,425104,7733674,5951456,224454912,6801664,0,0,0,0,0,6,4,1,1,0,14787614,115628288,0,142834944,6801664,190446592,54413312,627192,15.689591,5.341607,0,11.767013
"10900",5376,0,0.000178564,63,63,16,16,21,2,3,11,0,4,1715324,3048192,1016064,31752,2381400,1686193,526198,698544,63504,95256,31752,1659764,98362122,3969,96.760962,1.438021,0.928187,61.62337,0.0200596904296875,0.030076111328125,0.026005830078125,0.0200596904296875,0.060179072265625,62.962963,100,100,1.649987,75,33.323879,1.136364,1,2,793800,63504,190512,63504,9,190427,381196,127015,1027.056173,82.164494,61.651188,20.542256,1.490512,81661,63504,1156396,889056,33530112,1016064,0,0,0,0,0,6,3,1,1,0,2211928,17273088,0,21337344,1016064,28449792,8128512,96758,15.648762,5.090467,0,11.881513
"7243",4352,0,5.453e-05,34,34,16,16,21,2,3,11,4,5,542477,887808,295936,9248,693600,492875,153578,203456,18496,27744,9248,493873,28606766,1156,90.824496,1.408557,0.907724,57.611178,0.018753638671875,0.0283535224609375,0.023826328125,0.018753638671875,0.056260916015625,62.939269,100,100,1.622642,75,32.774679,1.136364,1.005082,2,231200,18590,55488,18496,9,55928,111096,37006,960.186307,77.205292,57.673474,19.210994,4.784319,23913,18496,336872,258944,9765888,295936,0,0,0,0,0,5,3,1,1,0,645926,5030912,0,6214656,295936,8286208,2367488,26979,14.005659,4.688125,0,12.45533
"20515",7424,0,0.000660047,122,122,16,16,21,2,3,11,0,5,6165224,11430912,3810304,119072,8930400,6309264,1976586,2619584,238144,357216,119072,6108864,367105504,14884,99.08584,1.460233,0.937225,63.544133,0.020684939453125,0.030529880859375,0.0263114453125,0.020684939453125,0.0620548173828125,62.962904,100,100,1.679925,75,33.909128,1.136364,1.000013,2,2976800,238147,714432,238144,9,702976,1430156,476305,1059.06889,84.726579,63.601591,21.182134,0.409851,309832,238144,4332907,3334016,125740032,3810304,0,0,0,0,0,6,4,1,1,0,8285577,64775168,0,80016384,3810304,106688512,30482432,348327,15.490724,5.31121,0,11.838777
"1309",1792,0,9.121e-06,12,12,16,16,21,2,3,11,1,0,131872,110592,36864,1152,86400,63652,19108,25344,2304,3456,1152,78425,3657008,144,59.55472,1.113043,0.736113,33.42425,0.0108802900390625,0.0101931884765625,0.014096208984375,0.0108802900390625,0.032640869140625,62.737058,100,100,1.297087,75,26.344606,1.136364,1.048611,2,28800,2416,6912,2304,5,4317,13934,4618,557.070832,46.732053,33.690213,11.165595,12.379352,2984,2304,42469,32256,1216512,36864,0,0,0,0,0,3,2,1,1,0,82823,626688,0,774144,36864,1032192,294912,2246,5.430473,2.40233,0,9.285703
"21358",7680,0,0.004553192,321,321,16,16,21,2,3,11,0,0,42215927,79135488,26378496,824328,61824600,43660122,13683740,18135216,1648656,2472984,824328,42176685,2536438984,103041,99.87747,1.465587,0.939496,64.063248,0.020853921875,0.030456279296875,0.0265643447265625,0.020853921875,0.062561765625,62.96296,100,100,1.684698,75,34.00286,1.136364,1.000001,2,20608200,1648657,4945968,1648656,5,4815586,9892986,3297324,1067.720795,85.417715,64.070048,21.354494,0.033158,2144579,1648656,29996464,23081184,870490368,26378496,0,0,0,0,0,6,4,1,1,0,57348135,448434432,0,553948416,26378496,738597888,211027968,2398908,15.536073,5.369779,0,11.697375
"10195",5376,0,0.00392601,298,298,16,16,21,2,3,11,4,0,36458435,68201472,22733824,710432,53282400,37635977,11796781,15629504,1420864,2131296,710432,36360804,2189399042,88804,99.742847,1.465034,0.940831,63.983724,0.02082803515625,0.0304057001953125,0.026895869140625,0.02082803515625,0.06248410546875,62.96296,100,100,1.68381,75,33.984758,1.136364,1.000001,2,17760800,1420865,4262592,1420864,9,4148482,8525756,2841789,1066.395399,85.311692,63.988017,21.328366,0.069168,1851161,1420864,25856131,19892096,750216192,22733824,0,0,0,0,0,6,4,1,1,0,49433795,386475008,0,477410304,22733824,636547072,181870592,2114247,15.867974,5.358672,0,11.803266
"1072",1792,0,0.000368809,91,91,16,16,21,2,3,11,1,0,3460535,6359808,2119936,66248,4968600,3511458,1100490,1457456,132496,198744,66248,3404761,204011132,8281,98.426573,1.45997,0.93624,63.191992,0.0205703095703125,0.0304902333984375,0.0259396328125,0.0205703095703125,0.0617109296875,62.962963,100,100,1.677127,75,33.850789,1.136364,1,2,1656200,132496,397488,132496,1,392783,795124,265243,1053.199859,84.255989,63.203756,21.083949,0.081396,173360,132496,2411296,1854944,69957888,2119936,0,0,0,0,0,6,3,1,1,0,4611323,36038912,0,44518656,2119936,59358208,16959488,190608,15.151274,5.264562,0,11.815832
"7507",4608,0,0.002420823,234,234,16,16,21,2,3,11,4,0,22445436,42052608,14017536,438048,32853600,23205906,7277727,9637056,876096,1314144,438048,22393601,1347078536,54756,99.759666,1.466797,0.940309,64.062916,0.0208538134765625,0.030548083984375,0.026316498046875,0.0208538134765625,0.06256144140625,62.962958,100,100,1.686416,75,34.034839,1.136364,1.000001,2,10951200,876097,2628288,876096,5,2566730,5256891,1752283,1067.71526,85.417318,64.066755,21.355414,0.062398,1145579,876096,15942591,12265344,462578688,14017536,0,0,0,0,0,6,4,1,1,0,30484608,238298112,0,294368256,14017536,392491008,112140288,1257995,15.33143,5.366935,0,11.712578
