"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"412",256,0,3.776e-06,1,1,512,1,13,0,3,73995,102,51,16,222,303,74,0,0,4,2,2410,17582,1,3.339415,0.104471,0.113991,0.032219,0.031004,0.189669,0.248028,0.248028,0.257755,0,12.5,12.5,0.182517,13.875,3.814245,0,0,13.25,25.5,0,0,53,51,39,97,61,0,0,0.47174,0.296661,26,26,104,6,714,0,0,0,0,0,51,1,1,1,376,459,0,2966,665,153,2201,0,0,0.002513,0,0.238365
"43396",3328,0,4.704e-06,7,1,512,1,13,0,3,87981,3246,1623,112,2997,6508,777,0,0,102,51,17009,316520,7,16.83659,0.200495,0.221479,0.934253,0.90579,7.393655,7.250782,7.246317,7.474021,0,12.5,12.5,0.532438,26.758929,11.999595,0,0,16.411765,31.823529,0,0,1674,1623,1656,1778,1625,0,0,7.938356,7.255247,367,367,4319,153,22722,0,0,0,0,0,1623,1,1,1,7110,14607,0,43550,8453,4869,19205,0,0,0.067255,0,0.620131
"67876",4096,0,4.736e-06,8,1,512,1,13,0,3,89171,1818,909,128,2283,4412,683,0,0,58,29,10587,153046,8,12.11829,0.217532,0.22562,0.519602,0.503537,4.099204,4.028299,4.028299,4.156815,0,12.5,12.5,0.535258,17.835938,11.801314,0,0,16.172414,31.344828,0,0,938,909,925,1145,921,0,0,5.07415,4.081478,273,273,2556,87,12726,0,0,0,0,0,909,1,1,1,5101,8181,0,32746,6823,2727,19111,0,0,0.037165,0,0.659911
"46936",3584,0,1.2e-05,7,1,512,1,13,0,3,163764,6878,3439,112,5220,22542,1176,0,0,216,108,57106,747436,7,33.380352,0.093986,0.204509,0.961269,0.932,7.49069,7.456001,7.456001,7.690153,0,12.5,12.5,0.455319,46.607143,10.845148,0,0,16.421296,31.842593,0,0,3547,3439,3455,3675,3457,0,0,7.967666,7.495026,652,652,18648,324,48146,0,0,0,0,0,3439,1,1,1,23714,30951,0,76238,13901,10317,24653,0,0,0.076562,0,0.49871
"25118",2560,0,6.912e-06,5,1,512,1,13,0,3,105636,3080,1540,80,2631,7329,643,0,0,98,49,15286,219732,5,14.470446,0.174771,0.220155,0.687273,0.66608,5.442825,5.484347,5.32864,5.498188,0,12.5,12.5,0.563588,32.8875,13.038074,0,0,16.214286,31.428571,0,0,1589,1540,1573,1725,1565,0,0,5.968769,5.415144,325,325,5405,147,21560,0,0,0,0,0,1540,1,1,1,8112,13860,0,37960,7180,4620,14860,0,0,0.05315,0,0.658249
"55522",3840,0,8.672e-06,8,1,512,1,13,0,3,135935,5976,2988,128,4818,16124,1138,0,0,188,94,36977,522998,8,27.432964,0.131202,0.216783,1.028149,0.996791,8.022368,7.979667,7.97433,8.225195,0,12.5,12.5,0.493417,37.640625,11.572497,0,0,16.393617,31.787234,0,0,3082,2988,3006,3238,2997,0,0,8.641526,7.998349,598,598,12722,282,41832,0,0,0,0,0,2988,1,1,1,17615,26892,0,70168,13060,8964,25348,0,0,0.080139,0,0.550428
"65632",4096,0,6.88e-06,8,1,512,1,13,0,3,119627,4062,2031,128,3648,11193,928,0,0,128,64,22151,335476,8,20.186078,0.162393,0.23664,0.844458,0.818661,6.707296,6.552512,6.549288,6.755666,0,12.5,12.5,0.540376,28.5,12.548658,0,0,16.367188,31.734375,0,0,2095,2031,2080,2232,2041,0,0,7.197445,6.581534,448,448,8547,192,28434,0,0,0,0,0,2031,1,1,1,12124,18279,0,52942,10189,6093,22477,0,0,0.061898,0,0.614419
"50430",3584,0,6.112e-06,7,1,512,1,13,0,3,99974,3384,1692,112,3075,7930,791,0,0,106,53,17898,288042,7,17.902655,0.166793,0.218245,0.645673,0.626062,5.061777,5.014415,5.008495,5.165381,0,12.5,12.5,0.531456,27.455357,12.181529,0,0,16.462264,31.924528,0,0,1745,1692,1710,1894,1717,0,0,5.606436,5.082498,377,377,5728,159,23688,0,0,0,0,0,1692,1,1,1,8979,15228,0,44792,8660,5076,19412,0,0,0.061704,0,0.615544
"65384",4096,0,7.776e-06,8,1,512,1,13,0,3,116249,4310,2155,128,3804,11866,956,0,0,136,68,25702,360626,8,22.783852,0.145302,0.215232,0.858613,0.832348,6.714406,6.661877,6.658787,6.868902,0,12.5,12.5,0.525749,29.71875,12.241373,0,0,16.345588,31.691176,0,0,2223,2155,2173,2330,2160,0,0,7.199524,6.674237,468,468,9101,204,30170,0,0,0,0,0,2155,1,1,1,12969,19395,0,55174,10561,6465,22849,0,0,0.067586,0,0.595975
"44130",3328,0,4.416e-06,7,1,512,1,13,0,3,87029,2512,1256,112,2568,5154,700,0,0,80,40,13754,166512,7,13.926392,0.214321,0.214754,0.736646,0.71391,5.938638,5.720373,5.711278,5.893166,0,12.5,12.5,0.55231,22.928571,12.363861,0,0,16.2,31.4,0,0,1296,1256,1306,1470,1262,0,0,6.684378,5.738561,312,312,3264,120,17584,0,0,0,0,0,1256,1,1,1,5994,11304,0,36944,7352,3768,18104,0,0,0.052617,0,0.664851
