"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"16940",2560,8,3.1008e-05,104,1,16,1,26,2180,12,288962,30056,26624,104,62192,73136,17369,14560,5200,1976,1664,236241,1982828,104,80.4258,0.264279,0.131654,3.291511,2.915664,5.987273,4.192143,4.191266,6.013556,6.989124,54.734848,69.565217,0.464208,598,9.74559,2.15,2.14,2.578947,1.875,31304,11128,5096,3120,6834,7303,4789,219.403686,77.994001,6.398164,4.195647,7276,4264,58129,23400,0,0,0,0,0,0,0,2,1,1,90595,0,0,396240,8320,246480,81640,0,0,0,0,0.426519
"6848",1792,1,2.2401e-05,6,1,16,1,26,2180,12,215640,1734,1536,6,3588,4238,1045,840,300,114,96,86349,84784,6,39.90818,0.04232,0.015625,0.264772,0.234539,0.565581,0.33715,0.33715,0.483737,6.989124,54.734848,69.565217,0.073485,598,1.533849,2.15,2.14,2.578947,1.875,1806,642,294,180,463,471,286,17.649053,6.273916,0.575353,0.349365,420,246,3374,1350,0,0,0,0,0,0,0,1,1,1,5280,0,0,22860,480,14220,4710,0,0,0,0,0.061447
"2642",1024,6,2.1888e-05,10,1,16,1,26,2180,12,220749,2890,2560,10,5980,7063,1740,1400,500,190,160,146688,142464,10,65.930989,0.041976,0.015625,0.569333,0.504323,1.13315,0.72654,0.724964,1.040166,6.989124,54.734848,69.565217,0.072488,598,1.512965,2.15,2.14,2.578947,1.875,3010,1070,490,300,719,751,466,37.950287,13.490634,1.183582,0.73442,700,410,5620,2250,0,0,0,0,0,0,0,1,1,1,8808,0,0,38100,800,23700,7850,0,0,0,0,0.060615
"10990",2048,8,2.5569e-05,82,1,16,1,26,2180,12,245633,23698,20992,82,49036,57721,13867,11480,4100,1558,1312,200388,1370760,82,81.580244,0.247053,0.104288,3.138578,2.780194,5.643031,3.997588,3.996529,5.73415,6.989124,54.734848,69.565217,0.426977,598,8.93554,2.15,2.14,2.578947,1.875,24682,8774,4018,2460,5326,5492,3777,209.209591,74.370187,5.818912,4.001826,5740,3362,45613,18450,0,0,0,0,0,0,0,2,1,1,71623,0,0,312420,6560,194340,64370,0,0,0,0,0.378401
"40391",4096,4,2.9313e-05,147,1,16,1,26,2180,12,281574,42483,37632,147,87906,98578,22016,20580,7350,2793,2352,229935,2682132,147,81.802297,0.381581,0.182262,6.326664,5.604242,11.395531,8.058481,8.056099,11.55875,6.989124,54.734848,69.565217,0.619144,598,13.089036,2.15,2.14,1.842105,1.0625,44247,15729,5145,2499,9565,10158,6764,421.719243,149.913485,12.102018,8.058481,10272,6027,74506,33075,0,0,0,0,0,0,0,3,2,1,120917,0,0,560070,11760,348390,115395,0,0,0,0,0.610366
"5359",1536,3,2.5633e-05,69,1,16,1,26,2180,12,244252,19941,17664,69,41262,45854,10996,9660,3450,1311,1104,198907,1092440,69,80.660547,0.205487,0.086963,2.637717,2.336524,4.796859,3.358753,3.358753,4.819081,6.989124,54.734848,69.565217,0.344654,598,7.220516,2.15,2.14,1.842105,1.0625,20769,7383,2415,1173,4533,4982,3180,175.823437,62.502019,5.271994,3.365103,4830,2829,35262,15525,0,0,0,0,0,0,0,2,1,1,56902,0,0,262890,5520,163530,54165,0,0,0,0,0.301926
"13841",2304,8,2.5824e-05,129,1,16,1,26,2180,12,250109,37281,33024,129,77142,86030,19628,18060,6450,2451,2064,200459,2031446,129,79.872376,0.382148,0.158343,6.346015,5.621384,11.317665,8.083463,8.080739,11.594104,6.989124,54.734848,69.565217,0.627158,598,13.222588,2.15,2.14,1.842105,1.0625,38829,13803,4515,2193,8311,8784,5941,423.009139,150.37202,11.961782,8.090272,9014,5289,65064,29025,0,0,0,0,0,0,0,3,2,1,105525,0,0,491490,10320,305730,101265,0,0,0,0,0.602118
"6124",1536,7,2.5344e-05,58,1,16,1,26,2180,12,246151,16762,14848,58,34684,40909,9960,8120,2900,1102,928,193648,918754,58,80.334023,0.177269,0.07338,2.236749,1.981341,4.069436,2.849246,2.848178,4.086517,6.989124,54.734848,69.565217,0.307895,598,6.434109,2.15,2.14,2.578947,1.875,17458,6206,2842,1740,3812,4281,2675,149.095947,53.000885,4.570109,2.855651,4060,2378,32465,13050,0,0,0,0,0,0,0,1,1,1,50892,0,0,220980,4640,137460,45530,0,0,0,0,0.263848
"41499",4096,6,5.3632e-05,227,1,16,1,26,2180,12,482862,65603,58112,227,135746,154371,33415,31780,11350,4313,3632,404750,4582582,227,83.823121,0.337185,0.177857,5.53232,4.900601,9.969864,7.045289,7.044615,10.107491,6.989124,54.734848,69.565217,0.546513,598,11.598888,2.15,2.14,1.842105,1.0625,68327,24289,7945,3859,14778,15233,10447,368.77026,131.091089,10.276826,7.047988,15873,9307,115555,51075,0,0,0,0,0,0,0,2,1,1,186934,0,0,864870,18160,537990,178195,0,0,0,0,0.565114
"1732",768,8,2.2144e-05,44,1,16,1,26,2180,12,226552,12716,11264,44,26312,31068,7658,6160,2200,836,704,177853,638952,44,78.990695,0.148262,0.056255,2.33124,2.065043,3.918888,2.971432,2.968499,4.259151,6.989124,54.734848,69.565217,0.259227,598,5.410718,2.15,2.14,2.578947,1.875,13244,4708,2156,1320,2672,3174,2031,155.394472,55.239895,4.655146,2.978766,3080,1804,24748,9900,0,0,0,0,0,0,0,1,1,1,38731,0,0,167640,3520,104280,34540,0,0,0,0,0.216619
