"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"14980",6400,0,0.000673,207,207,16,16,20,2,11,11980956,32908032,10969344,342792,25366608,11657035,6855840,6855840,685584,1028376,342792,11916133,691225782,42849,99.468501,2.097406,0.899456,197.537822,65.845941,66.48367,65.965755,65.845941,197.537822,130.769231,100,100,2.116436,74,38.611844,1.2,1,8,4,8227008,685584,8227008,1371168,1384448,4113575,1371174,1580.302576,131.691881,197.541232,65.846229,342792,342792,14740056,10626552,361988352,10969344,0,0,0,0,0,8,7,1,18512609,186478848,0,263264256,10969344,285202944,65816064,0,0,11.802205,0,2.056931
"12091",5632,0,6e-06,18,18,16,16,20,2,11,178772,248832,82944,2592,191808,89955,51840,51840,5184,7776,2592,113548,6197894,324,65.77895,1.643148,0.852874,111.939553,37.313184,34.023808,45.626596,37.313184,111.939553,130.769231,100,100,1.645006,74,30.130728,1.2,1,8,4,62208,5184,62208,10368,9454,31181,10374,895.516421,74.626368,112.216666,37.334777,2592,2592,111456,80352,2737152,82944,0,0,0,0,0,4,4,1,142069,1410048,0,1990656,82944,2156544,497664,0,0,5.980802,0,1.861043
"10468",5376,0,0.000671,207,207,16,16,20,2,11,11901244,32908032,10969344,342792,25366608,11656752,6855840,6855840,685584,1028376,342792,11833896,681662348,42849,99.46296,2.135309,0.90004,198.194104,66.064701,66.705706,66.239744,66.064701,198.194104,130.769231,100,100,2.131453,74,38.885808,1.2,1,8,4,8227008,685584,8227008,1371168,1384472,4113767,1371174,1585.552836,132.129403,198.206776,66.064991,342792,342792,14740056,10626552,361988352,10969344,0,0,0,0,0,8,7,1,18512855,186478848,0,263264256,10969344,285202944,65816064,0,0,11.881254,0,2.075373
"21745",7680,0,0.00059,192,192,16,16,20,2,11,10583724,28311552,9437184,294912,21823488,10028834,5898240,5898240,589824,884736,294912,10600599,604616938,36864,99.36804,2.069122,0.899526,192.271057,64.090352,64.758395,64.272521,64.090352,192.271057,130.769231,100,100,2.058876,74,37.561731,1.2,1,8,4,7077888,589824,7077888,1179648,1191944,3539015,1179654,1538.168454,128.180704,192.274914,64.090678,294912,294912,12681216,9142272,311427072,9437184,0,0,0,0,0,8,7,1,15927069,160432128,0,226492416,9437184,245366784,56623104,0,0,11.494177,0,1.993228
"14440",6400,0,0.00256,387,387,16,16,20,2,11,41358132,115022592,38340864,1198152,88663248,40739261,23963040,23963040,2396304,3594456,1198152,41285268,2376757436,149769,99.838613,2.148906,0.899518,203.365893,67.788631,68.218055,67.823638,67.788631,203.365893,130.769231,100,100,2.141385,74,39.066153,1.2,1,8,4,28755648,2396304,28755648,4792608,4822968,14378087,4792614,1626.927142,135.577262,203.369613,67.788716,1198152,1198152,51520536,37142712,1265248512,38340864,0,0,0,0,0,8,7,1,64702042,651794688,0,920180736,38340864,996862464,230045184,0,0,11.950194,0,2.082029
"6748",4352,0,0.000698,199,199,16,16,20,2,11,11907276,30413568,10137856,316808,23443792,10773304,6336160,6336160,633616,950424,316808,11842501,683661344,39601,99.444695,1.967029,0.902023,184.357616,61.452539,62.07054,61.577313,61.452539,184.357616,130.769231,100,100,1.991842,74,36.338701,1.2,1,8,4,7603392,633616,7603392,1267232,1279976,3812861,1267238,1474.860931,122.905078,184.899047,61.45283,316808,316808,13622744,9821048,334549248,10137856,0,0,0,0,0,7,6,1,17109720,172343552,0,243308544,10137856,263584256,60827136,0,0,10.975079,0,1.920282
"19360",7168,0,3e-05,43,43,16,16,20,2,11,601360,1420032,473344,14792,1094608,505023,295840,295840,29584,44376,14792,535176,30295700,1849,88.462748,2.01461,0.884513,173.312959,57.770986,59.997153,60.593727,57.770986,173.312959,130.769231,100,100,2.039732,74,37.234464,1.2,1,8,4,355008,29584,355008,59168,61448,177767,59174,1386.503668,115.541972,173.569749,57.776845,14792,14792,636056,458552,15620352,473344,0,0,0,0,0,7,6,1,800609,8046848,0,11360256,473344,12306944,2840064,0,0,10.146501,0,2.046026
"4069",3328,0,0.000174,100,100,16,16,20,2,11,2915144,7680000,2560000,80000,5920000,2721821,1600000,1600000,160000,240000,80000,2848630,164098370,10000,97.482748,2.083668,0.896772,193.912442,64.637481,65.936694,65.038435,64.637481,193.912442,130.769231,100,100,2.078831,74,37.928943,1.2,1,8,4,1920000,160000,1920000,320000,326432,960071,320006,1551.299535,129.274961,193.926783,64.638693,80000,80000,3440000,2480000,84480000,2560000,0,0,0,0,0,8,7,1,4322089,43520000,0,61440000,2560000,66560000,15360000,0,0,11.320196,0,2.022251
"6118",4096,0,0.000342,137,137,16,16,20,2,11,5984392,14414592,4804864,150152,11111248,5107271,3003040,3003040,300304,450456,150152,5917786,343820172,18769,98.873146,1.877602,0.90843,175.556565,58.518855,59.373924,58.798584,58.518855,175.556565,130.769231,100,100,1.899513,74,34.655388,1.2,1,8,4,3603648,300304,3603648,600608,609384,1802087,600614,1404.452516,117.03771,175.582189,58.519439,150152,150152,6456536,4654712,158560512,4804864,0,0,0,0,0,7,6,1,8110296,81682688,0,115316736,4804864,124926464,28829184,0,0,10.349873,0,1.855774
"13033",5888,0,8.2e-05,72,72,16,16,20,2,11,1544268,3981312,1327104,41472,3068928,1411865,829440,829440,82944,124416,41472,1476972,86126560,5184,95.778413,2.077851,0.896744,187.021373,62.340458,64.075143,63.704982,62.340458,187.021373,130.769231,100,100,2.064017,74,37.662636,1.2,1,8,4,995328,82944,995328,165888,170504,497735,165894,1496.170984,124.680915,187.048055,62.342712,41472,41472,1783296,1285632,43794432,1327104,0,0,0,0,0,7,7,1,2241311,22560768,0,31850496,1327104,34504704,7962624,0,0,11.07787,0,2.034974
