"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","device","kernel","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","system_memory_write_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","system_memory_write_throughput","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","system_memory_utilization","control.flow_function_unit_utilization","texture_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"174219",512,2304,0.000126627,43,43,16,16,38,3,3,6,0,0,1175135,924800,262144,14792,3371544,2856938,536249,179568,69660,29240,11008,1123895,50568316,1849,95.63965,3.024341,0.708762,27.419702,0.007590228515625,0.0221684345703125,0.009931599609375,0.0100807724609375,0.0400080673828125,38.988184,66.929134,75.294118,3.49592,227.930233,75.473554,1,1.000029,2.930233,179568,69662,85680,27136,5,95704,173052,43738,340.740558,132.187632,41.047009,10.37442,1.214437,586979,502928,391902,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,1,2,0,3392974,10989632,4321520,38229696,7651632,7405840,18855632,44594,10.577458,3.274532,4.104316,8.785903
"8744",64,1056,6.144e-06,6,6,16,16,38,3,3,6,0,4,119574,14112,4096,288,63864,53115,10587,3144,1236,504,192,48777,1018458,36,57.770084,1.307135,0.325707,6.035047,0.0017106142578125,0.002388845703125,0.002312001953125,0.0023520947265625,0.0084194296875,34.30508,70,72.727273,1.075668,221.75,23.063059,1,1,2.333333,3144,1236,1176,448,5,715,3048,1233,86.050742,33.829108,10.427905,4.218375,17.51669,11158,9792,6537,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,1,0,63726,204176,67004,734528,154380,114372,361716,444,1.519026,0.605239,0.625397,1.958308
"277428",1024,1248,0.000495116,86,86,16,16,38,3,3,6,1,0,4430189,3720992,1048576,59168,13492024,11436600,2142537,719304,279156,117304,44032,4376640,200463836,7396,98.791271,3.085591,0.716337,28.849429,0.0079392314453125,0.02294564453125,0.0099990263671875,0.01060631640625,0.0421359755859375,39.029361,66.862745,74.853801,3.592179,228.02907,77.565992,1,1,2.953488,719304,279156,346456,109568,5,378819,626472,157651,356.920037,138.517747,38.857077,9.778341,325.19043,2350520,2011712,1572639,1159796,59124624,7422636,24742120,9896848,0,7422636,7573504,3,2,1,2,0,13578594,43977616,17319484,152962368,30590860,29709892,75438196,188637,11.700256,3.475481,4.363196,9.006741
"175145",512,2336,0.000127107,43,43,16,16,38,3,3,6,0,4,1183686,924800,262144,14792,3371544,2857217,536109,179568,69660,29240,11008,1114936,50550396,1849,95.431052,2.996792,0.708426,27.376343,0.0075782265625,0.02216598828125,0.009612931640625,0.01006483203125,0.0399448017578125,38.986932,66.929134,75.294118,3.478595,227.930233,75.099902,1,1.000144,2.930233,179568,69670,85680,27136,9,95845,173050,43543,340.201737,131.993757,40.981627,10.311835,2.182528,586981,502928,391899,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,1,2,0,3393877,10989632,4321520,38229696,7651632,7405840,18855632,53663,12.708449,3.250876,4.074666,8.757218
"229071",512,3520,0.000127171,43,43,16,16,38,3,3,6,0,5,1177462,924800,262144,14792,3371544,2857580,536054,179568,69660,29240,11008,1125114,51004312,1849,95.471446,2.998551,0.708777,27.368948,0.0075761796875,0.0221366494140625,0.00966189453125,0.01006211328125,0.0399340126953125,38.988496,66.929134,75.294118,3.495503,227.930233,75.467646,1,1,2.930233,179568,69660,85680,27136,13,95744,155666,41613,340.109848,131.939165,36.854798,9.852111,3.15169,586964,502928,391681,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,1,2,0,3393448,10989632,4321520,38229696,7651632,7405840,18855632,53819,12.74195,3.26806,4.096204,8.774971
"66768",64,2912,6.176e-06,6,6,16,16,38,3,3,6,0,4,120653,14112,4096,288,63864,53090,10561,3144,1236,504,192,68110,1420124,36,57.270851,0.960274,0.333646,6.067786,0.0017198935546875,0.0023010302734375,0.002442115234375,0.0023648544921875,0.008465103515625,34.297249,70,72.727273,1.074343,221.75,23.036513,1,1.000809,2.333333,3144,1237,1176,448,5,685,2854,713,86.517545,34.040141,9.817155,2.452569,17.611713,10948,9792,6570,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,1,0,63672,204176,67004,734528,154380,114372,361716,28,0.096314,0.599826,0.619804,1.9589
"261555",512,4064,0.000127299,43,43,16,16,38,3,3,6,0,0,1184128,924800,262144,14792,3371544,2856258,536117,179568,69660,29240,11008,1122771,50476192,1849,95.292908,3.026287,0.708302,27.368948,0.0075761796875,0.021998619140625,0.0096602763671875,0.01006211328125,0.0399340126953125,38.988496,66.929134,75.294118,3.481858,227.930233,75.169866,1,1,2.930233,179568,69660,85680,27136,1,95147,155997,39174,340.109848,131.939165,36.933165,9.274664,0.242437,586907,502928,391916,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,1,2,0,3392837,10989632,4321520,38229696,7651632,7405840,18855632,38106,9.021809,3.249663,4.073145,8.753733
"279529",1024,1344,0.000494891,86,86,16,16,38,3,3,6,0,5,4427553,3720992,1048576,59168,13492024,11436845,2142532,719304,279156,117304,44032,4376246,200359146,7396,98.779506,3.084441,0.716275,28.838505,0.007936224609375,0.022969591796875,0.010009529296875,0.01060230078125,0.042120021484375,39.028892,66.862745,74.853801,3.594661,228.02907,77.619083,1,1.000043,2.953488,719304,279168,346456,109568,5,379358,522046,105111,356.784893,138.471251,32.367769,6.517067,325.067383,2350121,2011712,1572269,1159796,59124624,7422636,24742120,9896848,0,7422636,7573504,3,2,1,2,0,13578729,43977616,17319484,152962368,30590860,29709892,75438196,229831,14.249926,3.47755,4.365793,9.015439
"367646",1024,3616,0.000495307,86,86,16,16,38,3,3,6,4,4,4428632,3720992,1048576,59168,13492024,11436413,2142553,719304,279156,117304,44032,4358864,200459478,7396,98.810355,3.084686,0.716111,28.897482,0.007952455078125,0.0229660263671875,0.010037341796875,0.0106239833984375,0.04220616015625,39.029361,66.862745,74.853801,3.592662,228.02907,77.576408,1,1,2.953488,719304,279156,346456,109568,9,378525,661527,175127,357.514546,138.748472,41.099717,10.880387,0.572577,2350281,2011712,1572713,1159796,59124624,7422636,24742120,9896848,0,7422636,7573504,3,2,1,2,0,13578810,43977616,17319484,152962368,30590860,29709892,75438196,150008,9.31978,3.476703,4.36473,9.006112
"17222",64,1472,6.209e-06,6,6,16,16,38,3,3,6,5,0,120471,14112,4096,288,63864,53081,10578,3144,1236,504,192,68881,1483162,36,57.176416,0.922904,0.334895,6.058695,0.0017173173828125,0.0048500791015625,0.0022808115234375,0.0023613115234375,0.0084524208984375,34.30508,70,72.727273,1.077656,221.75,23.103251,1,1,2.333333,3144,1236,1176,448,9,1446,2874,1140,86.387924,33.961665,9.871139,3.915483,31.65359,11148,9792,6527,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,1,0,63655,204176,67004,734528,154380,114372,361716,735,2.524456,0.600732,0.620741,1.970456
"265662",1024,288,0.000495276,86,86,16,16,38,3,3,6,5,0,4414550,3720992,1048576,59168,13492024,11436484,2142470,719304,279156,117304,44032,4370179,200386870,7396,98.833969,3.09164,0.716457,28.892423,0.0079510625,0.022955697265625,0.0100483837890625,0.010622123046875,0.0421987705078125,39.029322,66.862745,74.853801,3.603068,228.02907,77.800164,1,1.000004,2.953488,719304,279157,346456,109568,5,378421,661347,175112,357.451951,138.724676,41.08134,10.877551,325.674805,2350547,2011712,1571668,1159796,59124624,7422636,24742120,9896848,0,7422636,7573504,3,2,1,2,0,13577918,43977616,17319484,152962368,30590860,29709892,75438196,150167,9.328025,3.487793,4.378653,9.023217
"104634",64,3648,6.208e-06,6,6,16,16,38,3,3,6,4,1,121069,14112,4096,288,63864,53094,10542,3144,1236,504,192,71692,1515816,36,57.020377,0.903029,0.334898,6.039901,0.001711990234375,0.00467119140625,0.002263705078125,0.002353986328125,0.008426201171875,34.30508,70,72.727273,1.075687,221.75,23.060738,1,1,2.333333,3144,1236,1176,448,5,1397,2643,685,86.119946,33.856315,9.049579,2.345426,17.530777,10928,9792,6556,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,1,0,63679,204176,67004,734528,154380,114372,361716,783,2.680976,0.597765,0.617675,1.959455
"69625",64,2976,6.208e-06,6,6,16,16,38,3,3,6,0,0,120588,14112,4096,288,63864,53242,10587,3144,1236,504,192,48744,1013658,36,57.982552,1.318115,0.326895,6.00266,0.0017014345703125,0.0047952529296875,0.0022696865234375,0.0023394716796875,0.0083742470703125,34.30508,70,72.727273,1.062343,221.75,22.77746,1,1,2.333333,3144,1236,1176,448,5,1443,2888,744,85.588949,33.647564,9.827484,2.531734,17.422687,11171,9792,6531,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,1,0,63704,204176,67004,734528,154380,114372,361716,1176,4.001773,0.60015,0.620138,1.951659
"206881",512,3072,0.000127011,43,43,16,16,38,3,3,6,0,0,1178616,924800,262144,14792,3371544,2857498,536120,179568,69660,29240,11008,1124999,51256594,1849,95.450851,2.996185,0.709295,27.365687,0.0075752763671875,0.022155048828125,0.00965658203125,0.0100609140625,0.03992925390625,38.984899,66.929134,75.294118,3.493104,227.930233,75.4138,1,1.00033,2.930233,179568,69683,85680,27136,5,95835,155950,37078,340.069324,131.967003,36.917638,8.777378,1.212044,586980,502928,392230,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,1,2,0,3392831,10989632,4321520,38229696,7651632,7405840,18855632,58523,13.853998,3.26486,4.092194,8.783418
"73893",64,3072,6.208e-06,6,6,16,16,38,3,3,6,0,0,96811,14112,4096,288,63864,53301,10591,3144,1236,504,192,55811,1497714,36,50.62338,0.910509,0.333639,6.064986,0.0017191005859375,0,0.002538359375,0.0023637626953125,0.0084611962890625,34.30508,70,72.727273,1.518925,221.75,32.589932,1,1,2.333333,3144,1236,1176,448,5,0,2865,1066,86.47762,33.996927,9.850445,3.665122,17.603586,10947,9792,6542,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,1,0,63888,204176,67004,734528,154380,114372,361716,0,0,0.747548,0.772446,2.543982
"336284",1024,3008,0.000494859,86,86,16,16,38,3,3,6,0,0,4411576,3720992,1048576,59168,13492024,11435581,2142479,719304,279156,117304,44032,4358922,200338436,7396,98.806458,3.086475,0.716094,28.884777,0.007948958984375,0.0231005087890625,0.0099831376953125,0.0106193115234375,0.042187603515625,39.029361,66.862745,74.853801,3.60652,228.02907,77.875103,1,1,2.953488,719304,279156,346456,109568,5,380909,661441,175130,357.357356,138.687467,41.076305,10.87579,0.317958,2349402,2011712,1572740,1159796,59124624,7422636,24742120,9896848,0,7422636,7573504,3,2,1,2,0,13578414,43977616,17319484,152962368,30590860,29709892,75438196,152210,9.45243,3.490144,4.381604,9.044634
"62895",64,2816,6.209e-06,6,6,16,16,38,3,3,6,0,0,117091,14112,4096,288,63864,53086,10559,3144,1236,504,192,69676,1488158,36,56.253683,0.915889,0.333469,6.044762,0.0017133681640625,0.004748572265625,0.0022521416015625,0.002355880859375,0.0084329833984375,34.30508,70,72.727273,1.126966,221.75,24.160822,1,1,2.333333,3144,1236,1176,448,1,1419,2980,750,86.189262,33.883565,10.211673,2.570052,3.508977,10960,9792,6548,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,1,0,63657,204176,67004,734528,154380,114372,361716,945,3.238265,0.618073,0.638659,2.042646
"145298",512,1280,0.000127235,43,43,16,16,38,3,3,6,1,0,1182779,924800,262144,14792,3371544,2857454,536044,179568,69660,29240,11008,1127519,51164982,1849,95.276886,2.995237,0.709037,27.214583,0.0075334482421875,0.0218989130859375,0.009629240234375,0.010005361328125,0.03970877734375,38.987401,66.929134,75.294118,3.486991,227.930233,75.282918,1,1.0001,2.930233,179568,69667,85680,27136,1,95253,138707,34798,338.191571,131.20819,32.654439,8.192154,0.24107,587037,502928,392280,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,1,2,0,3392954,10989632,4321520,38229696,7651632,7405840,18855632,53413,12.574503,3.253369,4.077791,8.751407
"19298",64,1568,6.208e-06,6,6,16,16,38,3,3,6,0,0,97526,14112,4096,288,63864,53126,10556,3144,1236,504,192,65767,1026288,36,50.303509,1.295679,0.325335,6.067086,0.0017196953125,0.0001914501953125,0.0024552685546875,0.0023645810546875,0.0084641259765625,34.30508,70,72.727273,1.518763,221.75,32.569967,1,1,2.333333,3144,1236,1176,448,5,57,2953,1118,86.507561,34.008697,10.156521,3.845239,17.609681,11222,9792,6569,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,1,0,63914,204176,67004,734528,154380,114372,361716,234,0.804817,0.742067,0.766783,2.54306
"106864",64,3680,6.145e-06,6,6,16,16,38,3,3,6,4,4,399828,14112,4096,288,63864,53105,10547,3144,1236,504,192,70176,1355028,36,17.551547,1.000204,0.331589,6.006089,0.00170240625,0.00506066796875,0.002284283203125,0.00234080859375,0.0083790302734375,34.281599,70,72.727273,1.058097,221.75,22.682969,1,1.002427,2.333333,3144,1239,1176,448,9,1522,2860,640,85.63784,33.7485,9.737763,2.17908,31.37875,10949,9792,6554,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,1,0,63672,204176,67004,734528,154380,114372,361716,679,2.311868,0.181005,0.187034,1.959901
"131220",64,4096,6.24e-06,6,6,16,16,38,3,3,6,0,4,95927,14112,4096,288,63864,53110,10555,3144,1236,504,192,48605,1018864,36,50.815724,1.309413,0.326405,6.088164,0.001725669921875,0,0.0023154990234375,0.0023727958984375,0.0084935322265625,34.30508,70,72.727273,1.526156,221.75,32.727814,1,1,2.333333,3144,1236,1176,448,9,0,2768,1077,86.808108,34.126852,9.55331,3.717093,31.80755,11167,9792,6523,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,1,0,63814,204176,67004,734528,154380,114372,361716,0,0,0.754437,0.779564,2.537521
"267163",1024,512,0.000495051,86,86,16,16,38,3,3,6,1,0,4427852,3720992,1048576,59168,13492024,11435661,2142473,719304,279156,117304,44032,4374199,200566346,7396,98.788284,3.083993,0.716332,28.853932,0.007940470703125,0.023021681640625,0.0100866123046875,0.01060797265625,0.0421425537109375,39.029361,66.862745,74.853801,3.59394,228.02907,77.603545,1,1,2.953488,719304,279156,346456,109568,1,380015,556840,157682,356.975758,138.539372,34.543528,9.781791,65.047852,2349578,2011712,1572280,1159796,59124624,7422636,24742120,9896848,0,7422636,7573504,3,2,1,2,0,13579534,43977616,17319484,152962368,30590860,29709892,75438196,211569,13.124667,3.477315,4.365498,9.003283
"191202",512,2720,0.000126851,43,43,16,16,38,3,3,6,1,0,1176942,924800,262144,14792,3371544,2856781,536047,179568,69660,29240,11008,1128886,50483834,1849,95.580156,3.028002,0.708434,27.371993,0.0075770224609375,0.02226374609375,0.0098051767578125,0.010063232421875,0.0399384541015625,38.988496,66.929134,75.294118,3.492572,227.930233,75.401339,1,1,2.930233,179568,69660,85680,27136,5,96283,173062,43967,340.147679,131.953841,40.977957,10.410592,1.212323,586790,502928,392013,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,1,2,0,3393228,10989632,4321520,38229696,7651632,7405840,18855632,39966,9.463227,3.269504,4.098014,8.786561
"186667",512,2624,0.000126787,43,43,16,16,38,3,3,6,0,5,1174446,924800,262144,14792,3371544,2857103,536071,179568,69660,29240,11008,1123941,50924198,1849,95.699675,2.990164,0.708769,27.474807,0.007605482421875,0.0223225380859375,0.0096644501953125,0.0101010322265625,0.040088470703125,38.988496,66.929134,75.294118,3.495953,227.930233,75.474914,1,1,2.930233,179568,69660,85680,27136,9,96176,147194,41418,341.425338,132.449485,34.983795,9.843872,2.190378,586993,502928,391611,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,1,2,0,3394225,10989632,4321520,38229696,7651632,7405840,18855632,38955,9.258487,3.276453,4.106724,8.758524
"118904",64,3904,6.144e-06,6,6,16,16,38,3,3,6,0,4,122187,14112,4096,288,63864,53124,10564,3144,1236,504,192,48745,1018368,36,57.827756,1.300878,0.326433,6.070589,0.0017206884765625,0.002318896484375,0.0023995537109375,0.0023659462890625,0.0084690126953125,34.297249,70,72.727273,1.050808,221.75,22.531419,1,1.000809,2.333333,3144,1237,1176,448,5,690,2830,677,86.557507,34.055864,9.739096,2.329812,17.619848,11206,9792,6523,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,1,0,63681,204176,67004,734528,154380,114372,361716,340,1.170068,0.592296,0.612023,1.933298
"180876",512,2496,0.000127363,43,43,16,16,38,3,3,6,0,0,1180868,924800,262144,14792,3371544,2856531,536118,179568,69660,29240,11008,1114460,50519552,1849,95.445808,3.026116,0.708494,27.41752,0.007589625,0.022063369140625,0.009694328125,0.010079970703125,0.0400048828125,38.988496,66.929134,75.294118,3.485765,227.930233,75.252465,1,1,2.930233,179568,69660,85680,27136,5,95258,172975,43753,340.713441,132.173318,41.02548,10.377152,1.214339,586905,502928,391851,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,1,2,0,3392929,10989632,4321520,38229696,7651632,7405840,18855632,38731,9.186055,3.258634,4.08439,8.768226
"55091",64,2656,6.272e-06,6,6,16,16,38,3,3,6,0,0,120237,14112,4096,288,63864,53057,10567,3144,1236,504,192,55895,1175184,36,57.392483,0.917138,0.328513,6.057997,0.001717119140625,0.0047422001953125,0.0022872568359375,0.0023610390625,0.0084514462890625,34.30508,70,72.727273,1.075123,221.75,23.049836,1,1,2.333333,3144,1236,1176,448,5,1414,2851,684,86.377969,33.957751,9.791014,2.349019,17.583301,10941,9792,6566,5076,277904,28716,95720,38288,0,28716,36864,1,1,1,1,0,63807,204176,67004,734528,154380,114372,361716,1175,4.03523,0.601902,0.621949,1.978756
"244091",512,3776,0.000127011,43,43,16,16,38,3,3,6,0,1,1164644,924800,262144,14792,3371544,2857410,536168,179568,69660,29240,11008,1124893,51060706,1849,95.461617,2.996105,0.708982,27.481601,0.00760736328125,0.02220362109375,0.0096868056640625,0.0101035302734375,0.0400983837890625,38.987245,66.929134,75.294118,3.534471,227.930233,76.304228,1,1.000115,2.930233,179568,69668,85680,27136,9,95640,155807,44107,341.509767,132.497452,37.040016,10.485562,2.19092,587113,502928,391870,289476,14776384,1852080,6173600,2469440,0,1852080,1893376,3,2,1,2,0,3393365,10989632,4321520,38229696,7651632,7405840,18855632,43927,10.442771,3.304028,4.141287,8.850454
