"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"22411",2304,0,0.000797612,576,576,4,4,14,0,4,9357348,332664,110888,331776,3496102,2394609,791866,0,0,21165,7055,8101130,50392122,331776,86.586809,0.431621,0.097208,0.785037,0.521796,0.537757,1.561208,1.565387,3.021416,0,25.98242,33.333333,0.491046,10.537537,9.832532,0,0,3.184314,4.435294,0,0,67396,31291,14285,80436,41664,0,0,3.028004,1.568436,403056,393528,108370,28220,221776,0,0,0,0,0,0,1,1,1,3186617,110888,0,25188780,5418640,443552,23861112,0,0,0.006172,0,0.502736
"61973",4096,0,0.005331605,1024,1024,4,4,14,0,4,57689954,44745129,14915043,1048576,39703896,33076192,13713221,0,0,2802366,934122,57589414,786369272,1048576,99.823716,0.689499,0.213356,16.914152,11.27221,16.416867,33.730436,33.810795,64.847311,0,26.083043,33.339086,1.050607,37.864586,20.312046,0,0,3.203636,4.489919,0,0,8977761,4194132,2715287,10725580,5592183,0,0,64.847813,33.810837,5155636,3904072,14430580,3736488,29830086,0,0,0,0,0,0,1,2,1,46786635,14915043,0,338243728,31684537,59660172,159297961,0,0,0.134655,0,1.123819
"23963",2560,0,0.001867262,640,640,4,4,14,0,4,20199984,13470480,4490160,409600,13090720,10718489,4348439,0,0,844290,281430,20050797,259911314,409600,99.278262,0.65191,0.202241,14.773314,9.844231,10.236214,29.271709,29.50947,56.625225,0,26.089633,33.359564,0.968145,31.959766,18.782765,0,0,3.202682,4.487524,0,0,2703992,1262924,583619,3228874,1682793,0,0,56.631889,29.514855,1679471,1310600,4341245,1125720,8980320,0,0,0,0,0,0,1,2,1,15067620,4490160,0,109813978,11039524,17960640,55951120,0,0,0.115774,0,1.055613
"66091",4096,0,0.003102802,1024,1024,4,4,14,0,4,35640402,9752424,3250808,1048576,17761291,13339319,4801851,0,0,611556,203852,33021963,292472586,1048576,92.595614,0.538117,0.138454,6.024402,4.014042,4.053505,12.027308,12.039903,23.101887,0,26.07753,33.339487,0.695213,16.938487,13.742707,0,0,3.201233,4.484239,0,0,1957733,914121,410346,2339310,1219210,0,0,23.108318,12.043676,2152427,1917202,3108700,815408,6501616,0,0,0,0,0,0,1,1,1,18139685,3250808,0,137997742,20024420,13003232,99004264,0,0,0.047506,0,0.787238
"32355",2816,0,0.001272596,704,704,4,4,14,0,4,14871738,1647240,549080,495616,6235064,4425020,1499455,0,0,103785,34595,13188922,94609380,495616,88.671983,0.472694,0.112071,2.452382,1.632721,1.657746,4.896045,4.898162,9.41785,0,26.03972,33.333333,0.56305,12.580433,11.232977,0,0,3.199643,4.475936,0,0,332075,154845,69687,396301,205908,0,0,9.42739,4.898234,732843,694676,526166,138380,1098160,0,0,0,0,0,0,1,1,1,5925200,549080,0,46200484,8477456,2196320,39618184,0,0,0.01923,0,0.617592
"36019",3072,0,0.002242244,768,768,4,4,14,0,4,25261866,11796864,3932288,589824,14132256,11202588,4333616,0,0,739536,246512,24757699,283256530,589824,98.004237,0.570166,0.178562,10.347922,6.895138,8.894554,20.546947,20.668034,39.662686,0,26.089817,33.361364,0.802545,23.960124,15.688284,0,0,3.199781,4.480638,0,0,2366353,1104531,634069,2827597,1473371,0,0,39.66479,20.668063,1772706,1462784,3796557,986048,7864576,0,0,0,0,0,0,1,2,1,15536233,3932288,0,114981330,13365508,15729152,67811712,0,0,0.081073,0,0.899009
"11425",1792,0,0.000891118,448,448,4,4,14,0,4,9628010,6482697,2160899,200704,6351136,5197361,2116122,0,0,407376,135792,9520984,121868014,200704,98.888389,0.6678,0.200219,14.75843,9.830039,9.90241,27.597671,29.476756,56.596267,0,26.076685,33.348442,0.990402,31.644292,19.20359,0,0,3.194894,4.470882,0,0,1301523,607110,272101,1555589,810381,0,0,56.611624,29.491713,820233,636416,2093500,543168,4321798,0,0,0,0,0,0,1,2,1,7309786,2160899,0,53142664,5369225,8643596,27225097,0,0,0.116895,0,1.071025
"25133",2560,0,0.001418455,640,640,4,4,14,0,4,15925868,7059465,2353155,409600,9098496,7108984,2699476,0,0,443520,147840,15349272,165240318,409600,96.319742,0.592947,0.168209,9.70638,6.465301,6.51688,19.378031,19.387482,37.221834,0,26.077113,33.347812,0.815393,22.213125,15.98536,0,0,3.195452,4.472091,0,0,1417247,661154,296491,1693635,882053,0,0,37.226142,19.387548,1121606,950272,2259487,591360,4706310,0,0,0,0,0,0,1,1,1,9808832,2353155,0,73271368,8903689,9412620,45047305,0,0,0.076957,0,0.937438
"68513",4096,0,0.002529577,1024,1024,4,4,14,0,4,29907153,1051389,350463,1048576,11047720,7540058,2493698,0,0,66156,22052,25894371,160582448,1048576,86.582534,0.432015,0.098117,0.77936,0.51899,0.528552,1.037757,1.038847,2.343326,0,33.258721,49.958233,0.483791,10.535927,9.687198,0,0,2.989071,3.973971,0,0,197745,87634,44615,197973,87698,0,0,2.345376,1.038954,1271080,1243936,312945,88208,700926,0,0,0,0,0,0,1,1,1,10034382,350463,0,79622698,17126497,1401852,75422461,0,0,0.006103,0,0.515511
"11271",1792,0,0.00093307,448,448,4,4,14,0,4,10043600,7179624,2393208,200704,6769611,5578424,2283910,0,0,450468,150156,9970430,130915886,200704,99.141045,0.678932,0.205152,15.619055,10.405978,10.509672,29.443202,31.211221,59.898265,0,26.075972,33.340503,1.019166,33.729328,19.743784,0,0,3.200061,4.481639,0,0,1441525,672945,302132,1722128,897261,0,0,59.904283,31.211255,875544,673618,2319021,600624,4786416,0,0,0,0,0,0,1,2,1,7863815,2393208,0,57040558,5601380,9572832,28335976,0,0,0.124105,0,1.099558
"9217",1536,0,0.000465543,384,384,4,4,14,0,4,5348056,1825197,608399,147456,2804619,2105485,798723,0,0,114660,38220,5078914,49966958,147456,94.96748,0.551601,0.153552,7.477761,4.98092,5.058212,9.957009,9.968209,22.471549,0,33.276572,49.968051,0.729079,19.02004,14.295418,0,0,2.991697,3.98022,0,0,343028,152124,77230,343307,152540,0,0,22.485041,9.990674,346164,298386,544111,152880,1216798,0,0,0,0,0,0,1,1,1,2904275,608399,0,22145790,2966137,2433596,14852013,0,0,0.05925,0,0.821215
