"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"13889",6144,0,3.9712e-05,1,1,16,1,36,1024,9,501466,256,240,1,2365,1299,708,510,256,16,15,33547,33548,1,6.420176,0.070467,0.015625,0.022417,0.021016,0.060947,0.021016,0.021016,0.022417,7.595756,100,100,0.084423,2365,1.560025,1.196078,1.390625,1,1,610,356,16,15,87,75,39,3.418629,1.995135,0.05254,0.027321,341,330,1028,797,2600,0,0,0,0,0,120,1,1,1,2009,1480,0,7510,873,5192,1840,0,0,0.00135,0,0.062463
"1814",2304,0,4.0097e-05,1,1,16,1,36,1024,9,510031,256,240,1,2365,1299,708,510,256,16,15,33414,33212,1,6.432942,0.071207,0.015625,0.022712,0.021293,0.028391,0.022003,0.021293,0.022712,7.595756,100,100,0.082749,2365,1.529259,1.196078,1.390625,1,1,610,356,16,15,40,62,41,3.463653,2.021411,0.044005,0.0291,341,330,1027,797,2600,0,0,0,0,0,120,1,1,1,2003,1480,0,7510,873,5192,1840,0,0,0.001328,0,0.06117
"15041",6400,0,4.1025e-05,1,1,16,1,36,1024,9,531370,256,240,1,2365,1304,711,510,256,16,15,34585,32362,1,6.461976,0.07308,0.015625,0.022381,0.020983,0.062248,0.022381,0.020983,0.022381,7.595756,100,100,0.07939,2365,1.467076,1.196078,1.390625,1,1,610,356,16,15,89,56,36,3.413174,1.991951,0.039168,0.025179,341,330,1029,797,2600,0,0,0,0,0,120,1,1,1,2009,1480,0,7510,873,5192,1840,0,0,0.001274,0,0.058683
"22955",7936,0,4.0544e-05,1,1,16,1,36,1024,9,507626,256,240,1,2365,1300,707,510,256,16,15,32220,32316,1,6.417323,0.073186,0.015625,0.02244,0.021037,0.061009,0.021037,0.021037,0.02244,7.595756,100,100,0.083251,2365,1.539477,1.196078,1.390625,1,1,610,356,16,15,87,119,36,3.422088,1.997153,0.083448,0.025245,341,330,1028,797,2600,0,0,0,0,0,120,1,1,1,2006,1480,0,7510,873,5192,1840,0,0,0.001334,0,0.06164
"11438",5632,0,4.0257e-05,1,1,16,1,36,1024,9,516110,256,240,1,2365,1295,706,510,256,16,15,32696,32262,1,6.4401,0.070549,0.015625,0.022567,0.021156,0.028209,0.021862,0.021156,0.022567,7.595756,100,100,0.081443,2365,1.505054,1.196078,1.390625,1,1,610,356,16,15,40,106,35,3.441442,2.008448,0.074753,0.024682,341,330,1027,797,2600,0,0,0,0,0,120,1,1,1,2005,1480,0,7510,873,5192,1840,0,0,0.001312,0,0.060262
"24035",8192,0,4.1313e-05,1,1,16,1,36,1024,9,519946,256,240,1,2365,1297,707,510,256,16,15,33702,33444,1,6.434899,0.072823,0.015625,0.022353,0.020956,0.060773,0.020956,0.020956,0.022353,7.595756,100,100,0.081027,2365,1.4974,1.196078,1.390625,1,1,610,356,16,15,87,82,37,3.408854,1.989429,0.05728,0.025846,341,330,1027,797,2600,0,0,0,0,0,120,1,1,1,2007,1480,0,7510,873,5192,1840,0,0,0.001302,0,0.059896
"1022",1792,0,4.0192e-05,1,1,16,1,36,1024,9,508144,256,240,1,2365,1295,706,510,256,16,15,32728,32728,1,6.427509,0.071342,0.015625,0.022518,0.02111,0.033073,0.02111,0.02111,0.022518,7.595756,100,100,0.082882,2365,1.531643,1.196078,1.390625,1,1,610,356,16,15,47,58,37,3.433966,2.004085,0.040814,0.026036,341,330,1029,797,2600,0,0,0,0,0,120,1,1,1,2008,1480,0,7510,873,5192,1840,0,0,0.001332,0,0.061327
"5510",3840,0,4.1825e-05,1,1,16,1,36,1024,9,613676,256,240,1,2365,1298,707,510,256,16,15,32198,33380,1,5.551952,0.070853,0.015625,0.022473,0.021068,0.0618,0.02177,0.021068,0.022473,7.595756,100,100,0.07954,2365,1.470459,1.196078,1.390625,1,1,610,356,16,15,88,87,36,3.427088,2.000071,0.061098,0.025282,341,330,1027,797,2600,0,0,0,0,0,120,1,1,1,2004,1480,0,7510,873,5192,1840,0,0,0.001103,0,0.058818
"21650",7680,0,3.9744e-05,1,1,16,1,36,1024,9,537012,256,240,1,2365,1299,709,510,256,16,15,33995,32660,1,6.455722,0.072415,0.015625,0.022395,0.020995,0.095177,0.021695,0.020995,0.022395,7.595756,100,100,0.07843,2365,1.450185,1.196078,1.390625,1,1,610,356,16,15,136,81,38,3.415177,1.99312,0.056686,0.026594,341,330,1027,797,2600,0,0,0,0,0,120,1,1,1,2011,1480,0,7510,873,5192,1840,0,0,0.001261,0,0.058065
"1700",2048,0,3.9425e-05,1,1,16,1,36,1024,9,524230,256,240,1,2365,1297,706,510,256,16,15,34254,34254,1,6.379643,0.068648,0.015625,0.022756,0.021334,0.067558,0.021334,0.021334,0.022756,7.595756,100,100,0.0813,2365,1.501764,1.196078,1.390625,1,1,610,356,16,15,95,87,40,3.470348,2.025318,0.061869,0.028445,341,330,1026,797,2600,0,0,0,0,0,120,1,1,1,2009,1480,0,7510,873,5192,1840,0,0,0.001292,0,0.060071
