"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"65",15,0,0.52256,3375,1,128,1,56,7200,8,"4375095096",28736492,0,13500,1486772205,"4457646062",112263884,981084,3897336,1272112,"4370291629","104739792866",3375,"99.890209","0.340200","0.374520",1.02115,453.124265,175.525341,1.720046,1.770017,3.779647,76.285639,27.017068,25,"1.100940",110131.274444,"26.511603",1.444759,3.710541,4.61964,6.25,162194280,3640352,17941923,7950700,3079838,67911107,31802801,72.21668,1.620859,3.779661,1.770017,76169574,151274043,141754046,180913923,0,0,"41344504000","6360992000","4770852000","15106330000",0,1,1,1,"4634537424",795070000,"26238174000","2587650552",1008898788,"2964569792","1961141868",0,0,"0.000000","59.062293","4.875495"
"71",16,0,0.62868,4096,1,128,1,56,7200,8,"5354250248",35175904,0,16384,1820164208,"5457203552",137438432,1200800,4770432,1557376,"5349418108","128244551788",4096,"99.908898","0.340258","0.374587",1.07839,478.600701,190.849454,1.816524,1.869534,3.991459,76.284113,27.017441,25,"1.101121",111094.006836,"26.515986",1.444759,3.71432,4.62022,6.25,198565440,4460156,21964748,9733600,3881424,83125266,38934404,76.276987,1.713326,3.991471,1.869534,93248386,185193320,173549575,221488903,0,0,"50615768576","7787404288","5840684288","18493840000",0,1,1,1,"5673755448",973360000,"32121928576","3167823712",1235134112,"3629331904","2400881280",0,0,"0.000000","59.083632","4.905316"
"77",17,0,0.768245,4913,1,128,1,56,7200,8,"6469516448",42511908,0,19652,2200004539,"6596029390",166120388,1451092,5765064,1882384,"6465644371","155012927056",4913,"99.940149","0.340261","0.374588",1.006019,446.544399,184.63502,1.695101,1.744314,3.723548,76.284763,27.017766,25,"1.101128",111948.124313,"26.516177",1.444759,3.713227,4.619476,6.25,240003960,5388234,26540791,11764900,4864494,100457319,47059605,71.168014,1.597765,3.723557,1.744314,112706618,223837969,209737478,267706843,0,0,"61178737728","9412548864","7059568864","22353310000",0,1,1,1,"6857766836",1176490000,"38825427728","3828817112",1492888780,"4386707808","2901882324",0,0,"0.000000","59.102889","4.890484"
"83",18,0,0.915141,5832,1,128,1,56,7200,8,"7730430756",50802944,0,23328,2629322376,"7883203134",198538496,1733952,6889152,2249728,"7727256014","185297392132",5832,"99.958932","0.340266","0.374680",1.06886,474.495914,222.119889,1.800841,1.8535,3.956094,76.283925,27.018053,25,"1.101144",112711.007202,"26.516566",1.444759,3.715391,4.619409,6.25,286840320,6442309,31716048,14060800,6582108,120045268,56243205,75.622786,1.698455,3.956102,1.8535,134699276,267516144,250679597,319949523,0,0,"73117652992","11249386496","8437226496","26715520000",0,1,1,1,"8196011829",1406080000,"46402132992","4575900960",1784218368,"5242737344","3468140064",0,0,"0.000000","59.115119","4.911770"
"89",19,0,1.080737,6859,1,128,1,56,7200,8,"9148347160",60107452,0,27436,3111146897,"9327868871",234921500,2051372,8150616,2662000,"9143285094","219301381752",6859,"99.942445","0.340273","0.374772",1.082766,480.72173,225.278121,1.824308,1.877819,4.007526,76.284397,27.018307,25,"1.101177",113396.519063,"26.517340",1.444759,3.714615,4.619349,6.25,339405000,7620057,37523804,16637500,7796745,142027301,66550008,76.615026,1.720101,4.007537,1.877819,159381223,316535999,296637541,378585627,0,0,"86516755904","13310877952","9983377952","31611250000",0,1,1,1,"9698008401",1663750000,"54905505904","5414345464",2111178452,"6203460352","4103649564",0,0,"0.000000","59.106822","4.896974"
"95",20,0,1.261542,8000,1,128,1,56,7200,8,"10725309848",70483872,0,32000,3648507280,"10939020072",275498144,2405344,9557376,3121792,"10722005417","257170870346",8000,"99.970632","0.340277","0.374776",1.08453,481.551996,224.824378,1.827378,1.881062,4.014022,76.285404,27.018534,25,"1.101194",114015.8525,"26.517742",1.444759,3.712624,4.619826,6.25,398028480,8930137,44005576,19511200,9109283,166541134,78044802,76.74735,1.721898,4.014031,1.881063,186908425,371205688,347837887,443964201,0,0,"101460288000","15609984000","11707744000","37071280000",0,1,1,1,"11373098884",1951120000,"64389008000","6349420832",2475824608,"7274916672","4812405888",0,0,"0.000000","59.124334","4.898605"
"101",21,0,1.464474,9261,1,128,1,56,7200,8,"12478643198",81990644,0,37044,4244432703,"12725650362",320497172,2797860,11117352,3631696,"12473403949","<OVERFLOW>",9261,"99.958124","0.340278","<OVERFLOW>",1.006068,446.752688,217.437579,1.695732,1.745128,3.723594,76.285817,27.018738,25,"1.101184",114578.14229,"26.517574",1.444759,3.711924,4.619248,6.25,463041240,10385445,51182688,22698100,11047320,193724933,90792401,71.20121,1.596955,3.723602,1.745128,217435249,431833365,404635572,516459981,0,0,"118032490816","18159665408","13620045408","43126390000",0,1,1,1,"13230590750",2269810000,"74906100816","7386397272",2880212412,"8463146144","5598404100",0,0,"0.000000","59.117250","4.918316"
"107",22,0,1.688881,10648,1,128,1,56,7200,8,"14408029520",94686208,0,42592,4901952344,"14697053033",370147328,3230912,12838464,4194304,"14405745737","<OVERFLOW>",10648,"99.981442","0.340287","<OVERFLOW>",1.071356,475.782187,242.084988,1.805538,1.858524,3.965208,76.283998,27.018923,25,"1.101214",115090.917168,"26.518294",1.444759,3.716157,4.619205,6.25,534773760,12006577,59106752,26214400,13338273,223716712,104857609,75.827786,1.702462,3.965215,1.858524,251117193,498727184,467338793,596488416,0,0,"136317605888","20972882944","15730002944","49807360000",0,1,1,1,"15280218275",2621440000,"86510245888","8530544992",3326397440,"9774188608","6465639264",0,0,"0.000000","59.132655","4.922182"
"113",23,0,1.935993,12167,1,128,1,56,7200,8,"16533439680",108629004,0,48668,5624095381,"16862245580",424677356,3706492,14728632,4812208,"16527433674","<OVERFLOW>",12167,"99.966153","0.340280","<OVERFLOW>",1.083137,481.04838,247.646581,1.825405,1.879095,4.008783,76.285368,27.01909,25,"1.101198",115560.43768,"26.517877",1.444759,3.713295,4.619165,6.25,613556520,13763299,67809181,30076300,15483459,256654339,120305200,76.667086,1.719796,4.008787,1.879095,288109474,572195299,536154872,684339555,0,0,"156399874752","24062597376","18047337376","57144970000",0,1,1,1,"17531333174",3007630000,"99254904752","9787134200",3816435268,"11214083904","7418106444",0,0,"0.000000","59.122556","4.907024"
"119",24,0,2.204099,13824,1,128,1,56,7200,8,"18853257862",123877472,0,55296,6413890992,"19230242011",484316000,4226592,16795776,5488000,"18848674520","<OVERFLOW>",13824,"99.973925","0.340289","<OVERFLOW>",1.084416,481.648258,253.194106,1.827701,1.881439,4.013496,76.288362,27.019243,25,"1.101229",115991.952257,"26.518632",1.444759,3.706817,4.619569,6.25,699720000,15667202,77333796,34300000,18030913,292676136,137200002,76.762691,1.718768,4.0135,1.881439,328567110,652545864,611496936,780458316,0,0,"178363538944","27441769472","20581769472","65170000000",0,1,1,1,"19993289655",3.43e+09,"113193538944","11161435104",4352381472,"12788871872","8459800704",0,0,"0.000000","59.128885","4.908148"
"125",25,0,2.496809,15625,1,128,1,56,7200,8,"21380711236",140490052,0,62500,7274368355,"21810199321",549292004,4793204,19047816,6224272,"21377261431","<OVERFLOW>",15625,"99.983425","0.340287","<OVERFLOW>",1.084263,481.609206,246.47323,1.82759,1.881286,4.012909,76.286972,27.019383,25,"1.101225",116389.89368,"26.518521",1.444759,3.710049,4.619097,6.25,793594680,17783022,87695009,38901700,19908730,331919973,155606805,76.756467,1.719974,4.012912,1.881286,372645079,740087033,693481120,885148146,0,0,"202292840000","31123360000","23343020000","73913230000",0,1,1,1,"22675634096",3890170000,"128379610000","12658717912",4936291628,"14504592352","9594717108",0,0,"0.000000","59.134153","4.888154"
"131",26,0,2.817061,17576,1,128,1,56,7200,8,"24125595148",158525184,0,70304,8208556648,"24611082256",619834112,5408320,21492672,7023616,"24122686257","<OVERFLOW>",17576,"99.988418","0.340282","<OVERFLOW>",1.075416,477.705763,247.605017,1.812721,1.866038,3.980146,76.284976,27.019512,25,"1.101205",116758.03152,"26.518081",1.444759,3.714616,4.619067,6.25,895511040,20089830,98951344,43897600,22753056,374523722,175590404,76.134356,1.707993,3.980147,1.866038,420499091,835126960,782537648,998824927,0,0,"228272019456","35120329728","26340809728","83405440000",0,1,1,1,"25587615506",4389760000,"<OVERFLOW>","14284252832",5570221312,"16367285184","10826850720",0,0,"0.000000","59.136370","4.924037"
"137",27,0,3.172583,19683,1,128,1,56,7200,8,"27100077764",178041308,0,78732,9219485049,"27641969663",696171068,6073932,24138264,7888624,"27093625591","<OVERFLOW>",19683,"99.974303","0.340289","<OVERFLOW>",1.082955,481.07931,248.322619,1.825495,1.879216,4.008031,76.284634,27.01963,25,"1.101221",117099.59164,"26.518491",1.444759,3.715501,4.619039,6.25,1005799560,22567698,111131910,49303900,25449595,420625675,197215612,76.672015,1.720334,4.008032,1.879216,472283761,937973799,878929844,1121832965,0,0,"256385318848","39445639424","29584859424","93677410000",0,1,1,1,"28738739508",4930390000,"<OVERFLOW>","16043310072",6256226100,"18382990208","12160196604",0,0,"0.000000","59.129286","4.934079"
"143",28,0,3.538533,21952,1,128,1,56,7200,8,"30302983392",199096864,0,87808,10310182736,"30912311089",778531616,6792032,26992512,8821888,"30297966954","<OVERFLOW>",21952,"99.985959","0.340284","<OVERFLOW>",1.005896,446.868655,231.552758,1.696151,1.745581,3.722821,76.286196,27.01974,25,"1.101215",117417.350765,"26.518331",1.444759,3.712151,4.619388,6.25,1124790720,25213050,124283264,55136800,28570091,470363870,220547202,71.219692,1.596444,3.722823,1.745581,528154299,1048935704,982920575,1254525406,0,0,"286716979712","44112249856","33084889856","104759920000",0,1,1,1,"32138868648",5513680000,"<OVERFLOW>","17941159840",6996361568,"20557747264","13598749824",0,0,"0.000000","59.135469","4.914405"
"149",29,0,3.946668,24389,1,128,1,56,7200,8,"33754421432",221750292,0,97556,11483678887,"34430679543",867144500,7564612,30063336,9826000,"33746666719","<OVERFLOW>",24389,"99.977281","0.340290","<OVERFLOW>",1.070807,475.72584,244.447376,1.805294,1.858304,3.963039,76.286268,27.019842,25,"1.101231",117713.711991,"26.518721",1.444759,3.712099,4.618989,6.25,1252815000,28080586,138411610,61412500,31556252,523876315,245650004,75.818806,1.699402,3.963043,1.858304,588266316,1168320829,1094772709,1397304271,0,0,"319351243584","49133121792","36850621792","116683750000",0,1,1,1,"35796828401",6141250000,"<OVERFLOW>","19983072344",7792683292,"22897596192","15146505444",0,0,"0.000000","59.131373","4.921154"
"155",30,0,4.380261,27000,1,128,1,56,7200,8,"<OVERFLOW>",246060032,0,108000,12743002680,"38206538505",962238464,8393664,33358656,10903552,"<OVERFLOW>","<OVERFLOW>",27000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.07355,476.964045,245.407852,1.80989,1.863141,3.973178,76.286596,27.019936,25,"<OVERFLOW>",117990.765556,"<OVERFLOW>",1.444759,3.711472,4.618967,6.25,1390202880,31152845,153583680,68147200,35063142,581300172,272588804,76.016145,1.703434,3.973179,1.863141,652774527,1296437328,1214777789,1550540177,0,0,"354372352000","54521216000","40891776000","129479680000",0,NA,1,NA,"39722504867",6814720000,"<OVERFLOW>","22174317792",8647246848,"25408576832","16807458528",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"161",31,0,4.833831,29791,1,128,1,56,7200,8,"<OVERFLOW>",272084524,0,119164,14091183293,"42248610615",1064042252,9281180,36886392,12057136,"<OVERFLOW>","<OVERFLOW>",29791,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.082416,480.921076,247.191873,1.824888,1.878598,4.005976,76.284802,27.020025,25,"<OVERFLOW>",118250.338131,"<OVERFLOW>",1.444759,3.715549,4.618946,6.25,1537284840,34484677,169825847,75357100,38733305,642774735,301428404,76.646797,1.719356,4.005977,1.878598,721834067,1433593355,1343321540,1714602163,0,0,"<OVERFLOW>","60289493248","45218073248","<OVERFLOW>",0,NA,1,NA,"43924938797",7535710000,"<OVERFLOW>","24520166392",9562107812,"28096729024","18585604140",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"167",32,0,5.329889,32768,1,128,1,56,7200,8,"<OVERFLOW>",299882208,0,131072,15531249904,"46566242826",1172784608,10229152,40654464,13289344,"<OVERFLOW>","<OVERFLOW>",32768,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.056149,469.267475,245.884397,1.780914,1.833076,3.908753,76.285083,27.020107,25,"<OVERFLOW>",118494.033081,"<OVERFLOW>",1.444759,3.715012,4.619254,6.25,1694391360,38001425,187187836,83058400,43520520,708437176,332233606,74.789504,1.677362,3.908753,1.833076,795600031,1580097064,1480575027,1889813214,0,0,"<OVERFLOW>","66450914304","49839234304","<OVERFLOW>",0,NA,1,NA,"48413882975",8305840000,"<OVERFLOW>","27025888352",10539321760,"30968092608","20484937344",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"173",33,0,5.858934,35937,1,128,1,56,7200,8,"<OVERFLOW>",329511524,0,143748,17066231691,"51168515509",1288694276,11239572,44670792,14602768,"<OVERFLOW>","<OVERFLOW>",35937,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.084146,481.722887,251.927622,1.827945,1.88173,4.012355,76.285413,27.020185,25,"<OVERFLOW>",118723.263565,"<OVERFLOW>",1.444759,3.714362,4.618909,6.25,1861852920,41747839,205666347,91267300,47730250,778426235,365069202,76.774585,1.721496,4.012357,1.88173,874228749,1736256609,1626862127,2076564399,0,0,"<OVERFLOW>","73018439936","54764979936","<OVERFLOW>",0,NA,1,NA,"53198754992",9126730000,"<OVERFLOW>","29696753880",11580944268,"34028707424","22509453204",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"179",34,0,6.416537,39304,1,128,1,56,7200,8,"<OVERFLOW>",361030912,0,157216,18699157832,"56064346936",1.412e+09,12314432,48943296,16000000,"<OVERFLOW>","<OVERFLOW>",39304,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.084142,481.73636,252.357491,1.827969,1.881783,4.012331,76.286029,27.020257,25,"<OVERFLOW>",118939.279921,"<OVERFLOW>",1.444759,3.713071,4.618892,6.25,2.04e+09,45724364,225337616,100000000,52384979,852879494,400000002,76.776732,1.720866,4.012335,1.881783,957874176,1902380144,1782594797,2275300209,0,0,"<OVERFLOW>","80005030912","60005030912","<OVERFLOW>",0,NA,1,NA,"58288810021",1e+10,"<OVERFLOW>","32538033184",12689030912,"37284613312","24663146784",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"185",35,0,7.015272,42875,1,128,1,56,7200,8,"<OVERFLOW>",394498812,0,171500,20433057505,"61263075954",1542930524,13455724,53479896,17483632,"<OVERFLOW>","<OVERFLOW>",42875,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.073426,476.988756,251.502077,1.809971,1.863237,3.972662,76.283792,27.020326,25,"<OVERFLOW>",119143.192449,"<OVERFLOW>",1.444759,3.718111,4.618876,6.25,2229163080,50029874,246224848,109272700,57616266,931934535,437090801,76.020083,1.706145,3.972665,1.863237,1046691005,2078775823,1947774513,2486270802,0,0,"<OVERFLOW>","87423648000","65569108000","<OVERFLOW>",0,NA,1,NA,"63693841556",10927270000,"<OVERFLOW>","35554996472",13865637268,"40741850112","26950013148",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"191",36,0,7.644221,46656,1,128,1,56,7200,8,"<OVERFLOW>",429973664,0,186624,22270959888,"66773554143",1681714592,14665440,58288512,19056256,"<OVERFLOW>","<OVERFLOW>",46656,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.080504,480.147288,254.896837,1.821966,1.875575,3.998849,76.285423,27.02039,25,"<OVERFLOW>",119335.990484,"<OVERFLOW>",1.444759,3.714559,4.619151,6.25,2429672640,54475640,268381368,119101600,63227726,1015729806,476406400,76.523474,1.715731,3.99885,1.875575,1140835744,2265751800,2123044494,2709879362,0,0,"<OVERFLOW>","95287251968","71466931968","<OVERFLOW>",0,NA,1,NA,"69422956689",11910160000,"<OVERFLOW>","38752913952",15112818912,"44406457664","29374047360",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"197",37,0,8.306697,50653,1,128,1,56,7200,8,"<OVERFLOW>",467513908,0,202612,24215894159,"72604847285",1828580948,15945572,63377064,20720464,"<OVERFLOW>","<OVERFLOW>",50653,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.084063,481.741378,257.196959,1.828006,1.881802,4.012011,76.285026,27.020451,25,"<OVERFLOW>",119518.558422,"<OVERFLOW>",1.444759,3.715506,4.618846,6.25,2641859160,59245874,291793076,129502900,69140318,1104403331,518011608,76.777532,1.7218,4.012012,1.881802,1240461891,2463616229,2308406096,2946530776,0,0,"<OVERFLOW>","103608803584","77708223584","<OVERFLOW>",0,NA,1,NA,"75485595463",12950290000,"<OVERFLOW>","42137055832",16432631420,"48284475808","31939244484",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"203",38,0,9.004165,54872,1,128,1,56,7200,8,"<OVERFLOW>",507177984,0,219488,26270889496,"78766175296",1983758336,17298112,68753472,22478848,"<OVERFLOW>","<OVERFLOW>",54872,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.069857,475.439976,255.515512,1.804303,1.857187,3.959426,76.28538,27.020509,25,"<OVERFLOW>",119691.689277,"<OVERFLOW>",1.444759,3.71478,4.618833,6.25,2866053120,64258683,316547008,140492800,75504988,1198093126,561971208,75.773246,1.698883,3.959426,1.857187,1345727454,2672677264,2504242709,3196592172,0,0,"<OVERFLOW>","112401263616","84302703616","<OVERFLOW>",0,NA,1,NA,"81891343817",14049280000,"<OVERFLOW>","45712692320",17827130368,"52381944384","34649599584",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
