"","name","input.size.1","input.size.2","start","duration","size","throughput","device","context","stream"
"61501","[CUDA memcpy HtoD]",4096,0,0.207182,0.010539,64,5.930452,"GeForce GTX TITAN (0)",1,7
"61502","[CUDA memcpy HtoD]",4096,0,0.2179,0.010353,64,6.037085,"GeForce GTX TITAN (0)",1,7
"61503","[CUDA memcpy HtoD]",4096,0,0.228268,3.168e-06,0.015625,4.816537,"GeForce GTX TITAN (0)",1,7
"69694","[CUDA memcpy DtoH]",4096,0,14.78457,0.008464264,64,7.383985,"GeForce GTX TITAN (0)",1,7
"69695","[CUDA memcpy DtoH]",4096,0,14.793217,0.008398151,64,7.442114,"GeForce GTX TITAN (0)",1,7
"69696","[CUDA memcpy DtoH]",4096,0,14.801829,3.68e-06,0.015625,4.14641,"GeForce GTX TITAN (0)",1,7
"69697","[CUDA memcpy HtoD]",4352,0,0.193544,0.011802,72.25,5.978483,"GeForce GTX TITAN (0)",1,7
"69698","[CUDA memcpy HtoD]",4352,0,0.205512,0.011686,72.25,6.037466,"GeForce GTX TITAN (0)",1,7
"69699","[CUDA memcpy HtoD]",4352,0,0.217214,3.328e-06,0.016602,4.871533,"GeForce GTX TITAN (0)",1,7
"78402","[CUDA memcpy DtoH]",4352,0,18.011805,0.009596992,72.25,7.351954,"GeForce GTX TITAN (0)",1,7
"78403","[CUDA memcpy DtoH]",4352,0,18.021551,0.009518782,72.25,7.41236,"GeForce GTX TITAN (0)",1,7
"78404","[CUDA memcpy DtoH]",4352,0,18.03123,3.68e-06,0.016602,4.405561,"GeForce GTX TITAN (0)",1,7
"78405","[CUDA memcpy HtoD]",4608,0,0.201713,0.012335,81,6.412956,"GeForce GTX TITAN (0)",1,7
"78406","[CUDA memcpy HtoD]",4608,0,0.214202,0.012129,81,6.521957,"GeForce GTX TITAN (0)",1,7
"78407","[CUDA memcpy HtoD]",4608,0,0.226346,3.488e-06,0.017578,4.921484,"GeForce GTX TITAN (0)",1,7
"87622","[CUDA memcpy DtoH]",4608,0,24.138755,0.010657,81,7.422775,"GeForce GTX TITAN (0)",1,7
"87623","[CUDA memcpy DtoH]",4608,0,24.149586,0.010592,81,7.467804,"GeForce GTX TITAN (0)",1,7
"87624","[CUDA memcpy DtoH]",4608,0,24.160367,3.936e-06,0.017578,4.361315,"GeForce GTX TITAN (0)",1,7
"87625","[CUDA memcpy HtoD]",4864,0,0.237836,0.021327,90.25,4.132603,"GeForce GTX TITAN (0)",1,7
"87626","[CUDA memcpy HtoD]",4864,0,0.259403,0.020027,90.25,4.400807,"GeForce GTX TITAN (0)",1,7
"87627","[CUDA memcpy HtoD]",4864,0,0.279449,3.648e-06,0.018555,4.967054,"GeForce GTX TITAN (0)",1,7
"97354","[CUDA memcpy DtoH]",4864,0,25.175647,0.011919,90.25,7.394238,"GeForce GTX TITAN (0)",1,7
"97355","[CUDA memcpy DtoH]",4864,0,25.187717,0.011866,90.25,7.427579,"GeForce GTX TITAN (0)",1,7
"97356","[CUDA memcpy DtoH]",4864,0,25.199739,3.84e-06,0.018555,4.718701,"GeForce GTX TITAN (0)",1,7
"97357","[CUDA memcpy HtoD]",5120,0,0.209555,0.016407,100,5.952112,"GeForce GTX TITAN (0)",1,7
"97358","[CUDA memcpy HtoD]",5120,0,0.226129,0.01626,100,6.00582,"GeForce GTX TITAN (0)",1,7
"97359","[CUDA memcpy HtoD]",5120,0,0.242405,3.776e-06,0.019531,5.051241,"GeForce GTX TITAN (0)",1,7
"107598","[CUDA memcpy DtoH]",5120,0,30.565398,0.013016,100,7.502904,"GeForce GTX TITAN (0)",1,7
"107599","[CUDA memcpy DtoH]",5120,0,30.578594,0.013108,100,7.45017,"GeForce GTX TITAN (0)",1,7
"107600","[CUDA memcpy DtoH]",5120,0,30.591892,4.096e-06,0.019531,4.656613,"GeForce GTX TITAN (0)",1,7
"107601","[CUDA memcpy HtoD]",5376,0,0.203401,0.018038,110.25,5.96893,"GeForce GTX TITAN (0)",1,7
"107602","[CUDA memcpy HtoD]",5376,0,0.221607,0.017906,110.25,6.012687,"GeForce GTX TITAN (0)",1,7
"107603","[CUDA memcpy HtoD]",5376,0,0.239529,4e-06,0.020508,5.00679,"GeForce GTX TITAN (0)",1,7
"118354","[CUDA memcpy DtoH]",5376,0,37.600543,0.01454,110.25,7.405005,"GeForce GTX TITAN (0)",1,7
"118355","[CUDA memcpy DtoH]",5376,0,37.615233,0.014466,110.25,7.442566,"GeForce GTX TITAN (0)",1,7
"118356","[CUDA memcpy DtoH]",5376,0,37.629856,4.032e-06,0.020508,4.967054,"GeForce GTX TITAN (0)",1,7
"118357","[CUDA memcpy HtoD]",5632,0,0.201588,0.018338,121,6.44355,"GeForce GTX TITAN (0)",1,7
"118358","[CUDA memcpy HtoD]",5632,0,0.220079,0.01808,121,6.535609,"GeForce GTX TITAN (0)",1,7
"118359","[CUDA memcpy HtoD]",5632,0,0.238175,4.096e-06,0.021484,5.122274,"GeForce GTX TITAN (0)",1,7
"129622","[CUDA memcpy DtoH]",5632,0,39.604466,0.016643,121,7.099793,"GeForce GTX TITAN (0)",1,7
"129623","[CUDA memcpy DtoH]",5632,0,39.621304,0.016591,121,7.122032,"GeForce GTX TITAN (0)",1,7
"129624","[CUDA memcpy DtoH]",5632,0,39.638094,4.256e-06,0.021484,4.929707,"GeForce GTX TITAN (0)",1,7
"129625","[CUDA memcpy HtoD]",5888,0,0.196943,0.020161,132.25,6.406033,"GeForce GTX TITAN (0)",1,7
"129626","[CUDA memcpy HtoD]",5888,0,0.217257,0.019727,132.25,6.546903,"GeForce GTX TITAN (0)",1,7
"129627","[CUDA memcpy HtoD]",5888,0,0.236999,4.224e-06,0.022461,5.192829,"GeForce GTX TITAN (0)",1,7
"141402","[CUDA memcpy DtoH]",5888,0,45.650438,0.018208,132.25,7.092919,"GeForce GTX TITAN (0)",1,7
"141403","[CUDA memcpy DtoH]",5888,0,45.668809,0.018245,132.25,7.078675,"GeForce GTX TITAN (0)",1,7
"141404","[CUDA memcpy DtoH]",5888,0,45.687217,4.192e-06,0.022461,5.232469,"GeForce GTX TITAN (0)",1,7
"141405","[CUDA memcpy HtoD]",6144,0,0.221952,0.025831,144,5.444079,"GeForce GTX TITAN (0)",1,7
"141406","[CUDA memcpy HtoD]",6144,0,0.247959,0.024527,144,5.733383,"GeForce GTX TITAN (0)",1,7
"141407","[CUDA memcpy HtoD]",6144,0,0.272504,4.384e-06,0.023438,5.220845,"GeForce GTX TITAN (0)",1,7
"153694","[CUDA memcpy DtoH]",6144,0,56.613104,0.019939,144,7.052635,"GeForce GTX TITAN (0)",1,7
"153695","[CUDA memcpy DtoH]",6144,0,56.633238,0.019768,144,7.113899,"GeForce GTX TITAN (0)",1,7
"153696","[CUDA memcpy DtoH]",6144,0,56.653202,4.449e-06,0.023438,5.144568,"GeForce GTX TITAN (0)",1,7
"153697","[CUDA memcpy HtoD]",6400,0,0.198784,0.025715,156.25,5.933795,"GeForce GTX TITAN (0)",1,7
"153698","[CUDA memcpy HtoD]",6400,0,0.224664,0.025459,156.25,5.993507,"GeForce GTX TITAN (0)",1,7
"153699","[CUDA memcpy HtoD]",6400,0,0.25014,4.544e-06,0.024414,5.246888,"GeForce GTX TITAN (0)",1,7
"166498","[CUDA memcpy DtoH]",6400,0,60.248548,0.020568,156.25,7.41875,"GeForce GTX TITAN (0)",1,7
"166499","[CUDA memcpy DtoH]",6400,0,60.269282,0.020617,156.25,7.401155,"GeForce GTX TITAN (0)",1,7
"166500","[CUDA memcpy DtoH]",6400,0,60.290052,4.576e-06,0.024414,5.210196,"GeForce GTX TITAN (0)",1,7
"166501","[CUDA memcpy HtoD]",6656,0,0.203375,0.026219,169,6.294575,"GeForce GTX TITAN (0)",1,7
"166502","[CUDA memcpy HtoD]",6656,0,0.229754,0.026049,169,6.335775,"GeForce GTX TITAN (0)",1,7
"166503","[CUDA memcpy HtoD]",6656,0,0.255821,4.768e-06,0.025391,5.200405,"GeForce GTX TITAN (0)",1,7
"179814","[CUDA memcpy DtoH]",6656,0,66.83446,0.022423,169,7.360248,"GeForce GTX TITAN (0)",1,7
"179815","[CUDA memcpy DtoH]",6656,0,66.857065,0.02223,169,7.424169,"GeForce GTX TITAN (0)",1,7
"179816","[CUDA memcpy DtoH]",6656,0,66.879479,4.576e-06,0.025391,5.418604,"GeForce GTX TITAN (0)",1,7
"179817","[CUDA memcpy HtoD]",6912,0,0.213755,0.027366,182.25,6.503587,"GeForce GTX TITAN (0)",1,7
"179818","[CUDA memcpy HtoD]",6912,0,0.241273,0.027111,182.25,6.564737,"GeForce GTX TITAN (0)",1,7
"179819","[CUDA memcpy HtoD]",6912,0,0.268401,4.928e-06,0.026367,5.225082,"GeForce GTX TITAN (0)",1,7
"193642","[CUDA memcpy DtoH]",6912,0,82.602297,0.02404,182.25,7.403291,"GeForce GTX TITAN (0)",1,7
"193643","[CUDA memcpy DtoH]",6912,0,82.626488,0.023936,182.25,7.435547,"GeForce GTX TITAN (0)",1,7
"193644","[CUDA memcpy DtoH]",6912,0,82.650569,4.608e-06,0.026367,5.587935,"GeForce GTX TITAN (0)",1,7
"193645","[CUDA memcpy HtoD]",7168,0,0.235223,0.031947,196,5.991342,"GeForce GTX TITAN (0)",1,7
"193646","[CUDA memcpy HtoD]",7168,0,0.267337,0.031829,196,6.013672,"GeForce GTX TITAN (0)",1,7
"193647","[CUDA memcpy HtoD]",7168,0,0.299183,5.056e-06,0.027344,5.281424,"GeForce GTX TITAN (0)",1,7
"207982","[CUDA memcpy DtoH]",7168,0,84.070201,0.025834,196,7.409032,"GeForce GTX TITAN (0)",1,7
"207983","[CUDA memcpy DtoH]",7168,0,84.096233,0.025772,196,7.426768,"GeForce GTX TITAN (0)",1,7
"207984","[CUDA memcpy DtoH]",7168,0,84.12219,4.704e-06,0.027344,5.676633,"GeForce GTX TITAN (0)",1,7
"207985","[CUDA memcpy HtoD]",7424,0,0.211929,0.031684,210.25,6.480321,"GeForce GTX TITAN (0)",1,7
"207986","[CUDA memcpy HtoD]",7424,0,0.243764,0.031234,210.25,6.573771,"GeForce GTX TITAN (0)",1,7
"207987","[CUDA memcpy HtoD]",7424,0,0.275015,5.217e-06,0.02832,5.301237,"GeForce GTX TITAN (0)",1,7
"222834","[CUDA memcpy DtoH]",7424,0,95.043729,0.027673,210.25,7.419514,"GeForce GTX TITAN (0)",1,7
"222835","[CUDA memcpy DtoH]",7424,0,95.071553,0.027631,210.25,7.430917,"GeForce GTX TITAN (0)",1,7
"222836","[CUDA memcpy DtoH]",7424,0,95.099335,4.832e-06,0.02832,5.723625,"GeForce GTX TITAN (0)",1,7
"222837","[CUDA memcpy HtoD]",7680,0,0.206787,0.033841,225,6.492857,"GeForce GTX TITAN (0)",1,7
"222838","[CUDA memcpy HtoD]",7680,0,0.240781,0.033549,225,6.549394,"GeForce GTX TITAN (0)",1,7
"222839","[CUDA memcpy HtoD]",7680,0,0.274347,5.377e-06,0.029297,5.320854,"GeForce GTX TITAN (0)",1,7
"238198","[CUDA memcpy DtoH]",7680,0,127.116601,0.031005,225,7.086765,"GeForce GTX TITAN (0)",1,7
"238199","[CUDA memcpy DtoH]",7680,0,127.147802,0.03093,225,7.104039,"GeForce GTX TITAN (0)",1,7
"238200","[CUDA memcpy DtoH]",7680,0,127.178926,4.896e-06,0.029297,5.843593,"GeForce GTX TITAN (0)",1,7
"238201","[CUDA memcpy HtoD]",7936,0,0.235341,0.051414,240.25,4.563346,"GeForce GTX TITAN (0)",1,7
"238202","[CUDA memcpy HtoD]",7936,0,0.286955,0.045477,240.25,5.159057,"GeForce GTX TITAN (0)",1,7
"238203","[CUDA memcpy HtoD]",7936,0,0.332452,5.537e-06,0.030273,5.339336,"GeForce GTX TITAN (0)",1,7
"254074","[CUDA memcpy DtoH]",7936,0,117.06708,0.03168,240.25,7.405917,"GeForce GTX TITAN (0)",1,7
"254075","[CUDA memcpy DtoH]",7936,0,117.098909,0.03159,240.25,7.426938,"GeForce GTX TITAN (0)",1,7
"254076","[CUDA memcpy DtoH]",7936,0,117.130651,4.96e-06,0.030273,5.960464,"GeForce GTX TITAN (0)",1,7
"254077","[CUDA memcpy HtoD]",8192,0,0.222095,0.042017,256,5.949902,"GeForce GTX TITAN (0)",1,7
"254078","[CUDA memcpy HtoD]",8192,0,0.264281,0.041937,256,5.961316,"GeForce GTX TITAN (0)",1,7
"254079","[CUDA memcpy HtoD]",8192,0,0.306237,5.664e-06,0.03125,5.38799,"GeForce GTX TITAN (0)",1,7
"270462","[CUDA memcpy DtoH]",8192,0,128.744755,0.033757,256,7.405791,"GeForce GTX TITAN (0)",1,7
"270463","[CUDA memcpy DtoH]",8192,0,128.778692,0.03366,256,7.427131,"GeForce GTX TITAN (0)",1,7
"270464","[CUDA memcpy DtoH]",8192,0,128.812532,5.184e-06,0.03125,5.886878,"GeForce GTX TITAN (0)",1,7
"118","[CUDA memcpy HtoD]",256,0,0.230626,2.4993e-05,256,9.76836,"GeForce GTX TITAN (0)",1,7
"218","[CUDA memcpy HtoD]",256,0,0.230715,2.5089e-05,256,9.730983,"GeForce GTX TITAN (0)",1,7
"33","[CUDA memcpy HtoD]",256,0,0.230749,9.28e-07,1,1.027666,"GeForce GTX TITAN (0)",1,7
"5143","[CUDA memcpy DtoH]",256,0,0.24376,2.4288e-05,256,10.051903,"GeForce GTX TITAN (0)",1,7
"5153","[CUDA memcpy DtoH]",256,0,0.243864,2.4577e-05,256,9.933703,"GeForce GTX TITAN (0)",1,7
"5163","[CUDA memcpy DtoH]",256,0,0.243966,1.888e-06,1,0.505124,"GeForce GTX TITAN (0)",1,7
"5173","[CUDA memcpy HtoD]",512,0,0.209926,9.165e-05,1,10.655346,"GeForce GTX TITAN (0)",1,7
"5181","[CUDA memcpy HtoD]",512,0,0.210194,9.1138e-05,1,10.715207,"GeForce GTX TITAN (0)",1,7
"5193","[CUDA memcpy HtoD]",512,0,0.210293,1.088e-06,0.001953125,1.753078,"GeForce GTX TITAN (0)",1,7
"15421","[CUDA memcpy DtoH]",512,0,0.253863,9.1105e-05,1,10.719088,"GeForce GTX TITAN (0)",1,7
"15431","[CUDA memcpy DtoH]",512,0,0.254163,9.0817e-05,1,10.75308,"GeForce GTX TITAN (0)",1,7
"15441","[CUDA memcpy DtoH]",512,0,0.254463,2.4e-06,0.001953125,0.794729,"GeForce GTX TITAN (0)",1,7
"15451","[CUDA memcpy HtoD]",768,0,0.231051,0.000339271,2.25,6.476432,"GeForce GTX TITAN (0)",1,7
"15461","[CUDA memcpy HtoD]",768,0,0.23162,0.00034023,2.25,6.458177,"GeForce GTX TITAN (0)",1,7
"15471","[CUDA memcpy HtoD]",768,0,0.23197,1.248e-06,0.002929688,2.292486,"GeForce GTX TITAN (0)",1,7
"30821","[CUDA memcpy DtoH]",768,0,0.351269,0.000327461,2.25,6.710007,"GeForce GTX TITAN (0)",1,7
"30831","[CUDA memcpy DtoH]",768,0,0.351817,0.000305094,2.25,7.20193,"GeForce GTX TITAN (0)",1,7
"30841","[CUDA memcpy DtoH]",768,0,0.352346,2.368e-06,0.002929688,1.208202,"GeForce GTX TITAN (0)",1,7
"30851","[CUDA memcpy HtoD]",1024,0,0.201471,0.000612138,4,6.381323,"GeForce GTX TITAN (0)",1,7
"30861","[CUDA memcpy HtoD]",1024,0,0.202255,0.000619339,4,6.307127,"GeForce GTX TITAN (0)",1,7
"30871","[CUDA memcpy HtoD]",1024,0,0.202884,1.376e-06,0.00390625,2.772309,"GeForce GTX TITAN (0)",1,7
"51341","[CUDA memcpy DtoH]",1024,0,0.454278,0.000555113,4,7.036856,"GeForce GTX TITAN (0)",1,7
"51351","[CUDA memcpy DtoH]",1024,0,0.455098,0.000541193,4,7.21785,"GeForce GTX TITAN (0)",1,7
"51361","[CUDA memcpy DtoH]",1024,0,0.455922,2.784e-06,0.00390625,1.370222,"GeForce GTX TITAN (0)",1,7
"51371","[CUDA memcpy HtoD]",1280,0,0.233383,0.001015984,6.25,6.007492,"GeForce GTX TITAN (0)",1,7
"51381","[CUDA memcpy HtoD]",1280,0,0.234576,0.000994224,6.25,6.138974,"GeForce GTX TITAN (0)",1,7
"51391","[CUDA memcpy HtoD]",1280,0,0.235579,1.505e-06,0.004882812,3.168353,"GeForce GTX TITAN (0)",1,7
"76981","[CUDA memcpy DtoH]",1280,0,0.71653,0.000928719,6.25,6.571972,"GeForce GTX TITAN (0)",1,7
"76991","[CUDA memcpy DtoH]",1280,0,0.71765,0.000988336,6.25,6.175547,"GeForce GTX TITAN (0)",1,7
"77001","[CUDA memcpy DtoH]",1280,0,0.718847,2.848e-06,0.004882812,1.674288,"GeForce GTX TITAN (0)",1,7
"77011","[CUDA memcpy HtoD]",1536,0,0.233468,0.001620634,9,5.423225,"GeForce GTX TITAN (0)",1,7
"77021","[CUDA memcpy HtoD]",1536,0,0.235276,0.001577977,9,5.569829,"GeForce GTX TITAN (0)",1,7
"77031","[CUDA memcpy HtoD]",1536,0,0.236865,1.696e-06,0.005859375,3.373848,"GeForce GTX TITAN (0)",1,7
"107741","[CUDA memcpy DtoH]",1536,0,1.05241,0.001271476,9,6.912488,"GeForce GTX TITAN (0)",1,7
"107751","[CUDA memcpy DtoH]",1536,0,1.053912,0.001362166,9,6.45227,"GeForce GTX TITAN (0)",1,7
"107761","[CUDA memcpy DtoH]",1536,0,1.055555,2.752e-06,0.005859375,2.079232,"GeForce GTX TITAN (0)",1,7
"107771","[CUDA memcpy HtoD]",1792,0,0.225612,0.002080609,12.25,5.749706,"GeForce GTX TITAN (0)",1,7
"107781","[CUDA memcpy HtoD]",1792,0,0.227862,0.001951295,12.25,6.130744,"GeForce GTX TITAN (0)",1,7
"107791","[CUDA memcpy HtoD]",1792,0,0.229823,1.792e-06,0.006835938,3.72529,"GeForce GTX TITAN (0)",1,7
"143621","[CUDA memcpy DtoH]",1792,0,1.496433,0.001630842,12.25,7.335407,"GeForce GTX TITAN (0)",1,7
"143631","[CUDA memcpy DtoH]",1792,0,1.498219,0.001718395,12.25,6.961665,"GeForce GTX TITAN (0)",1,7
"143641","[CUDA memcpy DtoH]",1792,0,1.500124,2.816e-06,0.006835938,2.370639,"GeForce GTX TITAN (0)",1,7
"143651","[CUDA memcpy HtoD]",2048,0,0.218013,0.002649418,16,5.897522,"GeForce GTX TITAN (0)",1,7
"143661","[CUDA memcpy HtoD]",2048,0,0.220828,0.002551368,16,6.124166,"GeForce GTX TITAN (0)",1,7
"143671","[CUDA memcpy HtoD]",2048,0,0.22339,1.952e-06,0.0078125,3.908501,"GeForce GTX TITAN (0)",1,7
"184621","[CUDA memcpy DtoH]",2048,0,2.070687,0.002070272,16,7.547317,"GeForce GTX TITAN (0)",1,7
"184631","[CUDA memcpy DtoH]",2048,0,2.072941,0.002159714,16,7.234754,"GeForce GTX TITAN (0)",1,7
"184641","[CUDA memcpy DtoH]",2048,0,2.075372,3.04e-06,0.0078125,2.509669,"GeForce GTX TITAN (0)",1,7
"184651","[CUDA memcpy HtoD]",2304,0,0.193907,0.003102609,20.25,6.373794,"GeForce GTX TITAN (0)",1,7
"184661","[CUDA memcpy HtoD]",2304,0,0.197163,0.002967918,20.25,6.663052,"GeForce GTX TITAN (0)",1,7
"184671","[CUDA memcpy HtoD]",2304,0,0.200143,2.144e-06,0.008789062,4.003297,"GeForce GTX TITAN (0)",1,7
"230741","[CUDA memcpy DtoH]",2304,0,2.93316,0.00267873,20.25,7.382375,"GeForce GTX TITAN (0)",1,7
"230751","[CUDA memcpy DtoH]",2304,0,2.93599,0.002741994,20.25,7.212047,"GeForce GTX TITAN (0)",1,7
"230761","[CUDA memcpy DtoH]",2304,0,2.938909,2.976e-06,0.008789062,2.884096,"GeForce GTX TITAN (0)",1,7
"230771","[CUDA memcpy HtoD]",2560,0,0.205697,0.004192738,25,5.82294,"GeForce GTX TITAN (0)",1,7
"230781","[CUDA memcpy HtoD]",2560,0,0.210058,0.004043487,25,6.037873,"GeForce GTX TITAN (0)",1,7
"230791","[CUDA memcpy HtoD]",2560,0,0.214121,2.272e-06,0.009765625,4.19751,"GeForce GTX TITAN (0)",1,7
"281981","[CUDA memcpy DtoH]",2560,0,3.844479,0.003251251,25,7.509129,"GeForce GTX TITAN (0)",1,7
"281991","[CUDA memcpy DtoH]",2560,0,3.847913,0.003303604,25,7.39013,"GeForce GTX TITAN (0)",1,7
"282001","[CUDA memcpy DtoH]",2560,0,3.851441,3.168e-06,0.009765625,3.010336,"GeForce GTX TITAN (0)",1,7
"282011","[CUDA memcpy HtoD]",2816,0,0.209757,0.005220371,30.25,5.658796,"GeForce GTX TITAN (0)",1,7
"282021","[CUDA memcpy HtoD]",2816,0,0.215156,0.005146866,30.25,5.739612,"GeForce GTX TITAN (0)",1,7
"282031","[CUDA memcpy HtoD]",2816,0,0.220316,2.464e-06,0.010742,4.257475,"GeForce GTX TITAN (0)",1,7
"338341","[CUDA memcpy DtoH]",2816,0,5.023594,0.003986239,30.25,7.410749,"GeForce GTX TITAN (0)",1,7
"338351","[CUDA memcpy DtoH]",2816,0,5.027734,0.004031935,30.25,7.326759,"GeForce GTX TITAN (0)",1,7
"338361","[CUDA memcpy DtoH]",2816,0,5.031943,3.136e-06,0.010742,3.345159,"GeForce GTX TITAN (0)",1,7
"338371","[CUDA memcpy HtoD]",3072,0,0.196415,0.005953311,36,5.905327,"GeForce GTX TITAN (0)",1,7
"338381","[CUDA memcpy HtoD]",3072,0,0.202535,0.005870685,36,5.988441,"GeForce GTX TITAN (0)",1,7
"338391","[CUDA memcpy HtoD]",3072,0,0.208418,2.56e-06,0.011719,4.470348,"GeForce GTX TITAN (0)",1,7
"399821","[CUDA memcpy DtoH]",3072,0,6.725234,0.004714347,36,7.457289,"GeForce GTX TITAN (0)",1,7
"399831","[CUDA memcpy DtoH]",3072,0,6.730128,0.004718315,36,7.451018,"GeForce GTX TITAN (0)",1,7
"399841","[CUDA memcpy DtoH]",3072,0,6.735059,3.52e-06,0.011719,3.251162,"GeForce GTX TITAN (0)",1,7
"399851","[CUDA memcpy HtoD]",3328,0,0.205614,0.007259573,42.25,5.683498,"GeForce GTX TITAN (0)",1,7
"399861","[CUDA memcpy HtoD]",3328,0,0.213048,0.007023184,42.25,5.874795,"GeForce GTX TITAN (0)",1,7
"399871","[CUDA memcpy HtoD]",3328,0,0.220086,2.72e-06,0.012695,4.558002,"GeForce GTX TITAN (0)",1,7
"466421","[CUDA memcpy DtoH]",3328,0,8.095465,0.005568826,42.25,7.40906,"GeForce GTX TITAN (0)",1,7
"466431","[CUDA memcpy DtoH]",3328,0,8.101185,0.005564122,42.25,7.415324,"GeForce GTX TITAN (0)",1,7
"466441","[CUDA memcpy DtoH]",3328,0,8.106914,3.328e-06,0.012695,3.72529,"GeForce GTX TITAN (0)",1,7
"466451","[CUDA memcpy HtoD]",3584,0,0.213956,0.008051169,49,5.94343,"GeForce GTX TITAN (0)",1,7
"466461","[CUDA memcpy HtoD]",3584,0,0.222174,0.00794512,49,6.022761,"GeForce GTX TITAN (0)",1,7
"466471","[CUDA memcpy HtoD]",3584,0,0.230134,2.88e-06,0.013672,4.635917,"GeForce GTX TITAN (0)",1,7
"538141","[CUDA memcpy DtoH]",3584,0,10.10698,0.006414503,49,7.459902,"GeForce GTX TITAN (0)",1,7
"538151","[CUDA memcpy DtoH]",3584,0,10.113576,0.006419399,49,7.454212,"GeForce GTX TITAN (0)",1,7
"538161","[CUDA memcpy DtoH]",3584,0,10.120203,3.52e-06,0.013672,3.793023,"GeForce GTX TITAN (0)",1,7
"538171","[CUDA memcpy HtoD]",3840,0,0.212226,0.011325,56.25,4.850552,"GeForce GTX TITAN (0)",1,7
"538181","[CUDA memcpy HtoD]",3840,0,0.223753,0.010933,56.25,5.024577,"GeForce GTX TITAN (0)",1,7
"538191","[CUDA memcpy HtoD]",3840,0,0.234702,3.04e-06,0.014648,4.70563,"GeForce GTX TITAN (0)",1,7
"614981","[CUDA memcpy DtoH]",3840,0,14.259874,0.00739695,56.25,7.426256,"GeForce GTX TITAN (0)",1,7
"614991","[CUDA memcpy DtoH]",3840,0,14.26742,0.007368726,56.25,7.4547,"GeForce GTX TITAN (0)",1,7
"615001","[CUDA memcpy DtoH]",3840,0,14.274957,3.488e-06,0.014648,4.101237,"GeForce GTX TITAN (0)",1,7
"615011","[CUDA memcpy HtoD]",4096,0,0.207182,0.010539,64,5.930452,"GeForce GTX TITAN (0)",1,7
"615021","[CUDA memcpy HtoD]",4096,0,0.2179,0.010353,64,6.037085,"GeForce GTX TITAN (0)",1,7
"615031","[CUDA memcpy HtoD]",4096,0,0.228268,3.168e-06,0.015625,4.816537,"GeForce GTX TITAN (0)",1,7
"696941","[CUDA memcpy DtoH]",4096,0,14.78457,0.008464264,64,7.383985,"GeForce GTX TITAN (0)",1,7
"696951","[CUDA memcpy DtoH]",4096,0,14.793217,0.008398151,64,7.442114,"GeForce GTX TITAN (0)",1,7
"696961","[CUDA memcpy DtoH]",4096,0,14.801829,3.68e-06,0.015625,4.14641,"GeForce GTX TITAN (0)",1,7
"696971","[CUDA memcpy HtoD]",4352,0,0.193544,0.011802,72.25,5.978483,"GeForce GTX TITAN (0)",1,7
"696981","[CUDA memcpy HtoD]",4352,0,0.205512,0.011686,72.25,6.037466,"GeForce GTX TITAN (0)",1,7
"696991","[CUDA memcpy HtoD]",4352,0,0.217214,3.328e-06,0.016602,4.871533,"GeForce GTX TITAN (0)",1,7
"784021","[CUDA memcpy DtoH]",4352,0,18.011805,0.009596992,72.25,7.351954,"GeForce GTX TITAN (0)",1,7
"784031","[CUDA memcpy DtoH]",4352,0,18.021551,0.009518782,72.25,7.41236,"GeForce GTX TITAN (0)",1,7
"784041","[CUDA memcpy DtoH]",4352,0,18.03123,3.68e-06,0.016602,4.405561,"GeForce GTX TITAN (0)",1,7
"784051","[CUDA memcpy HtoD]",4608,0,0.201713,0.012335,81,6.412956,"GeForce GTX TITAN (0)",1,7
"784061","[CUDA memcpy HtoD]",4608,0,0.214202,0.012129,81,6.521957,"GeForce GTX TITAN (0)",1,7
"784071","[CUDA memcpy HtoD]",4608,0,0.226346,3.488e-06,0.017578,4.921484,"GeForce GTX TITAN (0)",1,7
"876221","[CUDA memcpy DtoH]",4608,0,24.138755,0.010657,81,7.422775,"GeForce GTX TITAN (0)",1,7
"876231","[CUDA memcpy DtoH]",4608,0,24.149586,0.010592,81,7.467804,"GeForce GTX TITAN (0)",1,7
"876241","[CUDA memcpy DtoH]",4608,0,24.160367,3.936e-06,0.017578,4.361315,"GeForce GTX TITAN (0)",1,7
"876251","[CUDA memcpy HtoD]",4864,0,0.237836,0.021327,90.25,4.132603,"GeForce GTX TITAN (0)",1,7
"876261","[CUDA memcpy HtoD]",4864,0,0.259403,0.020027,90.25,4.400807,"GeForce GTX TITAN (0)",1,7
"876271","[CUDA memcpy HtoD]",4864,0,0.279449,3.648e-06,0.018555,4.967054,"GeForce GTX TITAN (0)",1,7
"973541","[CUDA memcpy DtoH]",4864,0,25.175647,0.011919,90.25,7.394238,"GeForce GTX TITAN (0)",1,7
"973551","[CUDA memcpy DtoH]",4864,0,25.187717,0.011866,90.25,7.427579,"GeForce GTX TITAN (0)",1,7
"973561","[CUDA memcpy DtoH]",4864,0,25.199739,3.84e-06,0.018555,4.718701,"GeForce GTX TITAN (0)",1,7
"973571","[CUDA memcpy HtoD]",5120,0,0.209555,0.016407,100,5.952112,"GeForce GTX TITAN (0)",1,7
"973581","[CUDA memcpy HtoD]",5120,0,0.226129,0.01626,100,6.00582,"GeForce GTX TITAN (0)",1,7
"973591","[CUDA memcpy HtoD]",5120,0,0.242405,3.776e-06,0.019531,5.051241,"GeForce GTX TITAN (0)",1,7
