"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"7711",72,0,0.024126,51,1,256,1,31,11872,5,270791508,987003867,28792458,408,292754025,199902859,114245479,36190467,5151,40066008,923406,256648982,7014773152,51,94.771323,1.140645,0.427053,110.389465,4.384851,7.21427,11.266825,8.127568,159.56929,37.356944,69.179643,53.950346,1.669318,717534.375,30.603448,1.005931,1,1.650406,4.657462,36405126,5151,65996571,4300728,5921426,130993899,6681754,354.828592,51.409996,159.594217,8.140603,58946012,28259406,109394746,77185032,1883792253,97165455,0,0,0,0,13232715,2,1,1,314153811,1010953824,0,3304670560,495940677,1887066588,109551858,5044398,6.145758,1.811618,0,2.632698
"12515",91,0,0.024164,51,1,256,1,31,11872,5,270960924,987003867,28792458,408,292754055,199911775,114246443,36190467,5151,40066008,923406,256849034,7019768638,51,94.794966,1.139378,0.427036,110.283323,4.380635,7.205079,11.261493,8.119753,159.415861,37.356945,69.179643,53.950346,1.66787,717534.448529,30.577114,1.005931,1,1.650406,4.657462,36405126,5151,65996571,4300728,5919574,130991368,6681503,354.487416,51.360564,159.437683,8.13247,58945099,28259416,109393970,77185032,1883792239,97165455,0,0,0,0,13232714,2,1,1,314166249,1010953820,0,3304670589,495940682,1887066613,109551884,5044700,6.140216,1.810486,0,2.629055
"7069",69,0,0.024124,51,1,256,1,31,11872,5,270766458,987003867,28792458,408,292754025,199913614,114246045,36190467,5151,40066008,923406,256872135,7021475572,51,94.872274,1.139538,0.427046,110.296382,4.381154,7.204745,11.268042,8.120714,159.434731,37.356944,69.179645,53.950346,1.667712,717534.375,30.574281,1.005931,1,1.650406,4.657462,36405126,5151,65996564,4300728,5918599,130991225,6681655,354.529392,51.366646,159.456389,8.133618,58946175,28259406,109398308,77185032,1883792253,97165455,0,0,0,0,13232715,2,1,1,314156877,1010953824,0,3304670544,495940677,1887066585,109551855,5046668,6.143339,1.811786,0,2.629403
"1728",38,0,1.6544e-05,51,1,256,1,31,11872,5,226821,398055,132753,408,227970,122660,79376,0,0,12648,4284,161047,3852282,51,73.044383,1.423203,0.375774,28.90536,27.192141,22.313643,34.236538,33.251703,50.406842,0,57.344121,81.776685,1.698527,558.75,30.485876,0,0,1.504981,1.929505,0,0,19035,8266,13617,31475,20342,0,0,51.576846,33.333636,15900,8925,32563,16932,0,0,0,0,0,0,26112,1,3,1,201575,26112,0,4725201,158712,596343,356745,8989,14.729921,0,0,1.982279
"7801",72,0,0.024154,51,1,256,1,31,11872,5,270565032,987003867,28792458,408,292754055,199903723,114245626,36190467,5151,40066008,923406,256684246,7015065226,51,94.839991,1.141045,0.427024,110.389429,4.38485,7.213195,11.269392,8.127565,159.569244,37.356947,69.17964,53.950346,1.66948,717534.448529,30.606453,1.005931,1,1.650406,4.657462,36405126,5151,65996557,4300728,5920546,130989863,6681926,354.828476,51.40998,159.589248,8.14081,58941504,28259416,109394654,77185032,1883792239,97165455,0,0,0,0,13232714,2,1,1,314154539,1010953820,0,3304670615,495940682,1887066678,109551949,5037295,6.137102,1.813135,0,2.634472
"10847",85,0,0.024079,51,1,256,1,31,11872,5,270913758,987003867,28792458,408,292754025,199906760,114249816,36190467,5151,40066008,923406,256554248,7013316108,51,94.719585,1.140894,0.427039,110.366418,4.383936,7.21189,11.275582,8.125871,159.53595,37.356943,69.179654,53.950346,1.669451,717534.375,30.605898,1.005931,1,1.650406,4.657462,36405126,5151,65996564,4300728,5920709,130992168,6681291,354.754513,51.399263,159.55879,8.138339,58935905,28259406,109393691,77185032,1883792253,97165455,0,0,0,0,13232715,2,1,1,314149206,1010953824,0,3304670544,495940677,1887066563,109551833,5050530,6.151944,1.810801,0,2.633087
"2819",46,0,0.024116,51,1,256,1,31,11872,5,270781740,987003867,28792458,408,292754055,199903521,114244685,36190467,5151,40066008,923406,256657617,7014867358,51,94.792702,1.140573,0.427031,110.390376,4.384887,7.211061,11.267529,8.127635,159.570611,37.356943,69.179642,53.950346,1.668968,717534.448529,30.597103,1.005931,1,1.650407,4.657462,36405126,5151,65996589,4300728,5918743,130990526,6681411,354.831522,51.41042,159.591426,8.140252,58941860,28259416,109392435,77185032,1883792239,97165455,0,0,0,0,13232714,2,1,1,314161219,1010953820,0,3304670594,495940682,1887066563,109551834,5035918,6.135477,1.811684,0,2.633679
"10199",82,0,0.024143,51,1,256,1,31,11872,5,271614561,987003867,28792458,408,292754025,199953519,114263725,36190467,5151,40066008,923406,257809535,7044080150,51,94.919643,1.135689,0.426973,111.950949,4.446876,7.308973,11.373546,8.242534,161.82644,37.356947,69.17964,53.950346,1.661967,717534.375,30.469188,1.005931,1,1.650406,4.657462,36405126,5151,65996557,4300728,5915482,130989423,6682716,359.847723,52.137202,161.846183,8.256942,58964443,28259406,109406564,77185032,1883792253,97165455,0,0,0,0,13232715,2,1,1,314226193,1010953824,0,3304670691,495940677,1887066656,109551926,5015928,6.197514,1.806129,0,2.608718
"10223",82,0,0.024133,51,1,256,1,31,11872,5,271671342,987003867,28792458,408,292754025,199953344,114267772,36190467,5151,40066008,923406,257684115,7041014326,51,94.875139,1.135836,0.426935,111.973617,4.447776,7.315844,11.352383,8.244203,161.8592,37.356945,69.179643,53.950346,1.66243,717534.375,30.477485,1.005931,1,1.650406,4.657462,36405126,5151,65996571,4300728,5919844,130991854,6681941,359.920586,52.147759,161.881959,8.257656,58966272,28259406,109406432,77185032,1883792253,97165455,0,0,0,0,13232715,2,1,1,314221086,1010953824,0,3304670572,495940677,1887066623,109551893,5009424,6.190731,1.805751,0,2.608736
"3287",49,0,0.024102,51,1,256,1,31,11872,5,272163471,987547527,28951221,408,292977843,200170493,114315527,36190467,5151,40083144,928404,258229817,7053079680,51,94.88041,1.134951,0.426915,111.871293,4.462623,7.365738,11.372233,8.259482,161.713855,37.35694,69.178546,54.0303,1.660542,718082.948529,30.446331,1.005931,1,1.65039,4.642061,36405126,5151,66024189,4309708,5967925,131044095,6703486,359.45577,52.080414,161.737375,8.273583,58976068,28266913,109444460,77207166,1883924890,97165455,278358,13056,0,132651,13258826,2,1,1,314491996,1011112583,145707,3308507989,496073333,1887834213,109869307,5036214,6.215801,1.802613,0.000799,2.602553
