"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"371435",1024,3680,0.000972572,86,86,16,16,36,3072,6,8322142,3720992,1048576,59168,14927020,14242191,2891485,718788,278640,117304,44032,8289124,384328172,7396,99.603251,1.800796,0.723505,14.285866,4.025759,8.051917,4.999304,5.378162,21.365957,39.054003,66.862745,74.853801,2.415836,252.281977,51.675171,1,1.001443,2.953488,2.488372,718788,279042,346456,109568,262157,695932,175113,176.615419,68.564194,21.374926,5.378438,2434119,3668416,1531360,1224692,62911376,7422636,24742120,9896848,0,7422636,7573504,2,1,1,17133676,43977616,17319484,179240864,29165224,29709892,80386620,0,0,1.968624,18.581544,5.997055
"388280",1024,3968,0.000972987,86,86,16,16,36,3072,6,8329866,3720992,1048576,59168,14927020,14242583,2891447,718788,278640,117304,44032,8290822,384060104,7396,99.626345,1.798709,0.723802,14.282819,4.0249,8.051673,4.997899,5.377015,21.3614,39.060267,66.862745,74.853801,2.413074,252.281977,51.616354,1,1.000869,2.953488,2.488372,718788,278882,346456,109568,262205,695826,175141,176.577749,68.510264,21.367112,5.378151,2434061,3668416,1531698,1224700,62911376,7422636,24742120,9896848,0,7422636,7573504,2,1,1,17134030,43977616,17319484,179240864,29165224,29709892,80386620,0,0,1.966799,18.564314,5.98354
"383306",1024,3872,0.0009695,86,86,16,16,36,3072,6,8322646,3720992,1048576,59168,14927020,14240653,2891488,718788,278640,117304,44032,8293535,383871022,7396,99.627582,1.800247,0.723212,14.109424,3.976037,7.952469,4.968075,5.311737,21.102071,39.054121,66.862745,74.853801,2.414915,252.281977,51.654794,1,1.001432,2.953488,2.488372,718788,279039,346456,109568,262157,695740,175113,174.434081,67.716644,21.105105,5.31201,2434196,3668416,1529755,1224431,62911376,7422636,24742120,9896848,0,7422636,7573504,2,1,1,17132141,43977616,17319484,179240864,29165224,29709892,80386620,0,0,1.968505,18.580419,5.992188
"199215",512,2912,0.000241695,43,43,16,16,36,3072,6,2127250,924800,262144,14792,3729476,3557336,722879,179396,69488,29240,11008,2100469,96272214,1849,98.497544,1.779934,0.720575,13.987724,3.964963,7.942147,4.975322,5.265967,20.899305,38.99319,66.929134,75.294118,2.387782,252.127907,51.069506,1,1.004519,2.930233,2.465116,179396,69802,85680,27136,65637,173074,43725,173.656869,67.568935,20.94214,5.290772,608491,917104,381329,305636,15723072,1852080,6173600,2469440,0,1852080,1893376,2,1,1,4280215,10989632,4321520,44776832,7296416,7405840,20090352,0,0,1.924809,18.138442,5.936341
"135115",512,576,0.000260671,43,43,16,16,36,3072,6,2125606,924800,262144,14792,3729476,3557929,722885,179396,69488,29240,11008,2097318,96184706,1849,98.66918,1.778212,0.720206,13.143703,3.725717,7.458369,4.702171,4.948217,19.638238,38.973172,66.929134,75.294118,2.385761,252.127907,51.027241,1,1.006361,2.930233,2.465116,179396,69930,85680,27136,65597,172976,43665,163.178386,63.608244,19.667345,4.964704,608510,917104,381968,305639,15723072,1852080,6173600,2469440,0,1852080,1893376,2,1,1,4280814,10989632,4321520,44776832,7296416,7405840,20090352,0,0,1.926298,18.15247,5.951338
"328832",1024,2848,0.00097046,86,86,16,16,36,3072,6,8320396,3720992,1048576,59168,14927020,14240029,2891481,718788,278640,117304,44032,8296755,384118288,7396,99.627277,1.800739,0.723361,14.286204,4.025854,8.052107,5.017022,5.378289,21.366464,39.056078,66.862745,74.853801,2.415498,252.281977,51.667018,1,1.001253,2.953488,2.488372,718788,278989,346456,109568,262157,695920,175129,176.619605,68.552796,21.375064,5.379057,2434276,3668416,1530280,1224684,62911376,7422636,24742120,9896848,0,7422636,7573504,2,1,1,17131510,43977616,17319484,179240864,29165224,29709892,80386620,0,0,1.969037,18.585444,5.994765
"190237",512,2720,0.000261919,43,43,16,16,36,3072,6,2128728,924800,262144,14792,3729476,3557106,722882,179396,69488,29240,11008,2092830,96092836,1849,98.535276,1.778017,0.720069,13.142349,3.725333,7.462148,4.711578,4.947708,19.636215,39.006965,66.929134,75.294118,2.385104,252.127907,51.0118,1,1.003252,2.930233,2.465116,179396,69714,85680,27136,65637,172826,43541,163.161579,63.405239,19.648266,4.950095,608580,917104,381329,305651,15723072,1852080,6173600,2469440,0,1852080,1893376,2,1,1,4279988,10989632,4321520,44776832,7296416,7405840,20090352,0,0,1.923473,18.125848,5.955165
"256168",512,3968,0.000244991,43,43,16,16,36,3072,6,2119148,924800,262144,14792,3729476,3556700,722925,179396,69488,29240,11008,2084884,96077974,1849,98.337492,1.789647,0.719701,13.994656,3.966928,7.93543,4.928153,5.268576,20.909663,39.033759,66.929134,75.294118,2.400551,252.127907,51.341116,1,1.000792,2.930233,2.465116,179396,69543,85680,27136,65549,172980,43685,173.74293,67.351583,20.941139,5.288551,608449,917104,381499,305530,15723072,1852080,6173600,2469440,0,1852080,1893376,2,1,1,4279625,10989632,4321520,44776832,7296416,7405840,20090352,0,0,1.932168,18.207789,5.952052
"132444",64,4096,7.68e-06,6,6,16,16,36,3072,6,87878,14112,4096,288,69900,66098,14025,3108,1200,504,192,55130,1771888,36,62.7347,1.267912,0.506453,5.505424,1.597946,0,2.025522,2.197176,7.864892,33.419984,70,72.727273,1.707745,242.708333,36.333666,1,1.156667,2.333333,2.333333,3108,1388,1176,448,0,2716,709,77.600266,34.65546,8.476606,2.212781,12034,17856,6537,5459,296336,28716,95720,38288,0,28716,36864,1,1,1,80123,204176,67004,826784,148904,114372,380860,0,0,0.878159,6.807733,3.592164
"185808",512,2592,0.000245247,43,43,16,16,36,3072,6,2128918,924800,262144,14792,3729476,3557701,722880,179396,69488,29240,11008,2091232,96207808,1849,98.372366,1.780803,0.719557,13.138339,3.724196,7.455326,4.655359,4.946198,19.630225,38.981302,66.929134,75.294118,2.389123,252.127907,51.098797,1,1.005612,2.930233,2.465116,179396,69878,85680,27136,65597,172984,43525,163.1118,63.535009,19.660229,4.946767,608502,917104,381754,305648,15723072,1852080,6173600,2469440,0,1852080,1893376,2,1,1,4280581,10989632,4321520,44776832,7296416,7405840,20090352,0,0,1.923301,18.12423,5.948317
