"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"14441",97,0,0.012387,51,1,256,1,37,11872,5,211380651,987003867,28792458,408,320574514,197548045,61515025,36655893,5151,40537707,923712,208747670,6521738652,51,98.129702,1.535703,0.490069,217.148517,8.672775,9.960508,9.334316,16.076213,319.824199,73.151581,67.896212,53.947871,1.545636,785721.848039,31.226185,1.014373,1,6.567109,7.222339,37182746,5151,266215525,6671361,4133445,132727489,6671367,358.40228,50.841787,319.838096,16.076228,29158392,29158392,181483143,78161325,1886421214,99794430,0,0,0,0,21072434,2,1,1,259063087,1021422517,0,2815260909,484665397,1887069077,1572101141,0,0,3.486049,0,1.713243
"15173",100,0,0.012382,51,1,256,1,37,11872,5,211642532,987003867,28792458,408,320574474,197548011,61515018,36655893,5151,40537707,923712,208046703,6526486248,51,98.307146,1.535,0.490161,217.107562,8.671139,9.974265,9.368753,16.073181,319.763872,73.151658,67.896214,53.947871,1.540448,785721.75,31.121381,1.014372,1,6.567105,7.222339,37182705,5151,266215370,6671361,4139935,132727286,6671367,358.334289,50.832198,319.777284,16.073196,29158383,29158383,181483143,78161325,1886420967,99794169,0,0,0,0,21072435,2,1,1,259063036,1021422258,0,2815260745,484665393,1887069036,1572101094,0,0,3.481735,0,1.712816
"5158",60,0,0.014164,51,1,256,1,37,11872,5,212326439,987003867,28792458,408,320574514,197548046,61515024,36655893,5151,40537707,923712,208344331,6534020140,51,98.320726,1.536986,0.490026,217.191929,8.674509,9.971169,9.351114,16.079427,319.888136,73.151637,67.896213,53.947871,1.543347,785721.848039,31.179935,1.014372,1.000194,6.567108,7.222339,37182715,5152,266215505,6671361,4137042,132727344,6671367,358.473633,50.861823,319.901688,16.079442,29158392,29158392,181483143,78161325,1886421194,99794410,0,0,0,0,21072434,2,1,1,259063073,1021422497,0,2815260787,484665397,1887069046,1572101110,0,0,3.470521,0,1.712217
"7446",71,0,0.012959,51,1,256,1,37,11872,5,211997952,987003867,28792458,408,320574474,197548036,61515016,36655893,5151,40537707,923712,208480479,6507214574,51,98.140655,1.544447,0.489964,217.066429,8.669496,9.960625,9.314258,16.070136,319.703237,73.151741,67.896225,53.947871,1.542976,785721.75,31.172439,1.014371,1,6.567103,7.222339,37182661,5151,266215290,6671361,4135057,132727268,6671367,358.265976,50.822567,319.716656,16.07015,29158383,29158383,181483143,78161325,1886420886,99794088,0,0,0,0,21072435,2,1,1,259063050,1021422177,0,2815260734,484665393,1887068992,1572101050,0,0,3.475898,0,1.713648
"14234",97,0,0.012395,51,1,256,1,37,11872,5,212266837,987003867,28792458,408,320574514,197548048,61515038,36655893,5151,40537707,923712,208931282,6553020466,51,98.391183,1.540414,0.490158,216.921063,8.66369,9.967491,9.422077,16.059374,319.489136,73.151666,67.896225,53.947871,1.534371,785721.848039,30.9986,1.014372,1.000194,6.567103,7.222339,37182700,5152,266215290,6671361,4140680,132727288,6671367,358.026426,50.798392,319.502595,16.059388,29158392,29158392,181483143,78161325,1886420974,99794190,0,0,0,0,21072434,2,1,1,259063082,1021422277,0,2815260796,484665397,1887069031,1572101095,0,0,3.471495,0,1.70589
"8208",74,0,0.012338,51,1,256,1,37,11872,5,211722635,987003867,28792458,408,320574514,197548054,61515026,36655893,5151,40537707,923712,208096199,6535169348,51,98.447998,1.540511,0.489909,217.112862,8.671351,9.971244,9.461527,16.073573,319.771674,73.151647,67.896215,53.947871,1.533423,785721.848039,30.979452,1.014372,1,6.567108,7.222339,37182711,5151,266215490,6671361,4138580,132727308,6671367,358.343096,50.833439,319.785144,16.073588,29158392,29158392,181483143,78161325,1886420930,99794146,0,0,0,0,21072434,2,1,1,259063078,1021422233,0,2815260688,484665397,1887069042,1572101106,0,0,3.480418,0,1.706676
"12391",90,0,0.012358,51,1,256,1,37,11872,5,211394669,987003867,28792458,408,320574474,197548022,61515013,36655893,5151,40537707,923712,207665868,6511986538,51,98.314859,1.5419,0.490038,217.178124,8.673957,9.971316,9.403184,16.078405,319.867771,73.151643,67.896219,53.947871,1.54372,785721.75,31.187484,1.014372,1,6.567105,7.222339,37182713,5151,266215370,6671361,4137366,132727275,6671367,358.450828,50.848719,319.881188,16.078419,29158383,29158383,181483143,78161325,1886421209,99794411,0,0,0,0,21072435,2,1,1,259063073,1021422500,0,2815260895,484665393,1887069044,1572101102,0,0,3.485818,0,1.717978
"10615",84,0,0.012938,51,1,256,1,37,11872,5,211664060,987003867,28792458,408,320574474,197548007,61515018,36655893,5151,40537707,923712,207992839,6523252360,51,98.310981,1.537936,0.490045,217.217472,8.675529,9.961022,9.328979,16.081318,319.925751,73.151664,67.896214,53.947871,1.547117,785721.75,31.256099,1.014372,1,6.567105,7.222339,37182702,5151,266215370,6671361,4132346,132727294,6671367,358.515666,50.857932,319.939189,16.081333,29158383,29158383,181483143,78161325,1886421090,99794292,0,0,0,0,21072435,2,1,1,259063034,1021422381,0,2815260832,484665393,1887069033,1572101091,0,0,3.481381,0,1.717458
"7991",73,0,0.012338,51,1,256,1,37,11872,5,212363492,987003867,28792458,408,320574474,197548028,61515017,36655893,5151,40537707,923712,208852119,6533302756,51,98.18193,1.534935,0.490016,216.928983,8.664007,9.953943,9.257095,16.05996,319.500849,73.15163,67.896215,53.947871,1.541014,785721.75,31.132814,1.014372,1,6.567108,7.222339,37182720,5151,266215490,6671361,4134901,132727276,6671367,358.03969,50.790386,319.514231,16.059975,29158383,29158383,181483143,78161325,1886420908,99794110,0,0,0,0,21072435,2,1,1,259063024,1021422199,0,2815260698,484665393,1887069051,1572101109,0,0,3.469915,0,1.707886
"15654",101,0,0.012363,51,1,256,1,37,11872,5,211821792,987003867,28792458,408,320574474,197548016,61515023,36655893,5151,40537707,923712,207969765,6522130976,51,98.356294,1.534804,0.490015,217.123096,8.671759,9.968671,9.324304,16.074331,319.786758,73.151605,67.896212,53.947871,1.544864,785721.75,31.210576,1.014373,1,6.567109,7.222339,37182733,5151,266215525,6671361,4137317,132727297,6671367,358.360198,50.835835,319.800191,16.074346,29158383,29158383,181483143,78161325,1886421240,99794442,0,0,0,0,21072435,2,1,1,259063064,1021422531,0,2815260971,484665393,1887069064,1572101122,0,0,3.478789,0,1.714788
