"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"39607",4096,2,3.1e-05,121,1,16,1,32,2.128906,13,151572,34969,30976,121,91718,72019,10132,16940,6050,2299,1936,129913,3064794,121,89.797072,0.705996,0.368819,4.248848,3.763685,7.518622,7.767461,5.410298,7.762601,9.349385,54.734848,69.565217,0.676297,758,15.051437,3.25,3.1,5.157895,2.875,55055,18755,11858,5566,7735,8034,5572,214.059603,72.921403,7.809258,5.41613,11858,11858,35695,31581,0,0,0,0,0,0,0,5,3,1,82164,0,0,490292,127776,286770,199408,0,0,0,0,0.712098
"25182",3072,10,8e-06,18,1,16,1,32,2.128906,13,55736,5202,4608,18,13644,10726,1512,2520,900,342,288,40123,180296,18,73.697785,0.427042,0.070212,1.867132,1.65393,2.825463,5.98401,2.377524,3.41123,9.349385,54.734848,69.565217,0.419353,758,9.331066,3.25,3.1,5.157895,2.875,8190,2790,1764,828,984,1412,834,94.067259,32.04489,4.054425,2.394753,1764,1764,5310,4698,0,0,0,0,0,0,0,3,2,1,12238,0,0,72936,19008,42660,29664,0,0,0,0,0.378549
"24678",3072,9,3.4e-05,136,1,16,1,32,2.128906,13,167516,39304,34816,136,103088,80931,11371,19040,6800,2584,2176,146505,3130602,136,89.296546,0.703648,0.33948,3.924175,3.476086,6.850732,11.196638,4.996873,7.169427,9.349385,54.734848,69.565217,0.735993,758,16.381801,3.25,3.1,5.157895,2.875,61880,21080,13328,6256,8577,9200,6262,197.70237,67.349159,7.348343,5.001665,13328,13328,40120,35496,0,0,0,0,0,0,0,6,3,1,92299,0,0,551072,143616,322320,224128,0,0,0,0,0.763489
"35710",3840,4,2.2e-05,98,1,16,1,32,2.128906,13,104640,28322,25088,98,74284,58345,8226,13720,4900,1862,1568,88843,2092466,98,85.006315,0.820854,0.365787,4.200146,3.720545,7.191946,11.968385,5.348283,7.673623,9.349385,54.734848,69.565217,0.841901,758,18.732765,3.25,3.1,5.157895,2.875,44590,15190,9604,4508,6062,6516,4514,211.60598,72.085554,7.730571,5.355401,9604,9604,28910,25578,0,0,0,0,0,0,0,6,3,1,66565,0,0,397096,103488,232260,161504,0,0,0,0,0.880148
"11107",2048,8,1.4e-05,57,1,16,1,32,2.128906,13,75064,16473,14592,57,43206,33942,4781,7980,2850,1083,912,59108,778516,57,77.212992,0.683812,0.214055,3.626017,3.211973,5.696674,8.235964,4.617212,6.624695,9.349385,54.734848,69.565217,0.736009,758,16.378071,3.25,3.1,5.157895,2.875,25935,8835,5586,2622,3235,3810,2628,182.680981,62.231983,6.709221,4.627777,5586,5586,16815,14877,0,0,0,0,0,0,0,5,2,1,38710,0,0,230964,60192,135090,93936,0,0,0,0,0.755465
"22341",3072,3,3.6e-05,157,1,16,1,32,2.128906,13,162140,45373,40192,157,119006,93420,13085,21980,7850,2983,2512,145025,3409002,157,88.916633,0.805275,0.350045,4.22992,3.746919,7.444614,7.373017,5.386196,7.72802,9.349385,54.734848,69.565217,0.783596,758,17.446451,3.25,3.1,5.157895,2.875,71435,24335,15386,7222,9982,10440,7228,213.105996,72.596548,7.786192,5.39067,15386,15386,46315,40977,0,0,0,0,0,0,0,5,2,1,106510,0,0,636164,165792,372090,258736,0,0,0,0,0.822497
"18447",2816,2,1.5e-05,61,1,16,1,32,2.128906,13,79160,17629,15616,61,46238,36312,5117,8540,3050,1159,976,64075,955934,61,79.38855,0.74628,0.231771,3.733974,3.307604,6.520317,7.198105,4.75468,6.821933,9.349385,54.734848,69.565217,0.72694,758,16.175621,3.25,3.1,5.157895,2.875,27755,9455,5978,2806,3848,4250,2812,188.119959,64.084821,7.201494,4.764847,5978,5978,17995,15921,0,0,0,0,0,0,0,5,2,1,41434,0,0,247172,64416,144570,100528,0,0,0,0,0.761174
"21195",2816,10,3.4e-05,145,1,16,1,32,2.128906,13,160640,41905,37120,145,109910,86292,12101,20300,7250,2755,2320,139736,3234850,145,84.567953,0.750736,0.355,4.130614,3.658952,7.090008,7.175962,5.259744,7.546589,9.349385,54.734848,69.565217,0.787435,758,17.529133,3.25,3.1,5.157895,2.875,65975,22475,14210,6670,8991,9618,6676,208.102899,70.892197,7.58444,5.264475,14210,14210,42775,37845,0,0,0,0,0,0,0,6,2,1,98377,0,0,587540,153120,343650,238960,0,0,0,0,0.815659
"15471",2560,3,1.8e-05,75,1,16,1,32,2.128906,13,87224,21675,19200,75,56850,44660,6292,10500,3750,1425,1200,71236,1270972,75,83.968525,0.756437,0.278777,3.992567,3.536668,6.557572,6.377791,5.08396,7.294378,9.349385,54.734848,69.565217,0.802214,758,17.850886,3.25,3.1,5.157895,2.875,34125,11625,7350,3450,4450,5174,3456,201.147993,68.522943,7.624467,5.092802,7350,7350,22125,19575,0,0,0,0,0,0,0,6,2,1,50953,0,0,303900,79200,177750,123600,0,0,0,0,0.839969
"37624",3840,8,2.5e-05,112,1,16,1,32,2.128906,13,134164,32368,28672,112,84896,66692,9395,15680,5600,2128,1792,117434,3079204,112,86.547865,0.775242,0.421401,4.581314,4.058189,8.088069,12.959255,5.833646,8.370014,9.349385,54.734848,69.565217,0.727915,758,16.197822,3.25,3.1,5.157895,2.875,50960,17360,10976,5152,7143,7616,5158,230.809476,78.627404,8.623651,5.84044,10976,10976,33040,29232,0,0,0,0,0,0,0,6,3,1,76075,0,0,453824,118272,265440,184576,0,0,0,0,0.774324
