"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"19712",2304,0,5.408e-06,5,1,512,1,13,0,3,104466,3362,1681,80,2787,6229,671,0,0,106,53,13252,202752,5,12.623246,0.189257,0.21513,0.854678,0.828554,16.549398,3.761764,6.628434,6.837421,0,12.5,12.5,0.574126,34.8375,13.081065,0,0,16.358491,31.716981,0,0,1734,1681,4197,1891,2083,0,0,7.456495,8.21358,345,345,4102,159,23534,0,0,0,0,0,1681,1,1,1,6724,15129,0,40498,7603,5043,15283,2569,10.129951,0.058666,0,0.664442
"23404",2560,0,5.6e-06,5,1,512,1,13,0,3,112200,4794,2397,80,3645,8942,825,0,0,150,75,18617,246650,5,16.592692,0.210767,0.222846,1.183361,1.147458,23.429788,5.434271,9.179667,9.46689,0,12.5,12.5,0.568942,45.5625,13.115701,0,0,16.48,31.96,0,0,2472,2397,6118,2751,3061,0,0,10.535362,11.722553,455,455,6529,225,33558,0,0,0,0,0,2397,1,2,1,9816,21573,0,53386,9751,7191,17431,3766,14.422455,0.077888,0,0.675136
"66250",4096,0,5.28e-06,8,1,512,1,13,0,3,105549,3444,1722,128,3258,7013,858,0,0,108,54,15649,213210,8,14.826289,0.208525,0.215946,0.869169,0.842742,15.179139,1.99674,6.741934,6.953353,0,12.5,12.5,0.557799,25.453125,12.574286,0,0,16.444444,31.888889,0,0,1776,1722,3877,1900,1953,0,0,7.438835,7.646339,398,398,4517,162,24108,0,0,0,0,0,1722,1,1,1,7766,15498,0,47380,9262,5166,21550,2169,8.492018,0.059481,0,0.65787
"15450",2048,0,5.248e-06,4,1,512,1,13,0,3,102666,3012,1506,64,2448,5382,576,0,0,96,48,11758,172190,4,10.164027,0.23473,0.22882,0.772086,0.748238,13.593484,2.154289,5.985903,6.176688,0,12.5,12.5,0.624245,38.25,14.226162,0,0,16.1875,31.375,0,0,1554,1506,3420,1679,1693,0,0,6.673526,6.729172,304,304,3714,144,21084,0,0,0,0,0,1506,1,1,1,5938,13554,0,35300,6566,4518,12710,1974,7.846064,0.05348,0,0.73196
"63620",4096,0,5.536e-06,8,1,512,1,13,0,3,109620,6074,3037,128,4857,12413,1145,0,0,190,95,23236,332852,8,21.196862,0.213861,0.229,1.477287,1.432477,30.194756,7.629817,11.459819,11.818292,0,12.5,12.5,0.632768,37.945312,14.587278,0,0,16.484211,31.968421,0,0,3132,3037,8002,3338,4003,0,0,12.595613,15.104925,603,603,8815,285,42518,0,0,0,0,0,3037,1,2,1,13531,27333,0,71050,13207,9111,25495,4924,18.580227,0.101007,0,0.736443
"14586",2048,0,5.344e-06,4,1,512,1,13,0,3,105090,3876,1938,64,2955,6855,667,0,0,122,61,13343,189238,4,12.642497,0.221597,0.221603,0.993974,0.963643,18.326121,3.313579,7.709143,7.951794,0,12.5,12.5,0.616363,46.171875,14.153997,0,0,16.385246,31.770492,0,0,1999,1938,4607,2167,2305,0,0,8.620079,9.169027,369,369,4705,183,27132,0,0,0,0,0,1938,1,1,1,7430,17442,0,43076,7862,5814,14006,2719,10.815872,0.067234,0,0.71835
"34184",3072,0,7.392e-06,6,1,512,1,13,0,3,132225,5798,2899,96,4413,12123,997,0,0,182,91,23660,337352,6,17.893742,0.188445,0.225089,1.212961,1.176044,27.920002,9.210388,9.408356,9.703685,0,12.5,12.5,0.596661,45.96875,13.86306,0,0,16.428571,31.857143,0,0,2990,2899,8603,3158,4159,0,0,10.248909,13.497534,551,551,9125,273,40586,0,0,0,0,0,2899,1,2,1,13431,26091,0,64470,11769,8697,20985,5674,18.414285,0.079934,0,0.715638
"24376",2560,0,5.408e-06,5,1,512,1,13,0,3,106551,3822,1911,80,3060,7088,720,0,0,120,60,13775,224144,5,13.20119,0.197662,0.226229,0.962831,0.933521,18.058816,3.548454,7.468167,7.702646,0,12.5,12.5,0.606285,38.25,13.877435,0,0,16.425,31.85,0,0,1971,1911,4621,2139,2318,0,0,8.359188,9.058718,380,380,4806,180,26754,0,0,0,0,0,1911,1,1,1,7866,17199,0,44638,8293,5733,15973,2730,10.668809,0.065388,0,0.734964
"44356",3328,0,5.248e-06,7,1,512,1,13,0,3,102753,2286,1143,112,2412,4633,672,0,0,72,36,13498,187158,7,11.229842,0.177054,0.21665,0.589704,0.571698,9.971454,1.09638,4.573584,4.717634,0,12.5,12.5,0.515903,21.535714,11.441633,0,0,16.375,31.75,0,0,1179,1143,2492,1326,1226,0,0,5.305838,4.905699,292,292,2802,108,16002,0,0,0,0,0,1143,1,1,1,5281,10287,0,34910,7013,3429,17765,1379,5.517911,0.040555,0,0.615045
"65390",4096,0,5.248e-06,8,1,512,1,13,0,3,107289,4304,2152,128,3804,8549,956,0,0,136,68,17866,248022,8,17.386685,0.21158,0.216912,1.081206,1.048088,19.527943,3.253359,8.384704,8.649648,0,12.5,12.5,0.560791,29.71875,12.738555,0,0,16.323529,31.647059,0,0,2220,2152,5012,2392,2522,0,0,9.319801,9.826312,468,468,5719,204,30128,0,0,0,0,0,2152,1,1,1,9499,19368,0,55120,10552,6456,22840,2860,11.14324,0.073128,0,0.660287
"61306",3840,0,3.584e-06,8,1,512,1,13,0,3,105744,192,96,128,1269,1448,501,0,0,6,3,7196,89060,8,14.793274,0.178105,0.195307,0.059871,0.058056,1.18532,0.503156,0.464452,0.478966,0,12.5,12.5,0.156236,9.914062,3.105223,0,0,16.5,32,0,0,99,96,245,200,97,0,0,0.967608,0.46929,143,143,195,9,1344,0,0,0,0,0,96,1,1,1,1943,864,0,18112,4384,288,16672,166,0.803115,0.00331,0,0.210509
"56164",3840,0,7.744e-06,8,1,512,1,13,0,3,129678,5334,2667,128,4428,11953,1068,0,0,168,84,25502,357748,8,20.268665,0.167208,0.219191,1.02534,0.994032,22.514991,6.828146,7.952256,8.20272,0,12.5,12.5,0.547519,34.59375,12.672158,0,0,16.375,31.75,0,0,2751,2667,7551,2917,3685,0,0,8.697686,10.98765,548,548,8614,252,37338,0,0,0,0,0,2667,1,2,1,13323,24003,0,64390,12097,8001,24385,4893,14.589571,0.074981,0,0.613263
"46534",3328,0,3.424e-06,7,1,512,1,13,0,3,103497,108,54,112,1086,1185,434,0,0,4,2,6389,108490,7,13.069944,0.168817,0.203671,0.034816,0.033572,0.820658,0.537158,0.268579,0.278526,0,12.5,12.5,0.151623,9.696429,2.988468,0,0,14,27,0,0,56,54,165,187,55,0,0,0.930079,0.273553,122,122,110,6,756,0,0,0,0,0,54,1,1,1,1617,486,0,15308,3746,162,14498,129,0.641605,0.001902,0,0.203519
