"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"2010",768,0,4.256e-06,2,1,512,1,13,0,3,98112,1072,536,32,951,1998,222,0,0,34,17,5529,60314,2,5.760763,0.17092,0.170448,0.310347,0.300807,2.482779,2.410944,2.406454,2.482779,0,12.5,12.5,0.432059,29.71875,9.81511,0,0,16.264706,31.529412,0,0,553,536,553,637,542,0,0,2.85991,2.433392,117,117,1274,51,7504,0,0,0,0,0,536,1,1,1,2219,4824,0,13744,2632,1608,5704,0,0,0.019918,0,0.63535
"10926",1792,0,4.64e-06,4,1,512,1,13,0,3,98658,3436,1718,64,2682,6018,579,0,0,108,54,16385,171154,4,12.750106,0.213927,0.213311,0.970624,0.941045,7.602857,7.532744,7.528362,7.764993,0,12.5,12.5,0.573893,41.90625,13.184673,0,0,16.407407,31.814815,0,0,1772,1718,1735,1919,1902,0,0,8.409154,8.334659,334,334,4263,162,24052,0,0,0,0,0,1718,1,1,1,6634,15462,0,39116,7202,5154,13346,0,0,0.063487,0,0.824867
"20316",2304,0,4.641e-06,5,1,512,1,13,0,3,98238,2758,1379,80,2436,5154,565,0,0,88,44,11128,156352,5,11.169812,0.220892,0.221527,0.787095,0.762758,6.177289,6.106489,6.102064,6.296764,0,12.5,12.5,0.573681,30.45,13.052492,0,0,16.170455,31.340909,0,0,1423,1379,1396,1516,1433,0,0,6.708288,6.341014,300,300,3391,132,19306,0,0,0,0,0,1379,1,1,1,5729,12411,0,35062,6697,4137,14377,0,0,0.051178,0,0.835779
"26064",2560,0,4.672e-06,5,1,512,1,13,0,3,98266,2134,1067,80,2046,4118,496,0,0,68,34,10328,132422,5,10.528565,0.199027,0.201274,0.609714,0.590885,4.837838,4.908722,4.727082,4.87771,0,12.5,12.5,0.493911,25.575,11.149236,0,0,16.191176,31.382353,0,0,1101,1067,1092,1271,1069,0,0,5.630854,4.735942,250,250,2608,102,14938,0,0,0,0,0,1067,1,1,1,4641,9603,0,29446,5761,3201,13441,0,0,0.039587,0,0.724338
"21438",2304,0,4.576e-06,5,1,512,1,13,0,3,102088,1636,818,80,1734,3286,438,0,0,52,26,9562,111016,5,9.344879,0.211799,0.211876,0.472875,0.458308,3.84575,3.84575,3.666461,3.782999,0,12.5,12.5,0.437526,21.675,9.80608,0,0,16.230769,31.461538,0,0,844,818,858,933,868,0,0,4.181917,3.890572,210,210,1966,78,11452,0,0,0,0,0,818,1,1,1,3742,7362,0,24964,5014,2454,12694,0,0,0.029213,0,0.65891
"38680",3072,0,4.384e-06,6,1,512,1,13,0,3,96964,1302,651,96,1683,2892,455,0,0,42,21,8465,201470,6,8.645477,0.118923,0.22244,0.37959,0.367728,3.018643,2.94634,2.941821,3.036719,0,12.5,12.5,0.449123,17.53125,9.877132,0,0,16,31,0,0,672,651,668,797,669,0,0,3.601585,3.023162,201,201,1521,63,9114,0,0,0,0,0,651,1,1,1,3312,5859,0,24006,5025,1953,14241,0,0,0.024478,0,0.66945
"34024",3072,0,5.696e-06,6,1,512,1,13,0,3,108206,5958,2979,96,4530,12305,969,0,0,188,94,23719,369322,6,21.920226,0.178755,0.227711,1.53189,1.485031,11.952035,11.888227,11.880251,12.255123,0,12.5,12.5,0.598971,47.1875,13.954003,0,0,16.345745,31.691489,0,0,3073,2979,2997,3184,2983,0,0,12.697791,11.896203,566,566,9186,282,41706,0,0,0,0,0,2979,1,1,1,13239,26811,0,65910,12009,8937,21225,0,0,0.100373,0,0.833973
"54170",3840,0,6.72e-06,8,1,512,1,13,0,3,127302,7328,3664,128,5637,16902,1218,0,0,230,115,38648,536632,8,31.357716,0.145392,0.216267,1.492881,1.447451,11.633335,11.582769,11.579609,11.943052,0,12.5,12.5,0.484431,44.039062,11.34798,0,0,16.430435,31.86087,0,0,3779,3664,3681,3885,3678,0,0,12.278051,11.623854,703,703,12851,345,51296,0,0,0,0,0,3664,1,1,1,17891,32976,0,82336,15088,10992,27376,0,0,0.104934,0,0.631078
"1448",512,0,3.104e-06,1,1,512,1,13,0,3,87010,94,47,16,222,289,65,0,0,4,2,2246,13598,1,2.996207,0.098274,0.094054,0.033506,0.032138,0.443096,0.268046,0.257105,0.268046,0,12.5,12.5,0.159187,13.875,3.365938,0,0,12.25,23.5,0,0,49,47,81,107,48,0,0,0.585325,0.262576,26,26,96,6,658,0,0,0,0,0,47,1,1,1,351,423,0,2894,653,141,2189,0,0,0.001969,0,0.239739
"63788",4096,0,4.96e-06,8,1,512,1,13,0,3,103530,5906,2953,128,4779,11788,1065,0,0,186,93,23336,328986,8,22.540326,0.21051,0.22643,1.586804,1.538356,12.381863,12.315181,12.306846,12.694431,0,12.5,12.5,0.596418,37.335938,13.769498,0,0,16.376344,31.752688,0,0,3046,2953,2971,3142,2958,0,0,13.094518,12.327684,593,593,8204,279,41342,0,0,0,0,0,2953,1,1,1,12737,26577,0,69538,12955,8859,25243,0,0,0.103991,0,0.841575
