"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"65",15,0,0.53862,3375,1,128,1,64,7200,8,"8872092919",28304492,0,13500,1579608992,1411421693,160286112,1644140,3883836,1272112,8852224970,282650865908,3375,"99.801360",0.178434,0.498908,1.057849,469.366189,97.125629,20.528683,1.833462,3.915126,143.32058,27.019553,25,0.178439,117008.073481,4.223491,1.043651,5.62956,18.171491,25,167282728,9255784,70575090,31802800,1645233,67911666,31802806,38.576034,2.134419,3.915172,1.833462,85102476,85102476,183985170,168080784,0,0,41344504000,6360992000,4770852000,15106330000,0,1,1,1,1495516196,795070000,26238174000,2814413348,2081633980,4181701892,2584931080,0,0,"0.000000","58.250776",0.171103
"71",16,0,0.665851,4096,1,128,1,64,7200,8,"10857741622",34651616,0,16384,1933817728,1727917910,196229376,2012256,4754048,1557376,10837363901,346021991788,4096,"99.775278",0.17844,0.498859,1.057862,469.447297,96.244123,20.311302,1.833779,3.915121,143.322636,27.019905,25,0.17844,118030.867188,4.22351,1.043651,5.629312,18.171095,25,204794944,11327616,86386256,38934400,1995542,83126799,38934406,38.5827,2.134086,3.915204,1.833779,104184224,104184224,225239376,205770240,0,0,50615768576,7787404288,5840684288,18493840000,0,1,1,1,1830868674,973360000,32121928576,3445416448,2548393504,5119391904,3164526656,0,0,"0.000000","58.271520",0.171092
"77",17,0,0.794327,4913,1,128,1,64,7200,8,"13125557035",41883044,0,19652,2337374880,2088508730,237180384,2431588,5745412,1882384,13099133816,418395953438,4913,"99.859132",0.178439,0.499074,1.059292,470.148017,95.935267,20.047976,1.836516,3.920369,143.324431,27.020212,25,0.178433,118938.269896,4.223335,1.043651,5.629095,18.170749,25,247533496,13687640,104398438,47059600,2400667,100457224,47059606,38.64029,2.136658,3.920375,1.836516,125924260,125924260,272240838,248710512,0,0,61178737728,9412548864,7059568864,22353310000,0,1,1,1,2212942596,1176490000,38825427728,4164319068,3080179252,6187720108,3824866008,0,0,"0.000000","58.262992",0.171053
"83",18,0,0.941611,5832,1,128,1,64,7200,8,"15666141961",50056448,0,23328,2793498752,2496069663,283465728,2905472,6865824,2249728,15655170708,500166817258,5832,"99.821509",0.178442,0.499199,1.063955,472.27608,98.966103,19.94393,1.844828,3.937587,143.326011,27.020482,25,0.178437,119748.746228,4.22344,1.043651,5.628904,18.170444,25,295839232,16354624,124755072,56243200,2946460,120046215,56243206,38.81519,2.145787,3.937626,1.844829,150495936,150495936,325364352,297244032,0,0,73117652992,11249386496,8437226496,26715520000,0,1,1,1,2644785009,1406080000,46402132992,4976852960,3681231808,7395206144,4571214592,0,0,"0.000000","58.340507",0.171036
"89",19,0,1.101013,6859,1,128,1,64,7200,8,"18552770006",59229500,0,27436,3305407648,2953476469,335412000,3437244,8123180,2662000,18523857940,592008404080,6859,"99.898432",0.178438,0.499366,1.060265,470.690043,95.024334,19.688833,1.838633,3.923897,143.327413,27.020722,25,0.178441,120477.024639,4.223531,1.043651,5.628735,18.170174,25,350053000,19347336,147599594,66550000,3358829,142028686,66550006,38.684838,2.138101,3.923946,1.838633,178072604,178072604,384984714,351713232,0,0,86516755904,13310877952,9983377952,31611250000,0,1,1,1,3129442781,1663750000,54905505904,5888749876,4355791756,8750369652,5408837864,0,0,"0.000000","58.290996",0.171037
"95",20,0,1.287874,8000,1,128,1,64,7200,8,"21745651583",69459872,0,32000,3876319872,3463604828,393345792,4030240,9525376,3121792,21723457560,694374203350,8000,"99.835096",0.178441,0.499444,1.062179,471.585767,95.159477,19.617946,1.842132,3.930948,143.328665,27.020936,25,0.178442,121134.996,4.223575,1.043651,5.628584,18.169933,25,410515648,22684544,173075440,78044800,3937090,166541759,78044806,38.758455,2.14174,3.930972,1.842132,208827616,208827616,451476720,412460544,0,0,101460288000,15609984000,11707744000,37071280000,0,1,1,1,3669963214,1951120000,64389008000,6905741568,5108099680,10261730272,6343001280,0,0,"0.000000","58.322171",0.170974
"101",21,0,1.490823,9261,1,128,1,64,7200,8,"25298264413",80805236,0,37044,4509453728,4029330464,457593696,4687796,11080308,3631696,25271292257,808101922124,9261,"99.913654",0.178442,0.499639,1.062129,471.605414,95.945141,19.428965,1.842209,3.930737,143.329789,27.021129,25,0.178443,121732.364971,4.223584,1.043651,5.628448,18.169716,25,477568024,26385016,201326046,90792400,4617785,193727348,90792406,38.76007,2.141444,3.930794,1.842209,242934324,242934324,525215166,479828400,0,0,118032490816,18159665408,13620045408,43126390000,0,1,1,1,4269392865,2269810000,74906100816,8033559788,5942396164,11937807644,7378970296,0,0,"0.000000","58.320449",0.170936
"107",22,0,1.720266,10648,1,128,1,64,7200,8,"29234242947",93323264,0,42592,5208027520,4653529063,528482304,5413248,12795872,4194304,29186601833,933174895786,10648,"99.915288",0.178439,0.499578,1.062371,471.750432,94.903836,19.382071,1.842775,3.931607,143.330806,27.021303,25,0.178441,122277.129977,4.223552,1.043651,5.628325,18.16952,25,551550976,30467520,232494848,104857600,5273651,223719191,89897333,38.771989,2.141754,3.931657,1.579862,280566080,280566080,606574848,554159232,0,0,136317605888,20972882944,15730002944,49807360000,0,1,1,1,4930779097,2621440000,86510245888,9277936288,6862921792,13787121408,8522010368,0,0,"0.000000","58.286786",0.170935
"113",23,0,1.964895,12167,1,128,1,64,7200,8,"33514859640",107071628,0,48668,5975259552,5339076222,606338208,6209932,14679964,4812208,33485643951,1070736415024,12167,"99.927246",0.178442,0.499625,1.062447,471.818144,98.618844,19.245818,1.84304,3.931864,143.331728,27.021461,25,0.178443,122775.942139,4.223589,1.043651,5.628214,18.169342,25,632805352,34950824,266725282,120305200,6286511,220013888,120305206,38.777554,2.141745,3.370547,1.84304,321896236,321896236,695930562,635795472,0,0,156399874752,24062597376,18047337376,57144970000,0,1,1,1,5657168726,3007630000,99254904752,10644602820,7873917148,15818191204,9777386952,0,0,"0.000000","58.332288",0.170908
"119",24,0,2.231403,13824,1,128,1,64,7200,8,"38211930062",122108000,0,55296,6814368128,6088847695,691488000,7081184,16740480,5488000,38187929562,1221389455672,13824,"99.928816",0.178443,0.499745,1.064021,472.548264,94.267867,19.202763,1.845892,3.937668,143.33257,27.021605,25,0.178442,123234.377315,4.223564,1.043651,5.628112,18.169179,25,721672000,39853696,304160784,137200000,6842450,292678815,137200006,38.83756,2.14477,3.937707,1.845892,367098144,367098144,793657104,725079552,0,0,178363538944,27441769472,20581769472,6.517e+10,0,1,1,1,6451608758,3.43e+09,113193538944,12139291136,8979622816,18039536672,11150365504,0,0,"0.000000","58.346810",0.170886
"125",25,0,2.544781,15625,1,128,1,64,7200,8,"43341496254",138490052,0,62500,7728571552,6905719144,784258272,8030340,18985316,6224272,43311358916,1385178715388,15625,"99.928213",0.178441,0.499711,1.064,472.567667,97.932854,19.108088,1.845967,3.937572,143.33334,27.021737,25,0.178442,123657.144832,4.223572,1.043651,5.628019,18.169031,25,818491768,45194904,344944790,155606800,8061818,331922776,155606806,38.839155,2.144593,3.937608,1.845968,416345156,416345156,900129270,822353904,0,0,202292840000,31123360000,23343020000,73913230000,0,1,1,1,7317146204,3890170000,128379610000,13767732988,10184279380,20459677452,12646211480,0,0,"0.000000","58.342714",0.170878
"131",26,0,2.869196,17576,1,128,1,64,7200,8,"48894303867",156275456,0,70304,8721088128,7792566361,884975616,9060736,21422368,7023616,48873439288,1563310041584,17576,"99.948739",0.178442,0.499796,1.064366,472.75625,94.786887,19.054788,1.846704,3.938907,143.334048,27.021858,25,0.178442,124048.249431,4.223576,1.043651,5.627933,18.168894,25,923605504,50993216,389220736,175590400,8801400,374526511,150496886,38.854654,2.145206,3.938938,1.582793,469810624,469810624,1015721856,927960960,0,0,228272019456,35120329728,26340809728,83405440000,0,1,1,1,8256828053,4389760000,144866579456,15535660128,11492127424,23087133184,14270190336,0,0,"0.000000","58.358541",0.170863
"137",27,0,3.215149,19683,1,128,1,64,7200,8,"54949518374",175521884,0,78732,9795136160,8752264653,993966624,10175708,24059532,7888624,54892241017,1755740686340,19683,"99.918194",0.178443,0.499767,1.06281,472.08911,99.110025,18.948215,1.844098,3.933131,143.334701,27.02197,25,0.178443,124411.118224,4.223594,1.043651,5.627854,18.168768,25,1037354056,57267400,437132058,197215600,10350823,420630190,197215606,38.799824,2.141954,3.933174,1.844098,527667900,527667900,1140809658,1042243152,0,0,256385318848,39445639424,29584859424,93677410000,0,1,1,1,9273701240,4930390000,162707908848,17448804308,12907407532,25930423508,16027567528,0,0,"0.000000","58.322922",0.17087
"143",28,0,3.580983,21952,1,128,1,64,7200,8,"<OVERFLOW>",196287008,0,87808,10953933952,9787690093,1111557888,11378592,26904704,8821888,61386535425,1963714185372,21952,"<OVERFLOW>",0.178442,0.499833,1.06333,472.34257,94.425714,18.905816,1.845088,3.935041,143.335305,27.022073,25,0.178442,124748.701166,4.223577,1.043651,5.627781,18.168652,25,1160078272,64036224,488822192,220547200,11022364,470367391,220547206,38.820655,2.142897,3.935073,1.845088,590090336,590090336,1275767472,1165542912,0,0,286716979712,44112249856,33084889856,104759920000,0,NA,1,1,10370812837,5513680000,181957059712,19512897280,14434360288,28998068064,17923608512,0,0,"<OVERFLOW>","<OVERFLOW>",0.170848
"149",29,0,3.985613,24389,1,128,1,64,7200,8,"<OVERFLOW>",218628500,0,97556,12200699808,10901718206,1238076000,12672724,29965780,9826000,68373621652,2187164097794,24389,"<OVERFLOW>",0.178442,0.49982,1.063463,472.422674,101.53283,18.845458,1.845401,3.935522,143.335866,27.022169,25,0.178442,125063.551273,4.223572,1.043651,5.627713,18.168543,25,1292119000,71318456,544434574,245650000,13198742,523879124,245650006,38.827239,2.143068,3.935547,1.845401,657251284,657251284,1420970094,1298202672,0,0,319351243584,49133121792,36850621792,116683750000,0,NA,1,1,11551209828,6141250000,202667493584,21733670796,16077226276,32298586492,19963578744,0,0,"<OVERFLOW>","<OVERFLOW>",0.170846
"155",30,0,4.421035,27000,1,128,1,64,7200,8,"<OVERFLOW>",242604032,0,108000,13538652032,12097224727,1373847552,14061440,33250656,10903552,75871312539,2427196218378,27000,"<OVERFLOW>",0.178442,0.499858,1.064304,472.81558,96.622082,18.813483,1.846936,3.938621,143.336387,27.022259,25,0.178442,125357.889185,4.223576,1.043651,5.62765,18.168443,25,1433817088,79132864,604112640,272588800,13926200,581305463,272588806,38.859531,2.144671,3.938657,1.846936,729324096,729324096,1576792320,1440564864,0,0,354372352000,54521216000,40891776000,129479680000,0,NA,1,1,12817939164,6814720000,224892672000,24116856608,17840246080,35840498432,22152743680,0,0,"<OVERFLOW>","<OVERFLOW>",0.17084
"161",31,0,4.889208,29791,1,128,1,64,7200,8,"<OVERFLOW>",268271276,0,119164,14971008928,13377085181,1519199136,15548076,36767228,12057136,83898414743,2684068268206,29791,"<OVERFLOW>",0.178443,0.499874,1.063647,472.541709,98.363441,18.746512,1.845866,3.936177,143.336873,27.022342,25,0.178442,125633.655534,4.223582,1.043651,5.627591,18.168349,25,1585513384,87498216,667999826,301428400,15686200,642778914,301428406,38.837022,2.143262,3.936204,1.845866,806482124,806482124,1743608946,1592971920,0,0,391864546496,60289493248,45218073248,143178490000,0,NA,1,1,14174047825,7535710000,248686056496,26668186468,19727660284,39632323524,24496368776,0,0,"<OVERFLOW>","<OVERFLOW>",0.170835
"167",32,0,5.393822,32768,1,128,1,64,7200,8,"<OVERFLOW>",295687904,0,131072,16500988800,14744175513,1674457344,17135968,40523392,13289344,92472830109,2958383643350,32768,"<OVERFLOW>",0.178442,0.499876,1.06369,472.577603,98.822619,18.715412,1.846006,3.936325,143.337328,27.02242,25,0.178442,125892.553711,4.22358,1.043651,5.627536,18.168261,25,1747548736,96433280,736239568,332233600,17368679,708442647,332233606,38.839972,2.143268,3.936356,1.846006,888898720,888898720,1921794768,1755766272,0,0,431912068608,66450914304,49839234304,157810960000,0,NA,1,1,15622582911,8305840000,274101108608,29393392128,21743709472,43682581408,26999719488,0,0,"<OVERFLOW>","<OVERFLOW>",0.170825
"173",33,0,5.910418,35937,1,128,1,64,7200,8,"<OVERFLOW>",324911588,0,143748,18131809952,16201371253,1839948768,18828452,44527044,14602768,101612078000,3251033680350,35937,"<OVERFLOW>",0.178442,0.499916,1.064325,472.875221,98.145728,18.674859,1.847169,3.938661,143.337754,27.022493,25,0.178442,126136.085038,4.223569,1.043651,5.627485,18.168179,25,1920263992,105956824,808975302,365069200,18942620,778431328,365069206,38.864432,2.144472,3.938689,1.847169,976747236,976747236,2111724582,1929290352,0,0,474599159872,73018439936,54764979936,173407870000,0,NA,1,1,17166591313,9126730000,301191289872,32298205340,23892634228,47999791724,29668061272,0,0,"<OVERFLOW>","<OVERFLOW>",0.170808
"179",34,0,6.476566,39304,1,128,1,64,7200,8,"<OVERFLOW>",3.56e+08,0,157216,19866690688,17751548017,2.016e+09,20628864,48786080,16000000,111334141307,3561892117366,39304,"<OVERFLOW>",0.178442,0.499888,1.063893,472.698394,105.764039,18.633326,1.846478,3.937055,143.338154,27.022562,25,0.178442,126365.577855,4.223573,1.043651,5.627436,18.168102,25,2.104e+09,116087616,886350464,4e+08,22374529,852884271,400000006,38.849899,2.143532,3.93708,1.846478,1070201024,1070201024,2313773184,2113886592,0,0,520010061824,80005030912,60005030912,1.9e+11,0,NA,1,1,18809120120,1e+10,330010061824,35388357856,26178675136,52592474112,32506659584,0,0,"<OVERFLOW>","<OVERFLOW>",0.170806
"185",35,0,7.063696,42875,1,128,1,64,7200,8,"<OVERFLOW>",389010812,0,171500,21708849312,19397581471,2202937632,22540540,53308396,17483632,121657862865,3892367821260,42875,"<OVERFLOW>",0.178442,0.499913,1.063949,472.737289,105.805362,18.599773,1.84663,3.937254,143.33853,27.022626,25,0.178442,126582.211732,4.223571,1.043651,5.627391,18.168029,25,2299097608,126844424,968508490,437090800,24456792,931941518,437090806,38.853096,2.14358,3.937285,1.84663,1169433436,1169433436,2528315370,2309897424,0,0,568229016000,87423648000,65569108000,207618130000,0,NA,1,1,20553216137,10927270000,360610886000,38669581428,28606072780,57469148212,35520779880,0,0,"<OVERFLOW>","<OVERFLOW>",0.170807
"191",36,0,7.696711,46656,1,128,1,64,7200,8,"<OVERFLOW>",424001696,0,186624,23661504128,21142347426,2401088256,24566816,58101888,19056256,132600616015,4242624883902,46656,"<OVERFLOW>",0.178442,0.49993,1.064246,472.882055,99.953278,18.567787,1.847196,3.938341,143.338884,27.022687,25,0.178442,126787.037723,4.22357,1.043651,5.627348,18.167961,25,2505897664,138246016,1055592816,476406400,25174555,1015736791,476406406,38.864994,2.144114,3.93837,1.847196,1274617824,1274617824,2755725936,2517665280,0,0,619340263936,95287251968,71466931968,226293040000,0,NA,1,1,22401926569,11910160000,393047223936,42147607808,31179067744,62638333664,38715687616,0,0,"<OVERFLOW>","<OVERFLOW>",0.170799
"197",37,0,8.383952,50653,1,128,1,64,7200,8,"<OVERFLOW>",461030324,0,202612,25727873440,22988721463,2610778464,26711028,63174452,20720464,144180679612,4613066882820,50653,"<OVERFLOW>",0.178442,0.499923,1.06422,472.883259,107.194567,18.536407,1.8472,3.938239,143.339219,27.022744,25,0.178442,126980.9954,4.223574,1.043651,5.627307,18.167896,25,2724741016,150311160,1147746878,518011600,29356098,1104411188,518011606,38.865093,2.144005,3.938268,1.8472,1385927540,1385927540,2996379678,2737532592,0,0,673428047168,103608803584,77708223584,246055510000,0,NA,1,1,24358298215,12950290000,427372537168,45828168748,33901900612,68108550108,42096648248,0,0,"<OVERFLOW>","<OVERFLOW>",0.170802
"203",38,0,9.079187,54872,1,128,1,64,7200,8,"<OVERFLOW>",500154368,0,219488,27911175552,24939579337,2832334848,28976512,68533984,22478848,156416319053,5004585997132,54872,"<OVERFLOW>",0.178442,0.499927,1.064007,472.800057,106.949397,18.509001,1.846875,3.937441,143.339535,27.022799,25,0.178442,127164.927249,4.223566,1.043651,5.627269,18.167835,25,2955968512,163058624,1245114112,561971200,31780073,1198101263,561971206,38.858255,2.143519,3.937468,1.846875,1503535936,1503535936,3250651392,2969841792,0,0,730576607232,112401263616,84302703616,266936320000,0,NA,1,1,26425378275,14049280000,463640287232,49716996000,36778811968,73888317184,45668927232,0,0,"<OVERFLOW>","<OVERFLOW>",0.170799
"209",39,0,9.822604,59319,1,128,1,64,7200,8,"<OVERFLOW>",541431500,0,237276,30214628768,26997796846,3066084000,31366604,74188380,24334000,169325075263,5417800019436,59319,"<OVERFLOW>",0.178442,0.499944,1.064143,472.871612,105.569493,18.479118,1.847155,3.937937,143.339835,27.02285,25,0.178441,127339.59089,4.22356,1.043651,5.627233,18.167777,25,3199921000,176507176,1347837954,608350000,33953826,1296948050,608350006,38.864136,2.14374,3.937969,1.847155,1627616364,1627616364,3518915874,3214935312,0,0,790870185664,121677592832,91260092832,288966250000,0,NA,1,1,28606213502,15208750000,501903935664,53819821316,39814042396,79986154532,49437790024,0,0,"<OVERFLOW>","<OVERFLOW>",0.170787
"215",40,0,10.605623,64000,1,128,1,64,7200,8,"<OVERFLOW>",584919392,0,256000,32641451392,29166249294,3312352512,33884640,80145536,26288512,182925098639,5852965730392,64000,"<OVERFLOW>",0.178442,0.499945,1.063844,472.749228,109.922758,18.448427,1.846677,3.936823,143.340119,27.022899,25,0.178442,127505.6695,4.223566,1.043651,5.627198,18.167722,25,3456939328,190675584,1456061840,657212800,38203470,1200932579,657212806,38.854077,2.143088,3.374454,1.846677,1758342176,1758342176,3801547920,3473155584,0,0,854393024000,131450752000,98590112000,312176080000,0,NA,1,1,30903851177,16430320000,542216944000,58142376448,43011832480,86410581792,53408502080,0,0,"<OVERFLOW>","<OVERFLOW>",0.170789
"221",41,0,11.450404,68921,1,128,1,64,7200,8,"<OVERFLOW>",630675716,0,275684,35194861728,31447812748,3571466976,36533956,86413348,28344976,197234556975,6310794015242,68921,"<OVERFLOW>",0.178442,0.499943,1.064235,472.933374,115.255421,18.430191,1.847396,3.938266,143.340389,27.022945,25,0.178442,127663.780734,4.223567,1.043651,5.627165,18.16767,25,3727364344,205582616,1569929206,708624400,43173525,1510651880,708624406,38.869212,2.14383,3.938295,1.847396,1895886724,1895886724,4098922326,3744845040,0,0,921229363776,141733701888,106302481888,336596590000,0,NA,1,1,33321337967,17715610000,584632773776,62690393148,46376422804,93170118604,57586328856,0,0,"<OVERFLOW>","<OVERFLOW>",0.170787
