"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","device","kernel","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","system_memory_write_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","system_memory_write_throughput","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","system_memory_utilization","control.flow_function_unit_utilization","texture_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"488",57344,0,0.000302912,1,3584,16,16,21,0,2,2,5,1,3386730,6422608,1835040,28672,1519641,2501105,246179,0,0,200709,57346,3333317,207939144,3584,98.317256,0.456295,0.975576,46.306096,0.021925154296875,0.03320602734375,0.030746353515625,0.0274065380859375,0.0644054501953125,0,70.212687,79.999721,0.899008,53.000872,20.626866,0,0,1.446417,0,0,290309,114690,6,347400,674163,286750,0,0,65.986026,28.066644,0.601365,114445,86016,656607,258055,0,0,8257648,917520,3670048,1835040,0,1,3,1,1,0,2750394,0,6422608,16515152,1834992,8257648,7340048,160471,15.706652,0,1.904872,1.314957
"158",23552,0,0.000127296,1,1472,16,16,21,0,2,2,0,0,1437381,2637904,753696,11776,624153,1030226,102242,0,0,82437,23554,1380085,85256992,1472,96.013861,0.452366,0.967103,45.285062,0.02144159765625,0.0320988994140625,0.0302222021484375,0.026802224609375,0.0629854326171875,0,70.212574,79.999321,0.894662,53.002123,20.514461,0,0,1.446401,0,0,119237,47106,10,141039,276936,117797,0,0,64.540198,27.452703,2.386441,46991,35328,268609,105991,0,0,3391600,376848,1507360,753696,0,1,3,1,1,0,1132724,0,2637904,6783056,753648,3391600,3014672,65429,15.248291,0,1.843413,1.361929
"238",31744,0,0.000169138,1,1984,16,16,21,0,2,2,0,5,1907994,3555408,1015840,15872,841241,1386884,137162,0,0,111109,31746,1854243,115132208,1984,96.857642,0.45356,0.970175,45.728766,0.0216517333984375,0.032562173828125,0.030496068359375,0.0270648369140625,0.06360251953125,0,70.212623,79.999496,0.898904,53.001575,20.617081,0,0,1.446408,0,0,160709,63490,9,190966,373335,158754,0,0,65.186251,27.719282,1.609161,63359,47616,368641,142855,0,0,4571248,507920,2031648,1015840,0,1,3,1,1,0,1526285,0,3555408,9142352,1015792,4571248,4063248,88388,15.433009,0,1.87175,1.345911
"518",60416,0,0.000319552,1,3776,16,16,21,0,2,2,0,0,3626340,6766672,1933344,30208,1601049,2643462,259250,0,0,211461,60418,3571944,223387522,3776,98.427809,0.448606,0.977179,46.35208,0.0219469306640625,0.033277568359375,0.0308210400390625,0.02743375390625,0.0644694033203125,0,70.212691,79.999735,0.885871,53.000828,20.330948,0,0,1.446418,0,0,305861,120834,0,366435,710287,302109,0,0,66.052379,28.094303,0,120614,90624,700759,271879,0,0,8700016,966672,3866656,1933344,0,1,3,0,1,0,2903920,0,6766672,17399888,1933296,8700016,7733264,169660,15.77735,0,1.874311,1.284073
"548",63488,0,0.000335552,1,3968,16,16,21,0,2,2,0,4,3738819,7110736,2031648,31744,1682457,2768804,272183,0,0,222213,63490,3684233,230217946,3968,98.507122,0.456605,0.976365,46.404588,0.0219717958984375,0.0333352587890625,0.03083981640625,0.0274648310546875,0.064542431640625,0,70.212695,79.999748,0.900291,53.000788,20.657341,0,0,1.446419,0,0,321413,126978,4,385298,746456,317475,0,0,66.131937,28.126556,0.362883,126743,95232,730120,285703,0,0,9142384,1015824,4063264,2031648,0,1,3,1,1,0,3043242,0,7110736,18284624,2031600,9142384,8126480,178094,15.778159,0,1.910359,1.313518
"8",8192,0,4.5856e-05,1,512,16,16,21,0,2,2,1,1,548793,917584,262176,4096,217113,360476,36873,0,0,28677,8194,490625,29446606,512,89.068556,0.445731,0.93779,42.563772,0.020152779296875,0.01439203125,0.0295060009765625,0.0251915888671875,0.059200787109375,0,70.212213,79.998047,0.888339,53.006104,20.322595,0,0,1.446351,0,0,41477,16386,6,23404,96460,40993,0,0,60.740619,25.813189,3.868861,16336,12288,95746,36871,0,0,1179760,131088,524320,262176,0,1,2,1,1,0,397874,0,917584,2359376,262128,1179760,1048592,16503,10.391898,0,1.679481,1.526575
"338",41984,0,0.000222656,1,2624,16,16,21,0,2,2,1,4,2504613,4702288,1343520,20992,1112601,1834221,180776,0,0,146949,41986,2436781,151842606,2624,97.591205,0.455269,0.973637,46.075802,0.021816083984375,0.032978478515625,0.030691517578125,0.0272702353515625,0.0640851689453125,0,70.212658,79.999619,0.898613,53.001191,20.61855,0,0,1.446413,0,0,212549,83970,13,253868,493618,209953,0,0,65.661922,27.928312,1.770784,83793,62976,483734,188935,0,0,6045808,671760,2687008,1343520,0,1,3,1,1,0,2015902,0,4702288,12091472,1343472,6045808,5373968,117652,15.650273,0,1.885835,1.332762
"468",55296,0,0.000292513,1,3456,16,16,21,0,2,2,4,0,3267654,6193232,1769504,27648,1465369,2413153,237392,0,0,193541,55298,3207659,200899626,3456,98.191332,0.456449,0.975775,46.310329,0.0219271552734375,0.0332202529296875,0.0308011953125,0.02740904296875,0.06441133984375,0,70.212684,79.999711,0.900075,53.000904,20.652183,0,0,1.446417,0,0,279941,110594,4,335106,650085,276508,0,0,65.99193,28.069093,425.775391,110374,82944,633423,248839,0,0,7962736,884752,3538976,1769504,0,1,3,1,1,0,2649939,0,6193232,15925328,1769456,7962736,7077904,154929,15.727272,0,1.903778,1.316803
"278",35840,0,0.000190912,1,2240,16,16,21,0,2,2,0,0,2146218,4014160,1146912,17920,949785,1564089,154582,0,0,125445,35842,2089097,129875598,2240,97.375104,0.455416,0.971668,45.869177,0.0217182314453125,0.03274368359375,0.030513900390625,0.02714794140625,0.063797798828125,0,70.21264,79.999554,0.899667,53.001395,20.642338,0,0,1.446411,0,0,181445,71682,4,216144,421301,179233,0,0,65.354696,27.80368,0.635395,71538,53760,415496,161287,0,0,5161072,573456,2293792,1146912,0,1,3,1,1,0,1725602,0,4014160,10322000,1146864,5161072,4587536,100221,15.546873,0,1.878694,1.340231
"88",16384,0,8.9089e-05,1,1024,16,16,21,0,2,2,0,0,1017138,1835088,524320,8192,434201,715529,71840,0,0,57349,16386,963151,59088230,1024,94.255942,0.450932,0.958576,44.568306,0.02110214453125,0.030944552734375,0.0297577587890625,0.0263780029296875,0.061988595703125,0,70.21249,79.999024,0.896211,53.003052,20.531927,0,0,1.44639,0,0,82949,32770,4,96109,192813,81958,0,0,63.570617,27.021625,1.350454,32667,24576,189660,73735,0,0,2359408,262160,1048608,524320,0,1,3,1,1,0,788837,0,1835088,4718672,524272,2359408,2097168,44765,14.75906,0,1.81223,1.394692
"428",51200,0,0.00027088,1,3200,16,16,21,0,2,2,4,1,3033726,5734480,1638432,25600,1356825,2236373,219944,0,0,179205,51202,2978404,185150496,3200,98.016729,0.457279,0.974996,46.226436,0.02188742578125,0.03313422265625,0.0307355234375,0.0273593896484375,0.064294662109375,0,70.212678,79.999688,0.900019,53.000977,20.651322,0,0,1.446416,0,0,259205,102402,5,310042,601791,256033,0,0,65.856994,28.01897,573.753906,102193,76800,588174,230407,0,0,7372912,819216,3276832,1638432,0,1,3,1,1,0,2450512,0,5734480,14745680,1638384,7372912,6553616,143733,15.72942,0,1.898684,1.324363
"358",44032,0,0.000233376,1,2752,16,16,21,0,2,2,1,1,2617794,4931664,1409056,22016,1166873,1922756,189406,0,0,154117,44034,2559557,159348854,2752,97.775341,0.456211,0.973302,46.1352,0.021844212890625,0.0330158505859375,0.0306068505859375,0.0273053896484375,0.0641677783203125,0,70.212663,79.999637,0.899206,53.001136,20.630152,0,0,1.446414,0,0,222917,88066,3,266210,517631,220192,0,0,65.738284,27.964021,0.390139,87902,66048,508914,198151,0,0,6340720,704528,2818080,1409056,0,1,3,1,1,0,2113825,0,4931664,12681296,1409008,6340720,5636112,122880,15.605558,0,1.892314,1.325326
"258",33792,0,0.000179968,1,2112,16,16,21,0,2,2,1,1,2025165,3784784,1081376,16896,895513,1475495,145820,0,0,118277,33794,1971185,122667944,2112,97.143146,0.455806,0.972352,45.795671,0.0216834208984375,0.0326621240234375,0.030511138671875,0.027104435546875,0.0636955693359375,0,70.212632,79.999527,0.89837,53.00148,20.603766,0,0,1.44641,0,0,171077,67586,2,203612,397260,168995,0,0,65.255308,27.759706,0.336411,67457,50688,386330,152071,0,0,4866160,540688,2162720,1081376,0,1,3,1,1,0,1621359,0,3784784,9732176,1081328,4866160,4325392,94444,15.5137,0,1.877224,1.336353
"458",54272,0,0.000286657,1,3392,16,16,21,0,2,2,1,1,3266610,6078544,1736736,27136,1438233,2371649,233275,0,0,189957,54274,3210671,200122458,3392,98.287552,0.448844,0.975602,46.280843,0.0219131923828125,0.033142830078125,0.0308040576171875,0.0273915908203125,0.064370330078125,0,70.212683,79.999705,0.883989,53.000921,20.28333,0,0,1.446417,0,0,274757,108546,4,328343,637896,271386,0,0,65.93434,28.051056,0.423371,108339,81408,628537,244231,0,0,7815280,868368,3473440,1736736,0,1,3,1,1,0,2608277,0,6078544,15630416,1736688,7815280,6946832,151613,15.671055,0,1.86912,1.285999
"298",37888,0,0.000201248,1,2368,16,16,21,0,2,2,1,0,2263431,4243536,1212448,18944,1004057,1657333,163289,0,0,132613,37890,2207110,137569950,2368,97.511698,0.45451,0.973034,45.974608,0.021768158203125,0.0328056357421875,0.0306062119140625,0.027210341796875,0.063944431640625,0,70.212646,79.999578,0.898873,53.00132,20.622239,0,0,1.446412,0,0,191813,75778,1,228402,445377,189479,0,0,65.505278,27.868243,0.150608,75604,56832,438534,170503,0,0,5455984,606224,2424864,1212448,0,1,3,1,1,0,1818251,0,4243536,10911824,1212400,5455984,4849680,105552,15.524405,0,1.883197,1.337552
"268",34816,0,0.00018544,1,2176,16,16,21,0,2,2,0,0,2087583,3899472,1114144,17408,922649,1523464,150122,0,0,121861,34818,2028638,126092938,2176,97.277857,0.454443,0.970407,45.828446,0.0216989423828125,0.03271730859375,0.030538501953125,0.027123833984375,0.0637411494140625,0,70.212636,79.99954,0.898417,53.001436,20.611006,0,0,1.44641,0,0,176261,69634,0,209986,409324,174109,0,0,65.306197,27.778475,0,69494,52224,402031,156679,0,0,5013616,557072,2228256,1114144,0,1,3,0,1,0,1674237,0,3899472,10027088,1114096,5013616,4456464,97399,15.539666,0,1.876279,1.338572
"368",45056,0,0.000239232,1,2816,16,16,21,0,2,2,1,0,2671104,5046352,1441824,22528,1194009,1968500,193792,0,0,157701,45058,2613126,163060236,2816,97.829437,0.457146,0.973454,46.153502,0.021852880859375,0.033033828125,0.0307125927734375,0.02731622265625,0.0641932314453125,0,70.212665,79.999645,0.901634,53.00111,20.686833,0,0,1.446414,0,0,228101,90114,5,272441,529966,225309,0,0,65.801289,27.974667,0.635706,89924,67584,520721,202759,0,0,6488176,720912,2883616,1441824,0,1,3,1,1,0,2164379,0,5046352,12976208,1441776,6488176,5767184,126157,15.663822,0,1.897675,1.333128
"98",17408,0,9.4465e-05,1,1088,16,16,21,0,2,2,0,0,1079268,1949776,557088,8704,461337,762679,76243,0,0,60933,17410,1026449,62738034,1088,94.794527,0.451946,0.960327,44.606429,0.0211202109375,0.031367923828125,0.0298802646484375,0.0264005673828125,0.06204160546875,0,70.212506,79.999081,0.895809,53.002872,20.535717,0,0,1.446392,0,0,88133,34818,0,103424,204822,87079,0,0,63.612285,27.04443,0,34738,26112,203827,78343,0,0,2506864,278544,1114144,557088,0,1,3,0,1,0,840393,0,1949776,5013584,557040,2506864,2228240,48327,15.009085,0,1.814644,1.388178
"288",36864,0,0.000196706,1,2304,16,16,21,0,2,2,0,0,2208843,4128848,1179680,18432,976921,1610137,158790,0,0,129029,36866,2143641,133659380,2304,97.384739,0.454533,0.971085,45.90748,0.02173637109375,0.0327385478515625,0.03058790625,0.027170611328125,0.0638510693359375,0,70.212643,79.999566,0.896164,53.001356,20.55863,0,0,1.446411,0,0,186629,73730,1,222099,433482,184356,0,0,65.431042,27.827234,0.154565,73567,55296,424307,165895,0,0,5308528,589840,2359328,1179680,0,1,3,1,1,0,1769842,0,4128848,10616912,1179632,5308528,4718608,102812,15.518744,0,1.877584,1.329765
"148",22528,0,0.000121423,1,1408,16,16,21,0,2,2,0,4,1374531,2523216,720928,11264,597017,980460,98038,0,0,78853,22530,1321943,81562884,1408,96.013113,0.453748,0.964051,45.209785,0.0214059462890625,0.0320386083984375,0.0301204921875,0.0267576708984375,0.062880740234375,0,70.212565,79.99929,0.891498,53.002219,20.430277,0,0,1.4464,0,0,114053,45058,4,134878,264904,112682,0,0,64.434877,27.408611,0.996305,44973,33792,256938,101383,0,0,3244144,360464,1441824,720928,0,1,3,1,1,0,1083311,0,2523216,6488144,720880,3244144,2883600,62655,15.240114,0,1.843893,1.354341
"58",13312,0,7.2768e-05,1,832,16,16,21,0,2,2,4,0,841776,1491024,426016,6656,352793,582905,58663,0,0,46597,13314,783950,48297774,832,92.934581,0.446513,0.955127,44.083179,0.020872384765625,0.0306085458984375,0.0295777041015625,0.026090873046875,0.061313904296875,0,70.212426,79.998798,0.895092,53.003756,20.502594,0,0,1.446381,0,0,67397,26626,12,78092,156700,66598,0,0,62.893404,26.729897,4.931934,26555,19968,155744,59911,0,0,1917040,213008,852000,426016,0,1,3,1,1,0,644462,0,1491024,3833936,425968,1917040,1703952,36308,14.572647,0,1.7792,1.439459
"498",58368,0,0.000308064,1,3648,16,16,21,0,2,2,0,1,3448659,6537296,1867808,29184,1546777,2547852,250421,0,0,204293,58370,3388364,211354158,3648,98.231631,0.457007,0.975721,46.34439,0.021943287109375,0.0332358896484375,0.030861353515625,0.0274292021484375,0.0644587099609375,0,70.212688,79.999726,0.899915,53.000857,20.650068,0,0,1.446418,0,0,295493,116738,1,353629,685967,291870,0,0,66.018038,28.089813,100.915039,116527,87552,670466,262663,0,0,8405104,933904,3735584,1867808,0,1,3,1,1,0,2798228,0,6537296,16810064,1867760,8405104,7471120,164187,15.801494,0,1.90407,1.313924
"538",62464,0,0.000330112,1,3904,16,16,21,0,2,2,0,0,3682434,6996048,1998880,31232,1655321,2726997,268006,0,0,218629,62466,3620610,226313172,3904,98.485187,0.456937,0.976122,46.384751,0.02196240234375,0.0332813984375,0.03085662109375,0.0274530908203125,0.064514841796875,0,70.212693,79.999744,0.899015,53.0008,20.630198,0,0,1.446418,0,0,316229,124930,2,378633,734261,312355,0,0,66.08966,28.114575,0.184337,124685,93696,713267,281095,0,0,8994928,999440,3997728,1998880,0,1,3,1,1,0,2992742,0,6996048,17989712,1998832,8994928,7995408,175661,15.810966,0,1.908327,1.313171
"28",10240,0,5.6192e-05,1,640,16,16,21,0,2,2,1,0,666774,1146960,327712,5120,271385,450373,45665,0,0,35845,10242,601713,36469198,640,91.448227,0.44515,0.947015,43.336802,0.02051889453125,0.01910685546875,0.0296362880859375,0.025649119140625,0.0602758798828125,0,70.212324,79.998438,0.888397,53.004883,20.337661,0,0,1.446366,0,0,51845,20482,1,38145,120589,51237,0,0,61.852783,26.280598,0.525232,20428,15360,119497,46087,0,0,1474672,163856,655392,327712,0,1,2,1,1,0,495663,0,1146960,2949200,327664,1474672,1310736,22652,11.618715,0,1.727853,1.482043
"18",9216,0,5.0976e-05,1,576,16,16,21,0,2,2,0,5,610176,1032272,294944,4608,244249,406485,41250,0,0,32261,9218,541854,32826348,576,90.347047,0.448747,0.942348,43.13503,0.0204233134765625,0.0151751171875,0.02977245703125,0.0255296953125,0.0599952822265625,0,70.212275,79.998264,0.887363,53.005425,20.317409,0,0,1.446359,0,0,46661,18434,14,27394,108522,46095,0,0,61.559398,26.147513,8.132134,18378,13824,106171,41479,0,0,1327216,147472,589856,294944,0,1,2,1,1,0,448020,0,1032272,2654288,294896,1327216,1179664,18037,10.231537,0,1.699325,1.507938
"128",20480,0,0.000110752,1,1280,16,16,21,0,2,2,1,0,1255596,2293840,655392,10240,542745,895656,89025,0,0,71685,20482,1200250,74317272,1280,95.334487,0.450388,0.96372,45.040414,0.021325732421875,0.031773841796875,0.03001882421875,0.02665742578125,0.062645185546875,0,70.212545,79.999219,0.896986,53.002441,20.565327,0,0,1.446397,0,0,103685,40962,1,122061,240885,102440,0,0,64.209978,27.306267,0.272956,40873,30720,236984,92167,0,0,2949232,327696,1310752,655392,0,1,3,1,1,0,988101,0,2293840,5898320,655344,2949232,2621456,56488,15.057365,0,1.835055,1.384191
"378",46080,0,0.000244416,1,2880,16,16,21,0,2,2,0,0,2738496,5161040,1474592,23040,1221145,2012147,198128,0,0,161285,46082,2678479,166811362,2880,97.773157,0.456396,0.974138,46.150505,0.0218514638671875,0.0330669306640625,0.0306631083984375,0.0273144482421875,0.0641890615234375,0,70.212668,79.999653,0.899304,53.001085,20.632945,0,0,1.446415,0,0,233285,92162,0,278930,541638,230441,0,0,65.751814,27.974244,0,91990,69120,532819,207367,0,0,6635632,737296,2949152,1474592,0,1,3,0,1,0,2209800,0,5161040,13271120,1474544,6635632,5898256,129007,15.660726,0,1.893042,1.318975
"78",15360,0,8.3777e-05,1,960,16,16,21,0,2,2,0,5,963156,1720400,491552,7680,407065,674564,67317,0,0,53765,15362,903694,55255728,960,93.630731,0.451599,0.957827,44.471179,0.021056138671875,0.031202453125,0.0297826962890625,0.0263205166015625,0.061853521484375,0,70.212471,79.998958,0.895651,53.003255,20.525637,0,0,1.446387,0,0,77765,30722,9,91052,180722,76829,0,0,63.417663,26.96028,3.234012,30644,23040,176886,69127,0,0,2211952,245776,983072,491552,0,1,3,1,1,0,740409,0,1720400,4423760,491504,2211952,1966096,42410,14.882212,0,1.794193,1.415927
"248",32768,0,0.000174816,1,2048,16,16,21,0,2,2,0,0,1969362,3670096,1048608,16384,868377,1427579,141486,0,0,114693,32770,1910106,118512388,2048,97.12318,0.454962,0.970175,45.798357,0.0216846884765625,0.032610908203125,0.0304994482421875,0.027106025390625,0.06369930859375,0,70.212628,79.999512,0.896282,53.001526,20.558625,0,0,1.446409,0,0,165893,65538,8,197121,385222,163875,0,0,65.259093,27.761483,1.387777,65386,49152,376743,147463,0,0,4718704,524304,2097184,1048608,0,1,3,1,1,0,1572905,0,3670096,9437264,1048560,4718704,4194320,91503,15.501199,0,1.87192,1.350608
"408",49152,0,0.000260256,1,3072,16,16,21,0,2,2,0,1,2916006,5505104,1572896,24576,1302553,2146177,211208,0,0,172037,49154,2856516,178465554,3072,98.057171,0.455916,0.974607,46.175586,0.021863345703125,0.0330533369140625,0.0307195732421875,0.02732929296875,0.064223939453125,0,70.212674,79.999674,0.898548,53.001017,20.616351,0,0,1.446416,0,0,248837,98306,1,297241,577791,245791,0,0,65.792643,27.988043,0.116602,98115,73728,565794,221191,0,0,7078000,786448,3145760,1572896,0,1,3,1,1,0,2357977,0,5505104,14155856,1572848,7078000,6291472,137501,15.657139,0,1.896322,1.320794
