"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"32",256,0,2.1e-05,1,1,16,1,32,1,9,93496,256,240,1,2395,1762,510,256,16,15,19453,20736,1,21.181992,0.12313,0.015625,0.044788,0.041989,0,11.465769,0.041989,0.044788,11.555118,100,100,0.123374,2395,2.674395,1.494118,1.984375,4,2,762,508,64,30,0,200,36,4.266072,2.844048,0.279926,0.050387,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010863,0,0.106976
"35",256,0,2.1e-05,1,1,16,1,32,1,9,96628,256,240,1,2395,1762,510,256,16,15,20675,20674,1,21.182915,0.11472,0.015624,0.044435,0.041658,0,0,0.041658,0.044435,11.555118,100,100,0.115047,2395,2.493888,1.494118,1.984375,4,2,762,508,64,30,0,72,36,4.23248,2.821653,0.09998,0.04999,321,321,860,829,2600,0,0,0,0,0,120,1,0,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010511,0,0.099756
"38",256,0,2.1e-05,1,1,16,1,32,1,9,91792,256,240,1,2395,1762,510,256,16,15,19451,20674,1,21.316766,0.12313,0.015626,0.044913,0.042106,0,4.31161,0.042106,0.044913,11.555118,100,100,0.115362,2395,2.500721,1.494118,1.984375,4,2,762,508,64,30,0,234,36,4.277926,2.851951,0.328423,0.050527,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.011064,0,0.100029
"41",256,0,2.1e-05,1,1,16,1,32,1,9,91828,256,240,1,2395,1762,510,256,16,15,19450,19450,1,20.974266,0.116054,0.015624,0.044773,0.041975,0,0,0.041975,0.044773,11.555118,100,100,0.123393,2395,2.674807,1.494118,1.984375,4,2,762,508,64,30,0,64,36,4.26467,2.843114,0.089547,0.05037,321,321,860,829,2600,0,0,0,0,0,120,1,0,1,2081,1480,0,7019,2018,5192,2844,0,0,0.01106,0,0.106992
"44",256,0,2.1e-05,1,1,16,1,32,1,9,93620,256,240,1,2395,1762,510,256,16,15,19453,19452,1,21.014822,0.114342,0.015624,0.044896,0.04209,0,0,0.04209,0.044896,11.555118,100,100,0.123311,2395,2.673021,1.494118,1.984375,4,2,762,508,64,30,0,238,36,4.276315,2.850877,0.333912,0.050508,321,321,860,829,2600,0,0,0,0,0,120,1,0,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010848,0,0.106921
"47",256,0,2.1e-05,1,1,16,1,32,1,9,91800,256,240,1,2395,1762,510,256,16,15,19450,19452,1,21.189376,0.123136,0.015626,0.04501,0.042197,23.045178,0,0.042197,0.04501,11.555118,100,100,0.115257,2395,2.498439,1.494118,1.984375,4,2,762,508,64,30,16,208,36,4.287213,2.858142,0.292566,0.050636,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.011063,0,0.099938
"50",512,0,2.2e-05,1,1,16,1,32,1,9,99380,256,240,1,2395,1762,510,256,16,15,21083,19778,1,21.242911,0.121272,0.015625,0.044291,0.041523,34.015506,0.016609,0.041523,0.044291,11.555118,100,100,0.12147,2395,2.633111,1.494118,1.984375,4,2,762,508,64,30,24,200,36,4.21872,2.81248,0.276819,0.049827,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.01022,0,0.105324
"53",512,0,2.1e-05,1,1,16,1,32,1,9,99736,256,240,1,2395,1762,510,256,16,15,21304,21190,1,21.225484,0.112945,0.015624,0.044223,0.041459,33.963453,0.022112,0.041459,0.044223,11.555118,100,100,0.121316,2395,2.629783,1.494118,1.984375,4,2,762,508,64,30,24,208,36,4.212264,2.808176,0.287451,0.049751,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010183,0,0.105191
"56",512,0,2.1e-05,1,1,16,1,32,1,9,98932,256,240,1,2395,1762,510,256,16,15,21232,19756,1,21.237541,0.121125,0.015626,0.0445,0.041719,17.087907,0.0445,0.041719,0.0445,11.555118,100,100,0.121427,2395,2.632178,1.494118,1.984375,4,2,762,508,64,30,12,72,36,4.238602,2.825735,0.100124,0.050062,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010266,0,0.105287
"59",512,0,2.1e-05,1,1,16,1,32,1,9,93016,256,240,1,2395,1762,510,256,16,15,19764,19770,1,21.122366,0.12118,0.015626,0.044103,0.041346,22.580523,0.016538,0.041346,0.044103,11.555118,100,100,0.121378,2395,2.631113,1.494118,1.984375,4,2,762,508,64,30,16,208,36,4.200771,2.800514,0.286667,0.049615,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010919,0,0.105245
"62",512,0,2.1e-05,1,1,16,1,32,1,9,99924,256,240,1,2395,1762,510,256,16,15,21164,19766,1,20.912189,0.121223,0.015624,0.043702,0.040971,33.563462,0.060091,0.040971,0.043702,11.555118,100,100,0.1134,2395,2.458184,1.494118,1.984375,4,2,762,508,64,30,24,72,36,4.162656,2.775104,0.09833,0.049165,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010164,0,0.098327
"65",512,0,2.1e-05,1,1,16,1,32,1,9,98068,256,240,1,2395,1762,510,256,16,15,21016,21306,1,21.100423,0.113961,0.015625,0.043952,0.041205,33.755271,0.043952,0.041205,0.043952,11.555118,100,100,0.113309,2395,2.456211,1.494118,1.984375,4,2,762,508,64,30,24,208,36,4.186445,2.790963,0.285689,0.049446,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010356,0,0.098248
"68",512,0,2.1e-05,1,1,16,1,32,1,9,93588,256,240,1,2395,1762,510,256,16,15,19817,19816,1,21.031678,0.121217,0.015624,0.044131,0.041373,22.595152,0.049648,0.041373,0.044131,11.555118,100,100,0.114466,2395,2.48128,1.494118,1.984375,4,2,762,508,64,30,16,72,36,4.203493,2.802329,0.099295,0.049648,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010852,0,0.099251
"71",512,0,2.1e-05,1,1,16,1,32,1,9,108340,256,240,1,2395,1762,510,256,16,15,23351,23350,1,20.820508,0.121254,0.015624,0.044467,0.041687,119.526114,0.111166,0.041687,0.044467,11.555118,100,100,0.11389,2395,2.468799,1.494118,1.984375,4,2,762,508,64,30,84,208,36,4.23544,2.823627,0.289033,0.050025,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.009374,0,0.098752
"74",512,0,2.1e-05,1,1,16,1,32,1,9,98420,256,240,1,2395,1762,510,256,16,15,21099,19770,1,20.840536,0.112494,0.015624,0.044268,0.041502,28.33178,0.011067,0.041502,0.044268,11.555118,100,100,0.113144,2395,2.452621,1.494118,1.984375,4,2,762,508,64,30,20,208,36,4.216566,2.811044,0.287745,0.049802,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010319,0,0.098105
"77",512,0,2.1e-05,1,1,16,1,32,1,9,93076,256,240,1,2395,1762,510,256,16,15,19769,21318,1,21.236987,0.121149,0.015625,0.044074,0.041319,39.490349,0.121204,0.041319,0.044074,11.555118,100,100,0.113218,2395,2.454241,1.494118,1.984375,4,2,762,508,64,30,28,64,36,4.198053,2.798702,0.088148,0.049583,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010912,0,0.09817
"80",512,0,2.1e-05,1,1,16,1,32,1,9,99220,256,240,1,2395,1762,510,256,16,15,21131,21132,1,21.23217,0.121155,0.015626,0.044111,0.041354,22.584702,0.033083,0.041354,0.044111,11.555118,100,100,0.121359,2395,2.630714,1.494118,1.984375,4,2,762,508,64,30,16,200,36,4.201549,2.801032,0.275692,0.049625,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010236,0,0.105229
"83",512,0,2.1e-05,1,1,16,1,32,1,9,93520,256,240,1,2395,1762,510,256,16,15,19756,21204,1,21.123435,0.121106,0.015626,0.044295,0.041527,56.697776,0.033221,0.041527,0.044295,11.555118,100,100,0.113016,2395,2.449849,1.494118,1.984375,4,2,762,508,64,30,40,64,36,4.219112,2.812741,0.08859,0.049832,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.01086,0,0.097994
"86",512,0,2.1e-05,1,1,16,1,32,1,9,98324,256,240,1,2395,1762,510,256,16,15,21064,19754,1,21.230816,0.112972,0.015624,0.043983,0.041234,33.778623,0.032987,0.041234,0.043983,11.555118,100,100,0.121494,2395,2.633644,1.494118,1.984375,4,2,762,508,64,30,24,200,36,4.189341,2.792894,0.274891,0.04948,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010329,0,0.105346
"89",512,0,2.1e-05,1,1,16,1,32,1,9,93904,256,240,1,2395,1762,510,256,16,15,19754,20992,1,21.431337,0.121235,0.015625,0.044201,0.041438,33.946137,0.049726,0.041438,0.044201,11.555118,100,100,0.114085,2395,2.473024,1.494118,1.984375,4,2,762,508,64,30,24,72,36,4.210117,2.806744,0.099452,0.049726,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010816,0,0.098921
"92",512,0,2.1e-05,1,1,16,1,32,1,9,99124,256,240,1,2395,1762,510,256,16,15,21228,21010,1,21.444404,0.112823,0.015624,0.044174,0.041413,33.925696,0.077305,0.041413,0.044174,11.555118,100,100,0.113432,2395,2.458881,1.494118,1.984375,4,2,762,508,64,30,24,72,36,4.207582,2.805054,0.099392,0.049696,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010246,0,0.098355
"95",512,0,2.1e-05,1,1,16,1,32,1,9,99572,256,240,1,2395,1762,510,256,16,15,21126,19772,1,20.867812,0.113367,0.015626,0.044166,0.041406,28.266176,0.038645,0.041406,0.044166,11.555118,100,100,0.12147,2395,2.633111,1.494118,1.984375,4,2,762,508,64,30,20,64,36,4.206802,2.804535,0.088332,0.049687,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.0102,0,0.105324
"98",512,0,2.1e-05,1,1,16,1,32,1,9,94580,256,240,1,2395,1762,510,256,16,15,19764,21242,1,21.411557,0.12118,0.015626,0.043964,0.041217,28.137173,0.043964,0.041217,0.043964,11.555118,100,100,0.115086,2395,2.494725,1.494118,1.984375,4,2,762,508,64,30,20,94,36,4.187603,2.791735,0.129145,0.04946,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010738,0,0.099789
"101",512,0,2.1e-05,1,1,16,1,32,1,9,100564,256,240,1,2395,1762,510,256,16,15,21270,21270,1,21.264966,0.112748,0.015625,0.044338,0.041567,28.376566,0.049881,0.041567,0.044338,11.555118,100,100,0.121482,2395,2.633377,1.494118,1.984375,4,2,762,508,64,30,20,72,36,4.223231,2.815487,0.099761,0.049881,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010099,0,0.105335
"104",512,0,2.1e-05,1,1,16,1,32,1,9,99572,256,240,1,2395,1762,510,256,16,15,21301,19774,1,21.231037,0.112436,0.015625,0.044123,0.041365,45.181942,0.022061,0.041365,0.044123,11.555118,100,100,0.121298,2395,2.629384,1.494118,1.984375,4,2,762,508,64,30,32,64,36,4.202715,2.80181,0.088246,0.049638,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.0102,0,0.105175
"107",512,0,2.1e-05,1,1,16,1,32,1,9,99444,256,240,1,2395,1762,510,256,16,15,21368,21368,1,21.430318,0.113885,0.015625,0.044137,0.041379,39.547007,0.049654,0.041379,0.044137,11.555118,100,100,0.111758,2395,2.422584,1.494118,1.984375,4,2,762,508,64,30,28,72,36,4.204076,2.802718,0.099309,0.049654,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010213,0,0.096903
"110",512,0,2.1e-05,1,1,16,1,32,1,9,94324,256,240,1,2395,1762,510,256,16,15,19763,19750,1,21.114793,0.121082,0.015624,0.044378,0.041604,34.081985,0.033283,0.041604,0.044378,11.555118,100,100,0.113701,2395,2.464705,1.494118,1.984375,4,2,762,508,64,30,24,72,36,4.226965,2.817977,0.09985,0.049925,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010767,0,0.098588
"113",512,0,2.1e-05,1,1,16,1,32,1,9,94864,256,240,1,2395,1762,510,256,16,15,19763,21198,1,20.899924,0.114687,0.015626,0.044019,0.041268,28.172238,0.038517,0.041268,0.044019,11.555118,100,100,0.121378,2395,2.631113,1.494118,1.984375,4,2,762,508,64,30,20,200,36,4.192822,2.795214,0.27512,0.049522,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010706,0,0.105245
"116",512,0,2.1e-05,1,1,16,1,32,1,9,93076,256,240,1,2395,1762,510,256,16,15,19770,19770,1,21.42828,0.1211,0.015625,0.044343,0.041571,22.703363,0.049885,0.041571,0.044343,11.555118,100,100,0.121402,2395,2.631646,1.494118,1.984375,4,2,762,508,64,30,16,72,36,4.223624,2.815749,0.099771,0.049885,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010912,0,0.105266
"119",512,0,2.1e-05,1,1,16,1,32,1,9,94100,256,240,1,2395,1762,510,256,16,15,19766,19766,1,21.23426,0.113502,0.015625,0.044518,0.041736,22.793447,0.033389,0.041736,0.044518,11.555118,100,100,0.121433,2395,2.632311,1.494118,1.984375,4,2,762,508,64,30,16,64,36,4.240383,2.826922,0.089037,0.050083,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010793,0,0.105292
"122",512,0,2.1e-05,1,1,16,1,32,1,9,93044,256,240,1,2395,1762,510,256,16,15,24099,21420,1,21.215954,0.121051,0.015625,0.044207,0.041444,16.975429,0.033155,0.041444,0.044207,11.555118,100,100,0.114455,2395,2.481043,1.494118,1.984375,4,2,762,508,64,30,12,217,36,4.210702,2.807135,0.299778,0.049733,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010916,0,0.099242
"125",512,0,2.1e-05,1,1,16,1,32,1,9,97940,256,240,1,2395,1762,510,256,16,15,20985,20986,1,21.226679,0.121088,0.015626,0.043944,0.041198,28.124207,0.043944,0.041198,0.043944,11.555118,100,100,0.121513,2395,2.634044,1.494118,1.984375,4,2,762,508,64,30,20,72,36,4.185673,2.790449,0.098874,0.049437,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.01037,0,0.105362
"128",512,0,2.1e-05,1,1,16,1,32,1,9,94388,256,240,1,2395,1762,510,256,16,15,19772,19782,1,21.496356,0.11269,0.015626,0.044113,0.041356,16.939309,0.060655,0.041356,0.044113,11.555118,100,100,0.111763,2395,2.422697,1.494118,1.984375,4,2,762,508,64,30,12,64,36,4.201743,2.801162,0.088226,0.049627,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.01076,0,0.096908
"131",512,0,2.1e-05,1,1,16,1,32,1,9,93116,256,240,1,2395,1762,510,256,16,15,19771,21216,1,21.075041,0.121137,0.015625,0.04427,0.041504,39.666334,0.033203,0.041504,0.04427,11.555118,100,100,0.113583,2395,2.462139,1.494118,1.984375,4,2,762,508,64,30,28,64,36,4.216762,2.811174,0.088541,0.049804,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010907,0,0.098486
"134",512,0,2.1e-05,1,1,16,1,32,1,9,93012,256,240,1,2395,1762,510,256,16,15,19752,21010,1,21.410059,0.121254,0.015624,0.044225,0.041461,39.625866,0.049753,0.041461,0.044225,11.555118,100,100,0.113486,2395,2.460044,1.494118,1.984375,4,2,762,508,64,30,28,80,36,4.21246,2.808306,0.110563,0.049753,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010919,0,0.098402
"137",512,0,2.1e-05,1,1,16,1,32,1,9,99188,256,240,1,2395,1762,510,256,16,15,21096,19776,1,21.039208,0.113858,0.015626,0.044345,0.041573,17.028315,0.044345,0.041573,0.044345,11.555118,100,100,0.112824,2395,2.445703,1.494118,1.984375,4,2,762,508,64,30,12,208,36,4.22382,2.81588,0.28824,0.049888,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010239,0,0.097828
"140",512,0,2.1e-05,1,1,16,1,32,1,9,99284,256,240,1,2395,1762,510,256,16,15,21315,19770,1,21.026673,0.121247,0.015626,0.044454,0.041676,17.070383,0.027784,0.041676,0.044454,11.555118,100,100,0.112597,2395,2.440769,1.494118,1.984375,4,2,762,508,64,30,12,217,36,4.234255,2.822837,0.301455,0.050011,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010229,0,0.097631
"143",512,0,2.1e-05,1,1,16,1,32,1,9,97680,256,240,1,2395,1762,510,256,16,15,20916,21086,1,21.233568,0.113809,0.015626,0.043912,0.041167,28.103488,0.032934,0.041167,0.043912,11.555118,100,100,0.113266,2395,2.455283,1.494118,1.984375,4,2,762,508,64,30,20,64,36,4.182589,2.788393,0.087823,0.049401,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010397,0,0.098211
"146",768,0,2.4e-05,1,1,16,1,32,1,9,94324,256,240,1,2395,1762,510,256,16,15,19952,19952,1,21.623624,0.101363,0.015625,0.043974,0.041226,0.06871,0.12093,0.041226,0.043974,11.555118,100,100,0.120355,2395,2.608946,1.494118,1.984375,4,2,762,508,64,30,50,208,36,4.188568,2.792379,0.285834,0.049471,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010767,0,0.104358
"149",768,0,2.4e-05,1,1,16,1,32,1,9,94484,256,240,1,2395,1762,510,256,16,15,19976,19940,1,20.845852,0.119894,0.015626,0.044113,0.041356,0.078576,0.126824,0.041356,0.044113,11.555118,100,100,0.120385,2395,2.609601,1.494118,1.984375,4,2,762,508,64,30,57,64,36,4.201743,2.801162,0.088226,0.049627,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010749,0,0.104384
"152",768,0,2.4e-05,1,1,16,1,32,1,9,95312,256,240,1,2395,1762,510,256,16,15,19933,19980,1,21.642012,0.1199,0.015625,0.044005,0.041255,0.079759,0.148517,0.041255,0.044005,11.555118,100,100,0.120403,2395,2.609993,1.494118,1.984375,4,2,762,508,64,30,58,208,36,4.191467,2.794312,0.286032,0.049506,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.010656,0,0.1044
"155",768,0,2.4e-05,1,1,16,1,32,1,9,107380,256,240,1,2395,1762,510,256,16,15,23199,19986,1,20.731505,0.10126,0.015625,0.043979,0.04123,0.068716,0.14293,0.04123,0.043979,11.555118,100,100,0.120253,2395,2.606724,1.494118,1.984375,4,2,762,508,64,30,50,208,36,4.188955,2.792636,0.28586,0.049476,321,321,860,829,2600,0,0,0,0,0,120,1,1,1,2081,1480,0,7019,2018,5192,2844,0,0,0.009458,0,0.104269
