"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"207919",512,3104,0.000228895,43,43,16,16,38,3072,6,3728890,924800,262144,14792,3642616,3148638,248928,179568,70004,29584,11008,3667263,171842860,1849,98.262013,0.994158,0.734289,13.701563,3.883848,7.18858,5.068393,6.371938,20.471747,78.08477,66.929134,60.952381,0.994337,246.255814,23.161456,0.999042,0.992629,9.745809,4.883721,179396,69488,288320,53760,60650,173207,53766,85.052098,32.944437,20.529469,6.372649,376852,376852,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,3397924,12883008,4321520,48672320,8520192,7405840,17776080,0,0,1.746264,20.695167,1.373303
"151599",512,1568,0.0002528,43,43,16,16,38,3072,6,3748608,924800,262144,14792,3642616,3149037,248928,179568,70004,29584,11008,3669196,172543620,1849,98.104421,0.988869,0.73453,15.935154,4.516982,8.275528,5.927712,7.410674,23.808995,78.08477,66.929134,60.952381,0.989924,246.255814,23.058862,0.999042,0.992629,9.745809,4.883721,179396,69488,288320,53760,60034,173207,53766,98.917056,38.314948,23.876127,7.411501,376852,376852,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,3397514,12883008,4321520,48672320,8520192,7405840,17776080,0,0,1.737078,20.586308,1.356311
"169587",512,2176,0.000229376,43,43,16,16,38,3072,6,3717321,924800,262144,14792,3642616,3148644,248928,179568,70004,29584,11008,3654061,172968672,1849,98.211217,0.987424,0.733976,15.917631,4.512015,9.039177,5.866804,7.402525,23.782814,78.08477,66.929134,60.952381,0.993113,246.255814,23.13314,0.999042,0.992629,9.745809,4.883721,179396,69488,288320,53760,65646,172823,53766,98.808284,38.272816,23.796997,7.403351,376852,376852,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,3397976,12883008,4321520,48672320,8520192,7405840,17776080,0,0,1.751698,20.759574,1.367435
"221919",512,3392,0.00025248,43,43,16,16,38,3072,6,3705649,924800,262144,14792,3642616,3148657,248928,179568,70004,29584,11008,3646738,172748254,1849,98.258291,0.991922,0.734642,15.927345,4.514769,9.031466,5.849993,7.407042,23.797327,78.08477,66.929134,60.952381,0.993829,246.255814,23.1496,0.999042,0.992629,9.745809,4.883721,179396,69488,288320,53760,65550,173207,53766,98.868582,38.296172,23.864426,7.407869,376852,376852,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,3397598,12883008,4321520,48672320,8520192,7405840,17776080,0,0,1.757216,20.824962,1.37218
"303606",1024,2208,0.000855167,86,86,16,16,38,3072,6,14627991,3720992,1048576,59168,14574936,12594884,991968,719304,280188,118336,44032,14556439,684438658,7396,99.535002,1.001577,0.735178,16.352758,4.608209,9.216911,4.954163,7.668348,24.457205,78.139487,66.862745,60.093897,1.000173,246.331395,23.302988,0.999283,0.994475,9.820579,4.953488,718788,278640,1162128,218112,262158,695743,218118,101.084154,39.18553,24.460826,7.668559,1507580,1507580,2118180,1635204,66698128,14996140,24742120,9896848,0,7422636,7573504,1,1,1,13586834,51551120,17319484,194754656,34080768,29709892,71109092,0,0,1.781103,21.142787,1.372483
"76711",64,3136,7.424e-06,6,6,16,16,38,3072,6,144952,14112,4096,288,69336,60594,5376,3144,1308,576,192,94735,1934244,36,60.817817,0.731894,0.344877,6.922741,2.009322,0,0.047093,3.265148,9.88963,69.756848,70,61.538462,0.839101,240.75,19.392826,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,3007,838,48.788843,18.837391,11.800841,3.288695,7260,7260,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,65789,241040,67004,931936,165888,114372,343652,0,0,0.848255,8.254457,1.196614
"170282",512,2208,0.000252447,43,43,16,16,38,3072,6,3727984,924800,262144,14792,3642616,3148627,248928,179568,70004,29584,11008,3666105,172210124,1849,98.365485,0.989645,0.734176,13.6632,3.872973,7.747602,5.046638,6.354097,20.414428,78.08477,66.929134,60.952381,0.997243,246.255814,23.229157,0.999042,0.992629,9.745809,4.883721,179396,69488,288320,53760,65550,173207,53766,84.813957,32.852194,20.471988,6.354806,376852,376852,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,3397980,12883008,4321520,48672320,8520192,7405840,17776080,0,0,1.746688,20.700196,1.362115
"258758",512,4000,0.000216127,43,43,16,16,38,3072,6,3746227,924800,262144,14792,3642616,3149052,248928,179568,70004,29584,11008,3682846,173731884,1849,98.082859,0.989111,0.73417,15.862883,4.496496,9.008635,5.905219,7.377064,23.701013,78.08477,66.929134,60.952381,0.991826,246.255814,23.103177,0.999042,0.992629,9.745809,4.883721,179396,69488,288320,53760,65650,173207,53766,98.468433,38.141176,23.76784,7.377887,376852,376852,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,3397577,12883008,4321520,48672320,8520192,7405840,17776080,0,0,1.738182,20.599392,1.358946
"104385",64,3648,7.392e-06,6,6,16,16,38,3072,6,150911,14112,4096,288,69336,60418,5376,3144,1308,576,192,94150,2078042,36,62.419058,0.736794,0.344869,6.164552,1.789258,0,0.153764,2.907544,8.806502,69.756848,70,61.538462,0.760832,240.75,17.58725,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2623,838,43.445412,16.77429,9.166451,2.928512,7260,7260,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,65955,241040,67004,931936,165888,114372,343652,0,0,0.81476,7.928514,1.036734
"304867",1024,2240,0.000855231,86,86,16,16,38,3072,6,14636536,3720992,1048576,59168,14574936,12594805,991968,719304,280188,118336,44032,14568699,684844786,7396,99.555084,1.000428,0.735168,16.356347,4.609221,9.221184,4.950432,7.670031,24.462572,78.139487,66.862745,60.093897,1.000169,246.331395,23.302948,0.999283,0.994475,9.820579,4.953488,718788,278640,1162128,218112,262222,695743,218118,101.106339,39.19413,24.466194,7.670242,1507580,1507580,2118180,1635204,66698128,14996140,24742120,9896848,0,7422636,7573504,1,1,1,13587261,51551120,17319484,194754656,34080768,29709892,71109092,0,0,1.780063,21.130444,1.371032
