"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"17577",6912,0,0.000117,189,1,32,1,56,3,10,563988,145152,93744,189,420147,256347,82026,85428,37611,9072,5859,543736,10187310,189,97.112868,0.782126,0.290608,4.50908,2.912114,3.067685,4.276717,2.912114,4.50908,14.158262,100,100,0.775264,2223,15.599925,3.15708,5.78392,4,2,269703,217539,36288,11718,12344,18508,11724,268.102359,216.247944,4.59954,2.913605,30807,30807,153846,138915,1499904,0,0,0,0,0,48384,9,1,1,338368,822528,0,2748816,405216,2207520,480816,0,0,1.038852,0,0.730963
"22668",7936,0,0.000224,380,1,32,1,56,3,10,1061656,291840,188480,380,844740,515152,164920,171760,75620,18240,11780,1034762,20296690,380,97.620395,0.81628,0.30844,4.827294,3.117628,3.257365,4.510768,3.117628,4.827294,14.158262,100,100,0.818678,2223,16.472346,3.15708,5.78392,4,2,542260,437380,72960,23560,24616,36816,23566,287.022868,231.508985,4.871756,3.118421,61940,61940,309320,279300,3015680,0,0,0,0,0,97280,10,2,1,680065,1653760,0,5526720,814720,4438400,966720,0,0,1.109587,0,0.748822
"2337",2560,0,7.6e-05,101,1,32,1,56,3,10,337460,77568,50096,101,224523,137099,43834,45652,20099,4848,3131,317987,5518446,101,92.88013,0.694443,0.26771,4.024671,2.599267,2.727528,4.009728,2.599267,4.024671,14.158262,100,100,0.706954,2223,14.227214,3.15708,5.78392,4,2,144127,116251,19392,6262,6571,9992,6268,239.300221,193.016506,4.147536,2.601757,16463,16463,82214,74235,801536,0,0,0,0,0,25856,8,1,1,180940,439552,0,1468944,216544,1179680,256944,0,0,0.927814,0,0.680469
"681",1280,0,1.7e-05,13,1,32,1,56,3,10,107924,9984,6448,13,28899,17654,5642,5876,2587,624,403,92364,299066,13,84.868447,0.312882,0.050737,1.610588,1.040171,0.383289,1.151157,1.040171,1.610588,14.158262,100,100,0.341891,2223,6.880826,3.15708,5.78392,4,2,18551,14963,2496,806,297,1576,812,95.762852,77.241095,2.033883,1.047914,2119,2119,10582,9555,103168,0,0,0,0,0,3328,4,1,1,23296,56576,0,189072,27872,151840,33072,0,0,0.373411,0,0.275233
"18012",6912,0,3.2e-05,44,1,32,1,56,3,10,175576,33792,21824,44,97812,59752,19096,19888,8756,2112,1364,156165,1631622,44,90.838293,0.626924,0.164716,3.53183,2.280973,2.529305,3.306074,2.280973,3.53183,14.158262,100,100,0.634151,2223,12.762789,3.15708,5.78392,4,2,62788,50644,8448,2728,3025,5512,2734,209.996714,169.380671,4.60877,2.28599,7172,7172,35816,32340,349184,0,0,0,0,0,11264,7,1,1,78848,191488,0,639936,94336,513920,111936,0,0,0.776872,0,0.577032
"18645",7168,0,0.00017,281,1,32,1,56,3,10,817496,215808,139376,281,624663,381002,121954,127012,55919,13488,8711,780007,14997848,281,96.278067,0.79843,0.304383,4.678683,3.021649,3.16595,4.528138,3.021649,4.678683,14.158262,100,100,0.795694,2223,16.0103,3.15708,5.78392,4,2,400987,323431,53952,17422,18254,27312,17428,278.18669,224.381836,4.736958,3.02269,45803,45803,228734,206535,2230016,0,0,0,0,0,71936,9,2,1,502961,1222912,0,4086864,602464,3282080,714864,0,0,1.065571,0,0.738687
"1716",2048,0,1.7e-05,4,1,32,1,56,3,10,103188,3072,1984,4,8892,5432,1736,1808,796,192,124,87959,94592,4,85.299756,0.101093,0.015625,0.543146,0.350782,0.42009,0.401702,0.350782,0.543146,14.158262,100,100,0.101066,2223,2.034029,3.15708,5.78392,4,2,5708,4604,768,248,297,712,254,32.294572,26.04839,1.007084,0.359269,652,652,3256,2940,31744,0,0,0,0,0,1024,1,1,1,7168,17408,0,58176,8576,46720,10176,0,0,0.120169,0,0.081361
"5913",4096,0,0.00014,205,1,32,1,56,3,10,608536,157440,101680,205,455715,278027,88970,92660,40795,9840,6355,589435,10777830,205,96.397361,0.773139,0.291013,4.568473,2.950472,3.096487,4.210052,2.950472,4.568473,14.158262,100,100,0.781671,2223,15.728632,3.15708,5.78392,4,2,292535,235955,39360,12710,13339,20016,12716,271.633792,219.096352,4.646471,2.951865,33415,33415,166870,150675,1626880,0,0,0,0,0,52480,9,1,1,366988,892160,0,2981520,439520,2394400,521520,0,0,1.04431,0,0.736356
"2076",2304,0,2.4e-05,28,1,32,1,56,3,10,129072,21504,13888,28,62244,38024,12152,12656,5572,1344,868,112073,755258,28,87.939432,0.542971,0.104944,2.973374,1.920304,1.986674,2.711213,1.920304,2.973374,14.158262,100,100,0.544097,2223,10.95039,3.15708,5.78392,4,2,39956,32228,5376,1736,1796,2976,1742,176.791863,142.598062,3.29195,1.926941,4564,4564,22792,20580,222208,0,0,0,0,0,7168,6,1,1,50176,121856,0,407232,60032,327040,71232,0,0,0.672493,0,0.46602
"2061",2304,0,2.8e-05,33,1,32,1,56,3,10,155480,25344,16368,33,73359,44814,14322,14916,6567,1584,1023,131340,1017588,33,83.399336,0.598522,0.127357,3.016992,1.948474,2.026566,2.620822,1.948474,3.016992,14.158262,100,100,0.591859,2223,11.91163,3.15708,5.78392,4,2,47091,37983,6336,2046,2128,3504,2052,179.385334,144.689923,3.336976,1.954188,5379,5379,26862,24255,261888,0,0,0,0,0,8448,6,1,1,59136,143616,0,479952,70752,385440,83952,0,0,0.657962,0,0.508911
