"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","device","kernel","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","system_memory_write_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","system_memory_write_throughput","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","system_memory_utilization","control.flow_function_unit_utilization","texture_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"36077",3072,0,0.007981728,768,768,4,4,14,0,1,4,0,4,67688864,11454345,3818115,589824,13683030,10562418,3709877,0,0,718830,239610,67758763,1016781192,589824,99.957509,0.202232,0.234467,2.701725,0.001757736328125,0.008286185546875,0.00527439453125,0.005275009765625,0.0101213759765625,0,26.067635,33.321956,0.265772,23.198497,5.273527,0,0,3.201187,0,0,2301109,1074700,9,2249883,2748250,1432291,0,0,10.364561,5.401644,0.034756,1923003,2887236,4262149,1846457,7636230,0,0,0,0,0,0,1,1,1,1,0,14272295,3818115,0,113001732,13251393,15272460,63385767,0,0,0.029379,0,0.218969
"51741",3584,0,0.002932054,896,896,4,4,14,0,1,4,5,0,22161540,3232329,1077443,802816,10482104,6753248,2470530,0,0,203580,67860,22121296,247301738,802816,99.874332,0.473581,0.174677,2.192113,0.001425326171875,0.0051611640625,0.0042714375,0.0042732373046875,0.0082107275390625,0,26.07242,33.354725,0.528349,13.056671,10.418256,0,0,3.192519,0,0,649933,303096,9,487683,775941,403783,0,0,8.40889,4.375806,0.099874,1329202,2341952,1146776,506676,2154886,0,0,0,0,0,0,1,1,1,1,0,9223778,1077443,0,78682360,13920425,4309772,64685971,0,0,0.025322,0,0.4542
"51869",3584,0,0.002802582,896,896,4,4,14,0,1,4,1,4,21073148,2846025,948675,802816,10187992,6489108,2381674,0,0,179340,59780,21020492,229939178,802816,99.868548,0.484095,0.170919,2.029063,0.00131919921875,0.004617705078125,0.0039534462890625,0.003954892578125,0.0076002890625,0,26.071467,33.356129,0.534674,12.69032,10.53765,0,0,3.191485,0,0,572361,266876,13,415091,683299,355515,0,0,7.783835,4.049867,0.151644,1280544,2281024,1004220,446225,1897350,0,0,0,0,0,0,1,1,1,1,0,8870782,948675,0,76063288,13791785,3794700,63740243,0,0,0.023447,0,0.45967
"12747",1792,0,0.000747549,448,448,4,4,14,0,1,4,0,4,5590586,1963440,654480,200704,3426780,2386428,860302,0,0,123624,41208,5562975,63495394,200704,99.506116,0.615998,0.17828,5.28349,0.00343553125,0.004663310546875,0.01031360546875,0.01032355859375,0.0198327685546875,0,26.015825,33.278554,0.73828,17.0738,14.590799,0,0,3.199346,0,0,395516,184426,5,111047,472342,245839,0,0,20.311593,10.571539,0.220169,454275,746424,663808,308050,1308960,0,0,0,0,0,0,1,1,1,1,0,3246730,654480,0,26998792,3864128,2617920,18498632,0,0,0.060973,0,0.653369
"43885",3328,0,0.002579446,832,832,4,4,14,0,1,4,4,1,19627728,5713197,1904399,692224,11100726,7481428,2772381,0,0,358110,119370,19599190,223758202,692224,99.855898,0.56638,0.178579,4.655339,0.0030293564453125,0.007442486328125,0.0060547587890625,0.0060609052734375,0.0136518505859375,0,33.301197,49.981917,0.66462,16.036321,13.079209,0,0,2.9953,0,0,1072647,476143,5,584838,1072908,476277,0,0,13.981215,6.206432,0.066719,1484033,2434628,1834503,834253,3808798,0,0,0,0,0,0,1,1,1,1,0,10253809,1904399,0,86623846,12977225,7617596,61880449,0,0,0.050534,0,0.57617
"54401",3840,0,0.015412,960,960,4,4,14,0,1,4,0,1,132146560,37807497,12602499,921600,33199248,26821557,10121591,0,0,2368296,789432,132117803,2020560048,921600,99.978239,0.251285,0.238372,4.564871,0.0029708056640625,0.0141841767578125,0.0089098310546875,0.0089107431640625,0.0170913359375,0,26.082699,33.339592,0.356233,36.02349,6.99057,0,0,3.202755,0,0,7585073,3542900,5,7521364,9063023,4725055,0,0,17.501714,9.124611,0.009886742,5257365,6702336,13087675,5911597,25204998,0,0,0,0,0,0,1,2,1,1,0,36943148,12602499,0,288872424,27341001,50409996,125075427,0,0,0.049671,0,0.288378
"40267",3328,0,0.009159549,832,832,4,4,14,0,1,4,0,1,78555692,30509160,10169720,692224,26147046,21282771,8054233,0,0,1910409,636803,78401786,1180918690,692224,99.963655,0.332968,0.23535,6.20256,0.004036859375,0.019804904296875,0.0121093916015625,0.0121105791015625,0.02322902734375,0,26.075942,33.333333,0.476157,37.772522,9.339766,0,0,3.205257,0,0,6123351,2860433,5,6236603,7314970,3813646,0,0,23.786862,12.401236,0.016648,4177582,5254680,10572190,4770842,20339440,0,0,0,0,0,0,1,2,1,1,0,29337004,10169720,0,228648436,21238928,40678880,96473956,0,0,0.067426,0,0.388014
"7599",1280,0,0.000264319,320,320,4,4,14,0,1,4,4,0,1890064,7800,2600,102400,954958,537096,210751,0,0,546,182,1859874,15459900,102400,98.482485,0.513037,0.12988,0.067638,4.3193359375e-05,4.95732421875e-05,0.0001274541015625,0.000128783203125,0.0002563701171875,0,25.764645,33.539732,0.514993,9.325762,10.044244,0,0,2.946886,0,0,1609,714,5,373,2027,970,0,0,0.27586,0.13201,0.696795,107221,213796,2670,1260,5200,0,0,0,0,0,0,1,1,1,1,0,747847,2600,0,6784150,1640900,10400,6750850,0,0,0.000716,0,0.432539
"56627",3840,0,0.00805994,960,960,4,4,14,0,1,4,0,5,67853216,17816904,5938968,921600,21311166,16046125,5913738,0,0,1116297,372099,68048093,979918422,921600,99.956065,0.314216,0.225006,4.18895,0.0027260625,0.0122615751953125,0.0081776083984375,0.0081781884765625,0.01568995703125,0,26.072548,33.333333,0.410973,23.124095,8.0945,0,0,3.205674,0,0,3578484,1671705,9,3339115,4272844,2227118,0,0,16.066892,8.374484,0.034654,3131436,4498440,6210430,2788195,11877936,0,0,0,0,0,0,1,2,1,1,0,21959863,5938968,0,176107716,20679696,23755872,98925492,0,0,0.045587,0,0.341387
"13225",1792,0,0.000627678,448,448,4,4,14,0,1,4,4,0,4605094,974697,324899,200704,2747562,1785901,646996,0,0,61776,20592,4577054,46857994,200704,99.396386,0.600259,0.15983,3.185452,0.0020690244140625,0.002187861328125,0.00620813671875,0.0062143515625,0.0119549599609375,0,26.020941,33.29429,0.672863,13.689623,13.287848,0,0,3.175327,0,0,196159,91200,5,42945,234829,121985,0,0,12.250643,6.363757,0.267101,343530,611332,326302,152976,649798,0,0,0,0,0,0,1,1,1,1,0,2432897,324899,0,20772364,3535025,1299596,16554367,0,0,0.036746,0,0.59303
"55723",3840,0,0.010421,960,960,4,4,14,0,1,4,0,1,88958424,25038960,8346320,921600,25684492,20027421,7493976,0,0,1568184,522728,88844961,1317106634,921600,99.968286,0.288816,0.23158,4.496286,0.0029262568359375,0.0136164306640625,0.008782341796875,0.0087828212890625,0.0168447099609375,0,26.066963,33.317962,0.39374,27.869457,7.736796,0,0,3.205801,0,0,5027286,2348666,5,4854627,6005724,3131323,0,0,17.249351,8.993635,0.014705,3960125,5317464,8724020,3917115,16692640,0,0,0,0,0,0,1,2,1,1,0,27521397,8346320,0,217420968,23086144,33385280,108947688,0,0,0.048866,0,0.323091
"56115",3840,0,0.009300128,960,960,4,4,14,0,1,4,0,5,78846250,21756744,7252248,921600,23712830,18210030,6739008,0,0,1362825,454275,78818016,1155572026,921600,99.964191,0.300855,0.229131,4.412183,0.00287144921875,0.0131975625,0.008613705078125,0.00861434765625,0.01652522265625,0,26.073916,33.333333,0.402041,25.730067,7.913495,0,0,3.205926,0,0,4369116,2041209,9,4166537,5217200,2719602,0,0,16.922165,8.821121,0.029892,3546677,4949768,7568959,3404178,14504496,0,0,0,0,0,0,1,2,1,1,0,24949038,7252248,0,198753732,21992464,29008992,104501428,0,0,0.047906,0,0.331767
"11719",1792,0,0.001258203,448,448,4,4,14,0,1,4,4,0,9946604,5250984,1750328,200704,5478450,4246042,1562848,0,0,329676,109892,9932535,135781860,200704,99.723494,0.552313,0.213817,7.929981,0.005158849609375,0.0145731953125,0.0154447421875,0.0154726591796875,0.029700423828125,0,26.074114,33.341715,0.743186,27.296167,14.640667,0,0,3.198665,0,0,1054523,492156,5,618061,1259755,656213,0,0,30.416518,15.844124,0.123621,814078,1136228,1806981,821832,3500656,0,0,0,0,0,0,1,2,1,1,0,5808890,1750328,0,46195150,4958948,7001312,23454106,0,0,0.091652,0,0.637969
"48537",3584,0,0.009714973,896,896,4,4,14,0,1,4,5,0,77546096,20908797,6969599,802816,21828504,16410199,6368890,0,0,1308780,436260,77489109,1146699742,802816,99.963571,0.281593,0.231707,4.050949,0.0026366708984375,0.0104687802734375,0.0052733486328125,0.005274337890625,0.01187400390625,0,33.316522,49.990554,0.376016,27.189921,7.346401,0,0,2.99754,0,0,3923121,1742482,9,3459059,3923470,1742738,0,0,12.159296,5.40095,0.028561,3373272,4530752,6804936,3051262,13939198,0,0,0,0,0,0,1,1,1,1,0,22779089,6969599,0,184274986,19809377,27878396,93696589,0,0,0.046811,0,0.306695
"43717",3328,0,0.002711094,832,832,4,4,14,0,1,4,0,1,20877612,6429885,2143295,692224,11581668,7892831,2928240,0,0,402966,134322,20830247,245339112,692224,99.863337,0.5555,0.183846,4.920233,0.0032018193359375,0.0083762880859375,0.006399578125,0.00640581640625,0.0144278515625,0,33.303051,49.982999,0.659468,16.731099,12.975478,0,0,2.995568,0,0,1207112,535869,1,700885,1207385,536007,0,0,14.775785,6.559568,0.012531,1565310,2529296,2067853,938835,4286590,0,0,0,0,0,0,1,1,1,1,0,10821071,2143295,0,91045186,13215953,8573180,63196981,0,0,0.053469,0,0.570246
"37397",3072,0,0.004205743,768,768,4,4,14,0,1,4,0,0,34938642,5023305,1674435,589824,9574200,6825794,2427672,0,0,315900,105300,34862329,486897970,589824,99.919161,0.274251,0.217815,2.29975,0.0014956923828125,0.006529150390625,0.0044839248046875,0.0044847685546875,0.008612943359375,0,26.07529,33.350496,0.334603,16.2323,6.626583,0,0,3.195635,0,0,1009501,471016,5,913677,1205381,627591,0,0,8.8204,4.59241,0.037465,1311449,2097216,1969994,815820,3348870,0,0,0,0,0,0,1,1,1,1,0,9253466,1674435,0,74769912,11109033,6697740,53015187,0,0,0.024961,0,0.280707
"16709",2048,0,0.001238203,512,512,4,4,14,0,1,4,4,4,9681794,2312649,770883,262144,4312456,2981798,1085513,0,0,145860,48620,9652765,122568252,262144,99.700169,0.446759,0.198109,3.588186,0.002332517578125,0.0067308466796875,0.0069885693359375,0.0069922490234375,0.013441189453125,0,26.069778,33.358619,0.533818,16.450714,10.534057,0,0,3.189654,0,0,465243,216866,9,278063,555383,288863,0,0,13.766356,7.160088,0.228437,579993,943168,804686,362726,1541766,0,0,0,0,0,0,1,1,1,1,0,4067311,770883,0,33720856,4963433,3083532,23708147,0,0,0.04147,0,0.456847
"21389",2304,0,0.001167931,576,576,4,4,14,0,1,4,5,0,8976800,2137005,712335,331776,4908194,3231821,1197551,0,0,134196,44732,8971543,100704044,331776,99.68716,0.54848,0.175612,3.803099,0.0024740224609375,0.0039585751953125,0.004940078125,0.0049509697265625,0.0111594580078125,0,33.280861,49.970467,0.628797,14.793698,12.374321,0,0,2.992325,0,0,401558,178110,9,142472,401779,178190,0,0,11.431325,5.069822,0.262211,642281,1084708,681687,312306,1424670,0,0,0,0,0,0,1,1,1,1,0,4429372,712335,0,37737918,6019065,2849340,28485993,0,0,0.04133,0,0.54583
"61831",4096,0,0.021259,1024,1024,4,4,14,0,1,4,1,4,182122440,46405464,15468488,1048576,39711618,32391851,12294965,0,0,2904765,968255,182093594,2806407132,1048576,99.984161,0.218084,0.240497,4.065936,0.0026464208984375,0.0132374814453125,0.007938861328125,0.007939263671875,0.01522600390625,0,26.078024,33.333333,0.312926,37.87195,6.135144,0,0,3.205415,0,0,9310976,4349775,5,9671732,11124711,5800684,0,0,15.591568,8.129808,0.007175446,6371386,7979424,16149286,7254610,30936976,0,0,0,0,0,0,1,2,1,1,0,44686816,15468488,0,347417212,32237840,61873952,146366188,0,0,0.044237,0,0.250725
"55465",3840,0,0.011305,960,960,4,4,14,0,1,4,0,5,96702216,27324969,9108323,921600,27059170,21162538,7852268,0,0,1712340,570780,96454754,1440019456,921600,99.970908,0.279901,0.233273,4.524635,0.0029444248046875,0.0138665634765625,0.008834169921875,0.0088352275390625,0.0169460537109375,0,26.07444,33.325968,0.381354,29.361079,7.503253,0,0,3.203151,0,0,5484884,2562282,5,5361876,6552779,3416377,0,0,17.353119,9.047276,0.013558,4082641,5572900,9408426,4275073,18216646,0,0,0,0,0,0,1,2,1,1,0,29014806,9108323,0,230335932,23847889,36433292,111957903,0,0,0.049057,0,0.312404
"53265",3584,0,0.002077209,896,896,4,4,14,0,1,4,5,4,14747152,228525,76175,802816,7773342,4426711,1711616,0,0,14490,4830,14697049,124807402,802816,99.808383,0.52812,0.132688,0.248418,0.000161341796875,0.0001740009765625,0.0003226025390625,0.000323263671875,0.0007312822265625,0,33.174035,49.910237,0.533324,9.682595,10.425931,0,0,2.976674,0,0,43132,19052,13,10269,43300,19079,0,0,0.751297,0.331039,0.230976,884684,1748324,72815,33542,152350,0,0,0,0,0,0,1,1,1,1,0,6138327,76175,0,55477174,12920681,304700,54489649,0,0,0.00269,0,0.451897
"17765",2048,0,0.000711197,512,512,4,4,14,0,1,4,0,0,5142672,367497,122499,262144,2861776,1710846,639706,0,0,23496,7832,5114147,46838620,262144,99.445327,0.55958,0.14297,1.076691,0.0006983125,0.000803185546875,0.002087953125,0.002090962890625,0.00403722265625,0,26.044032,33.396674,0.584703,10.916809,11.49044,0,0,3.152579,0,0,74073,34300,1,17612,88629,45855,0,0,4.138879,2.141379,0.047819,338361,645376,124176,57796,244998,0,0,0,0,0,0,1,1,1,1,0,2350552,122499,0,20755816,4316105,489996,19166819,0,0,0.012406,0,0.503409
"23743",2560,0,0.008557085,640,640,4,4,14,0,1,4,4,0,73081538,14905320,4968440,409600,13648902,10966202,4112619,0,0,934089,311363,72988971,1124221220,409600,99.961219,0.186835,0.240569,3.25644,0.0021191279296875,0.01040130859375,0.0063570126953125,0.0063573837890625,0.0121978154296875,0,26.071206,33.333333,0.262705,33.322515,5.160219,0,0,3.203936,0,0,2992761,1397513,5,3048322,3574928,1863174,0,0,12.490919,6.509993,0.017889,2159286,2775384,5213109,2334615,9936880,0,0,0,0,0,0,1,1,1,1,0,15078821,4968440,0,117831988,11517584,19873760,53264548,0,0,0.035409,0,0.21164
"54637",3840,0,0.013538,960,960,4,4,14,0,1,4,0,1,115778092,35335869,11778623,921600,31740108,24674361,9727458,0,0,2211066,737022,115749366,1749337744,921600,99.975189,0.274214,0.236533,4.873599,0.0031722998046875,0.0119902734375,0.0063446259765625,0.0063455224609375,0.0142836650390625,0,33.320397,49.992729,0.381249,34.440221,7.430239,0,0,2.998108,0,0,6629014,2944763,1,5564926,6629439,2945089,0,0,14.626702,6.497826,0.002259254,5123306,6435216,11489872,5155829,23557246,0,0,0,0,0,0,1,2,1,1,0,34401819,11778623,0,275155986,26517361,47114492,122068197,0,0,0.052987,0,0.307426
"49891",3584,0,0.006330825,896,896,4,4,14,0,1,4,5,0,50106664,11560104,3853368,802816,16097714,11798964,4335077,0,0,724716,241572,50131321,704108650,802816,99.94367,0.32145,0.219966,3.454097,0.0022476162109375,0.0109883232421875,0.0067405390625,0.0067417060546875,0.012934669921875,0,26.078298,33.338986,0.408741,20.051561,8.054385,0,0,3.20181,0,0,2320403,1083576,9,2354831,2772107,1444773,0,0,13.245905,6.903531,0.044036,2320881,3449828,4085358,1808356,7706736,0,0,0,0,0,0,1,2,1,1,0,16134041,3853368,0,130258510,16694500,15413472,80184346,0,0,0.040054,0,0.341675
"52705",3584,0,0.002227352,896,896,4,4,14,0,1,4,1,4,15991208,927405,309135,802816,8562802,5058581,1906917,0,0,58380,19460,15967859,144728222,802816,99.823015,0.536419,0.141654,0.92743,0.0006030732421875,0.0010366767578125,0.0012061025390625,0.0012072265625,0.0027235751953125,0,33.253826,49.955238,0.555815,10.665958,10.908882,0,0,2.988369,0,0,174461,77301,5,66425,174621,77362,0,0,2.790667,1.236344,0.081823,1006987,1932004,296090,135681,618270,0,0,0,0,0,0,1,1,1,1,0,6965498,309135,0,61979614,13153081,1236540,57966409,0,0,0.010069,0,0.477275
"25081",2560,0,0.004114927,640,640,4,4,14,0,1,4,4,0,34580198,7300797,2433599,409600,9089460,6541212,2467557,0,0,457470,152490,34604258,504901652,409600,99.91771,0.263068,0.22849,3.369194,0.002192548828125,0.0082418251953125,0.0043852802734375,0.004386498046875,0.009879109375,0,33.30491,49.984041,0.332149,22.191064,6.518318,0,0,2.99584,0,0,1370507,608448,5,1143492,1370781,608599,0,0,10.117153,4.491811,0.037788,1300293,1926800,2323709,1065922,4867198,0,0,0,0,0,0,1,1,1,1,0,9008769,2433599,0,74677474,8984081,9734396,43056277,0,0,0.036654,0,0.273324
"19209",2304,0,0.004410669,576,576,4,4,14,0,1,4,1,0,37550000,11221065,3740355,331776,10566392,8405693,3174426,0,0,704220,234740,37521987,563750650,331776,99.925398,0.281605,0.234863,4.777426,0.0031081611328125,0.0130184140625,0.0093193291015625,0.0093212705078125,0.0178896005859375,0,26.079146,33.344819,0.393224,31.84797,7.715556,0,0,3.199825,0,0,2253381,1052096,9,1958292,2691167,1402155,0,0,18.319822,9.545015,0.062737,1669809,2158144,3902578,1756316,7480710,0,0,0,0,0,0,1,2,1,1,0,11580119,3740355,0,90682488,9044905,14961420,42077203,0,0,0.05188,0,0.320279
"8477",1536,0,0.002221399,384,384,4,4,14,0,1,4,1,0,17812520,3967497,1322499,147456,4095936,3205716,1191314,0,0,249696,83232,17790867,268150682,147456,99.846434,0.230301,0.235506,3.344143,0.0021746552734375,0.0089577138671875,0.006516283203125,0.006520189453125,0.0125250654296875,0,26.073833,33.352643,0.314214,27.777344,6.180755,0,0,3.191172,0,0,796823,371450,1,680945,952227,495663,0,0,12.827014,6.676849,0.013793,628214,847872,1398957,623427,2644998,0,0,0,0,0,0,1,1,1,1,0,4397030,1322499,0,34558920,3679497,5289996,17377923,0,0,0.03867,0,0.256443
"7307",1280,0,0.000273535,320,320,4,4,14,0,1,4,4,4,2013424,116424,38808,102400,1090846,646346,242777,0,0,7497,2499,1985025,17499454,102400,98.60998,0.549424,0.137581,0.932634,0.0006041318359375,0.0006375087890625,0.0018064189453125,0.001812396484375,0.003514951171875,0,25.911458,33.333333,0.570101,10.652793,11.195558,0,0,3.176471,0,0,23814,11025,17,5119,28292,14562,0,0,3.607982,1.857042,2.219982,127725,245960,39716,18522,77616,0,0,0,0,0,0,1,1,1,1,0,889123,38808,0,7886596,1676816,155232,7384052,0,0,0.010039,0,0.489074
