"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"10097",1536,0,0.00044307,384,384,4,4,14,0,4,5062227,346797,115599,147456,1737399,1201228,410316,0,0,21930,7310,3987540,23440888,147456,79.068284,0.435097,0.091852,1.457453,0.969737,2.000695,3.872338,1.942309,4.389423,0,33.203758,49.927009,0.505165,11.782491,10.065367,0,0,2.981031,3.954856,0,0,65374,28910,29812,65703,28951,0,0,4.409355,1.942913,208521,194546,108334,29240,231198,0,0,0,0,0,0,1,1,1,1611512,115599,0,12730230,2474217,462396,11346093,43299,2.905814,0.011894,0,0.441973
"61561",4096,0,0.005785223,1024,1024,4,4,14,0,4,59754564,49645869,16548623,1048576,42598503,33704862,15863516,0,0,3105918,1035306,59668890,822733682,1048576,99.851703,0.713766,0.215486,17.46341,11.640366,29.79055,44.450675,23.283592,52.407394,0,33.322416,49.993858,1.096731,40.625098,20.770694,0,0,2.998403,3.996193,0,0,9312795,4137283,5293998,9313790,4137675,0,0,52.410849,23.283653,6254220,4158562,15549647,4141224,33097246,0,0,0,0,0,0,1,3,1,49572128,16548623,0,365276902,33317705,66194492,166730029,6410260,36.072014,0.144241,0,1.024808
"55855",3840,0,0.005391559,960,960,4,4,14,0,4,61172652,23907984,7969328,921600,25509504,20064162,8395062,0,0,1497426,499142,59328058,778337744,921600,97.502945,0.428699,0.204988,8.258851,5.503951,17.955969,28.807992,16.502108,31.656491,0,26.088966,33.35302,0.617846,27.679583,11.928211,0,0,3.204089,4.49063,0,0,4797886,2241462,3249870,5731150,3025834,0,0,31.665376,16.71814,3639260,2596232,8116506,1996568,15938656,0,0,0,0,0,0,1,2,1,28458392,7969328,0,211006362,22709284,31877312,115399824,3809260,21.046675,0.067852,0,0.544044
"68837",4096,0,0.003137874,1024,1024,4,4,14,0,4,35569113,554697,184899,1048576,10504440,7102631,2338727,0,0,35316,11772,25611971,136663898,1048576,72.006212,0.410114,0.083363,0.330877,0.219903,0.443709,1.103217,0.65869,1.270064,0,26.051975,33.384913,0.459944,10.017815,9.215767,0,0,3.170433,4.41981,0,0,111967,52030,46635,134021,69249,0,0,1.275144,0.65887,1201183,1182496,183006,47088,369798,0,0,0,0,0,0,1,1,1,9441161,184899,0,75150040,16961257,739596,72935113,69773,0.663856,0.002707,0,0.396598
"47505",3584,0,0.004014125,896,896,4,4,14,0,4,41790219,29881005,9960335,802816,27748023,21673121,9858584,0,0,1869930,623310,41211206,530928312,802816,98.612443,0.673313,0.201299,15.041037,10.02524,20.799887,39.948684,20.053656,45.142164,0,33.319264,49.992085,1.004366,34.563366,19.128508,0,0,2.997942,3.995094,0,0,5605942,2490182,2583153,5607762,2490533,0,0,45.154435,20.054098,4009113,2754802,9352413,2493240,19920670,0,0,0,0,0,0,1,3,1,31532901,9960335,0,234679414,22799081,39841340,115183789,3763783,30.306474,0.124136,0,0.938942
"50567",3584,0,0.002795858,896,896,4,4,14,0,4,30412728,7921872,2640624,802816,13908510,10310409,3812838,0,0,496944,165648,25906886,215006566,802816,85.184354,0.537206,0.12979,5.499506,3.664084,7.385303,19.188903,11.001266,21.110172,0,26.051452,33.306022,0.692329,17.324655,13.628854,0,0,3.201797,4.482843,0,0,1591114,742574,665303,1902900,991119,0,0,21.123448,11.002076,1745660,1497076,2598151,662592,5281248,0,0,0,0,0,0,1,1,1,14121132,2640624,0,108436216,15482432,10562496,76763344,1069186,11.868671,0.045222,0,0.65458
"34893",3072,0,0.003475309,768,768,4,4,14,0,4,38117898,19446345,6482115,589824,18886071,15054883,6464067,0,0,1219218,406406,37555141,501965664,589824,98.437839,0.502637,0.208845,10.753264,7.165091,23.250994,37.143446,21.500904,41.244298,0,26.072123,33.324602,0.745768,32.019842,14.337389,0,0,3.20154,4.485505,0,0,3903375,1822936,2629339,4665588,2446160,0,0,41.257351,21.63116,2702006,1890578,6558839,1625624,12964230,0,0,0,0,0,0,1,3,1,21519816,6482115,0,158412276,15914209,25928460,80649801,3070332,27.150654,0.08857,0,0.669164
"47577",3584,0,0.003974477,896,896,4,4,14,0,4,41329680,29203197,9734399,802816,27338424,21334386,9671249,0,0,1827540,609180,40708003,520093880,802816,98.477709,0.671556,0.199628,14.865477,9.908201,20.458264,39.476785,19.819572,44.615476,0,33.319105,49.992004,0.999419,34.053163,19.044986,0,0,2.997919,3.995038,0,0,5478816,2433697,2512425,5480000,2434091,0,0,44.622739,19.820403,3938406,2718496,9134825,2436720,19468798,0,0,0,0,0,0,1,3,1,31000420,9734399,0,230903626,22573217,38937596,114118909,3670252,29.886259,0.122672,0,0.934482
"39115",3072,0,0.001771222,768,768,4,4,14,0,4,20032491,567672,189224,589824,6192951,4220460,1396720,0,0,35970,11990,14673815,81478642,589824,73.286502,0.421963,0.08671,0.600888,0.399674,0.823478,2.086575,1.19811,2.306849,0,26.048007,33.358719,0.47775,10.499659,9.565318,0,0,3.175341,4.426188,0,0,114217,53070,48734,137343,70910,0,0,2.320739,1.198194,716436,697298,186892,47960,378448,0,0,0,0,0,0,1,1,1,5617656,189224,0,44582934,9625540,756896,42316152,76466,1.292076,0.00492,0,0.415009
"29435",2816,0,0.002313812,704,704,4,4,14,0,4,23951661,14533200,4844400,495616,14754894,11684665,4940861,0,0,910800,303600,23299068,278808698,495616,97.212469,0.633726,0.187108,12.775934,8.513423,17.195652,44.135381,25.555733,49.023707,0,26.060726,33.313162,0.926232,29.770819,17.850805,0,0,3.203502,4.487319,0,0,2917750,1362350,1223107,3487433,1817868,0,0,49.029794,25.557392,2037982,1488916,4839423,1214400,9688800,0,0,0,0,0,0,1,3,1,16625787,4844400,0,122951224,12769856,19377600,64838224,1947080,27.373983,0.105342,0,0.868919
