"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"68374",4096,0,5.536e-06,8,1,512,1,13,0,3,91442,1320,660,128,1971,3213,553,0,0,42,21,10105,133132,8,10.97745,0.197574,0.208519,0.317671,0.307875,4.996908,0.335864,2.463002,2.54137,0,12.5,12.5,0.430265,15.398438,9.379358,0,0,16.214286,31.428571,0,0,681,660,1339,833,672,0,0,3.108607,2.507784,233,233,1559,63,9240,0,0,0,0,0,660,1,1,1,3719,5940,0,28264,6076,1980,18364,701,2.616007,0.026314,0,0.664674
"49546",3584,0,5.792e-06,7,1,512,1,13,0,3,93444,4268,2134,112,3621,8037,831,0,0,134,67,17952,275772,7,19.139806,0.181513,0.215998,1.00384,0.973282,19.461997,4.148536,7.786258,8.030719,0,12.5,12.5,0.548281,32.330357,12.552418,0,0,16.425373,31.850746,0,0,2201,2134,5334,2302,2657,0,0,8.399234,9.694512,447,447,5388,201,29876,0,0,0,0,0,2134,1,2,1,8980,19206,0,52748,9986,6402,20738,3225,11.766955,0.083261,0,0.780095
"7668",1280,0,3.232e-06,3,1,512,1,13,0,3,73372,30,15,48,471,487,162,0,0,2,1,4279,47536,3,4.6898,0.133201,0.17358,0.00994571,0.009324104,0.412747,0.159131,0.074593,0.079566,0,12.5,12.5,0.235687,9.8125,4.715199,0,0,8,15,0,0,16,15,83,81,22,0,0,0.402801,0.109403,53,53,31,3,210,0,0,0,0,0,15,1,1,1,644,135,0,6414,1581,45,6189,59,0.293398,0.000745,0,0.382156
"508",256,0,2.688e-06,1,1,512,1,13,0,3,63092,6,3,16,183,176,57,0,0,2,1,1523,12416,1,2.149242,0.138009,0.12738,0.003080661,0.002310496,0,0.036968,0.018484,0.024645,0,12.5,12.5,0.215339,11.4375,4.314159,0,0,2,3,0,0,4,3,0,39,20,0,0,0.240292,0.123226,21,21,7,3,42,0,0,0,0,0,3,1,1,1,234,27,0,2102,521,9,2057,3,0.018484,0.000173,0,0.333333
"47232",3584,0,6.144e-06,7,1,512,1,13,0,3,96889,6582,3291,112,5025,13104,1083,0,0,206,103,25722,364392,7,26.077264,0.194866,0.220794,1.462876,1.418481,32.822898,10.327196,11.347847,11.703006,0,12.5,12.5,0.600689,44.866071,13.949577,0,0,16.475728,31.951456,0,0,3394,3291,9519,3493,4702,0,0,12.044373,16.213181,627,627,9611,309,46074,0,0,0,0,0,3291,1,3,1,14098,29619,0,73574,13457,9873,24209,6249,21.547462,0.123837,0,0.836381
"18922",2304,0,5.76e-06,5,1,512,1,13,0,3,92846,4152,2076,80,3255,7444,711,0,0,130,65,16175,215556,5,17.421321,0.200864,0.207841,0.976594,0.946945,19.515467,4.707358,7.575563,7.812755,0,12.5,12.5,0.54813,40.6875,12.604328,0,0,16.469231,31.938462,0,0,2141,2076,5348,2227,2637,0,0,8.126579,9.622716,405,405,5358,195,29064,0,0,0,0,0,2076,1,2,1,8313,18684,0,47608,8788,6228,16468,3313,12.089518,0.081519,0,0.783988
"68394",4096,0,5.472e-06,8,1,512,1,13,0,3,90701,1300,650,128,1971,3163,559,0,0,42,21,9917,132900,8,10.873088,0.162276,0.209394,0.313281,0.303476,4.963941,0.343629,2.427812,2.506249,0,12.5,12.5,0.435003,15.398438,9.473231,0,0,15.97619,30.952381,0,0,671,650,1329,814,663,0,0,3.040367,2.476368,233,233,1575,63,9100,0,0,0,0,0,650,1,1,1,3737,5850,0,28084,6046,1950,18334,701,2.618302,0.026128,0,0.656155
"42110",3328,0,5.824e-06,7,1,512,1,13,0,3,94614,4532,2266,112,3777,8679,856,0,0,142,71,18093,285040,7,19.042636,0.188445,0.22221,1.052467,1.020492,22.146382,6.031079,8.163934,8.419733,0,12.5,12.5,0.566854,33.723214,12.984959,0,0,16.457746,31.915493,0,0,2337,2266,6147,2513,3038,0,0,9.053824,10.945292,467,467,5914,213,31724,0,0,0,0,0,2266,1,2,1,9358,20394,0,55124,10382,6798,21134,3905,14.068915,0.087318,0,0.815008
"12304",1792,0,5.536e-06,4,1,512,1,13,0,3,94577,2058,1029,64,1863,3853,432,0,0,66,33,10287,121128,4,10.876852,0.204276,0.206326,0.500856,0.485292,8.228746,1.305432,3.882338,4.006845,0,12.5,12.5,0.45854,29.109375,10.413629,0,0,16.090909,31.181818,0,0,1062,1029,2181,1186,1070,0,0,4.474687,4.037028,229,229,2449,99,14406,0,0,0,0,0,1029,1,1,1,4259,9261,0,26714,5135,3087,11279,1297,4.893482,0.039667,0,0.666958
"15156",2048,0,5.569e-06,4,1,512,1,13,0,3,92001,3306,1653,64,2604,5938,570,0,0,104,52,12477,166224,4,13.856371,0.208838,0.207581,0.790002,0.765909,14.838146,3.206344,6.127269,6.32002,0,12.5,12.5,0.555224,40.6875,12.762786,0,0,16.394231,31.788462,0,0,1705,1653,4003,1833,1990,0,0,6.794485,7.376445,324,324,4123,156,23142,0,0,0,0,0,1653,1,1,1,6388,14877,0,37946,7007,4959,13151,2460,9.118621,0.065505,0,0.786319
