"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"39",20,0,0.033047,51,1,256,1,40,11.59375,5,147795540,987547527,28951221,408,295526724,191923236,36655893,5151,40554843,928710,144688751,5157124440,51,91.8781,2.059436,0.590808,84.685272,3.396663,2.174549,2.699218,6.286878,124.728605,73.151805,67.89563,54.027829,2.164991,724330.205882,44.637378,1.01437,1,6.567195,7.206089,37182627,5151,266331543,6692367,2314803,132800687,6692373,139.718951,19.820141,124.754315,6.286883,29166908,29166908,181571832,78184122,1886553519,99794084,278358,13056,0,132651,17828375,3,1,1,243725617,1018310762,145707,2797562341,484784890,1887797340,1004604080,0,0,4.986179,0.023542,2.474225
"42",20,0,0.031795,51,1,256,1,40,11.59375,5,151922640,987003867,28792458,408,295153710,191635503,36655893,5151,40537707,923712,136410867,5189730716,51,89.923657,2.167255,0.594451,84.356405,3.369142,2.050774,2.632411,6.24518,124.243144,73.15176,67.896225,53.947871,2.170714,723415.955882,44.751182,1.01437,1,6.567103,7.222339,37182651,5151,266215290,6671361,2190722,132748793,6671367,139.229367,19.750677,124.268509,6.245185,29156504,29156504,181481766,78159948,1886420995,99794211,0,0,0,0,17682668,3,1,1,243395214,1018032531,0,2790025659,484665295,1887029661,1003927793,0,0,4.850384,0,2.478857
"45",20,0,0.031221,51,1,256,1,40,11.59375,5,147417392,987003867,28792458,408,295153710,191635513,36655893,5151,40537707,923712,136069054,5186460926,51,89.825,2.056797,0.594347,84.672607,3.381771,2.129768,2.685381,6.268589,124.708858,73.151796,67.896225,53.947871,2.169156,723415.955882,44.719065,1.01437,1,6.567103,7.222339,37182632,5151,266215290,6671361,2266611,132748697,6671367,139.751184,19.824711,124.734228,6.268595,29156504,29156504,181481766,78159948,1886420999,99794215,0,0,0,0,17682668,3,1,1,243395215,1018032535,0,2790025834,484665295,1887029642,1003927774,0,0,4.998618,0,2.465809
"48",20,0,0.031609,51,1,256,1,40,11.59375,5,148040724,987003867,28792458,408,295153710,191635477,36655893,5151,40537707,923712,143873884,5114851858,51,89.825577,2.058158,0.556184,84.522819,3.375788,2.144571,2.692229,6.2575,124.488245,73.151752,67.896225,53.947871,2.165231,723415.955882,44.638145,1.01437,1,6.567103,7.222339,37182655,5151,266215290,6671361,2286409,132748605,6671367,139.504047,19.78964,124.513484,6.257506,29156504,29156504,181481766,78159948,1886420972,99794188,0,0,0,0,17682668,3,1,1,243395231,1018032508,0,2790025926,484665295,1887029665,1003927797,0,0,4.977571,0,2.474685
"51",20,0,0.031677,51,1,256,1,40,11.59375,5,146696244,987003867,28792458,408,295153677,191635483,36655893,5151,40537707,923712,144161019,5118643704,51,98.036962,2.050033,0.556336,84.641085,3.380512,2.209792,2.735619,6.266256,124.662432,73.151741,67.896225,53.947871,2.047398,723415.875,42.208914,1.014371,1,6.567103,7.222339,37182661,5151,266215290,6671361,2352652,132748529,6671367,139.699267,19.81733,124.687635,6.266261,29156496,29156496,181481766,78159948,1886420886,99794088,0,0,0,0,17682669,3,1,1,243395186,1018032411,0,2790025832,484665291,1887029671,1003927798,0,0,5.02319,0,2.306098
"54",20,0,0.031735,51,1,256,1,40,11.59375,5,148411372,987003867,28792458,408,295153677,191635467,36655893,5151,40537707,923712,136325771,5155598620,51,89.655896,2.04927,0.59091,84.767484,3.38556,2.164493,2.697314,6.275613,124.848597,73.151726,67.896225,53.947871,2.178346,723415.875,44.908522,1.014371,1,6.567103,7.222339,37182669,5151,266215290,6671361,2300988,132748569,6671367,139.907918,19.846925,124.873875,6.275619,29156496,29156496,181481766,78159948,1886420939,99794141,0,0,0,0,17682669,3,1,1,243395186,1018032464,0,2790025831,484665291,1887029679,1003927806,0,0,4.96514,0,2.475258
"57",20,0,0.032487,51,1,256,1,40,11.59375,5,146259120,987003867,28792458,408,295153677,191635473,36655893,5151,40537707,923712,143614547,5184692102,51,97.044535,2.05518,0.594045,84.388555,3.370426,2.075983,2.64855,6.24756,124.290497,73.151705,67.896225,53.947871,2.053339,723415.875,42.331393,1.014371,1,6.567103,7.222339,37182680,5151,266215290,6671361,2216807,132737667,6671367,139.28254,19.758204,124.305452,6.247566,29156496,29156496,181481766,78159948,1886420944,99794146,0,0,0,0,17682669,3,1,1,243395194,1018032469,0,2790025801,484665291,1887029690,1003927817,0,0,5.038203,0,2.327893
"60",20,0,0.031808,51,1,256,1,40,11.59375,5,146571284,987003867,28792458,408,295153677,191635479,36655893,5151,40537707,923712,136111628,5122141198,51,98.454026,2.167188,0.556316,85.395404,3.410639,2.215526,2.754787,6.3221,125.773419,73.151645,67.896225,53.947871,2.054445,723415.875,42.354212,1.014372,1,6.567103,7.222339,37182712,5151,266215290,6671361,2337921,132747895,6671367,140.944455,19.993942,125.798246,6.322106,29156496,29156496,181481766,78159948,1886420933,99794135,0,0,0,0,17682669,3,1,1,243395196,1018032458,0,2790025819,484665291,1887029722,1003927849,0,0,5.027473,0,2.318004
"63",20,0,0.03124,51,1,256,1,40,11.59375,5,146197232,987003867,28792458,408,295153677,191635491,36655893,5151,40537707,923712,136303244,5199603970,51,98.446607,2.053637,0.593928,84.787805,3.386371,2.073596,2.664896,6.277118,124.878526,73.151626,67.896225,53.947871,2.167129,723415.875,44.677279,1.014372,1,6.567103,7.222339,37182722,5151,266215290,6671361,2203831,132748713,6671367,139.941656,19.851683,124.903946,6.277123,29156496,29156496,181481766,78159948,1886420978,99794180,0,0,0,0,17682669,3,1,1,243395197,1018032503,0,2790025804,484665291,1887029732,1003927859,0,0,5.040336,0,2.47913
"66",20,0,0.032508,51,1,256,1,40,11.59375,5,146885396,987003867,28792458,408,295153710,191635495,36655893,5151,40537707,923712,144092169,5184041180,51,98.193353,2.161006,0.594287,84.48318,3.374205,2.129169,2.68129,6.254565,124.429863,73.151668,67.896225,53.947871,2.048408,723415.955882,42.229746,1.014372,1,6.567103,7.222339,37182700,5151,266215290,6671361,2271054,132748679,6671367,139.438791,19.780359,124.455159,6.254571,29156504,29156504,181481766,78159948,1886420972,99794188,0,0,0,0,17682668,3,1,1,243395232,1018032508,0,2790025892,484665295,1887029710,1003927842,0,0,5.016722,0,2.313826
"79",21,0,3.7e-05,51,1,256,1,40,11.59375,5,164796,398055,132753,408,403665,372886,0,0,12648,4284,145596,4869750,51,89.299704,2.766629,0.522609,14.000048,13.170265,3.639772,13.867009,16.105159,24.414094,0,57.344121,81.776685,2.780519,989.375,66.803574,0,0,5.926629,4.736695,0,0,74960,20292,4586,31141,20298,0,0,24.715689,16.109921,9843,9843,69819,20043,0,0,0,0,0,0,145707,0,3,1,388661,145707,0,8609463,197931,596343,1418157,0,0,0,0,4.152315
"82",21,0,0.036684,51,1,256,1,40,11.59375,5,148234900,987003867,28792458,408,295153677,191635469,36655893,5151,40537707,923712,143571890,5187819420,51,90.091036,2.054228,0.593772,84.036998,3.356385,2.034284,2.630915,6.221533,123.772733,73.151626,67.896213,53.947871,2.171407,723415.875,44.765485,1.014372,1,6.567108,7.222339,37182722,5151,266215505,6671361,2181366,132748639,6671367,138.702455,19.675894,123.797836,6.221539,29156496,29156496,181481766,78159948,1886421134,99794336,0,0,0,0,17682669,3,1,1,243395188,1018032659,0,2790025726,484665291,1887029732,1003927859,0,0,4.971051,0,2.481551
"85",21,0,0.035182,51,1,256,1,40,11.59375,5,151839380,987003867,28792458,408,295153677,191635479,36655893,5151,40537707,923712,136684688,5198342898,51,93.019773,2.048348,0.594244,84.683853,3.38222,2.207542,2.716169,6.269422,124.725444,73.151622,67.896213,53.947871,2.166147,723415.875,44.657038,1.014372,1,6.567108,7.222339,37182724,5151,266215505,6671361,2349070,132748441,6671367,139.770091,19.827344,124.750554,6.269428,29156496,29156496,181481766,78159948,1886421186,99794388,0,0,0,0,17682669,3,1,1,243395201,1018032711,0,2790025791,484665291,1887029734,1003927861,0,0,4.853045,0,2.460261
"88",21,0,0.035562,51,1,256,1,40,11.59375,5,152408788,987003867,28792458,408,295153710,191635511,36655893,5151,40537707,923712,136606022,5190231718,51,98.101098,2.160007,0.594578,84.73015,3.384069,2.129535,2.692602,6.272849,124.793632,73.151639,67.896213,53.947871,2.054816,723415.955882,42.361849,1.014372,1,6.567108,7.222339,37182715,5151,266215505,6671361,2264823,132748545,6671367,139.84647,19.838183,124.818853,6.272855,29156504,29156504,181481766,78159948,1886421192,99794408,0,0,0,0,17682668,3,1,1,243395230,1018032728,0,2790025883,484665295,1887029725,1003927857,0,0,4.834913,0,2.32101
"91",21,0,0.03663,51,1,256,1,40,11.59375,5,147572052,987003867,28792458,408,295153677,191635476,36655893,5151,40537707,923712,143488373,5124733888,51,93.12793,2.165624,0.558436,84.38366,3.37023,2.146242,2.688224,6.247198,124.28331,73.151688,67.896213,53.947871,2.166668,723415.875,44.667778,1.014371,1,6.567108,7.222339,37182689,5151,266215505,6671361,2291964,132748537,6671367,139.274495,19.757059,124.308421,6.247203,29156496,29156496,181481766,78159948,1886421242,99794444,0,0,0,0,17682669,3,1,1,243395205,1018032767,0,2790025981,484665291,1887029699,1003927826,0,0,4.99338,0,2.465402
"94",21,0,0.035262,51,1,256,1,40,11.59375,5,146691124,987003867,28792458,408,295153710,191635500,36655893,5151,40537707,923712,143536733,5150064296,51,90.11333,2.056294,0.590872,84.377515,3.369985,2.093805,2.662232,6.246743,124.274259,73.151705,67.896213,53.947871,2.173397,723415.955882,44.806493,1.014371,1,6.567108,7.222339,37182680,5151,266215505,6671361,2236130,132749081,6671367,139.264318,19.75562,124.299877,6.246748,29156504,29156504,181481766,78159948,1886420975,99794191,0,0,0,0,17682668,3,1,1,243395219,1018032511,0,2790025848,484665295,1887029690,1003927822,0,0,5.023366,0,2.482516
"97",21,0,0.035187,51,1,256,1,40,11.59375,5,150845300,987003867,28792458,408,295153710,191635499,36655893,5151,40537707,923712,135709391,5162393472,51,89.897304,2.16159,0.594376,84.462997,3.373399,2.053047,2.633924,6.253071,124.400159,73.151722,67.896213,53.947871,2.166232,723415.955882,44.658782,1.014371,1,6.567108,7.222339,37182671,5151,266215505,6671361,2190382,132748593,6671367,139.405371,19.775634,124.425346,6.253077,29156504,29156504,181481766,78159948,1886421047,99794263,0,0,0,0,17682668,3,1,1,243395223,1018032583,0,2790025902,484665295,1887029681,1003927813,0,0,4.885026,0,2.477398
"100",21,0,0.035155,51,1,256,1,40,11.59375,5,146082900,987003867,28792458,408,295153677,191635458,36655893,5151,40537707,923712,143705126,5132062330,51,93.13224,2.053884,0.558392,84.764333,3.385434,2.160586,2.728107,6.27538,124.843978,73.151737,67.896213,53.947871,2.046406,723415.875,42.188469,1.014371,1,6.567108,7.222339,37182663,5151,266215505,6671361,2296921,132748681,6671367,139.902693,19.846187,124.869338,6.275386,29156496,29156496,181481766,78159948,1886420972,99794174,0,0,0,0,17682669,3,1,1,243395186,1018032497,0,2790025844,484665291,1887029673,1003927800,0,0,5.044281,0,2.312613
"103",21,0,0.032856,51,1,256,1,40,11.59375,5,151586608,987003867,28792458,408,295153710,191635485,36655893,5151,40537707,923712,136182219,5137847814,51,89.850183,2.167344,0.556334,84.350168,3.368892,2.154685,2.695881,6.244718,124.233981,73.151762,67.896213,53.947871,2.157454,723415.955882,44.477818,1.01437,1,6.567108,7.222339,37182650,5151,266215505,6671361,2301894,132748497,6671367,139.219069,19.749217,124.259044,6.244724,29156504,29156504,181481766,78159948,1886420847,99794063,0,0,0,0,17682668,3,1,1,243395219,1018032383,0,2790025806,484665295,1887029660,1003927792,0,0,4.861136,0,2.469193
"106",21,0,0.031887,51,1,256,1,40,11.59375,5,145795056,987003867,28792458,408,295153677,191635463,36655893,5151,40537707,923712,143898000,5141746944,51,89.921748,2.051131,0.590901,84.399665,3.370869,2.164931,2.712426,6.248383,124.306882,73.151781,67.896213,53.947871,2.164875,723415.875,44.630818,1.01437,1,6.567108,7.222339,37182640,5151,266215505,6671361,2311484,132748433,6671367,139.300726,19.760806,124.3319,6.248388,29156496,29156496,181481766,78159948,1886420898,99794100,0,0,0,0,17682669,3,1,1,243395184,1018032423,0,2790025816,484665291,1887029650,1003927777,0,0,5.05424,0,2.46435
"109",21,0,0.033258,51,1,256,1,40,11.59375,5,151791028,987547527,28951221,408,295526724,191923226,36655893,5151,40554843,928710,136293355,5189540416,51,89.476998,2.168314,0.59428,84.106423,3.373446,2.159923,2.713514,6.243905,123.876047,73.151805,67.89563,54.027829,2.048799,724330.205882,42.24175,1.01437,1,6.567195,7.206089,37182627,5151,266331543,6692367,2315057,132800399,6692373,138.763929,19.684665,123.901313,6.24391,29166908,29166908,181571832,78184122,1886553519,99794084,278358,13056,0,132651,17828375,3,1,1,243725592,1018310762,145707,2797562341,484784890,1887797340,1004604080,0,0,4.854931,0.022923,2.314645
"112",21,0,0.033034,51,1,256,1,40,11.59375,5,147830128,987003867,28792458,408,295153710,191635492,36655893,5151,40537707,923712,143750042,5123061872,51,98.234686,2.053243,0.555308,84.666318,3.381519,2.141129,2.697496,6.268124,124.699595,73.15176,67.896225,53.947871,2.16477,723415.955882,44.628655,1.01437,1,6.567103,7.222339,37182651,5151,266215290,6671361,2278871,132747767,6671367,139.740876,19.823238,124.72409,6.268129,29156504,29156504,181481766,78159948,1886420995,99794211,0,0,0,0,17682668,3,1,1,243395217,1018032531,0,2790025659,484665295,1887029661,1003927793,0,0,4.984662,0,2.474668
"115",21,0,0.032973,51,1,256,1,40,11.59375,5,151910228,987003867,28792458,408,295153710,191635497,36655893,5151,40537707,923712,136412653,5118478806,51,98.408969,2.046359,0.556171,84.758182,3.385188,2.15673,2.70788,6.274925,124.834897,73.151796,67.896225,53.947871,2.163692,723415.955882,44.606424,1.01437,1,6.567103,7.222339,37182632,5151,266215290,6671361,2292988,132737297,6671367,139.892426,19.844748,124.84957,6.27493,29156504,29156504,181481766,78159948,1886420999,99794215,0,0,0,0,17682668,3,1,1,243395233,1018032535,0,2790025834,484665295,1887029642,1003927774,0,0,4.850781,0,2.474837
"118",21,0,0.032689,51,1,256,1,40,11.59375,5,146928240,987003867,28792458,408,295153710,191635494,36655893,5151,40537707,923712,136313047,5194752866,51,90.012325,2.165264,0.594259,84.427671,3.371988,2.160819,2.700215,6.250456,124.348107,73.151752,67.896225,53.947871,2.054026,723415.955882,42.345573,1.01437,1,6.567103,7.222339,37182655,5151,266215290,6671361,2306328,132748985,6671367,139.347006,19.767364,124.373673,6.250462,29156504,29156504,181481766,78159948,1886420972,99794188,0,0,0,0,17682668,3,1,1,243395230,1018032508,0,2790025926,484665295,1887029665,1003927797,0,0,5.015259,0,2.319938
"121",21,0,0.031219,51,1,256,1,40,11.59375,5,148071700,987003867,28792458,408,295153677,191635470,36655893,5151,40537707,923712,143839687,5118197688,51,98.781339,2.164223,0.554777,84.740325,3.384475,2.185998,2.742534,6.273603,124.808596,73.151741,67.896225,53.947871,2.051971,723415.875,42.303205,1.014371,1,6.567103,7.222339,37182661,5151,266215290,6671361,2324594,132748465,6671367,139.863061,19.840566,124.833768,6.273608,29156496,29156496,181481766,78159948,1886420886,99794088,0,0,0,0,17682669,3,1,1,243395194,1018032411,0,2790025832,484665291,1887029671,1003927798,0,0,4.976529,0,2.327027
"124",21,0,0.032359,51,1,256,1,40,11.59375,5,151934260,987003867,28792458,408,295153677,191635485,36655893,5151,40537707,923712,136598675,5200339336,51,89.996816,2.166838,0.594516,84.58754,3.378373,2.096662,2.667413,6.262292,124.583568,73.151726,67.896225,53.947871,2.160745,723415.875,44.545675,1.014371,1,6.567103,7.222339,37182669,5151,266215290,6671361,2233621,132748681,6671367,139.610921,19.804794,124.608898,6.262297,29156496,29156496,181481766,78159948,1886420939,99794141,0,0,0,0,17682669,3,1,1,243395225,1018032464,0,2790025831,484665291,1887029679,1003927806,0,0,4.850013,0,2.471162
"127",21,0,0.03157,51,1,256,1,40,11.59375,5,146208372,987003867,28792458,408,295153677,191635466,36655893,5151,40537707,923712,143814746,5118185326,51,98.040331,2.048053,0.556074,84.444738,3.37267,2.196104,2.719668,6.251719,124.373244,73.151705,67.896225,53.947871,2.045843,723415.875,42.176874,1.014371,1,6.567103,7.222339,37182680,5151,266215290,6671361,2343516,132748593,6671367,139.375269,19.771359,124.398448,6.251725,29156496,29156496,181481766,78159948,1886420944,99794146,0,0,0,0,17682669,3,1,1,243395191,1018032469,0,2790025801,484665291,1887029690,1003927817,0,0,5.039952,0,2.309239
"130",21,0,0.032567,51,1,256,1,40,11.59375,5,147889332,987003867,28792458,408,295153677,191635489,36655893,5151,40537707,923712,143920657,5132237162,51,98.491147,2.050808,0.556324,85.241464,3.40449,2.241134,2.777131,6.310704,125.546691,73.151645,67.896225,53.947871,2.04634,723415.875,42.187109,1.014372,1,6.567103,7.222339,37182712,5151,266215290,6671361,2369215,132748497,6671367,140.690379,19.9579,125.572043,6.310709,29156496,29156496,181481766,78159948,1886420933,99794135,0,0,0,0,17682669,3,1,1,243395199,1018032458,0,2790025819,484665291,1887029722,1003927849,0,0,4.982666,0,2.304716
"133",21,0,0.032421,51,1,256,1,40,11.59375,5,145896884,987003867,28792458,408,295153677,191635473,36655893,5151,40537707,923712,136495088,5117143732,51,91.963383,2.053022,0.55517,84.731171,3.38411,2.152305,2.702962,6.272925,124.795113,73.151626,67.896225,53.947871,2.162385,723415.875,44.579478,1.014372,1,6.567103,7.222339,37182722,5151,266215290,6671361,2289013,132748673,6671367,139.848182,19.838423,124.820478,6.272931,29156496,29156496,181481766,78159948,1886420978,99794180,0,0,0,0,17682669,3,1,1,243395205,1018032503,0,2790025804,484665291,1887029732,1003927859,0,0,5.050712,0,2.474793
"136",21,0,0.031363,51,1,256,1,40,11.59375,5,146893136,987003867,28792458,408,295153710,191635513,36655893,5151,40537707,923712,144175630,5186334870,51,92.13753,2.047182,0.594246,84.565757,3.377503,2.111247,2.683691,6.260679,124.551486,73.151668,67.896225,53.947871,2.166382,723415.955882,44.661881,1.014372,1,6.567103,7.222339,37182700,5151,266215290,6671361,2249739,132748425,6671367,139.575085,19.799694,124.576569,6.260685,29156504,29156504,181481766,78159948,1886420972,99794188,0,0,0,0,17682668,3,1,1,243395225,1018032508,0,2790025892,484665295,1887029710,1003927842,0,0,5.016458,0,2.4659
"139",21,0,0.032543,51,1,256,1,40,11.59375,5,146886452,987547527,28951221,408,295526691,191923234,36655893,5151,40554843,928710,144064048,5202529378,51,98.558227,2.051356,0.594436,84.400941,3.385259,2.142747,2.698184,6.265769,124.309709,73.151675,67.895695,54.027829,2.050559,724330.125,42.278039,1.014372,1,6.567189,7.206089,37182696,5151,266331303,6692367,2288633,132800152,6692373,139.250102,19.753594,124.334951,6.265775,29166900,29166900,181571832,78184122,1886553759,99794310,278358,13056,0,132651,17828376,3,1,1,243725571,1018310991,145707,2797562490,484784886,1887797409,1004604144,0,0,5.017039,0.023688,2.314287
