"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","device","kernel","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","system_memory_write_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","system_memory_write_throughput","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","system_memory_utilization","control.flow_function_unit_utilization","texture_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"74140",64,3072,7e-06,6,6,16,16,35,3,9,6,5,0,170036,14112,4096,288,66168,56544,5820,3144,1308,576,192,95879,1814146,36,55.944162,0.657498,0.281535,6.861302,0.0019448134765625,0,0.353956060546875,0.003160322265625,0.00957212890625,69.756848,70,61.538462,0.709397,229.75,16.218392,0.98855,0.917431,7.583333,3108,1200,4368,832,5,0,2623,838,48.355843,18.67021,10.202492,3.259507,19.91489,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,1,1,62359,241040,67004,904288,110592,114372,343652,0,0,0.723119,7.036745,0.926622
"182514",512,2528,0.000207,43,43,16,16,35,3,9,6,4,1,3635768,924800,262144,14792,3479904,2935189,274844,179568,70004,29584,11008,3550384,167359070,1849,97.294676,0.980149,0.731162,16.604726,0.0045964638671875,0.0092033076171875,0.0056563662109375,0.0075410732421875,0.024227943359375,78.08477,66.929134,60.952381,0.981684,235.255814,22.606336,0.999042,0.992629,9.745809,179396,69488,288320,53760,5,65610,173239,53766,103.073403,39.924885,24.883962,7.722921,753.083984,288100,288100,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,1,1,3209814,12883008,4321520,47252288,5680128,7405840,17776080,0,0,1.79099,21.225227,1.285227
"141671",512,1088,0.000208,43,43,16,16,35,3,9,6,0,5,3661940,924800,262144,14792,3479904,2934870,274851,179568,70004,29584,11008,3567692,167089526,1849,96.945713,0.975394,0.731524,16.596966,0.00459431640625,0.00919732421875,0.0056154462890625,0.0075375498046875,0.02421662109375,78.08477,66.929134,60.952381,0.978839,235.255814,22.540785,0.999042,0.992629,9.745809,179396,69488,288320,53760,5,65598,172823,53766,103.025237,39.906228,24.812608,7.719312,752.732422,288100,288100,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,1,1,3209714,12883008,4321520,47252288,5680128,7405840,17776080,0,0,1.77819,21.073529,1.287495
"220550",512,3360,0.000209,43,43,16,16,35,3,9,6,0,5,3651872,924800,262144,14792,3479904,2935516,274844,179568,70004,29584,11008,3554647,167043904,1849,97.249871,0.973048,0.731535,16.61081,0.0045981484375,0.0092128544921875,0.005585189453125,0.0075438369140625,0.0242368212890625,78.08477,66.929134,60.952381,0.978263,235.255814,22.527932,0.999042,0.992629,9.745809,179396,69488,288320,53760,5,65654,172823,53766,103.111173,39.939515,24.833305,7.725751,753.360352,288100,288100,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,1,1,3210360,12883008,4321520,47252288,5680128,7405840,17776080,0,0,1.783092,21.131628,1.282805
"308398",1024,2368,0.000815,86,86,16,16,35,3,9,6,1,4,14125948,3720992,1048576,59168,13924088,11739516,1094940,719304,280188,118336,44032,14040665,659094206,7396,99.437103,0.992137,0.733466,17.227172,0.0047408388671875,0.0094896357421875,0.0051016318359375,0.007889052734375,0.0251611123046875,78.139487,66.862745,60.093897,0.993396,235.331395,22.882708,0.999283,0.994475,9.820579,718788,278640,1162128,218112,5,262364,695743,218118,106.489322,41.280857,25.768794,8.078612,194.18457,1152572,1152572,2118180,1635204,66698128,14996140,24742120,9896848,0,7422636,7573504,1,1,1,1,1,12834401,51551120,17319484,189074528,22720512,29709892,71109092,0,0,1.844404,21.894212,1.281453
"286709",1024,1664,0.000734,86,86,16,16,35,3,9,6,1,4,14063516,3720992,1048576,59168,13924088,11739394,1094940,719304,280188,118336,44032,13973742,654993262,7396,99.356216,0.99339,0.733068,19.226723,0.0052911064453125,0.0105827783203125,0.005710166015625,0.0088047314453125,0.028081552734375,78.139487,66.862745,60.093897,0.994164,235.331395,22.900312,0.999283,0.994475,9.820579,718788,278640,1162128,218112,5,262158,695743,218118,118.849494,46.072309,28.759768,9.016293,216.723633,1152572,1152572,2118180,1635204,66698128,14996140,24742120,9896848,0,7422636,7573504,1,1,1,1,1,12833813,51551120,17319484,189074528,22720512,29709892,71109092,0,0,1.852592,21.991407,1.278103
"218373",512,3296,0.000188,43,43,16,16,35,3,9,6,1,4,3647408,924800,262144,14792,3479904,2935169,274844,179568,70004,29584,11008,3550302,166422818,1849,97.301799,0.980171,0.730682,16.629733,0.0046033857421875,0.00771342578125,0.00599853515625,0.0075524306640625,0.0242644306640625,78.08477,66.929134,60.952381,0.977007,235.255814,22.498815,0.999042,0.992629,9.745809,179396,69488,288320,53760,5,54906,173239,53766,103.228634,39.985013,24.921438,7.734552,754.21875,288100,288100,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,1,1,3209962,12883008,4321520,47252288,5680128,7405840,17776080,0,0,1.785275,21.15749,1.287741
"139168",512,928,0.000208,43,43,16,16,35,3,9,6,0,5,3671344,924800,262144,14792,3479904,2934665,274849,179568,70004,29584,11008,3565742,167156158,1849,97.476516,0.97498,0.730317,16.618502,0.00460027734375,0.00921712109375,0.00573139453125,0.007547330078125,0.024248044921875,78.08477,66.929134,60.952381,0.977413,235.255814,22.508359,0.999042,0.992629,9.745809,179396,69488,288320,53760,5,65654,173239,53766,103.158922,39.95801,24.904608,7.729329,753.708984,288100,288100,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,1,1,3210360,12883008,4321520,47252288,5680128,7405840,17776080,0,0,1.773635,21.01955,1.278487
"100097",64,3584,6e-06,6,6,16,16,35,3,9,6,5,0,168696,14112,4096,288,66168,56417,5820,3144,1308,576,192,94138,1685616,36,57.913704,0.702749,0.280025,7.223316,0.0020474248046875,0,0,0.00332706640625,0.0100771708984375,69.756848,70,61.538462,0.722735,229.75,16.523309,0.98855,0.917431,7.583333,3108,1200,4368,832,5,0,2623,838,50.907182,19.655283,10.740793,3.431485,20.965634,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,0,1,1,1,62240,241040,67004,904288,110592,114372,343652,0,0,0.728863,7.09264,0.95454
"205861",512,3072,0.000209,43,43,16,16,35,3,9,6,0,5,3656636,924800,262144,14792,3479904,2935519,274844,179568,70004,29584,11008,3556414,167027362,1849,97.33738,0.978487,0.731321,16.614976,0.00459930078125,0.0092129189453125,0.00554953515625,0.007545728515625,0.0242428994140625,78.08477,66.929134,60.952381,0.978123,235.255814,22.524276,0.999042,0.992629,9.745809,179396,69488,288320,53760,5,65638,172823,53766,103.137031,39.949531,24.839533,7.727688,753.548828,288100,288100,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,1,1,3209658,12883008,4321520,47252288,5680128,7405840,17776080,0,0,1.780769,21.104097,1.286625
"219898",512,3328,0.000188,43,43,16,16,35,3,9,6,0,5,3645976,924800,262144,14792,3479904,2935497,274848,179568,70004,29584,11008,3553601,166440270,1849,97.252715,0.981485,0.731273,16.628208,0.0046029638671875,0.00773744140625,0.00602298828125,0.00755173828125,0.0242622060546875,78.08477,66.929134,60.952381,0.981053,235.255814,22.5918,0.999042,0.992629,9.745809,179396,69488,288320,53760,5,55082,172823,53766,103.219168,39.981346,24.859314,7.733843,754.149414,288100,288100,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,1,1,3209777,12883008,4321520,47252288,5680128,7405840,17776080,0,0,1.785976,21.1658,1.29047
"270111",1024,800,0.000732,86,86,16,16,35,3,9,6,5,0,14112960,3720992,1048576,59168,13924088,11738975,1094953,719304,280188,118336,44032,14016129,657976788,7396,99.296454,0.99463,0.733504,19.223524,0.0052902255859375,0.010583599609375,0.005730365234375,0.0088032666015625,0.0280768798828125,78.139487,66.862745,60.093897,0.997701,235.331395,22.981764,0.999283,0.994475,9.820579,718788,278640,1162128,218112,5,262222,706685,218118,118.829716,46.064642,29.207213,9.014793,216.6875,1152572,1152572,2118180,1635204,66698128,14996140,24742120,9896848,0,7422636,7573504,1,1,1,1,1,12833679,51551120,17319484,189074528,22720512,29709892,71109092,0,0,1.846101,21.914361,1.274107
"129531",64,4064,7e-06,6,6,16,16,35,3,9,6,1,4,175856,14112,4096,288,66168,56539,5820,3144,1308,576,192,100790,1811030,36,56.60024,0.656298,0.281591,6.873862,0.0019483740234375,0,0,0.003166107421875,0.0095896513671875,69.756848,70,61.538462,0.708086,229.75,16.188328,0.98855,0.917431,7.583333,3108,1200,4368,832,5,0,2623,838,48.444361,18.704386,10.221168,3.265474,19.951345,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,0,1,1,1,62237,241040,67004,904288,110592,114372,343652,0,0,0.699187,6.803862,0.93824
"233801",512,3584,0.000187,43,43,16,16,35,3,9,6,0,5,3661820,924800,262144,14792,3479904,2934661,274844,179568,70004,29584,11008,3558245,166314048,1849,97.419675,0.977983,0.731028,16.628368,0.0046030087890625,0.0092136025390625,0.005668494140625,0.007551810546875,0.024262439453125,78.08477,66.929134,60.952381,0.973639,235.255814,22.421336,0.999042,0.992629,9.745809,179396,69488,288320,53760,5,65590,172965,53766,103.220164,39.981732,24.87998,7.733917,754.15625,288100,288100,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,1,1,3210333,12883008,4321520,47252288,5680128,7405840,17776080,0,0,1.778248,21.07422,1.287802
"129353",64,4064,7e-06,6,6,16,16,35,3,9,6,1,4,174788,14112,4096,288,66168,56407,5820,3144,1308,576,192,95865,1728886,36,56.560782,0.658899,0.28179,6.878359,0.0019496484375,0,0,0.0031681787109375,0.0095959248046875,69.756848,70,61.538462,0.711513,229.75,16.266455,0.98855,0.917431,7.583333,3108,1200,4368,832,5,0,2623,838,48.476053,18.716623,10.227854,3.26761,19.964397,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,0,1,1,1,62360,241040,67004,904288,110592,114372,343652,0,0,0.703459,6.845436,0.935517
"192277",512,2752,0.000187,43,43,16,16,35,3,9,6,1,4,3649408,924800,262144,14792,3479904,2934493,274853,179568,70004,29584,11008,3548984,165810004,1849,97.196867,0.978757,0.731084,16.62556,0.0046022314453125,0.0092064287109375,0.00558101953125,0.00755053515625,0.024258341796875,78.08477,66.929134,60.952381,0.981745,235.255814,22.607498,0.999042,0.992629,9.745809,179396,69488,288320,53760,5,65550,172823,53766,103.20273,39.974979,24.855355,7.732611,754.029297,288100,288100,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,1,1,3209663,12883008,4321520,47252288,5680128,7405840,17776080,0,0,1.784296,21.145895,1.281906
"306675",1024,2304,0.000719,86,86,16,16,35,3,9,6,1,4,14101988,3720992,1048576,59168,13924088,11738932,1094946,719304,280188,118336,44032,14032687,657508634,7396,99.431146,0.992261,0.733398,19.234273,0.0052931845703125,0.0105895185546875,0.0057145888671875,0.008808189453125,0.028092580078125,78.139487,66.862745,60.093897,0.997199,235.331395,22.970216,0.999283,0.994475,9.820579,718788,278640,1162128,218112,5,262222,696159,218118,118.896165,46.090401,28.788264,9.019834,216.808594,1152572,1152572,2118180,1635204,66698128,14996140,24742120,9896848,0,7422636,7573504,1,1,1,1,1,12833881,51551120,17319484,189074528,22720512,29709892,71109092,0,0,1.847538,21.931411,1.271117
"358541",1024,3456,0.000721,86,86,16,16,35,3,9,6,4,1,14094584,3720992,1048576,59168,13924088,11739496,1094945,719304,280188,118336,44032,14004743,656430118,7396,99.440215,0.994241,0.733302,19.244608,0.0052960283203125,0.010598521484375,0.005716205078125,0.008812921875,0.028107673828125,78.139487,66.862745,60.093897,0.994574,235.331395,22.909852,0.999283,0.994475,9.820579,718788,278640,1162128,218112,5,262304,695743,218118,118.960045,46.115165,28.786519,9.02468,216.924805,1152572,1152572,2118180,1635204,66698128,14996140,24742120,9896848,0,7422636,7573504,1,1,1,1,1,12834420,51551120,17319484,189074528,22720512,29709892,71109092,0,0,1.848508,21.942932,1.275911
"169935",512,2176,0.000209,43,43,16,16,35,3,9,6,4,1,3669012,924800,262144,14792,3479904,2935526,274844,179568,70004,29584,11008,3569344,166685232,1849,97.585063,0.972734,0.730744,16.607607,0.00459726171875,0.0092122001953125,0.0056452822265625,0.0075423818359375,0.0242321474609375,78.08477,66.929134,60.952381,0.97643,235.255814,22.485714,0.999042,0.992629,9.745809,179396,69488,288320,53760,5,65662,173239,53766,103.091291,39.931813,24.888281,7.724261,753.214844,288100,288100,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,1,1,3209586,12883008,4321520,47252288,5680128,7405840,17776080,0,0,1.774763,21.03291,1.281196
"309559",1024,2368,0.00072,86,86,16,16,35,3,9,6,1,4,14129440,3720992,1048576,59168,13924088,11738836,1094947,719304,280188,118336,44032,14041350,656490646,7396,99.340779,0.991649,0.733413,19.24752,0.005296830078125,0.010594224609375,0.0057201416015625,0.008814255859375,0.028111927734375,78.139487,66.862745,60.093897,0.99238,235.331395,22.859224,0.999283,0.994475,9.820579,718788,278640,1162128,218112,5,262158,696159,218118,118.97805,46.122144,28.808091,9.026046,216.958008,1152572,1152572,2118180,1635204,66698128,14996140,24742120,9896848,0,7422636,7573504,1,1,1,1,1,12833910,51551120,17319484,189074528,22720512,29709892,71109092,0,0,1.843948,21.888801,1.284593
"272542",1024,992,0.000816,86,86,16,16,35,3,9,6,1,4,14074656,3720992,1048576,59168,13924088,11739482,1094940,719304,280188,118336,44032,13990028,655807976,7396,99.39319,0.995287,0.733473,19.231658,0.00529246484375,0.010587109375,0.0057175263671875,0.0088069912109375,0.0280887607421875,78.139487,66.862745,60.093897,0.990774,235.331395,22.822318,0.999283,0.994475,9.820579,718788,278640,1162128,218112,5,262198,696159,218118,118.879999,46.084135,28.78435,9.018608,216.779297,1152572,1152572,2118180,1635204,66698128,14996140,24742120,9896848,0,7422636,7573504,1,1,1,1,1,12834458,51551120,17319484,189074528,22720512,29709892,71109092,0,0,1.851126,21.974001,1.281039
"142940",512,1152,0.000208,43,43,16,16,35,3,9,6,1,4,3666076,924800,262144,14792,3479904,2934992,274847,179568,70004,29584,11008,3560953,166208790,1849,97.307763,0.97724,0.730911,16.614896,0.004599279296875,0.007749212890625,0.0059749365234375,0.0075456923828125,0.0242427822265625,78.08477,66.929134,60.952381,0.980191,235.255814,22.572009,0.999042,0.992629,9.745809,179396,69488,288320,53760,5,55210,172823,53766,103.136534,39.949338,24.839413,7.727651,753.544922,288100,288100,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,1,1,3210349,12883008,4321520,47252288,5680128,7405840,17776080,0,0,1.776184,21.049755,1.28879
"237769",512,3680,0.000208,43,43,16,16,35,3,9,6,4,1,3654812,924800,262144,14792,3479904,2934810,274850,179568,70004,29584,11008,3552593,166645382,1849,97.307775,0.98039,0.731498,16.612412,0.004598591796875,0.007775560546875,0.0060433701171875,0.007544564453125,0.024239158203125,78.08477,66.929134,60.952381,0.980967,235.255814,22.589756,0.999042,0.992629,9.745809,179396,69488,288320,53760,5,55406,172823,53766,103.121117,39.943366,24.8357,7.726496,753.432617,288100,288100,528900,408500,16669760,3745456,6173600,2469440,0,1852080,1893376,1,1,1,1,1,3210328,12883008,4321520,47252288,5680128,7405840,17776080,0,0,1.781658,21.114629,1.291062
"315020",1024,2528,0.000719,86,86,16,16,35,3,9,6,5,0,14095996,3720992,1048576,59168,13924088,11739421,1094941,719304,280188,118336,44032,14008203,657623912,7396,99.361956,0.994265,0.733525,19.242177,0.005295359375,0.0105930615234375,0.005716533203125,0.00881180859375,0.028104123046875,78.139487,66.862745,60.093897,0.991459,235.331395,22.838097,0.999283,0.994475,9.820579,718788,278640,1162128,218112,5,262202,695743,218118,118.945018,46.109339,28.782883,9.02354,216.897461,1152572,1152572,2118180,1635204,66698128,14996140,24742120,9896848,0,7422636,7573504,1,1,1,1,1,12834458,51551120,17319484,189074528,22720512,29709892,71109092,0,0,1.848323,21.940734,1.279092
"334624",1024,2976,0.000723,86,86,16,16,35,3,9,6,5,0,14089400,3720992,1048576,59168,13924088,11739508,1094940,719304,280188,118336,44032,13994665,658807670,7396,99.361331,0.995712,0.733479,19.230164,0.0052920537109375,0.010586287109375,0.005710865234375,0.0088063076171875,0.028086578125,78.139487,66.862745,60.093897,0.993155,235.331395,22.877169,0.999283,0.994475,9.820579,718788,278640,1162128,218112,5,262198,695743,218118,118.870764,46.080554,28.764915,9.017907,216.761719,1152572,1152572,2118180,1635204,66698128,14996140,24742120,9896848,0,7422636,7573504,1,1,1,1,1,12833885,51551120,17319484,189074528,22720512,29709892,71109092,0,0,1.849188,21.951006,1.274807
"118123",64,3872,7e-06,6,6,16,16,35,3,9,6,4,1,170316,14112,4096,288,66168,56409,5820,3144,1308,576,192,95757,1726460,36,57.799881,0.688977,0.281712,6.919097,0.0019611953125,0,0,0.0031869423828125,0.0096527578125,69.756848,70,61.538462,0.708859,229.75,16.205806,0.98855,0.917431,7.583333,3108,1200,4368,832,5,0,2623,838,48.763158,18.827474,10.28843,3.286963,20.082639,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,0,1,1,1,62245,241040,67004,904288,110592,114372,343652,0,0,0.72193,7.025177,0.930311
"50877",64,2560,6e-06,6,6,16,16,35,3,9,6,1,4,163468,14112,4096,288,66168,56544,5820,3144,1308,576,192,94062,1683096,36,57.92011,0.668593,0.27966,7.245217,0.0020536328125,3.2087890625e-05,0.0164290634765625,0.0033371533203125,0.010107724609375,69.756848,70,61.538462,0.723883,229.75,16.549393,0.98855,0.917431,7.583333,3108,1200,4368,832,5,8,2623,838,51.061531,19.714877,10.773359,3.441889,21.029202,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,1,1,62233,241040,67004,904288,110592,114372,343652,0,0,0.752173,7.319475,0.952133
"38490",64,2208,6e-06,6,6,16,16,35,3,9,6,4,1,168448,14112,4096,288,66168,56414,5820,3144,1308,576,192,99165,1772312,36,57.825873,0.667252,0.279817,7.181871,0.002035677734375,0,0,0.0033079765625,0.0100193515625,69.756848,70,61.538462,0.723117,229.75,16.531898,0.98855,0.917431,7.583333,3108,1200,4368,832,5,0,2623,838,50.615092,19.542506,10.679166,3.411796,20.84534,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,0,1,1,1,62223,241040,67004,904288,110592,114372,343652,0,0,0.729936,7.103082,0.950803
