"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"3",64,256,2e-05,6,6,16,16,35,3,6,86972,14112,4096,288,66168,55983,3144,1308,576,192,70652,2899060,36,80.896935,0.917496,0.641503,2.640845,784.899783,0,18.396089,1.245569,3.772635,69.756848,70,61.538462,0.951495,229.75,21.798392,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2552,838,18.611668,7.185972,3.820542,1.254551,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,61680,241040,67004,904288,110592,114372,343652,0,0,1.413745,13.757301,1.140704
"4",64,256,1.8e-05,6,6,16,16,35,3,6,88084,14112,4096,288,66168,56001,3144,1308,576,192,70350,2888778,36,81.709972,0.937649,0.641608,2.641508,785.096974,0,24.53428,1.245881,3.773583,69.756848,70,61.538462,0.957607,229.75,21.938369,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2552,838,18.616344,7.187777,3.821502,1.254866,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,61690,241040,67004,904288,110592,114372,343652,0,0,1.395898,13.583625,1.143284
"5",64,256,1.8e-05,6,6,16,16,35,3,6,90012,14112,4096,288,66168,56080,3144,1308,576,192,70163,2892796,36,81.969063,0.924121,0.641343,2.658607,790.179023,0,18.51982,1.253946,3.79801,69.756848,70,61.538462,0.926941,229.75,21.238298,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2656,838,18.73685,7.234305,4.002982,1.262989,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,61710,241040,67004,904288,110592,114372,343652,0,0,1.365998,13.292672,1.117428
"6",64,256,1.8e-05,6,6,16,16,35,3,6,88316,14112,4096,288,66168,56078,3144,1308,576,192,69966,2881124,36,80.946624,0.945716,0.641779,2.650698,787.828366,0,18.464726,1.250216,3.786712,69.756848,70,61.538462,0.955587,229.75,21.891078,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2656,838,18.681111,7.212784,3.991074,1.259232,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,61696,241040,67004,904288,110592,114372,343652,0,0,1.392231,13.547941,1.134902
"7",64,256,1.9e-05,6,6,16,16,35,3,6,87520,14112,4096,288,66168,55985,3144,1308,576,192,70939,2898450,36,79.33308,0.932745,0.640352,2.655787,789.340742,0,18.500174,1.252616,3.793981,69.756848,70,61.538462,0.949812,229.75,21.762166,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2552,838,18.716973,7.22663,3.842158,1.261649,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,61694,241040,67004,904288,110592,114372,343652,0,0,1.404893,13.671161,1.142791
"8",64,256,1.8e-05,6,6,16,16,35,3,6,87676,14112,4096,288,66168,55992,3144,1308,576,192,70600,2913800,36,82.37181,0.923347,0.640042,2.663321,791.58012,0,18.552659,1.25617,3.804745,69.756848,70,61.538462,0.946251,229.75,21.681074,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2552,838,18.770073,7.247132,3.853059,1.265229,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,61700,241040,67004,904288,110592,114372,343652,0,0,1.402393,13.646836,1.135498
"9",64,256,1.8e-05,6,6,16,16,35,3,6,91828,14112,4096,288,66168,55988,3144,1308,576,192,70398,2954252,36,81.833779,0.935303,0.64474,2.646428,786.559275,0,24.579977,1.248202,3.780612,69.756848,70,61.538462,0.955027,229.75,21.879173,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2552,838,18.651018,7.201165,3.82862,1.257203,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,61709,241040,67004,904288,110592,114372,343652,0,0,1.338984,13.029795,1.138342
"10",64,256,1.8e-05,6,6,16,16,35,3,6,91616,14112,4096,288,66168,55984,3144,1308,576,192,70837,2899162,36,81.866743,0.920547,0.643961,2.648695,787.23297,0,18.450772,1.249271,3.78385,69.756848,70,61.538462,0.953487,229.75,21.842296,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2552,838,18.666993,7.207333,3.831899,1.25828,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,61698,241040,67004,904288,110592,114372,343652,0,0,1.342083,13.059946,1.141028
"11",64,256,1.8e-05,6,6,16,16,35,3,6,87612,14112,4096,288,66168,56051,3144,1308,576,192,71781,2885328,36,82.910894,0.934088,0.641974,2.663726,791.700445,0,18.555479,1.256361,3.805323,69.756848,70,61.538462,0.93756,229.75,21.480266,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2552,838,18.772926,7.248234,3.853644,1.265421,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,61606,241040,67004,904288,110592,114372,343652,0,0,1.403418,13.656805,1.130411
"12",64,256,1.8e-05,6,6,16,16,35,3,6,86300,14112,4096,288,66168,56070,3144,1308,576,192,70048,2874414,36,80.690383,0.930829,0.641171,2.656458,789.540172,0,24.67313,1.252932,3.794939,69.756848,70,61.538462,0.925137,229.75,21.196743,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2552,838,18.721701,7.228456,3.843129,1.261968,5532,5532,9540,7524,314768,65580,95720,38288,0,28716,36864,1,1,1,61607,241040,67004,904288,110592,114372,343652,0,0,1.424754,13.864426,1.121372
