"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"65",15,0,1.869576,3375,1,128,1,64,7.03125,8,"8604078484",28304492,0,13500,1562157952,1521180857,160286112,1644140,3883836,1272112,8597850497,274936035982,3375,"99.953274",0.181689,0.49964,301.792618,130.766529,49.236105,5.889304,523.066117,1.090763,143.32058,27.019553,25,0.181691,115715.403852,4.482705,1.043651,5.62956,18.171491,25,167282728,9255784,70575090,31802800,2993591,69196075,31802806,10.747374,608.92588,1.111406,523.066216,85102476,85102476,183985170,168080784,0,0,41344504000,5565922000,3975782000,15901400000,0,1,1,1,1541669668,795070000,25443104000,2816141348,2081633980,4181701892,2940243384,0,0,"0.000000","60.065270",0.181762
"71",16,0,2.280121,4096,1,128,1,64,7.03125,8,"10528383380",34651616,0,16384,1912452960,1862289744,196229376,2012256,4754048,1557376,10525878005,336672054036,4096,"99.987287",0.181691,0.499768,301.336478,130.589918,48.89755,5.788762,522.359674,1.0891,143.322636,27.019905,25,0.18169,116726.865234,4.482675,1.043651,5.629312,18.171095,25,204794944,11327616,86386256,38934400,3644609,84923814,38934406,10.732859,607.90353,1.112668,522.359755,104184224,104184224,225239376,205770240,0,0,50615768576,6814044288,4867324288,19467200000,0,1,1,1,1887371606,973360000,31148568576,3447513600,2548393504,5119391904,3599518336,0,0,"0.000000","60.094421",0.181762
"77",17,0,2.750524,4913,1,128,1,64,7.03125,8,"12722754036",41883044,0,19652,2311551056,2250922223,237180384,2431588,5745412,1882384,12722436078,406984192566,4913,"99.980253",0.181691,0.499836,301.564672,130.707188,47.503751,5.688982,522.828753,1.089913,143.324431,27.020212,25,0.181691,117624.214126,4.482713,1.043651,5.629095,18.170749,25,247533496,13687640,104398438,47059600,4275793,102630249,47059606,10.742497,608.274763,1.113491,522.82882,125924260,125924260,272240838,248710512,0,0,61178737728,8236058864,5883078864,23529800000,0,1,1,1,2281236892,1176490000,37648937728,4166834524,3080179252,6187720108,4350638600,0,0,"0.000000","60.107601",0.181748
"83",18,0,3.28056,5832,1,128,1,64,7.03125,8,"15207866320",50056448,0,23328,2762634976,2690177619,283465728,2905472,6865824,2249728,15205313582,486377610036,5832,"99.965757",0.181686,0.499802,303.518938,131.570514,47.684776,5.668597,526.282058,1.096965,143.326011,27.020482,25,0.181689,118425.710562,4.482668,1.043651,5.628904,18.170444,25,295839232,16354624,124755072,56243200,5096021,122336072,56243206,10.813452,612.137657,1.1179,526.282114,150495936,150495936,325364352,297244032,0,0,73117652992,9843306496,7031146496,28121600000,0,1,1,1,2726406549,1406080000,44996052992,4979838944,3681231808,7395206144,5199593664,0,0,"0.000000","60.098547",0.181724
"89",19,0,3.875577,6859,1,128,1,64,7.03125,8,"<OVERFLOW>",59229500,0,27436,3268887456,3183155234,335412000,3437244,8123180,2662000,17991830621,575537756096,6859,"<OVERFLOW>",0.181688,0.499827,298.785227,129.532754,48.219429,5.512073,518.131019,1.079847,143.327413,27.020722,25,0.181687,119145.919813,4.48262,1.043651,5.628735,18.170174,25,350053000,19347336,147599594,66550000,6193420,144736815,66550006,10.645973,602.521708,1.100451,518.131065,178072604,178072604,384984714,351713232,0,0,86516755904,11647127952,8319627952,3.3275e+10,0,NA,1,1,3226021593,1663750000,53241755904,5892261684,4355791756,8750369652,6152373016,0,0,"<OVERFLOW>","<OVERFLOW>",0.181721
"95",20,0,4.540101,8000,1,128,1,64,7.03125,8,"<OVERFLOW>",69459872,0,32000,3833491232,3732954385,393345792,4030240,9525376,3121792,21099438752,674969531502,8000,"<OVERFLOW>",0.18169,0.499843,298.168643,129.278129,48.019379,5.445481,517.112516,1.07761,143.328665,27.020936,25,0.181687,119796.601,4.48262,1.043651,5.628584,18.169933,25,410515648,22684544,173075440,78044800,7247287,169708082,78044806,10.625046,601.216821,1.098104,517.112556,208827616,208827616,451476720,412460544,0,0,101460288000,13658864000,9756624000,39022400000,0,NA,1,1,3783223063,1951120000,62437888000,6909837568,5108099680,10261730272,7214966144,0,0,"<OVERFLOW>","<OVERFLOW>",0.181727
"101",21,0,5.276519,9261,1,128,1,64,7.03125,8,"<OVERFLOW>",80805236,0,37044,4459629040,4342674380,457593696,4687796,11080308,3631696,24545478046,785260703948,9261,"<OVERFLOW>",0.181688,0.499874,300.849939,130.452169,46.957027,5.444339,521.80868,1.087293,143.329789,27.021129,25,0.181688,120387.351258,4.482639,1.043651,5.628448,18.169716,25,477568024,26385016,201326046,90792400,8170315,197418469,90792406,10.721538,606.567527,1.108025,521.808715,242934324,242934324,525215166,479828400,0,0,118032490816,15889855408,11350235408,45396200000,0,NA,1,1,4401151959,2269810000,72636290816,8038301420,5942396164,11937807644,8393362536,0,0,"<OVERFLOW>","<OVERFLOW>",0.181725
"107",22,0,6.105395,10648,1,128,1,64,7.03125,8,"<OVERFLOW>",93323264,0,42592,5150483616,5015414547,528482304,5413248,12795872,4194304,28347860354,907026292906,10648,"<OVERFLOW>",0.181688,0.499942,303.4212,131.577579,47.287604,5.460426,526.310319,1.096578,143.330806,27.021303,25,0.181688,120926.080391,4.482652,1.043651,5.628325,18.16952,25,551550976,30467520,232494848,104857600,9421181,227969824,104857606,10.814032,611.700828,1.117428,526.310349,280566080,280566080,606574848,554159232,0,0,136317605888,18351442944,13108562944,52428800000,0,NA,1,1,5082949334,2621440000,83888805888,9283388064,6862921792,13787121408,9693551680,0,0,"<OVERFLOW>","<OVERFLOW>",0.181734
"113",23,0,6.998194,12167,1,128,1,64,7.03125,8,"<OVERFLOW>",107071628,0,48668,5909237696,5754274170,606338208,6209932,14679964,4812208,32524055371,1040566015348,12167,"<OVERFLOW>",0.181688,0.499898,300.274005,130.222227,46.712813,5.358078,520.888908,1.085198,143.331728,27.021461,25,0.181688,121419.365826,4.482639,1.043651,5.628214,18.169342,25,632805352,34950824,266725282,120305200,10788854,261551635,120305206,10.702639,605.310379,1.105906,520.888934,321896236,321896236,695930562,635795472,0,0,156399874752,21054967376,15039707376,60152600000,0,NA,1,1,5831756171,3007630000,96247274752,10650832324,7873917148,15818191204,11121523064,0,0,"<OVERFLOW>","<OVERFLOW>",0.181701
"119",24,0,7.974321,13824,1,128,1,64,7.03125,8,"<OVERFLOW>",122108000,0,55296,6739074016,6562352601,691488000,7081184,16740480,5488000,37091860511,1186718713064,13824,"<OVERFLOW>",0.181687,0.499909,301.406249,130.721877,46.811481,5.35412,522.887511,1.089284,143.33257,27.021605,25,0.181688,121872.721644,4.482638,1.043651,5.628112,18.169179,25,721672000,39853696,304160784,137200000,12282824,298259586,137200006,10.743704,607.551018,1.110066,522.887534,367098144,367098144,793657104,725079552,0,0,178363538944,24011769472,17151769472,6.86e+10,0,NA,1,1,6650713552,3.43e+09,109763538944,12146369024,8979622816,18039536672,12683266176,0,0,"<OVERFLOW>","<OVERFLOW>",0.181717
"125",25,0,9.037338,15625,1,128,1,64,7.03125,8,"<OVERFLOW>",138490052,0,62500,7643175312,7442749102,784258272,8030340,18985316,6224272,42067772440,1345964931200,15625,"<OVERFLOW>",0.181688,0.499925,301.354424,130.707294,46.7689,5.324604,522.829178,1.089091,143.33334,27.021737,25,0.181687,122290.804992,4.482625,1.043651,5.628019,18.169031,25,818491768,45194904,344944790,155606800,13919573,338244251,155606806,10.742506,607.408275,1.109843,522.829198,416345156,416345156,900129270,822353904,0,0,202292840000,27233190000,19452850000,77803400000,0,NA,1,1,7542962450,3890170000,124489440000,13775732988,10184279380,20459677452,14384770504,0,0,"<OVERFLOW>","<OVERFLOW>",0.181708
"131",26,0,10.206407,17576,1,128,1,64,7.03125,8,"<OVERFLOW>",156275456,0,70304,8624724320,8398563013,884975616,9060736,21422368,7023616,47470344823,1518810326954,17576,"<OVERFLOW>",0.181686,0.499922,303.348886,131.57966,46.999602,5.335469,526.318645,1.096295,143.334048,27.021858,25,0.181687,122677.57624,4.482616,1.043651,5.627933,18.168894,25,923605504,50993216,389220736,175590400,15680005,381663816,175590406,10.814203,611.392885,1.117195,526.318663,469810624,469810624,1015721856,927960960,0,0,228272019456,30730569728,21951049728,87795200000,0,NA,1,1,8511643915,4389760000,140476819456,15544659040,11492127424,23087133184,16232025536,0,0,"<OVERFLOW>","<OVERFLOW>",0.181706
"137",27,0,11.45489,19683,1,128,1,64,7.03125,8,"<OVERFLOW>",175521884,0,78732,9686903776,9432893668,993966624,10175708,24059532,7888624,53316525948,1705879334666,19683,"<OVERFLOW>",0.181687,0.499929,301.353914,130.72102,46.647369,5.275639,522.884081,1.08908,143.334701,27.02197,25,0.181687,123036.424529,4.482622,1.043651,5.627854,18.168768,25,1037354056,57267400,437132058,197215600,17593936,428645809,197215606,10.743634,607.339619,1.109846,522.884097,527667900,527667900,1140809658,1042243152,0,0,256385318848,34515249424,24654469424,98607800000,0,NA,1,1,9559898970,4930390000,157777518848,17458882004,12907407532,25930423508,18231020760,0,0,"<OVERFLOW>","<OVERFLOW>",0.181707
"143",28,0,12.806904,21952,1,128,1,64,7.03125,8,"<OVERFLOW>",196287008,0,87808,10832896416,10548840345,1111557888,11378592,26904704,8821888,59624269202,1907718646756,21952,"<OVERFLOW>",0.181686,0.499933,301.153955,130.640469,46.596015,5.257186,522.561874,1.088353,143.335305,27.022073,25,0.181687,123370.267128,4.482617,1.043651,5.627781,18.168652,25,1160078272,64036224,488822192,220547200,19665845,479324144,220547206,10.737014,606.906626,1.109087,522.561889,590090336,590090336,1275767472,1165542912,0,0,286716979712,38598569856,27571209856,110273600000,0,NA,1,1,10690868622,5513680000,176443379712,19524136704,14434360288,28998068064,20387745664,0,0,"<OVERFLOW>","<OVERFLOW>",0.181692
"149",29,0,14.255945,24389,1,128,1,64,7.03125,8,"<OVERFLOW>",218628500,0,97556,12065884976,11749502364,1238076000,12672724,29965780,9826000,66410459112,2124895152342,24389,"<OVERFLOW>",0.181686,0.499944,301.350278,130.731378,46.559976,5.239249,522.925511,1.089059,143.335866,27.022169,25,0.181686,123681.628767,4.48261,1.043651,5.627713,18.168543,25,1292119000,71318456,544434574,245650000,21872060,533856725,245650006,10.744485,607.274416,1.109808,522.925525,657251284,657251284,1420970094,1298202672,0,0,319351243584,42991871792,30709371792,1.22825e+11,0,NA,1,1,11907693906,6141250000,196526243584,21746157964,16077226276,32298586492,22708189736,0,0,"<OVERFLOW>","<OVERFLOW>",0.181702
"155",30,0,15.809494,27000,1,128,1,64,7.03125,8,"<OVERFLOW>",242604032,0,108000,13389052192,13037979034,1373847552,14061440,33250656,10903552,73693203632,2357929944362,27000,"<OVERFLOW>",0.181687,0.499946,303.311317,131.587492,46.820836,5.257377,526.349971,1.096142,143.336387,27.022259,25,0.181686,123972.705481,4.482612,1.043651,5.62765,18.168443,25,1433817088,79132864,604112640,272588800,24247813,592385998,272588806,10.814847,611.200176,1.117047,526.349982,729324096,729324096,1576792320,1440564864,0,0,354372352000,47706496000,34077056000,136294400000,0,NA,1,1,13213515855,6814720000,218077952000,24130680608,17840246080,35840498432,25198342464,0,0,"<OVERFLOW>","<OVERFLOW>",0.181691
"161",31,0,17.498743,29791,1,128,1,64,7.03125,8,"<OVERFLOW>",268271276,0,119164,14805580800,14417369660,1519199136,15548076,36767228,12057136,81489721297,2607451043818,29791,"<OVERFLOW>",0.181686,0.499957,301.601239,130.850587,47.697539,5.210929,523.402349,1.089959,143.336873,27.022342,25,0.181687,124245.416401,4.482618,1.043651,5.627591,18.168349,25,1585513384,87498216,667999826,301428400,27469103,655030953,301428406,10.754283,607.730019,1.110742,523.402359,806482124,806482124,1743608946,1592971920,0,0,391864546496,52753783248,37682363248,150714200000,0,NA,1,1,14611475496,7535710000,241150346496,26683439460,19727660284,39632323524,27864193336,0,0,"<OVERFLOW>","<OVERFLOW>",0.181694
"167",32,0,19.278622,32768,1,128,1,64,7.03125,8,"<OVERFLOW>",295687904,0,131072,16318653536,15890773585,1674457344,17135968,40523392,13289344,89818520432,2874061439128,32768,"<OVERFLOW>",0.181684,0.499977,303.270814,131.579627,46.7393,5.228474,526.318509,1.09599,143.337328,27.02242,25,0.181685,124501.446045,4.482565,1.043651,5.627536,18.168261,25,1747548736,96433280,736239568,332233600,29503743,721947136,332233606,10.814201,611.071489,1.11689,526.318519,888898720,888898720,1921794768,1755766272,0,0,431912068608,58145074304,41533394304,166116800000,0,NA,1,1,16104713809,8305840000,265795268608,29410169344,21743709472,43682581408,30711731840,0,0,"<OVERFLOW>","<OVERFLOW>",0.181692
"173",33,0,21.180062,35937,1,128,1,64,7.03125,8,"<OVERFLOW>",324911588,0,143748,17931453136,17461290100,1839948768,18828452,44527044,14602768,98694652823,3158103659702,35937,"<OVERFLOW>",0.181686,0.499981,301.989535,131.028096,47.436649,5.191153,524.112388,1.091356,143.337754,27.022493,25,0.181686,124742.2791,4.482607,1.043651,5.627485,18.168179,25,1920263992,105956824,808975302,365069200,33041882,793269245,365069206,10.768872,608.468575,1.112167,524.112396,976747236,976747236,2111724582,1929290352,0,0,474599159872,63891709936,45638249936,182534600000,0,NA,1,1,17696371860,9126730000,292064559872,32316605084,23892634228,47999791724,33746947464,0,0,"<OVERFLOW>","<OVERFLOW>",0.1817
"179",34,0,23.206654,39304,1,128,1,64,7.03125,8,"<OVERFLOW>",356000000,0,157216,19647162336,19132018508,2.016e+09,20628864,48786080,16000000,108138074473,3460161317696,39304,"<OVERFLOW>",0.181686,0.499963,303.272743,131.588984,46.681464,5.202765,526.355938,1.095991,143.338154,27.022562,25,0.181686,124969.229188,4.482599,1.043651,5.627436,18.168102,25,2.104e+09,116087616,886350464,400000000,35475207,869146096,400000006,10.81497,611.03406,1.116895,526.355947,1070201024,1070201024,2313773184,2113886592,0,0,520010061824,70005030912,50005030912,2e+11,0,NA,1,1,19389590670,1e+10,320010061824,35408481504,26178675136,52592474112,36975829696,0,0,"<OVERFLOW>","<OVERFLOW>",0.181694
"185",35,0,25.351199,42875,1,128,1,64,7.03125,8,"<OVERFLOW>",389010812,0,171500,21468963872,20906058138,2202937632,22540540,53308396,17483632,118165387549,3781041610660,42875,"<OVERFLOW>",0.181686,0.499967,303.257179,131.586112,46.646454,5.190176,526.34445,1.095932,143.33853,27.022626,25,0.181686,125183.46281,4.482596,1.043651,5.627391,18.168029,25,2299097608,126844424,968508490,437090800,38736489,949711731,437090806,10.814734,610.983883,1.116838,526.344457,1169433436,1169433436,2528315370,2309897424,0,0,568229016000,76496378000,54641838000,218545400000,0,NA,1,1,21187511267,10927270000,349683616000,38691533428,28606072780,57469148212,40404368024,0,0,"<OVERFLOW>","<OVERFLOW>",0.181698
"191",36,0,27.636729,46656,1,128,1,64,7.03125,8,"<OVERFLOW>",424001696,0,186624,23400040480,22786508306,2401088256,24566816,58101888,19056256,128794117951,4121159671646,46656,"<OVERFLOW>",0.181685,0.499969,303.272126,131.596255,46.63077,5.180241,526.385023,1.095983,143.338884,27.022687,25,0.181686,125386.019376,4.482596,1.043651,5.627348,18.167961,25,2505897664,138246016,1055592816,476406400,42203323,1035095736,476406406,10.815567,610.996262,1.11688,526.38503,1274617824,1274617824,2755725936,2517665280,0,0,619340263936,83377091968,59556771968,238203200000,0,NA,1,1,23093274630,11910160000,381137063936,42171495680,31179067744,62638333664,44038551936,0,0,"<OVERFLOW>","<OVERFLOW>",0.181693
"197",37,0,30.042658,50653,1,128,1,64,7.03125,8,"<OVERFLOW>",461030324,0,202612,25443574896,24776468306,2610778464,26711028,63174452,20720464,140041808256,4481062234096,50653,"<OVERFLOW>",0.181686,0.499969,302.21227,131.139802,46.482299,5.155338,524.559209,1.092151,143.339219,27.022744,25,0.181686,125577.828046,4.482595,1.043651,5.627307,18.167896,25,2724741016,150311160,1147746878,518011600,45902102,1125461981,518011606,10.778053,608.844305,1.112976,524.559215,1385927540,1385927540,2996379678,2737532592,0,0,673428047168,90658513584,64757933584,259005800000,0,NA,1,1,25110021843,12950290000,414422247168,45854103084,33901900612,68108550108,47884370920,0,0,"<OVERFLOW>","<OVERFLOW>",0.181699
"203",38,0,32.603368,54872,1,128,1,64,7.03125,8,"<OVERFLOW>",500154368,0,219488,27602749856,26879037471,2832334848,28976512,68533984,22478848,151926054336,4861349549824,54872,"<OVERFLOW>",0.181685,0.499971,302.211246,131.142611,46.447834,5.145498,524.570445,1.092145,143.339535,27.022799,25,0.181685,125759.721971,4.48259,1.043651,5.627269,18.167835,25,2955968512,163058624,1245114112,561971200,49759466,1220940776,561971206,10.778283,608.826467,1.112972,524.570451,1503535936,1503535936,3250651392,2969841792,0,0,730576607232,98351983616,70253423616,280985600000,0,NA,1,1,27240893908,14049280000,449591007232,49745090464,36778811968,73888317184,51947814464,0,0,"<OVERFLOW>","<OVERFLOW>",0.1817
"209",39,0,35.276243,59319,1,128,1,64,7.03125,8,"<OVERFLOW>",541431500,0,237276,29880748096,29097315071,3066084000,31366604,74188380,24334000,164464331197,5262556544528,59319,"<OVERFLOW>",0.181685,0.499971,302.289677,131.179727,46.449243,5.13753,524.718909,1.092426,143.339835,27.02285,25,0.181685,125932.450378,4.48259,1.043651,5.627233,18.167777,25,3199921000,176507176,1347837954,608350000,53852446,1321663867,608350006,10.781334,608.969527,1.113254,524.718915,1627616364,1627616364,3518915874,3214935312,0,0,790870185664,106468842832,76051342832,3.04175e+11,0,NA,1,1,29489031825,15208750000,486695185664,53850192644,39814042396,79986154532,56234872056,0,0,"<OVERFLOW>","<OVERFLOW>",0.181699
"215",40,0,38.115001,64000,1,128,1,64,7.03125,8,"<OVERFLOW>",584919392,0,256000,32280752352,31434400473,3312352512,33884640,80145536,26288512,177674195910,5685292305592,64000,"<OVERFLOW>",0.181685,0.499975,303.248501,131.598744,46.613555,5.146514,526.394978,1.09589,143.340119,27.022899,25,0.181685,126096.688875,4.482583,1.043651,5.627198,18.167722,25,3456939328,190675584,1456061840,657212800,58197792,1427789024,657212806,10.815772,610.886884,1.116786,526.394982,1758342176,1758342176,3801547920,3473155584,0,0,854393024000,115020432000,82159792000,328606400000,0,NA,1,1,31857576648,16430320000,525786624000,58175144448,43011832480,86410581792,60751533184,0,0,"<OVERFLOW>","<OVERFLOW>",0.181698
