"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"53064",3584,0,2e-06,7,1,512,1,12,0,3,26324,750,375,112,1712,1313,372,0,0,24,12,5600,87518,7,21.80228,0.310764,0.310013,0.344819,0.334127,2.893983,9.380497,2.673014,2.75855,0,12.5,12.5,0.367321,15.285714,7.522321,0,0,17.625,31.25,0,0,423,375,406,451,381,0,0,3.214745,2.715782,160,160,368,260,5625,375,0,0,0,0,375,0,2,1,1682,3750,0,29754,4334,1125,14711,0,0,0.08347,0,0.357321
"23206",2560,0,7e-06,5,1,512,1,12,0,3,52180,4992,2496,80,4000,3309,474,0,0,156,78,22528,361094,5,44.678169,0.1731,0.248726,0.970143,0.940745,7.604356,27.88465,7.525961,7.761147,0,12.5,12.5,0.181366,50,4.029994,0,0,18,32,0,0,2808,2496,2522,2606,2502,0,0,7.857634,7.544052,392,392,1096,394,37440,2496,0,0,0,0,2496,0,5,1,3789,24960,0,70272,7552,7488,12736,0,0,0.28028,0,0.23595
"22604",2304,0,2e-06,5,1,512,1,12,0,3,25496,470,235,80,1200,920,264,0,0,16,8,5190,88152,5,15.941971,0.23175,0.26539,0.229758,0.222194,2.102803,6.179822,1.77755,1.838062,0,12.5,12.5,0.369482,15,7.552947,0,0,16.5625,29.375,0,0,265,235,278,307,241,0,0,2.322161,1.822934,112,112,250,184,3525,235,0,0,0,0,235,0,2,1,1184,2350,0,20530,3030,705,10475,0,0,0.054007,0,0.348303
"19576",2304,0,4e-06,5,1,512,1,12,0,3,36376,3498,1749,80,3080,2528,405,0,0,110,55,16717,226174,5,44.690216,0.165761,0.190737,1.000659,0.970151,7.983082,23.390119,7.761206,8.005269,0,12.5,12.5,0.157051,38.5,3.450181,0,0,17.9,31.8,0,0,1969,1749,1799,1836,1755,0,0,8.14727,7.787831,300,300,820,325,26235,1749,0,0,0,0,1749,0,5,1,2935,17490,0,53838,6058,5247,11989,0,0,0.281726,0,0.193586
"2574",768,0,2e-06,2,1,512,1,12,0,3,23732,508,254,32,672,534,120,0,0,16,8,2893,28216,2,10.611258,0.22611,0.188892,0.234735,0.227567,1.956718,6.25003,1.820536,1.877876,0,12.5,12.5,0.321177,21,6.786158,0,0,17.875,31.75,0,0,286,254,273,326,260,0,0,2.336594,1.863541,64,64,160,88,3810,254,0,0,0,0,254,0,2,1,655,2540,0,11732,1532,762,4350,0,0,0.062712,0,0.304186
"10152",1536,0,2e-06,3,1,512,1,12,0,3,24212,622,311,48,928,732,174,0,0,20,10,3188,42102,3,16.799375,0.215613,0.200623,0.293957,0.2848,2.40294,7.399298,2.278398,2.351658,0,12.5,12.5,0.326975,19.333333,6.857402,0,0,17.55,31.1,0,0,351,311,328,353,317,0,0,2.586091,2.322354,88,88,216,126,4665,311,0,0,0,0,311,0,2,1,906,3110,0,16058,2158,933,6455,0,0,0.075263,0,0.324553
"45642",3328,0,2e-06,7,1,512,1,12,0,3,26704,1000,500,112,1872,1448,384,0,0,32,16,5700,129618,7,22.185845,0.392617,0.355312,0.425559,0.412363,3.628797,11.295456,3.298907,3.404472,0,12.5,12.5,0.367435,16.714286,7.594097,0,0,17.59375,31.25,0,0,563,500,550,548,506,0,0,3.615602,3.338493,176,176,413,272,7500,500,0,0,0,0,500,0,2,1,1832,5000,0,32504,4584,1500,14836,0,0,0.10971,0,0.369093
"46500",3328,0,1e-06,7,1,512,1,12,0,3,24660,142,71,112,1352,1001,345,0,0,6,3,4992,111788,7,15.899471,0.378711,0.352866,0.079743,0.07651,0.965537,2.275908,0.612081,0.637944,0,12.5,12.5,0.468941,12.071429,9.331669,0,0,13.5,23.666667,0,0,81,71,112,106,77,0,0,0.913811,0.663806,124,124,254,233,1065,71,0,0,0,0,71,0,1,1,1346,710,0,23066,3726,213,14407,0,0,0.01687,0,0.415696
"59222",3840,0,3e-06,8,1,512,1,12,0,3,29304,2276,1138,128,2848,2260,492,0,0,72,36,9552,145018,8,32.403607,0.298157,0.256295,0.884069,0.85696,6.964117,20.26582,6.855679,7.072554,0,12.5,12.5,0.34507,22.25,7.31837,0,0,17.791667,31.611111,0,0,1281,1138,1156,1206,1144,0,0,7.265333,6.891825,272,272,685,364,17070,1138,0,0,0,0,1138,0,4,1,2752,11380,0,49612,6372,3414,17522,0,0,0.227545,0,0.365919
"64820",4096,0,6e-06,8,1,512,1,12,0,3,42904,4874,2437,128,4488,3672,615,0,0,154,77,21186,387530,8,45.287489,0.227921,0.285809,1.173165,1.137233,9.280793,25.609913,9.097865,9.385324,0,12.5,12.5,0.2304,35.0625,5.036471,0,0,17.811688,31.649351,0,0,2743,2437,2486,2546,2443,0,0,9.504787,9.120265,436,436,1174,487,36555,2437,0,0,0,0,2437,0,5,1,4285,24370,0,78190,8970,7311,18821,0,0,0.33282,0,0.272988
"49100",3584,0,6e-06,7,1,512,1,12,0,3,45720,4714,2357,112,4192,3430,558,0,0,148,74,20780,336634,7,47.84413,0.19104,0.253367,1.014357,0.98348,7.95463,25.562969,7.86784,8.114857,0,12.5,12.5,0.192638,37.428571,4.225725,0,0,17.925676,31.851351,0,0,2653,2357,2383,2463,2363,0,0,8.221676,7.887868,408,408,1112,446,35355,2357,0,0,0,0,2357,0,5,1,3995,23570,0,73358,8298,7071,16693,0,0,0.302068,0,0.231521
"69320",4096,0,2e-06,8,1,512,1,12,0,3,24116,374,187,128,1648,1234,402,0,0,12,6,5101,89548,8,19.941589,0.323074,0.354584,0.19056,0.184635,1.690352,5.695063,1.477083,1.524476,0,12.5,12.5,0.397969,12.875,7.986721,0,0,17.583333,31.166667,0,0,211,187,214,225,193,0,0,1.777239,1.524476,152,152,328,274,2805,187,0,0,0,0,187,0,1,1,1636,1870,0,28690,4470,561,16571,0,0,0.045435,0,0.363991
"62450",4096,0,7e-06,8,1,512,1,12,0,3,53976,7244,3622,128,5968,4918,726,0,0,228,114,27360,666420,8,53.871386,0.20169,0.388132,1.46873,1.423913,11.535977,25.15082,11.391306,11.749839,0,12.5,12.5,0.244502,46.625,5.415883,0,0,17.877193,31.77193,0,0,4076,3622,3668,3800,3628,0,0,11.951121,11.410176,584,584,1618,598,54330,3622,0,0,0,0,3622,0,5,1,5652,36220,0,104260,11340,10866,20006,0,0,0.393187,0,0.299044
"44656",3328,0,3e-06,7,1,512,1,12,0,3,29876,1986,993,112,2512,1998,432,0,0,64,32,8706,132188,7,26.859475,0.292433,0.280516,0.78536,0.760842,6.239976,18.339891,6.086735,6.282884,0,12.5,12.5,0.328739,22.428571,6.977946,0,0,17.46875,31.03125,0,0,1118,993,1018,1089,999,0,0,6.675181,6.123513,240,240,599,320,14895,993,0,0,0,0,993,0,4,1,2426,9930,0,43350,5570,2979,15329,0,0,0.19475,0,0.356536
"56804",3840,0,5e-06,8,1,512,1,12,0,3,45852,4694,2347,128,4368,3557,606,0,0,148,74,20180,297818,8,41.111557,0.216452,0.25234,1.093999,1.06056,8.54955,27.181424,8.48448,8.751992,0,12.5,12.5,0.251981,34.125,5.499049,0,0,17.844595,31.716216,0,0,2641,2347,2365,2485,2353,0,0,8.983354,8.50617,424,424,1138,478,35205,2347,0,0,0,0,2347,0,5,1,4163,23470,0,76210,8790,7041,18731,0,0,0.29992,0,0.290711
"42980",3328,0,4e-06,7,1,512,1,12,0,3,38996,3662,1831,112,3552,2891,510,0,0,116,58,16124,235608,7,43.917497,0.220293,0.235081,1.064771,1.032078,8.337796,25.468833,8.256628,8.51817,0,12.5,12.5,0.246738,31.714286,5.364685,0,0,17.767241,31.568966,0,0,2061,1831,1849,1921,1837,0,0,8.66247,8.283684,344,344,914,398,27465,1831,0,0,0,0,1831,0,5,1,3404,18310,0,61786,7246,5493,16167,0,0,0.275118,0,0.273214
"68632",4096,0,2e-06,8,1,512,1,12,0,3,27124,1062,531,128,2088,1607,435,0,0,34,17,5670,105508,8,25.834927,0.388465,0.290752,0.458549,0.444324,3.721943,12.370775,3.55459,3.66839,0,12.5,12.5,0.412765,16.3125,8.506916,0,0,17.588235,31.235294,0,0,598,531,556,596,537,0,0,3.989709,3.594755,196,196,457,307,7965,531,0,0,0,0,531,0,3,1,2042,5310,0,36258,5158,1593,16915,0,0,0.114708,0,0.409598
"4608",1024,0,2e-06,2,1,512,1,12,0,3,23028,526,263,32,712,569,123,0,0,18,9,2445,29926,2,12.510394,0.291207,0.188015,0.238306,0.230421,1.976542,6.483337,1.84337,1.906451,0,12.5,12.5,0.331433,22.25,7.033795,0,0,16.5,29.222222,0,0,297,263,282,304,269,0,0,2.13074,1.885424,68,68,166,91,3945,263,0,0,0,0,263,0,2,1,691,2630,0,11930,1550,789,4359,0,0,0.066919,0,0.325733
"10978",1792,0,4e-06,4,1,512,1,12,0,3,35544,3384,1692,64,2824,2337,351,0,0,106,53,15465,179794,4,43.751407,0.164473,0.18065,0.986888,0.956914,7.768421,25.490555,7.65531,7.895104,0,12.5,12.5,0.175997,44.125,3.891912,0,0,17.962264,31.924528,0,0,1904,1692,1717,1777,1698,0,0,8.039886,7.682457,276,276,764,287,25380,1692,0,0,0,0,1692,0,5,1,2686,16920,0,49512,5432,5076,9884,0,0,0.278924,0,0.229838
"59776",3840,0,3e-06,8,1,512,1,12,0,3,28724,1722,861,128,2488,1953,465,0,0,54,27,7714,124534,8,24.916193,0.310224,0.284563,0.70205,0.680704,5.610072,15.634835,5.445628,5.616397,0,12.5,12.5,0.373736,19.4375,7.836401,0,0,17.944444,31.888889,0,0,969,861,887,952,867,0,0,6.021182,5.483577,236,236,580,337,12915,861,0,0,0,0,861,0,3,1,2418,8610,0,43518,5818,2583,17245,0,0,0.175634,0,0.390848
"30206",2816,0,4e-06,6,1,512,1,12,0,3,36116,3628,1814,96,3336,2731,459,0,0,114,57,16397,203886,6,43.049003,0.207179,0.202499,1.053191,1.021106,8.249902,24.889307,8.168844,8.425528,0,12.5,12.5,0.230745,34.75,5.042402,0,0,17.912281,31.824561,0,0,2042,1814,1832,1903,1820,0,0,8.569631,8.195864,324,324,876,363,27210,1814,0,0,0,0,1814,0,5,1,3187,18140,0,58340,6700,5442,14102,0,0,0.294299,0,0.267515
