"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"21923",3072,2,1.5072e-05,189,1,16,1,32,2180,13,294942,54621,48384,189,143640,112575,16065,26460,9450,3591,3024,227309,3099558,189,79.709048,0.683177,0.213061,12.128455,10.743544,21.492418,21.900985,15.443845,22.15856,9.349385,54.734848,69.565217,0.638418,760,14.18851,3.25,3.1,5.157895,2.875,85995,29295,18522,8694,12099,12545,8700,611.039093,208.156174,22.284683,15.454503,18522,18522,55755,49329,0,0,0,0,0,0,0,5,3,1,128637,0,0,765828,199584,447930,317520,0,0,0,0,0.648036
"18118",2816,1,7.488e-06,36,1,16,1,32,2180,13,192947,10404,9216,36,27360,21456,3060,5040,1800,684,576,144995,290736,36,68.581948,0.255887,0.042365,4.800932,4.252728,7.996015,17.306241,6.113297,8.771252,9.349385,54.734848,69.565217,0.190186,760,4.227042,3.25,3.1,5.157895,2.875,16380,5580,3528,1656,2166,2487,1662,241.873921,82.39661,9.18102,6.135447,3528,3528,10620,9396,0,0,0,0,0,0,0,2,2,1,24516,0,0,145872,38016,85320,60480,0,0,0,0,0.16933
"25521",3328,1,9.664e-06,97,1,16,1,32,2180,13,200600,28033,24832,97,73720,57775,8245,13580,4850,1843,1552,145459,1208392,97,76.777531,0.5047,0.115771,9.709098,8.600447,17.115001,18.242701,12.363143,17.738422,9.349385,54.734848,69.565217,0.449348,760,9.987149,3.25,3.1,5.157895,2.875,44135,15035,9506,4462,6177,6481,4468,489.150427,166.633662,17.957312,12.379767,9506,9506,28615,25317,0,0,0,0,0,0,0,3,2,1,66057,0,0,393044,102432,229890,162960,0,0,0,0,0.417363
"3922",1280,4,6.752e-06,6,1,16,1,32,2180,13,190338,1734,1536,6,4560,3576,510,840,300,114,96,66433,66922,6,34.835113,0.068849,0.01563,0.919916,0.814874,1.383588,4.719479,1.171382,1.680678,9.349385,54.734848,69.565217,0.069182,760,1.537639,3.25,3.1,5.157895,2.875,2730,930,588,276,326,483,282,46.345964,15.788186,2.049918,1.196846,588,588,1770,1566,0,0,0,0,0,0,0,1,1,1,4086,0,0,24312,6336,14220,10080,0,0,0,0,0.061596
"37090",3840,7,1.3568e-05,164,1,16,1,32,2180,13,295966,47396,41984,164,124640,97637,13940,22960,8200,3116,2624,224358,2686888,164,76.634408,0.555541,0.192296,11.919521,10.558468,20.903674,34.890426,15.177798,21.77684,9.349385,54.734848,69.565217,0.617368,760,13.720058,3.25,3.1,5.157895,2.875,74620,25420,16072,7544,10390,10895,7550,600.512873,204.570319,21.919686,15.189869,16072,16072,48380,42804,0,0,0,0,0,0,0,4,3,1,111577,0,0,664528,173184,388680,275520,0,0,0,0,0.618553
"9252",2048,1,9.952e-06,106,1,16,1,32,2180,13,218141,30634,27136,106,80560,63129,9010,14840,5300,2014,1696,167889,1380042,106,77.327886,0.508576,0.126443,10.631688,9.417689,18.396701,33.04243,13.537928,19.423984,9.349385,54.734848,69.565217,0.474018,760,10.535411,3.25,3.1,5.157895,2.875,48230,16430,10388,4876,6626,7075,4882,535.631082,182.467731,19.643323,13.554587,10388,10388,31270,27666,0,0,0,0,0,0,0,3,3,1,72134,0,0,429512,111936,251220,178080,0,0,0,0,0.440921
"10543",2048,6,9.312e-06,105,1,16,1,32,2180,13,213606,30345,26880,105,79800,62579,8925,14700,5250,1995,1680,163578,1310656,105,70.767669,0.575106,0.125194,10.642434,9.427208,18.405501,19.957063,13.551611,19.443616,9.349385,54.734848,69.565217,0.498201,760,11.072931,3.25,3.1,5.157895,2.875,47775,16275,10290,4830,6560,7801,4836,536.172454,182.652155,21.887396,13.568446,10290,10290,30975,27405,0,0,0,0,0,0,0,4,2,1,71505,0,0,425460,110880,248850,176400,0,0,0,0,0.465024
"17349",2560,9,1.1936e-05,129,1,16,1,32,2180,13,231451,37281,33024,129,98040,76814,10965,18060,6450,2451,2064,178942,1771090,129,74.620756,0.594128,0.150388,10.011718,8.868511,17.22356,17.996976,12.748485,18.291304,9.349385,54.734848,69.565217,0.601192,760,13.360822,3.25,3.1,5.157895,2.875,58695,19995,12642,5934,8017,9389,5940,504.396572,171.827404,20.171136,12.761375,12642,12642,38055,33669,0,0,0,0,0,0,0,4,2,1,87779,0,0,522708,136224,305730,216720,0,0,0,0,0.582446
"42662",4096,8,1.1648e-05,150,1,16,1,32,2180,13,229103,43350,38400,150,114000,89307,12750,21000,7500,2850,2400,178671,1869446,150,78.249354,0.645187,0.170349,11.350248,10.054199,19.743934,35.105913,14.452911,20.736786,9.349385,54.734848,69.565217,0.668789,760,14.862901,3.25,3.1,5.157895,2.875,68250,23250,14700,6900,9426,10771,6906,571.832584,194.800111,22.561204,14.465479,14700,14700,44250,39150,0,0,0,0,0,0,0,5,3,1,102107,0,0,607800,158400,355500,252000,0,0,0,0,0.662282
"11566",2048,10,1.0112e-05,114,1,16,1,32,2180,13,199745,32946,29184,114,86640,67886,9690,15960,5700,2166,1824,147638,1390202,114,74.087349,0.598855,0.135594,9.798293,8.679456,16.759345,30.085452,12.476719,17.901379,9.349385,54.734848,69.565217,0.591081,760,13.136184,3.25,3.1,5.157895,2.875,51870,17670,11172,5244,7044,7603,5250,493.644088,168.16447,18.089339,12.490994,11172,11172,33630,29754,0,0,0,0,0,0,0,4,3,1,77624,0,0,461928,120384,270180,191520,0,0,0,0,0.564557
"43137",4096,9,1.4112e-05,189,1,16,1,32,2180,13,275223,54621,48384,189,143640,112511,16065,26460,9450,3591,3024,219683,2902964,189,78.980193,0.653851,0.212188,13.819552,12.241541,24.436528,24.790739,17.597215,25.248178,9.349304,54.734848,69.565217,0.637131,760,14.159864,3.25,3.100106,5.157895,2.875,85995,29296,18522,8694,12073,13345,8700,696.237629,237.187948,27.011138,17.609359,18522,18522,55755,49329,0,0,0,0,0,0,0,5,3,1,128635,0,0,765828,199584,447930,317520,0,0,0,0,0.643748
"17109",2560,8,7.424e-06,47,1,16,1,32,2180,13,159537,13583,12032,47,35720,28012,3995,6580,2350,893,752,111095,521900,47,75.300011,0.321451,0.056328,6.15804,5.454873,10.013899,11.787459,7.84138,11.250676,9.349385,54.734848,69.565217,0.331904,760,7.376856,3.25,3.1,5.157895,2.875,21385,7285,4606,2162,2761,3973,2168,310.245912,105.688168,14.409715,7.863142,4606,4606,13865,12267,0,0,0,0,0,0,0,2,2,1,32007,0,0,190444,49632,111390,78960,0,0,0,0,0.295508
"42285",4096,7,6.848e-06,13,1,16,1,32,2180,13,143626,3757,3328,13,9880,7748,1105,1820,650,247,208,95569,95570,13,75.178942,0.069422,0.015625,1.901361,1.68425,3.133677,5.94346,2.42111,3.473766,9.349385,54.734848,69.565217,0.069841,760,1.552286,3.25,3.1,5.157895,2.875,5915,2015,1274,598,774,937,604,95.791733,32.632349,3.793612,2.445402,1274,1274,3835,3393,0,0,0,0,0,0,0,1,1,1,8853,0,0,52676,13728,30810,21840,0,0,0,0,0.062183
"9276",2048,1,8.8e-06,82,1,16,1,32,2180,13,209568,23698,20992,82,62320,48872,6970,11480,4100,1558,1312,160121,779590,82,76.011535,0.385384,0.093027,9.071304,8.03548,15.277824,28.090496,11.551003,16.573178,9.349385,54.734848,69.565217,0.392278,760,8.718719,3.25,3.1,5.157895,2.875,37310,12710,8036,3772,4989,6287,3778,457.01794,155.68743,19.252692,11.569377,8036,8036,24190,21402,0,0,0,0,0,0,0,3,3,1,55842,0,0,332264,86592,194340,137760,0,0,0,0,0.361689
"19064",2816,4,1.2704e-05,152,1,16,1,32,2180,13,260325,43928,38912,152,115520,90499,12920,21280,7600,2888,2432,198779,2122782,152,77.109486,0.592255,0.173067,11.832578,10.481453,20.749571,34.967627,15.067089,21.617997,9.349385,54.734848,69.565217,0.580503,760,12.901569,3.25,3.1,5.157895,2.875,69160,23560,14896,6992,9629,10903,6998,596.132644,203.078153,23.494918,15.080018,14896,14896,44840,39672,0,0,0,0,0,0,0,4,3,1,103468,0,0,615904,160512,360240,255360,0,0,0,0,0.566478
"7497",1792,3,6.944e-06,21,1,16,1,32,2180,13,147771,6069,5376,21,15960,12516,1785,2940,1050,399,336,97786,229884,21,75.316914,0.163214,0.025258,2.993748,2.651902,3.784485,8.085932,3.812109,5.469547,9.349385,54.734848,69.565217,0.162883,760,3.620213,3.25,3.1,5.157895,2.875,9555,3255,2058,966,959,1489,972,150.826902,51.380593,5.876014,3.835786,2058,2058,6195,5481,0,0,0,0,0,0,0,1,1,1,14301,0,0,85092,22176,49770,35280,0,0,0,0,0.145021
"26384",3328,3,9.088e-06,70,1,16,1,32,2180,13,187681,20230,17920,70,53200,41705,5950,9800,3500,1330,1120,123687,635880,70,69.832864,0.430118,0.079811,6.779653,6.005506,11.431909,21.450916,8.632915,12.386356,9.349385,54.734848,69.565217,0.409464,760,9.10037,3.25,3.1,5.157895,2.875,31850,10850,6860,3220,4264,4691,3226,341.563141,116.356674,12.576709,8.649001,6860,6860,20650,18270,0,0,0,0,0,0,0,3,2,1,47670,0,0,283640,73920,165900,117600,0,0,0,0,0.375778
"11903",2304,1,8.864e-06,67,1,16,1,32,2180,13,184098,19363,17152,67,50920,39932,5695,9380,3350,1273,1072,127298,761162,67,75.970108,0.335309,0.080131,7.374787,6.532684,12.242688,14.610176,9.390733,13.47366,9.349385,54.734848,69.565217,0.464287,760,10.318803,3.25,3.1,5.157895,2.875,30485,10385,6566,3082,4018,4493,3088,371.546385,126.570747,13.689994,9.409015,6566,6566,19765,17487,0,0,0,0,0,0,0,2,2,1,45612,0,0,271484,70752,158790,112560,0,0,0,0,0.424688
"20492",2816,8,1.2192e-05,140,1,16,1,32,2180,13,237729,40460,35840,140,106400,83358,11900,19600,7000,2660,2240,186085,2073480,140,78.191055,0.571782,0.164677,11.516293,10.201284,19.972201,35.374318,14.664346,21.040148,9.349385,54.734848,69.565217,0.56836,760,12.631135,3.25,3.1,5.157895,2.875,63700,21700,13720,6440,8771,9311,6446,580.198024,197.649876,21.20182,14.678008,13720,13720,41300,36540,0,0,0,0,0,0,0,4,3,1,95262,0,0,567280,147840,331800,235200,0,0,0,0,0.556087
"28784",3328,9,1.4752e-05,178,1,16,1,32,2180,13,283627,51442,45568,178,135280,105967,15130,24920,8900,3382,2848,219293,3044992,178,79.2732,0.582102,0.205056,12.476327,11.051695,22.167418,36.950223,15.886811,22.79412,9.349385,54.734848,69.565217,0.590312,760,13.119483,3.25,3.1,5.157895,2.875,80990,27590,17444,8188,11425,11827,8194,628.565128,214.126582,22.9474,15.898452,17444,17444,52510,46458,0,0,0,0,0,0,0,4,3,1,121162,0,0,721256,187968,421860,299040,0,0,0,0,0.592664
