"","name","input.size.1","input.size.2","start","duration","size","throughput","device","context","stream"
"54","[CUDA memcpy DtoH]",13312,0,1.291889,6.272e-06,52,7.906739,"GeForce GTX TITAN X (0)",1,7
"55","[CUDA memcpy HtoD]",13312,0,1.292106,1.184e-06,0.066406,0.053488,"GeForce GTX TITAN X (0)",1,7
"56","[CUDA memcpy HtoD]",13312,0,1.292213,7.5171e-05,884.066406,11.215913,"GeForce GTX TITAN X (0)",1,7
"57","[CUDA memcpy HtoD]",13312,0,1.29236,7.5331e-05,884.066406,11.192091,"GeForce GTX TITAN X (0)",1,7
"59","[CUDA memcpy DtoH]",13312,0,1.292499,6.336e-06,52.003906,7.827461,"GeForce GTX TITAN X (0)",1,7
"60","[CUDA memcpy DtoH]",13312,0,1.292524,7.1395e-05,884.066406,11.80911,"GeForce GTX TITAN X (0)",1,7
"61","[CUDA memcpy HtoD]",14336,0,1.302989,8.576e-06,56.003906,6.227785,"GeForce GTX TITAN X (0)",1,7
"62","[CUDA memcpy HtoD]",14336,0,1.30311,8.0803e-05,952.066406,11.236727,"GeForce GTX TITAN X (0)",1,7
"64","[CUDA memcpy DtoH]",14336,0,1.303243,6.497e-06,56,8.220065,"GeForce GTX TITAN X (0)",1,7
"65","[CUDA memcpy HtoD]",14336,0,1.303462,1.184e-06,0.066406,0.053488,"GeForce GTX TITAN X (0)",1,7
"66","[CUDA memcpy HtoD]",14336,0,1.303576,8.0579e-05,952.066406,11.267964,"GeForce GTX TITAN X (0)",1,7
"67","[CUDA memcpy HtoD]",14336,0,1.303731,8.0867e-05,952.066406,11.227834,"GeForce GTX TITAN X (0)",1,7
"69","[CUDA memcpy DtoH]",14336,0,1.303878,6.657e-06,56.003906,8.023056,"GeForce GTX TITAN X (0)",1,7
"70","[CUDA memcpy DtoH]",14336,0,1.303905,7.6739e-05,952.066406,11.83181,"GeForce GTX TITAN X (0)",1,7
"71","[CUDA memcpy HtoD]",15360,0,1.311779,9.152e-06,0.058598,6.252643,"GeForce GTX TITAN X (0)",1,7
"72","[CUDA memcpy HtoD]",15360,0,1.311908,8.6243e-05,0.996159,11.279885,"GeForce GTX TITAN X (0)",1,7
"74","[CUDA memcpy DtoH]",15360,0,1.31205,6.785e-06,0.058594,8.433376,"GeForce GTX TITAN X (0)",1,7
"75","[CUDA memcpy HtoD]",15360,0,1.312265,1.185e-06,6.484985e-05,0.053443,"GeForce GTX TITAN X (0)",1,7
"76","[CUDA memcpy HtoD]",15360,0,1.312382,8.6563e-05,0.996159,11.238186,"GeForce GTX TITAN X (0)",1,7
"77","[CUDA memcpy HtoD]",15360,0,1.312548,8.6468e-05,0.996159,11.250534,"GeForce GTX TITAN X (0)",1,7
"79","[CUDA memcpy DtoH]",15360,0,1.312706,7.168e-06,0.058598,7.983285,"GeForce GTX TITAN X (0)",1,7
"80","[CUDA memcpy DtoH]",15360,0,1.31273,8.2051e-05,0.996159,11.856176,"GeForce GTX TITAN X (0)",1,7
"81","[CUDA memcpy HtoD]",16384,0,1.333945,7.872e-06,0.062504,7.753923,"GeForce GTX TITAN X (0)",1,7
"82","[CUDA memcpy HtoD]",16384,0,1.334072,9.4628e-05,1.062565,10.965687,"GeForce GTX TITAN X (0)",1,7
"84","[CUDA memcpy DtoH]",16384,0,1.334223,7.264e-06,0.0625,8.402417,"GeForce GTX TITAN X (0)",1,7
"85","[CUDA memcpy HtoD]",16384,0,1.334446,1.184e-06,6.484985e-05,0.053488,"GeForce GTX TITAN X (0)",1,7
"86","[CUDA memcpy HtoD]",16384,0,1.334565,9.4019e-05,1.062565,11.036716,"GeForce GTX TITAN X (0)",1,7
"87","[CUDA memcpy HtoD]",16384,0,1.334737,9.4308e-05,1.062565,11.002895,"GeForce GTX TITAN X (0)",1,7
"89","[CUDA memcpy DtoH]",16384,0,1.334906,7.233e-06,0.062504,8.438944,"GeForce GTX TITAN X (0)",1,7
"90","[CUDA memcpy DtoH]",16384,0,1.334933,8.9444e-05,1.062565,11.601236,"GeForce GTX TITAN X (0)",1,7
"91","[CUDA memcpy HtoD]",17408,0,1.360017,8.225e-06,0.06641,7.884934,"GeForce GTX TITAN X (0)",1,7
"92","[CUDA memcpy HtoD]",17408,0,1.360208,0.000100132,1.128971,11.010574,"GeForce GTX TITAN X (0)",1,7
"94","[CUDA memcpy DtoH]",17408,0,1.360374,7.488e-06,0.066406,8.660504,"GeForce GTX TITAN X (0)",1,7
"95","[CUDA memcpy HtoD]",17408,0,1.360744,1.184e-06,6.484985e-05,0.053488,"GeForce GTX TITAN X (0)",1,7
"96","[CUDA memcpy HtoD]",17408,0,1.360934,9.9908e-05,1.128971,11.035261,"GeForce GTX TITAN X (0)",1,7
"97","[CUDA memcpy HtoD]",17408,0,1.361175,0.000100068,1.128971,11.017616,"GeForce GTX TITAN X (0)",1,7
"99","[CUDA memcpy DtoH]",17408,0,1.361354,7.584e-06,0.06641,8.551369,"GeForce GTX TITAN X (0)",1,7
"100","[CUDA memcpy DtoH]",17408,0,1.361391,9.5076e-05,1.128971,11.5961,"GeForce GTX TITAN X (0)",1,7
"101","[CUDA memcpy HtoD]",18432,0,1.29783,8.705e-06,0.070316,7.888372,"GeForce GTX TITAN X (0)",1,7
"102","[CUDA memcpy HtoD]",18432,0,1.298005,0.000105732,1.195377,11.040751,"GeForce GTX TITAN X (0)",1,7
"104","[CUDA memcpy DtoH]",18432,0,1.298177,7.841e-06,0.070312,8.757117,"GeForce GTX TITAN X (0)",1,7
"105","[CUDA memcpy HtoD]",18432,0,1.298501,1.184e-06,6.484985e-05,0.053488,"GeForce GTX TITAN X (0)",1,7
"106","[CUDA memcpy HtoD]",18432,0,1.298662,0.000115749,1.195377,10.085277,"GeForce GTX TITAN X (0)",1,7
"107","[CUDA memcpy HtoD]",18432,0,1.298904,0.000105475,1.195377,11.067653,"GeForce GTX TITAN X (0)",1,7
"109","[CUDA memcpy DtoH]",18432,0,1.299091,7.936e-06,0.070316,8.652757,"GeForce GTX TITAN X (0)",1,7
"110","[CUDA memcpy DtoH]",18432,0,1.299129,0.0001009,1.195377,11.569482,"GeForce GTX TITAN X (0)",1,7
"111","[CUDA memcpy HtoD]",19456,0,1.321748,8.992e-06,0.074223,8.060829,"GeForce GTX TITAN X (0)",1,7
"112","[CUDA memcpy HtoD]",19456,0,1.321877,0.000111333,1.261784,11.067793,"GeForce GTX TITAN X (0)",1,7
"114","[CUDA memcpy DtoH]",19456,0,1.322052,8.128e-06,0.074219,8.91723,"GeForce GTX TITAN X (0)",1,7
"115","[CUDA memcpy HtoD]",19456,0,1.322283,1.184e-06,6.484985e-05,0.053488,"GeForce GTX TITAN X (0)",1,7
"116","[CUDA memcpy HtoD]",19456,0,1.3224,0.00011098,1.261784,11.102996,"GeForce GTX TITAN X (0)",1,7
"117","[CUDA memcpy HtoD]",19456,0,1.32259,0.000111236,1.261784,11.077444,"GeForce GTX TITAN X (0)",1,7
"119","[CUDA memcpy DtoH]",19456,0,1.322788,8.192e-06,0.074223,8.848019,"GeForce GTX TITAN X (0)",1,7
"120","[CUDA memcpy DtoH]",19456,0,1.322816,0.000105892,1.261784,11.636484,"GeForce GTX TITAN X (0)",1,7
"121","[CUDA memcpy HtoD]",20480,0,1.299744,9.12e-06,0.078129,8.365973,"GeForce GTX TITAN X (0)",1,7
"122","[CUDA memcpy HtoD]",20480,0,1.299873,0.000116868,1.32819,11.098508,"GeForce GTX TITAN X (0)",1,7
"124","[CUDA memcpy DtoH]",20480,0,1.300056,8.736e-06,0.078125,8.733281,"GeForce GTX TITAN X (0)",1,7
"125","[CUDA memcpy HtoD]",20480,0,1.300305,1.152e-06,6.484985e-05,0.054974,"GeForce GTX TITAN X (0)",1,7
"126","[CUDA memcpy HtoD]",20480,0,1.300423,0.00011642,1.32819,11.141216,"GeForce GTX TITAN X (0)",1,7
"127","[CUDA memcpy HtoD]",20480,0,1.300618,0.000116836,1.32819,11.101547,"GeForce GTX TITAN X (0)",1,7
"129","[CUDA memcpy DtoH]",20480,0,1.300824,8.512e-06,0.078129,8.963542,"GeForce GTX TITAN X (0)",1,7
"130","[CUDA memcpy DtoH]",20480,0,1.300854,0.0001113,1.32819,11.653732,"GeForce GTX TITAN X (0)",1,7
"131","[CUDA memcpy HtoD]",21504,0,1.285969,9.44e-06,0.082035,8.48648,"GeForce GTX TITAN X (0)",1,7
"132","[CUDA memcpy HtoD]",21504,0,1.286097,0.000122468,1.394596,11.12054,"GeForce GTX TITAN X (0)",1,7
"134","[CUDA memcpy DtoH]",21504,0,1.286287,8.768e-06,0.082031,9.136478,"GeForce GTX TITAN X (0)",1,7
"135","[CUDA memcpy HtoD]",21504,0,1.286527,1.216e-06,6.484985e-05,0.052081,"GeForce GTX TITAN X (0)",1,7
"136","[CUDA memcpy HtoD]",21504,0,1.286644,0.000122213,1.394596,11.143743,"GeForce GTX TITAN X (0)",1,7
"137","[CUDA memcpy HtoD]",21504,0,1.286845,0.000122212,1.394596,11.143834,"GeForce GTX TITAN X (0)",1,7
"139","[CUDA memcpy DtoH]",21504,0,1.287062,8.833e-06,0.082035,9.069667,"GeForce GTX TITAN X (0)",1,7
"140","[CUDA memcpy DtoH]",21504,0,1.287091,0.000116772,1.394596,11.662986,"GeForce GTX TITAN X (0)",1,7
"141","[CUDA memcpy HtoD]",22528,0,1.331159,9.761e-06,0.085941,8.598204,"GeForce GTX TITAN X (0)",1,7
"142","[CUDA memcpy HtoD]",22528,0,1.331285,0.000128164,1.461002,11.1323,"GeForce GTX TITAN X (0)",1,7
"144","[CUDA memcpy DtoH]",22528,0,1.331483,9.088e-06,0.085938,9.234522,"GeForce GTX TITAN X (0)",1,7
"145","[CUDA memcpy HtoD]",22528,0,1.331723,1.153e-06,6.484985e-05,0.054926,"GeForce GTX TITAN X (0)",1,7
"146","[CUDA memcpy HtoD]",22528,0,1.331841,0.000127588,1.461002,11.182557,"GeForce GTX TITAN X (0)",1,7
"147","[CUDA memcpy HtoD]",22528,0,1.332048,0.000128261,1.461002,11.123881,"GeForce GTX TITAN X (0)",1,7
"149","[CUDA memcpy DtoH]",22528,0,1.332274,9.217e-06,0.085941,9.105681,"GeForce GTX TITAN X (0)",1,7
"150","[CUDA memcpy DtoH]",22528,0,1.332305,0.000122341,1.461002,11.662158,"GeForce GTX TITAN X (0)",1,7
"151","[CUDA memcpy HtoD]",23552,0,1.294511,1.0112e-05,0.089848,8.676994,"GeForce GTX TITAN X (0)",1,7
"152","[CUDA memcpy HtoD]",23552,0,1.29464,0.000133893,1.527409,11.140313,"GeForce GTX TITAN X (0)",1,7
"154","[CUDA memcpy DtoH]",23552,0,1.294845,9.44e-06,0.089844,9.294284,"GeForce GTX TITAN X (0)",1,7
"155","[CUDA memcpy HtoD]",23552,0,1.295091,1.152e-06,6.484985e-05,0.054974,"GeForce GTX TITAN X (0)",1,7
"156","[CUDA memcpy HtoD]",23552,0,1.295212,0.000133284,1.527409,11.191215,"GeForce GTX TITAN X (0)",1,7
"157","[CUDA memcpy HtoD]",23552,0,1.295427,0.000133669,1.527409,11.158982,"GeForce GTX TITAN X (0)",1,7
"159","[CUDA memcpy DtoH]",23552,0,1.295663,9.536e-06,0.089848,9.201108,"GeForce GTX TITAN X (0)",1,7
"160","[CUDA memcpy DtoH]",23552,0,1.295694,0.000127396,1.527409,11.708452,"GeForce GTX TITAN X (0)",1,7
"161","[CUDA memcpy HtoD]",24576,0,1.374129,1.04e-05,0.093754,8.803506,"GeForce GTX TITAN X (0)",1,7
"162","[CUDA memcpy HtoD]",24576,0,1.374318,0.00015783,1.593815,9.861622,"GeForce GTX TITAN X (0)",1,7
"164","[CUDA memcpy DtoH]",24576,0,1.374569,9.728e-06,0.09375,9.41126,"GeForce GTX TITAN X (0)",1,7
"165","[CUDA memcpy HtoD]",24576,0,1.374973,1.184e-06,6.484985e-05,0.053488,"GeForce GTX TITAN X (0)",1,7
"166","[CUDA memcpy HtoD]",24576,0,1.375145,0.000151941,1.593815,10.243843,"GeForce GTX TITAN X (0)",1,7
"167","[CUDA memcpy HtoD]",24576,0,1.375438,0.000139205,1.593815,11.181063,"GeForce GTX TITAN X (0)",1,7
"169","[CUDA memcpy DtoH]",24576,0,1.375684,9.92e-06,0.093754,9.229482,"GeForce GTX TITAN X (0)",1,7
"170","[CUDA memcpy DtoH]",24576,0,1.375728,0.000132804,1.593815,11.719977,"GeForce GTX TITAN X (0)",1,7
"171","[CUDA memcpy HtoD]",25600,0,1.332741,1.0848e-05,0.09766,8.791589,"GeForce GTX TITAN X (0)",1,7
"172","[CUDA memcpy HtoD]",25600,0,1.332872,0.000144741,1.660221,11.201454,"GeForce GTX TITAN X (0)",1,7
"174","[CUDA memcpy DtoH]",25600,0,1.333093,1.0272e-05,0.097656,9.284213,"GeForce GTX TITAN X (0)",1,7
"175","[CUDA memcpy HtoD]",25600,0,1.333344,1.184e-06,6.484985e-05,0.053488,"GeForce GTX TITAN X (0)",1,7
"176","[CUDA memcpy HtoD]",25600,0,1.333463,0.000144453,1.660221,11.223787,"GeForce GTX TITAN X (0)",1,7
"177","[CUDA memcpy HtoD]",25600,0,1.333689,0.000144453,1.660221,11.223787,"GeForce GTX TITAN X (0)",1,7
"179","[CUDA memcpy DtoH]",25600,0,1.333944,1.0177e-05,0.09766,9.371245,"GeForce GTX TITAN X (0)",1,7
"180","[CUDA memcpy DtoH]",25600,0,1.333977,0.000138117,1.660221,11.738668,"GeForce GTX TITAN X (0)",1,7
"181","[CUDA memcpy HtoD]",26624,0,1.315972,1.1073e-05,0.101566,8.957451,"GeForce GTX TITAN X (0)",1,7
"182","[CUDA memcpy HtoD]",26624,0,1.316101,0.000155333,1.726627,10.855128,"GeForce GTX TITAN X (0)",1,7
"184","[CUDA memcpy DtoH]",26624,0,1.316334,1.04e-05,0.101562,9.536743,"GeForce GTX TITAN X (0)",1,7
"185","[CUDA memcpy HtoD]",26624,0,1.316591,1.184e-06,6.484985e-05,0.053488,"GeForce GTX TITAN X (0)",1,7
"186","[CUDA memcpy HtoD]",26624,0,1.316709,0.00015047,1.726627,11.205951,"GeForce GTX TITAN X (0)",1,7
"187","[CUDA memcpy HtoD]",26624,0,1.316941,0.000150086,1.726627,11.234622,"GeForce GTX TITAN X (0)",1,7
"189","[CUDA memcpy DtoH]",26624,0,1.317206,1.0528e-05,0.101566,9.421149,"GeForce GTX TITAN X (0)",1,7
"190","[CUDA memcpy DtoH]",26624,0,1.317242,0.000143429,1.726627,11.756057,"GeForce GTX TITAN X (0)",1,7
"191","[CUDA memcpy HtoD]",27648,0,1.347711,1.1392e-05,0.105473,9.041481,"GeForce GTX TITAN X (0)",1,7
"192","[CUDA memcpy HtoD]",27648,0,1.347843,0.00016343,1.793034,10.714125,"GeForce GTX TITAN X (0)",1,7
"194","[CUDA memcpy DtoH]",27648,0,1.348087,1.0656e-05,0.105469,9.665618,"GeForce GTX TITAN X (0)",1,7
"195","[CUDA memcpy HtoD]",27648,0,1.348343,1.184e-06,6.484985e-05,0.053488,"GeForce GTX TITAN X (0)",1,7
"196","[CUDA memcpy HtoD]",27648,0,1.348463,0.000163398,1.793034,10.716223,"GeForce GTX TITAN X (0)",1,7
"197","[CUDA memcpy HtoD]",27648,0,1.34871,0.000155589,1.793034,11.254069,"GeForce GTX TITAN X (0)",1,7
"199","[CUDA memcpy DtoH]",27648,0,1.348984,1.0785e-05,0.105473,9.550352,"GeForce GTX TITAN X (0)",1,7
"200","[CUDA memcpy DtoH]",27648,0,1.349018,0.00014871,1.793034,11.774658,"GeForce GTX TITAN X (0)",1,7
"201","[CUDA memcpy HtoD]",28672,0,1.334543,1.1808e-05,0.109379,9.046007,"GeForce GTX TITAN X (0)",1,7
"202","[CUDA memcpy HtoD]",28672,0,1.334678,0.000180167,1.85944,10.078756,"GeForce GTX TITAN X (0)",1,7
"204","[CUDA memcpy DtoH]",28672,0,1.33494,1.0976e-05,0.109375,9.731371,"GeForce GTX TITAN X (0)",1,7
"205","[CUDA memcpy HtoD]",28672,0,1.335202,1.184e-06,6.484985e-05,0.053488,"GeForce GTX TITAN X (0)",1,7
"206","[CUDA memcpy HtoD]",28672,0,1.33532,0.000176806,1.85944,10.270348,"GeForce GTX TITAN X (0)",1,7
"207","[CUDA memcpy HtoD]",28672,0,1.335579,0.000161382,1.85944,11.251932,"GeForce GTX TITAN X (0)",1,7
"209","[CUDA memcpy DtoH]",28672,0,1.335862,1.1104e-05,0.109379,9.619529,"GeForce GTX TITAN X (0)",1,7
"210","[CUDA memcpy DtoH]",28672,0,1.335898,0.000154086,1.85944,11.784713,"GeForce GTX TITAN X (0)",1,7
"211","[CUDA memcpy HtoD]",29696,0,1.360952,1.2192e-05,0.113285,9.073979,"GeForce GTX TITAN X (0)",1,7
"212","[CUDA memcpy HtoD]",29696,0,1.361142,0.000234856,1.925846,8.007924,"GeForce GTX TITAN X (0)",1,7
"214","[CUDA memcpy DtoH]",29696,0,1.361467,1.1328e-05,0.113281,9.765733,"GeForce GTX TITAN X (0)",1,7
"215","[CUDA memcpy HtoD]",29696,0,1.361884,1.184e-06,6.484985e-05,0.053488,"GeForce GTX TITAN X (0)",1,7
"216","[CUDA memcpy HtoD]",29696,0,1.362044,0.000223944,1.925846,8.398122,"GeForce GTX TITAN X (0)",1,7
"217","[CUDA memcpy HtoD]",29696,0,1.362399,0.000193926,1.925846,9.698076,"GeForce GTX TITAN X (0)",1,7
"219","[CUDA memcpy DtoH]",29696,0,1.36272,1.1488e-05,0.113285,9.630044,"GeForce GTX TITAN X (0)",1,7
"220","[CUDA memcpy DtoH]",29696,0,1.362767,0.000159589,1.925846,11.784704,"GeForce GTX TITAN X (0)",1,7
"221","[CUDA memcpy HtoD]",30720,0,1.329715,1.2321e-05,0.117191,9.288584,"GeForce GTX TITAN X (0)",1,7
"222","[CUDA memcpy HtoD]",30720,0,1.329846,0.000205799,1.992252,9.453685,"GeForce GTX TITAN X (0)",1,7
"224","[CUDA memcpy DtoH]",30720,0,1.330139,1.1137e-05,0.117188,10.27574,"GeForce GTX TITAN X (0)",1,7
"225","[CUDA memcpy HtoD]",30720,0,1.330406,1.152e-06,6.484985e-05,0.054974,"GeForce GTX TITAN X (0)",1,7
"226","[CUDA memcpy HtoD]",30720,0,1.330528,0.000202439,1.992252,9.610593,"GeForce GTX TITAN X (0)",1,7
"227","[CUDA memcpy HtoD]",30720,0,1.330814,0.000172486,1.992252,11.279518,"GeForce GTX TITAN X (0)",1,7
"229","[CUDA memcpy DtoH]",30720,0,1.331117,1.1776e-05,0.117191,9.718465,"GeForce GTX TITAN X (0)",1,7
"230","[CUDA memcpy DtoH]",30720,0,1.331154,0.000164806,1.992252,11.805146,"GeForce GTX TITAN X (0)",1,7
"231","[CUDA memcpy HtoD]",31744,0,1.274654,1.2609e-05,0.121098,9.378963,"GeForce GTX TITAN X (0)",1,7
"232","[CUDA memcpy HtoD]",31744,0,1.274777,0.000202791,2.058659,9.913698,"GeForce GTX TITAN X (0)",1,7
"234","[CUDA memcpy DtoH]",31744,0,1.275066,1.2032e-05,0.121094,9.828425,"GeForce GTX TITAN X (0)",1,7
"235","[CUDA memcpy HtoD]",31744,0,1.275321,1.152e-06,6.484985e-05,0.054974,"GeForce GTX TITAN X (0)",1,7
"236","[CUDA memcpy HtoD]",31744,0,1.275428,0.000210791,2.058659,9.537451,"GeForce GTX TITAN X (0)",1,7
"237","[CUDA memcpy HtoD]",31744,0,1.275709,0.000180486,2.058659,11.138863,"GeForce GTX TITAN X (0)",1,7
"239","[CUDA memcpy DtoH]",31744,0,1.276024,1.2096e-05,0.121098,9.776731,"GeForce GTX TITAN X (0)",1,7
"240","[CUDA memcpy DtoH]",31744,0,1.276059,0.000195687,2.058659,10.273594,"GeForce GTX TITAN X (0)",1,7
"241","[CUDA memcpy HtoD]",32768,0,1.340881,1.3152e-05,0.125004,9.281785,"GeForce GTX TITAN X (0)",1,7
"242","[CUDA memcpy HtoD]",32768,0,1.341015,0.000218888,2.125065,9.480916,"GeForce GTX TITAN X (0)",1,7
"244","[CUDA memcpy DtoH]",32768,0,1.341323,1.2129e-05,0.125,10.064334,"GeForce GTX TITAN X (0)",1,7
"245","[CUDA memcpy HtoD]",32768,0,1.341597,1.184e-06,6.484985e-05,0.053488,"GeForce GTX TITAN X (0)",1,7
"246","[CUDA memcpy HtoD]",32768,0,1.341718,0.000215016,2.125065,9.651648,"GeForce GTX TITAN X (0)",1,7
"247","[CUDA memcpy HtoD]",32768,0,1.342017,0.000186023,2.125065,11.155925,"GeForce GTX TITAN X (0)",1,7
"249","[CUDA memcpy DtoH]",32768,0,1.342342,1.2545e-05,0.125004,9.730892,"GeForce GTX TITAN X (0)",1,7
"250","[CUDA memcpy DtoH]",32768,0,1.342381,0.00022628,2.125065,9.171198,"GeForce GTX TITAN X (0)",1,7
"251","[CUDA memcpy HtoD]",33792,0,1.316531,1.3376e-05,0.12891,9.411538,"GeForce GTX TITAN X (0)",1,7
"252","[CUDA memcpy HtoD]",33792,0,1.316665,0.000222024,2.191471,9.639086,"GeForce GTX TITAN X (0)",1,7
"254","[CUDA memcpy DtoH]",33792,0,1.316979,1.2545e-05,0.128906,10.034676,"GeForce GTX TITAN X (0)",1,7
"255","[CUDA memcpy HtoD]",33792,0,1.317256,1.184e-06,6.484985e-05,0.053488,"GeForce GTX TITAN X (0)",1,7
"256","[CUDA memcpy HtoD]",33792,0,1.317373,0.000219272,2.191471,9.760063,"GeForce GTX TITAN X (0)",1,7
"257","[CUDA memcpy HtoD]",33792,0,1.317677,0.000191847,2.191471,11.155288,"GeForce GTX TITAN X (0)",1,7
"259","[CUDA memcpy DtoH]",33792,0,1.318011,1.2673e-05,0.12891,9.933618,"GeForce GTX TITAN X (0)",1,7
"260","[CUDA memcpy DtoH]",33792,0,1.31805,0.00023284,2.191471,9.191327,"GeForce GTX TITAN X (0)",1,7
"261","[CUDA memcpy HtoD]",34816,0,1.346022,1.3856e-05,0.132816,9.360814,"GeForce GTX TITAN X (0)",1,7
"262","[CUDA memcpy HtoD]",34816,0,1.34616,0.000231112,2.257877,9.540648,"GeForce GTX TITAN X (0)",1,7
