"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"42171",3328,0,0.004432,832,832,4,4,12,0,4,19878160,15012504,5004168,692224,21048911,17025691,2011774,0,0,940797,313599,18869268,331454056,692224,94.79827,1.1173,0.274679,6.564252,4.374213,4.462023,4.402388,21.758159,25.178112,0,26.071262,20.103784,1.115473,30.407659,25.221557,0,0,6.816399,9.921776,0,0,6412848,3111459,638078,3600583,3111465,0,0,25.17856,21.758201,1470911,1470911,4818944,3569020,10008336,0,0,0,0,0,0,0,2,1,19037466,5004168,0,223731508,11075584,20016672,64187084,0,0,0.196673,0,1.253895
"47761",3584,0,0.005321,896,896,4,4,12,0,4,24277940,27506349,9168783,802816,32034540,26528180,2753372,0,0,1721418,573806,23771538,532929166,802816,97.971641,1.347601,0.350539,9.878458,6.584189,6.856785,6.605377,26.334583,29.648417,0,33.31867,25.002064,1.348244,39.902717,30.809093,0,0,5.993183,7.988785,0,0,10316773,4584013,1193548,5160870,4584019,0,0,29.648555,26.334618,2054894,2054894,7549596,5257400,18337566,0,0,0,0,0,0,0,2,1,29281552,9168783,0,351325617,12845056,36675132,82243516,0,0,0.295046,0,1.540219
"32277",2816,0,0.002956,704,704,4,4,12,0,4,13575668,1825197,608399,495616,7732106,5596835,1067800,0,0,114660,38220,12175111,112693994,495616,89.486459,0.635539,0.144879,1.170239,0.779494,0.792604,0.798724,3.116975,3.516706,0,33.276572,25.008015,0.635057,15.601002,13.683999,0,0,5.973626,7.95662,0,0,684936,304102,77329,343165,304108,0,0,3.517362,3.117037,671116,671116,1570772,1418672,1216798,0,0,0,0,0,0,0,1,1,6664634,608399,0,73138905,7929856,2433596,36714372,0,0,0.035012,0,0.653492
"15097",2048,0,0.001768,512,512,4,4,12,0,4,7744824,8507565,2835855,262144,10109628,8350532,879740,0,0,532986,177662,7511971,148329040,262144,96.944547,1.34447,0.308769,9.566874,6.375393,6.422354,6.428487,25.497786,28.723324,0,33.306988,25.003712,1.346141,38.56517,30.725103,0,0,5.987754,7.979855,0,0,3191389,1417717,357093,1597086,1417723,0,0,28.723756,25.497894,655358,655358,2375004,1666040,5671710,0,0,0,0,0,0,0,2,1,9230215,2835855,0,110438385,4194304,11343420,26504956,0,0,0.286064,0,1.624849
"26761",2560,0,0.002423,640,640,4,4,12,0,4,11140948,1555197,518399,409600,6434660,4666014,884488,0,0,97740,32580,10063007,92381006,409600,90.170954,0.640778,0.143442,1.21533,0.809471,0.887521,0.826661,3.236753,3.652719,0,33.271918,25.008732,0.6395,15.709619,13.790031,0,0,5.971434,7.953008,0,0,583648,259109,71048,292432,259115,0,0,3.653019,3.236827,557380,557380,1309520,1179920,1036798,0,0,0,0,0,0,0,1,1,5550556,518399,0,60957029,6553600,2073596,30413360,0,0,0.036352,0,0.65528
"29047",2816,0,0.003394,704,704,4,4,12,0,4,15258612,17208072,5736024,495616,19958358,16538422,1710160,0,0,1078200,359400,14994200,332684654,495616,98.27403,1.331072,0.346388,9.804339,6.533498,6.624356,6.567605,32.654342,37.593527,0,26.079858,20.008053,1.33044,40.269802,30.411035,0,0,6.819165,9.970985,0,0,7352424,3583572,726974,4125635,3583578,0,0,37.593746,32.654397,1276712,1276712,4707428,3272224,11472048,0,0,0,0,0,0,0,2,1,18248582,5736024,0,218920110,7929856,22944096,50936062,0,0,0.293688,0,1.528416
"54461",3840,0,0.006502,960,960,4,4,12,0,4,29442708,37171197,12390399,921600,40917360,34129968,3393888,0,0,2325840,775280,29079726,708073036,921600,98.776527,1.41073,0.381081,11.009237,7.338102,7.816282,7.385055,29.350319,33.040213,0,33.32072,25.001778,1.407088,44.398177,32.259465,0,0,5.994135,7.990351,0,0,13941398,6194759,1649726,6984600,6194765,0,0,33.092529,29.350348,2541680,2541680,9731520,6633920,24780798,0,0,0,0,0,0,0,3,1,37523800,12390399,0,453362229,14745600,49561596,98395200,0,0,0.328774,0,1.637555
"6571",1280,0,0.000618,320,320,4,4,12,0,4,2829684,957672,319224,102400,2110439,1620315,245254,0,0,60489,20163,2577448,30117972,102400,90.829326,0.816345,0.182315,2.945382,1.960125,1.989697,2.042356,9.749244,11.317472,0,26.025092,20.105407,0.815757,20.609756,18.024375,0,0,6.7669,9.843228,0,0,409323,198469,40505,230420,198475,0,0,11.318749,9.749539,167683,167683,455216,375692,638448,0,0,0,0,0,0,0,1,1,1865569,319224,0,21094044,1638400,1276896,8316100,0,0,0.088135,0,0.916144
"9171",1536,0,0.000921,384,384,4,4,12,0,4,4205396,1934424,644808,147456,3495336,2743232,376244,0,0,121806,40602,3902089,51293730,147456,92.469161,0.89576,0.206518,4.014398,2.672938,2.714192,2.759558,13.348439,15.401004,0,26.065817,20.024347,0.898143,23.704264,20.036889,0,0,6.791242,9.913674,0,0,827214,402515,81845,464433,402521,0,0,15.4018,13.348638,265242,265242,773292,611688,1289616,0,0,0,0,0,0,0,1,1,3119420,644808,0,35780102,2359296,2579232,12544934,0,0,0.119788,0,1.024156
"58437",3840,0,0.005597,960,960,4,4,12,0,4,25190964,7041069,2347023,921600,17632910,13358293,2137472,0,0,441216,147072,22849648,256401656,921600,90.729106,0.771693,0.175234,2.435161,1.622735,1.673451,1.633157,6.489881,7.311836,0,33.304379,25.00408,0.772581,19.132932,16.973253,0,0,5.986542,7.977861,0,0,2641358,1173320,302547,1322203,1173326,0,0,7.313384,6.489914,1436352,1436352,3753604,3166848,4694046,0,0,0,0,0,0,0,1,1,15495822,2347023,0,174177449,14745600,9388092,73085972,0,0,0.072788,0,0.81742
