"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"24090",8192,0,0.000117537,418,1,32,1,46,3072,10,1453382,321024,207328,418,1111462,887647,336336,233244,127072,20064,12958,1388871,20476222,418,96.114236,0.795697,0.23036,9.726068,6.281419,6.491801,6.281661,6.281419,9.726068,12.84267,100,100,1.116981,2659,21.905234,1.731183,2.342105,1,1,403788,297616,20064,12958,26784,40656,25967,782.948472,577.080033,9.854043,6.29378,109517,109516,766156,393338,3317248,0,0,0,0,0,107008,5,1,1,1224981,1819136,0,7330048,922944,6293408,702240,0,0,0.594384,0,1.163209
"2265",2560,0,6.2049e-05,125,1,32,1,46,3072,10,806218,96000,62000,125,332375,262579,100328,69750,38000,6000,3875,706068,6167084,125,87.290038,0.464442,0.134649,5.458801,3.525475,3.600989,3.52593,3.525475,5.458801,12.84267,100,100,0.657914,2659,12.882275,1.731183,2.342105,1,1,120750,89000,6000,3875,7916,12096,7752,439.433456,323.888841,5.502471,3.526385,32750,32750,229461,117625,992000,0,0,0,0,0,32000,3,1,1,362635,544000,0,2192000,276000,1882000,210000,0,0,0.320426,0,0.592881
"1149",1792,0,6.2433e-05,65,1,32,1,46,3072,10,787290,49920,32240,65,172835,135378,52321,36270,19760,3120,2015,727272,3308030,65,92.801636,0.236735,0.070843,2.867198,1.851732,1.831055,1.851732,1.851732,2.867198,12.84267,100,100,0.328516,2659,6.422611,1.731183,2.342105,1,1,62790,46280,3120,2015,3985,6745,4032,230.809476,170.120442,3.099239,1.852651,17030,17030,119353,61165,515840,0,0,0,0,0,16640,2,1,1,187626,282880,0,1139840,143520,978640,109200,0,0,0.170628,0,0.266182
"13431",6144,0,0.00011885,323,1,32,1,46,3072,10,1465758,248064,160208,323,858857,681717,259934,180234,98192,15504,10013,1395095,15987166,323,95.34009,0.613363,0.179056,7.465025,4.821162,4.984869,4.823329,4.821162,7.465025,12.84267,100,100,0.860086,2659,16.848575,1.731183,2.342105,1,1,312018,229976,15504,10013,20706,31513,20123,600.934537,442.924835,7.586602,4.844514,84647,84626,592520,303943,2563328,0,0,0,0,0,82688,4,1,1,941805,1405696,0,5664128,713184,4863088,542640,0,0,0.455419,0,0.864703
"14037",6144,0,5.9361e-05,121,1,32,1,46,3072,10,809508,92928,60016,121,321739,253616,97274,67518,36784,5808,3751,714187,5926968,121,88.224823,0.452105,0.130133,5.203815,3.360797,3.509081,3.361693,3.360797,5.203815,12.84267,100,100,0.627516,2659,12.282847,1.731183,2.342105,1,1,116886,86152,5808,3751,7833,11902,7511,418.907088,308.759676,5.331939,3.364829,31702,31702,222405,113861,960256,0,0,0,0,0,30976,3,1,1,350898,526592,0,2121856,267168,1821776,203280,0,0,0.308912,0,0.565342
"7356",4608,0,0.000120417,284,1,32,1,46,3072,10,1471428,218112,140864,284,755156,601112,228444,158472,86336,13632,8804,1421305,14339876,284,95.984581,0.530864,0.157644,6.639189,4.28781,4.429048,4.289027,4.28781,6.639189,12.84267,100,100,0.748738,2659,14.674346,1.731183,2.342105,1,1,274344,202208,13632,8804,18188,27772,17718,534.454722,393.925219,6.762895,4.314596,74416,74408,520737,267244,2253824,0,0,0,0,0,72704,4,1,1,829009,1235968,0,4980224,627072,4275904,477120,0,0,0.398887,0,0.758526
"24120",8192,0,0.000118242,408,1,32,1,46,3072,10,1453018,313344,202368,408,1084872,866844,328340,227664,124032,19584,12648,1390663,19986510,408,95.801635,0.778382,0.224064,9.501114,6.136136,6.339898,6.14123,6.136136,9.501114,12.84267,100,100,1.093628,2659,21.44747,1.731183,2.342105,1,1,394128,290496,19584,12648,26136,39682,25318,764.839676,563.732763,9.625797,6.141473,106896,106896,748005,383928,3237888,0,0,0,0,0,104448,5,1,1,1194208,1775616,0,7154688,900864,6142848,685440,0,0,0.580309,0,1.133035
"17157",6912,0,0.000119009,329,1,32,1,46,3072,10,1480654,252672,163184,329,874811,695266,264636,183582,100016,15792,10199,1385880,16239394,329,95.027603,0.631783,0.18309,7.608981,4.914133,5.098913,4.91847,4.914133,7.608981,12.84267,100,100,0.870433,2659,17.057525,1.731183,2.342105,1,1,317814,234248,15792,10199,21165,31664,20404,612.522936,451.46618,7.628254,4.915579,86217,86198,603410,309589,2610944,0,0,0,0,0,84224,4,1,1,960018,1431808,0,5769344,726432,4953424,552720,0,0,0.459211,0,0.876492
"16698",6656,0,6.1473e-05,50,1,32,1,46,3072,10,784490,38400,24800,50,132950,104033,40198,27900,15200,2400,1550,731701,2578592,50,93.040702,0.180999,0.055331,2.185288,1.411332,1.485541,1.412242,1.411332,2.185288,12.84267,100,100,0.252813,2659,4.94256,1.731183,2.342105,1,1,48300,35600,2400,1550,3263,4899,3102,175.915696,129.66043,2.23036,1.412242,13100,13100,91827,47050,396800,0,0,0,0,0,12800,2,1,1,144302,217600,0,876800,110400,752800,84000,0,0,0.13172,0,0.197765
"2478",2560,0,6.2273e-05,54,1,32,1,46,3072,10,785596,41472,26784,54,143586,112433,43393,30132,16416,2592,1674,730244,2806058,54,92.933009,0.196379,0.059965,2.387502,1.541928,1.583378,1.542389,1.541928,2.387502,12.84267,100,100,0.273091,2659,5.340012,1.731183,2.342105,1,1,52164,38448,2592,1674,3438,5275,3354,192.193892,141.658438,2.429412,1.544692,14148,14148,99206,50814,428544,0,0,0,0,0,13824,2,1,1,155945,235008,0,946944,119232,813024,90720,0,0,0.142058,0,0.213658
"14535",6400,0,0.000115713,355,1,32,1,46,3072,10,1444716,272640,176080,355,943945,750355,285502,198090,107920,17040,11005,1378099,17397884,355,95.594982,0.686932,0.197826,8.338573,5.385328,5.585229,5.397073,5.385328,8.338573,12.84267,100,100,0.957227,2659,18.763124,1.731183,2.342105,1,1,342930,252760,17040,11005,22827,34171,22043,671.255087,494.755302,8.360838,5.393402,93034,93010,651061,334055,2817280,0,0,0,0,0,90880,5,1,1,1036532,1544960,0,6225280,783840,5344880,596400,0,0,0.507828,0,0.96881
