"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"2518",768,0,1.92e-06,2,1,512,1,14,0,3,81855,564,282,32,712,571,123,0,0,18,9,3551,32342,2,3.488234,0.215366,0.196174,0.321393,0.311453,2.641831,14.075037,2.491626,2.571146,0,12.5,12.5,0.308069,22.25,6.542232,0,0,17.666667,31.333333,0,0,318,282,299,390,288,0,0,3.445866,2.544639,68,68,172,91,4230,282,0,0,0,0,282,0,1,1,694,2820,0,12348,1588,846,4378,0,0,0.020186,0,0.301282
"41476",3328,0,3.295e-06,7,1,512,1,14,0,3,112312,5166,2583,112,4472,3693,579,0,0,162,81,25464,274570,7,20.574037,0.17562,0.188861,1.856721,1.800267,14.586132,49.763466,14.402133,14.853767,0,12.5,12.5,0.191991,39.928571,4.227607,0,0,17.944444,31.888889,0,0,2907,2583,2616,2767,2589,0,0,15.428068,14.435587,436,436,1196,467,38745,2583,0,0,0,0,2583,0,4,1,4278,25830,0,78330,8750,7749,16919,0,0,0.134756,0,0.258558
"57906",3840,0,2.976e-06,8,1,512,1,14,0,3,94147,3592,1796,128,3688,2988,555,0,0,114,57,16091,255976,8,19.904771,0.228048,0.204,1.456629,1.411821,11.502099,41.530816,11.294571,11.653029,0,12.5,12.5,0.263748,28.8125,5.700258,0,0,17.72807,31.508772,0,0,2021,1796,1829,1956,1802,0,0,12.300769,11.332303,356,356,931,427,26940,1796,0,0,0,0,1796,0,3,1,3541,17960,0,64088,7688,5388,18180,0,0,0.111777,0,0.325241
"18104",2048,0,1.504e-06,4,1,512,1,14,0,3,69215,358,179,64,944,722,210,0,0,12,6,3865,74624,4,7.107155,0.181748,0.211923,0.192993,0.186734,1.769278,9.263673,1.493872,1.543946,0,12.5,12.5,0.295472,14.75,6.028461,0,0,16.833333,29.833333,0,0,202,179,212,344,185,0,0,2.870904,1.543946,88,88,197,146,2685,179,0,0,0,0,179,0,1,1,932,1790,0,16226,2406,537,8371,0,0,0.015153,0,0.255886
"34178",3072,0,3.584e-06,6,1,512,1,14,0,3,120035,5804,2902,96,4696,3903,561,0,0,182,91,26019,345860,6,21.1655,0.201243,0.211551,1.965068,1.905321,15.499939,54.252412,15.24257,15.720541,0,12.5,12.5,0.193243,48.916667,4.292056,0,0,17.945055,31.89011,0,0,3266,2902,2951,3224,2908,0,0,16.933854,15.274084,460,460,1284,465,43530,2902,0,0,0,0,2902,0,4,1,4471,29020,0,82276,8876,8706,15190,0,0,0.141658,0,0.263346
"34468",3072,0,3.456e-06,6,1,512,1,14,0,3,122965,5514,2757,96,4536,3775,549,0,0,174,87,25351,318938,6,19.525122,0.178576,0.200685,1.809827,1.754463,14.285158,49.382051,14.035703,14.478614,0,12.5,12.5,0.192221,47.25,4.264132,0,0,17.833333,31.689655,0,0,3103,2757,2806,2947,2763,0,0,15.00298,14.066248,444,444,1230,453,41355,2757,0,0,0,0,2757,0,4,1,4323,27570,0,79086,8586,8271,15045,0,0,0.131373,0,0.260108
"16598",2048,0,2.368e-06,4,1,512,1,14,0,3,79250,1864,932,64,1904,1554,282,0,0,60,30,5789,81140,4,8.140884,0.279712,0.219004,0.83459,0.808563,6.586494,26.817926,6.468506,6.67672,0,12.5,12.5,0.361026,29.75,7.820513,0,0,17.483333,31.066667,0,0,1049,932,949,1049,938,0,0,7.280539,6.510149,184,184,479,218,13980,932,0,0,0,0,932,0,2,1,1830,9320,0,32792,3912,2796,9124,0,0,0.068908,0,0.444274
"28608",2816,0,3.456e-06,6,1,512,1,14,0,3,115548,5226,2613,96,4336,3584,534,0,0,164,82,22843,259168,6,20.328109,0.199622,0.187078,1.827718,1.772107,14.355898,49.985217,14.176856,14.621747,0,12.5,12.5,0.194684,45.166667,4.308288,0,0,17.932927,31.865854,0,0,2941,2613,2646,2798,2619,0,0,15.180575,14.209409,424,424,1176,438,39195,2613,0,0,0,0,2613,0,4,1,4117,26130,0,75918,8298,7839,14901,0,0,0.132504,0,0.264964
"33572",2816,0,1.44e-06,6,1,512,1,14,0,3,67062,262,131,96,1256,943,303,0,0,10,5,5175,69712,6,7.461304,0.242846,0.208071,0.147151,0.141741,1.281076,7.478712,1.133925,1.177205,0,12.5,12.5,0.299324,13.083333,6.019324,0,0,14.8,26.2,0,0,148,131,148,215,137,0,0,1.861022,1.185861,116,116,243,207,1965,131,0,0,0,0,131,0,1,1,1246,1310,0,21314,3334,393,12419,0,0,0.011446,0,0.256618
"872",512,0,2.016e-06,1,1,512,1,14,0,3,77105,670,335,16,616,512,81,0,0,22,11,1960,28998,1,2.822749,0.276233,0.203363,0.339555,0.32876,2.394549,15.505687,2.630079,2.716439,0,12.5,12.5,0.343878,38.5,7.563776,0,0,17.136364,30.454545,0,0,377,335,305,377,341,0,0,2.95982,2.677184,60,60,158,65,5025,335,0,0,0,0,335,0,1,1,593,3350,0,10442,1182,1005,2383,0,0,0.025457,0,0.382143
"64066",4096,0,2.688e-06,8,1,512,1,14,0,3,97052,5628,2814,128,4928,4052,648,0,0,176,88,19901,286198,8,21.829404,0.216701,0.208177,2.269268,2.200455,17.810078,59.166743,17.603639,18.154143,0,12.5,12.5,0.287121,38.5,6.306488,0,0,17.988636,31.977273,0,0,3166,2814,2847,3005,2820,0,0,18.798484,17.641173,480,480,1312,520,42210,2814,0,0,0,0,2814,0,4,1,4689,28140,0,86484,9724,8442,19198,0,0,0.169891,0,0.380299
