"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","device","kernel","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","system_memory_write_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","system_memory_write_throughput","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","system_memory_utilization","control.flow_function_unit_utilization","texture_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"488",57344,0,0.000364517,1,3584,16,16,21,0,6,2,0,1,2967060,6422608,1835040,28672,1519641,3212595,227013,0,0,200709,57346,2911194,181199570,3584,98.008736,0.522326,0.973146,38.363157,0.018164306640625,0.019854748046875,0.0207723076171875,0.0227054619140625,0.0533579072265625,0,70.212687,79.999721,1.260883,53.000872,29.570444,0,0,1.446417,0,0,290309,114690,1,250727,674274,286732,0,0,54.676365,23.25088,85.027344,114617,86016,493315,258055,0,0,8257648,917520,3670048,1835040,0,1,3,1,1,0,3441817,0,6422608,16515152,1834992,8257648,7340048,0,0,0,17.394424,6.89531
"328",40960,0,0.000261859,1,2560,16,16,21,0,6,2,5,1,2145306,4587600,1310752,20480,1085465,2296066,162609,0,0,143365,40962,2084205,129246494,2560,97.10927,0.521396,0.970042,38.081747,0.018031037109375,0.0196679208984375,0.0205814462890625,0.02253890625,0.0529665283203125,0,70.212655,79.999609,1.258242,53.001221,29.5047,0,0,1.446413,0,0,207365,81922,6,178718,481625,204818,0,0,54.274913,23.081192,708.991211,81873,61440,353469,184327,0,0,5898352,655376,2621472,1310752,0,1,3,1,1,0,2460931,0,4587600,11796560,1310704,5898352,5242896,0,0,0,17.183889,6.854059
"158",23552,0,0.000153378,1,1472,16,16,21,0,6,2,0,0,1251674,2637904,753696,11776,624153,1326479,94224,0,0,82437,23554,1208610,74459084,1472,96.189423,0.516398,0.962568,37.628874,0.017816541015625,0.01939032421875,0.0203131865234375,0.0222708662109375,0.052336705078125,0,70.212574,79.999321,1.256583,53.002123,29.459072,0,0,1.446401,0,0,119237,47106,0,102534,276927,117768,0,0,53.626868,22.805754,0,47079,35328,205542,105991,0,0,3391600,376848,1507360,753696,0,1,3,0,1,0,1418723,0,2637904,6783056,753648,3391600,3014672,0,0,0,16.93532,6.820669
"148",22528,0,0.00014573,1,1408,16,16,21,0,6,2,0,4,1205079,2523216,720928,11264,597017,1265882,90115,0,0,78853,22530,1151815,71122286,1408,95.792558,0.517072,0.962475,37.492899,0.01775215234375,0.019317453125,0.0202649853515625,0.0221903876953125,0.0521475888671875,0,70.212565,79.99929,1.252722,53.002219,29.36645,0,0,1.4464,0,0,114053,45058,10,98062,264887,112655,0,0,53.43302,22.724773,2.065613,45026,33792,193685,101383,0,0,3244144,360464,1441824,720928,0,1,3,1,1,0,1354612,0,2523216,6488144,720880,3244144,2883600,0,0,0,16.82537,6.671228
"178",25600,0,0.000165378,1,1600,16,16,21,0,6,2,1,0,1370459,2867280,819232,12800,678425,1440955,102232,0,0,89605,25602,1315806,80718522,1600,96.074089,0.518557,0.964024,49.438804,0.0234083310546875,0.0254441357421875,0.0266993125,0.0292606416015625,0.0687627138671875,0,70.212589,79.999375,1.249244,53.001953,29.288478,0,0,1.446404,0,0,129605,51202,6,111310,301034,128009,0,0,70.464281,29.963599,1.438151,51172,38400,222655,115207,0,0,3686512,409616,1638432,819232,0,1,3,1,1,0,1542514,0,2867280,7372880,819184,3686512,3276816,0,0,0,16.812396,6.776959
"308",38912,0,0.000248803,1,2432,16,16,21,0,6,2,0,0,2046389,4358224,1245216,19456,1031193,2187463,154563,0,0,136197,38914,1989644,123143786,2432,97.227067,0.519547,0.969433,50.105834,0.0237242236328125,0.0258699697265625,0.027044201171875,0.0296554326171875,0.0696904033203125,0,70.21265,79.999589,1.254792,53.001285,29.427702,0,0,1.446412,0,0,196997,77826,8,169730,457419,194567,0,0,71.392316,30.367319,1.278578,77774,58368,337733,175111,0,0,5603440,622608,2490400,1245216,0,1,4,1,1,0,2341561,0,4358224,11206736,1245168,5603440,4980752,0,0,0,17.113804,6.807418
"448",53248,0,0.000339077,1,3328,16,16,21,0,6,2,1,4,2778066,5963856,1703968,26624,1411097,2988549,211134,0,0,186373,53250,2713605,168898240,3328,97.726476,0.519218,0.97252,50.200879,0.0237692607421875,0.0259745986328125,0.0271101884765625,0.0297116875,0.06982256640625,0,70.212681,79.9997,1.257508,53.000939,29.493682,0,0,1.446417,0,0,269573,106498,5,232758,625869,266247,0,0,71.52002,30.424882,599.120117,106433,79872,461638,239623,0,0,7667824,851984,3407904,1703968,0,1,4,1,1,0,3202903,0,5963856,15335504,1703920,7667824,6815760,0,0,0,17.250814,6.868265
"438",52224,0,0.000332548,1,3264,16,16,21,0,6,2,0,0,2712616,5849168,1671200,26112,1383961,2927857,206934,0,0,182789,52226,2654375,165035772,3264,97.739193,0.521746,0.97215,38.278409,0.0181241728515625,0.0197956923828125,0.020727841796875,0.0226553037109375,0.053240041015625,0,70.212679,79.999694,1.260415,53.000957,29.559122,0,0,1.446416,0,0,264389,104450,2,228166,613924,261133,0,0,54.542411,23.199653,186.31543,104397,78336,449722,235015,0,0,7520368,835600,3342368,1671200,0,1,3,1,1,0,3132271,0,5849168,15040592,1671152,7520368,6684688,0,0,0,17.327296,6.929609
"208",28672,0,0.000184354,1,1792,16,16,21,0,6,2,1,0,1516219,3211344,917536,14336,759833,1607990,114316,0,0,100357,28674,1462711,90470814,1792,96.582881,0.516792,0.965701,49.606368,0.023487689453125,0.0255327158203125,0.0268742900390625,0.0293598173828125,0.06899575390625,0,70.212608,79.999442,1.255669,53.001744,29.440617,0,0,1.446406,0,0,145157,57346,10,124678,337245,143372,0,0,70.721694,30.065711,2.14737,57309,43008,249760,129031,0,0,4128880,458768,1835040,917536,0,1,3,1,1,0,1724523,0,3211344,8257616,917488,4128880,3670032,0,0,0,17.019639,6.827465
"568",65536,0,0.000416261,1,4096,16,16,21,0,6,2,4,4,3388982,7340112,2097184,32768,1736729,3673651,259492,0,0,229381,65538,3322082,208345450,4096,98.179217,0.519398,0.973582,50.399665,0.023863400390625,0.0260504931640625,0.0272495439453125,0.029829341796875,0.07009903515625,0,70.212697,79.999756,1.26008,53.000763,29.552275,0,0,1.446419,0,0,331781,131074,8,286174,770362,327705,0,0,71.809283,30.547017,781.943359,130998,98304,566840,294919,0,0,9437296,1048592,4194336,2097184,0,1,4,1,1,0,3937257,0,7340112,18874448,2097136,9437296,8388624,0,0,0,17.404371,6.910695
"528",61440,0,0.000390469,1,3840,16,16,21,0,6,2,0,1,3197638,6881360,1966112,30720,1628185,3450066,243305,0,0,215045,61442,3123322,194586406,3840,97.86999,0.520204,0.973455,50.329497,0.023830171875,0.0260539365234375,0.0271852109375,0.0297878115234375,0.0700014453125,0,70.212692,79.99974,1.25963,53.000814,29.547475,0,0,1.446418,0,0,311045,122882,1,268698,722158,307216,0,0,71.703622,30.503712,104.113281,122821,92160,532470,276487,0,0,8847472,983056,3932192,1966112,0,1,4,1,1,0,3698786,0,6881360,17694800,1966064,8847472,7864336,0,0,0,17.292983,6.79613
"128",20480,0,0.000133218,1,1280,16,16,21,0,6,2,0,0,1101312,2293840,655392,10240,542745,1150707,82054,0,0,71685,20482,1051376,65025824,1280,95.465772,0.512926,0.960206,48.90927,0.02315755859375,0.0251074248046875,0.02634608984375,0.02894723046875,0.06802624609375,0,70.212545,79.999219,1.249379,53.002441,29.282792,0,0,1.446397,0,0,103685,40962,5,88822,240883,102409,0,0,69.724872,29.642832,1.482011,40943,30720,178627,92167,0,0,2949232,327696,1310752,655392,0,1,3,1,1,0,1231489,0,2293840,5898320,655344,2949232,2621456,0,0,0,16.737037,6.776342
"408",49152,0,0.000313476,1,3072,16,16,21,0,6,2,0,4,2577323,5505104,1572896,24576,1302553,2756392,194784,0,0,172037,49154,2502798,156211392,3072,97.257076,0.518949,0.972438,38.275377,0.0181227333984375,0.019795158203125,0.0206412333984375,0.0226535087890625,0.0532358271484375,0,70.212674,79.999674,1.256366,53.001017,29.464103,0,0,1.446416,0,0,248837,98306,4,214756,577799,245767,0,0,54.536896,23.197287,0.38661,98248,73728,425481,221191,0,0,7078000,786448,3145760,1572896,0,1,3,1,1,0,2954223,0,5505104,14155856,1572848,7078000,6291472,0,0,0,17.164127,6.796678
"58",13312,0,8.8385e-05,1,832,16,16,21,0,6,2,5,0,744718,1491024,426016,6656,352793,751614,53882,0,0,46597,13314,689524,42135560,832,92.846151,0.511115,0.948944,36.640007,0.0173482119140625,0.01876273046875,0.01973940625,0.02168558984375,0.0509614306640625,0,70.212426,79.998798,1.242281,53.003756,29.110974,0,0,1.446381,0,0,67397,26626,9,57594,156597,66573,0,0,52.239881,22.20838,3.074406,26612,19968,117138,59911,0,0,1917040,213008,852000,426016,0,1,3,1,1,0,805142,0,1491024,3833936,425968,1917040,1703952,0,0,0,16.08864,6.471912
"68",14336,0,9.4945e-05,1,896,16,16,21,0,6,2,0,1,795723,1605712,458784,7168,379929,806934,57927,0,0,50181,14338,741666,44928336,896,93.456768,0.514379,0.950432,36.634086,0.017345427734375,0.01873492578125,0.0197638916015625,0.021682087890625,0.050953177734375,0,70.21245,79.998884,1.2401,53.003488,29.054322,0,0,1.446384,0,0,72581,28674,6,61942,168604,71687,0,0,52.219724,22.202767,1.902908,28654,21504,125295,64519,0,0,2064496,229392,917536,458784,0,1,3,1,1,0,864258,0,1605712,4128848,458736,2064496,1835024,0,0,0,16.215567,6.649571
"248",32768,0,0.000211107,1,2048,16,16,21,0,6,2,1,4,1729330,3670096,1048608,16384,868377,1838429,130465,0,0,114693,32770,1673963,103727304,2048,96.886598,0.51838,0.967504,49.81383,0.02358594140625,0.0256901708984375,0.0268648251953125,0.0294826064453125,0.0692842861328125,0,70.212628,79.999512,1.254873,53.001526,29.426827,0,0,1.446409,0,0,165893,65538,13,142770,385282,163853,0,0,70.991884,30.191479,2.452863,65497,49152,283650,147463,0,0,4718704,524304,2097184,1048608,0,1,4,1,1,0,1972173,0,3670096,9437264,1048560,4718704,4194320,0,0,0,17.053946,6.741095
"228",30720,0,0.000197666,1,1920,16,16,21,0,6,2,0,0,1626785,3440720,983072,15360,814105,1728768,122324,0,0,107525,30722,1582275,97584888,1920,96.830128,0.516422,0.967223,49.714017,0.0235386708984375,0.0256235224609375,0.0268515625,0.0294235302734375,0.0691454697265625,0,70.212619,79.999479,1.252789,53.001628,29.378346,0,0,1.446408,0,0,155525,61442,1,133768,361100,153615,0,0,70.829479,30.131461,205.676758,61405,46080,269805,138247,0,0,4423792,491536,1966112,983072,0,1,4,1,1,0,1847732,0,3440720,8847440,983024,4423792,3932176,0,0,0,16.995915,6.706705
"318",39936,0,0.000255268,1,2496,16,16,21,0,6,2,1,0,2094329,4472912,1277984,19968,1058329,2242742,158707,0,0,139781,39938,2046293,127101436,2496,97.18115,0.51963,0.970516,38.092191,0.0180359794921875,0.01967600390625,0.020558451171875,0.0225450869140625,0.052981056640625,0,70.212653,79.999599,1.257881,53.001252,29.497583,0,0,1.446413,0,0,202181,79874,6,174274,469453,199694,0,0,54.274568,23.087094,0.710321,79834,59904,347118,179719,0,0,5750896,638992,2555936,1277984,0,1,3,1,1,0,2400497,0,4472912,11501648,1277936,5750896,5111824,0,0,0,17.162108,6.925599
"468",55296,0,0.000352932,1,3456,16,16,21,0,6,2,5,0,2880316,6193232,1769504,27648,1465369,3101268,219084,0,0,193541,55298,2805730,174762514,3456,97.428129,0.521952,0.97264,38.369261,0.0181671943359375,0.0198586748046875,0.020764291015625,0.0227090751953125,0.0533663994140625,0,70.212684,79.999711,1.261274,53.000904,29.5801,0,0,1.446417,0,0,279941,110594,10,241782,650182,276500,0,0,54.684116,23.25527,0.861243,110529,82944,479722,248839,0,0,7962736,884752,3538976,1769504,0,1,3,1,1,0,3318785,0,6193232,15925328,1769456,7962736,7077904,0,0,0,17.278347,6.906807
"358",44032,0,0.000280707,1,2752,16,16,21,0,6,2,4,0,2305393,4931664,1409056,22016,1166873,2470728,174736,0,0,154117,44034,2236608,138972158,2752,97.375415,0.520784,0.970863,38.136601,0.018057015625,0.0197020478515625,0.0205757216796875,0.0225713720703125,0.05304281640625,0,70.212663,79.999637,1.256278,53.001136,29.461006,0,0,1.446414,0,0,222917,88066,8,192178,517601,220167,0,0,54.33789,23.11319,0.859998,88017,66048,380087,198151,0,0,6340720,704528,2818080,1409056,0,1,3,1,1,0,2643404,0,4931664,12681296,1409008,6340720,5636112,0,0,0,17.189911,6.921936
"138",21504,0,0.00013997,1,1344,16,16,21,0,6,2,0,1,1147984,2408528,688160,10752,569881,1207282,86049,0,0,75269,21506,1101292,67652098,1344,95.936877,0.518501,0.961759,49.03841,0.02321871484375,0.0251983251953125,0.02642215234375,0.0290236630859375,0.0682058525390625,0,70.212555,79.999256,1.252456,53.002325,29.358123,0,0,1.446399,0,0,108869,43010,2,93354,252876,107532,0,0,69.895032,29.72189,579.65332,42981,32256,187285,96775,0,0,3096688,344080,1376288,688160,0,1,3,1,1,0,1292157,0,2408528,6193232,688112,3096688,2752528,0,0,0,16.859381,6.769407
"238",31744,0,0.000203906,1,1984,16,16,21,0,6,2,0,0,1676554,3555408,1015840,15872,841241,1784862,126439,0,0,111109,31746,1628822,100484634,1984,96.860107,0.51813,0.967025,49.793104,0.023576123046875,0.0256949658203125,0.0268084169921875,0.0294703388671875,0.0692554638671875,0,70.212623,79.999496,1.254985,53.001575,29.428765,0,0,1.446408,0,0,160709,63490,1,138392,373238,158734,0,0,70.961514,30.179148,0.194687,63449,47616,277744,142855,0,0,4571248,507920,2031648,1015840,0,1,4,1,1,0,1911589,0,3555408,9142352,1015792,4571248,4063248,0,0,0,17.041085,6.822708
"288",36864,0,0.000235875,1,2304,16,16,21,0,6,2,0,0,1926507,4128848,1179680,18432,976921,2069487,146634,0,0,129029,36866,1880977,116497516,2304,97.344884,0.520248,0.969367,38.140361,0.018058779296875,0.01966822265625,0.020607166015625,0.0225735966796875,0.0530480625,0,70.212643,79.999566,1.259897,53.001356,29.542671,0,0,1.446411,0,0,186629,73730,1,160602,433381,184331,0,0,54.348052,23.11599,0.128414,73681,55296,319600,165895,0,0,5308528,589840,2359328,1179680,0,1,3,1,1,0,2214305,0,4128848,10616912,1179632,5308528,4718608,0,0,0,17.221998,6.917374
"98",17408,0,0.000114241,1,1088,16,16,21,0,6,2,0,0,947384,1949776,557088,8704,461337,980270,69981,0,0,60933,17410,894497,54741036,1088,94.67101,0.515441,0.956212,37.175834,0.0176019794921875,0.01904429296875,0.0200349033203125,0.0220027275390625,0.05170663671875,0,70.212506,79.999081,1.249007,53.002872,29.274538,0,0,1.446392,0,0,88133,34818,1,75342,204722,87047,0,0,52.989787,22.531052,0.265049,34791,26112,154389,78343,0,0,2506864,278544,1114144,557088,0,1,3,1,1,0,1049723,0,1949776,5013584,557040,2506864,2228240,0,0,0,16.538067,6.703325
"498",58368,0,0.000371301,1,3648,16,16,21,0,6,2,0,4,3034462,6537296,1867808,29184,1546777,3270575,231094,0,0,204293,58370,2995540,184682050,3648,98.119073,0.521704,0.973288,50.461994,0.02389290234375,0.0266950556640625,0.0272915693359375,0.02986623046875,0.070185734375,0,70.212688,79.999726,1.256793,53.000857,29.480121,0,0,1.446418,0,0,295493,116738,8,260858,686010,291858,0,0,71.888111,30.584278,879.055664,116666,87552,503067,262663,0,0,8405104,933904,3735584,1867808,0,1,4,1,1,0,3510948,0,6537296,16810064,1867760,8405104,7471120,0,0,0,17.311767,6.814659
"458",54272,0,0.000345444,1,3392,16,16,21,0,6,2,0,4,2824734,6078544,1736736,27136,1438233,3040073,214851,0,0,189957,54274,2762982,171577464,3392,97.813883,0.521858,0.972756,38.335557,0.018151234375,0.019814921875,0.0207557109375,0.022689126953125,0.0533195234375,0,70.212683,79.999705,1.255808,53.000921,29.451187,0,0,1.446417,0,0,274757,108546,4,236990,637846,271371,0,0,54.61075,23.234094,359.105469,108480,81408,469083,244231,0,0,7815280,868368,3473440,1736736,0,1,3,1,1,0,3256382,0,6078544,15630416,1736688,7815280,6946832,0,0,0,17.292071,6.894205
"88",16384,0,0.00010749,1,1024,16,16,21,0,6,2,1,1,891468,1835088,524320,8192,434201,923016,65937,0,0,57349,16386,842103,51493572,1024,94.608668,0.51597,0.956107,48.264267,0.022852103515625,0.024688220703125,0.0260438662109375,0.0285654775390625,0.0671291865234375,0,70.21249,79.999024,1.248475,53.003052,29.256195,0,0,1.44639,0,0,82949,32770,6,70806,192744,81927,0,0,68.817765,29.251406,2.193667,32752,24576,142769,73735,0,0,2359408,262160,1048608,524320,0,1,3,1,1,0,986994,0,1835088,4718672,524272,2359408,2097168,0,0,0,16.541592,6.66401
"258",33792,0,0.000217123,1,2112,16,16,21,0,6,2,1,0,1778152,3784784,1081376,16896,895513,1897178,134478,0,0,118277,33794,1724444,106849306,2112,97.107559,0.519299,0.96815,38.034134,0.01800847265625,0.01961278515625,0.0205412392578125,0.022510724609375,0.052900322265625,0,70.212632,79.999527,1.254479,53.00148,29.41496,0,0,1.44641,0,0,171077,67586,10,147214,397274,168971,0,0,54.197624,23.051664,1.396979,67544,50688,292943,152071,0,0,4866160,540688,2162720,1081376,0,1,3,1,1,0,2031018,0,3784784,9732176,1081328,4866160,4325392,0,0,0,17.103993,6.768223
"268",34816,0,0.000223811,1,2176,16,16,21,0,6,2,0,0,1837661,3899472,1114144,17408,922649,1956537,138596,0,0,121861,34818,1780196,109809984,2176,97.089561,0.520624,0.968166,38.244252,0.0181079638671875,0.019732984375,0.020624677734375,0.0226350849609375,0.0531925654296875,0,70.212636,79.99954,1.252542,53.001436,29.37203,0,0,1.44641,0,0,176261,69634,4,151766,409346,174091,0,0,54.501541,23.178992,558.441406,69596,52224,301584,156679,0,0,5013616,557072,2228256,1114144,0,1,3,1,1,0,2096196,0,3899472,10027088,1114096,5013616,4456464,0,0,0,17.051622,6.776843
"378",46080,0,0.00029322,1,2880,16,16,21,0,6,2,5,4,2404941,5161040,1474592,23040,1221145,2583762,182883,0,0,161285,46082,2345403,145771086,2880,97.524347,0.521355,0.971409,38.188865,0.018081765625,0.019751193359375,0.02066134375,0.0226023056640625,0.053115505859375,0,70.212668,79.999653,1.257578,53.001085,29.490081,0,0,1.446415,0,0,233285,92162,13,201342,541683,230409,0,0,54.413181,23.145062,1.337217,92118,69120,396844,207367,0,0,6635632,737296,2949152,1474592,0,1,3,1,1,0,2766273,0,5161040,13271120,1474544,6635632,5898256,0,0,0,17.244789,6.876401
