"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"31331",3584,5,3.3e-05,149,1,16,1,40,2.128906,12,173944,43061,38144,149,108174,82916,12777,20860,7450,2831,2384,146583,3222090,149,86.025885,0.731449,0.348142,4.361229,3.863234,7.814784,8.117815,5.553399,7.96792,9.349385,54.734848,69.565217,0.78512,726,17.315933,3.25,3.1,5.157895,2.875,67795,23095,14602,6854,9645,10050,6860,219.721434,74.850159,8.142932,5.55826,14602,14602,43955,38889,0,0,0,0,0,0,0,6,3,1,95692,0,0,601364,157344,353130,171648,0,0,0,0,0.800523
"14119",2304,9,2.9e-05,117,1,16,1,40,2.128906,12,146708,33813,29952,117,84942,65124,10057,16380,5850,2223,1872,119444,2972256,117,82.888838,0.777494,0.384666,3.945846,3.495282,7.088589,6.42949,5.024468,7.20902,9.349385,54.734848,69.565217,0.734089,726,16.186894,3.25,3.1,5.157895,2.875,53235,18135,11466,5382,7593,7938,5388,198.794178,67.721093,7.410671,5.03007,11466,11466,34515,30537,0,0,0,0,0,0,0,6,2,1,75181,0,0,472212,123552,277290,134784,0,0,0,0,0.767125
"6502",1536,9,1.3e-05,48,1,16,1,40,2.128906,12,70652,13872,12288,48,34848,26736,4128,6720,2400,912,768,55457,642064,48,78.465487,0.599732,0.181294,3.245853,2.875219,6.019991,10.128784,4.133128,5.93014,9.349385,54.734848,69.565217,0.595102,726,13.122449,3.25,3.1,5.157895,2.875,21840,7440,4704,2208,3216,3216,2214,163.5281,55.707375,6.019991,4.144359,4704,4704,14160,12528,0,0,0,0,0,0,0,4,3,1,30864,0,0,193728,50688,113760,55296,0,0,0,0,0.592143
"25285",3328,1,1.9e-05,83,1,16,1,40,2.128906,12,94236,23987,21248,83,60258,46231,7138,11620,4150,1577,1328,77813,1539320,83,83.629189,0.732513,0.307923,4.097888,3.629963,7.306393,6.80208,5.218071,7.486798,9.349385,54.734848,69.565217,0.782024,726,17.243753,3.25,3.1,5.157895,2.875,37765,12865,8134,3818,5346,5694,3824,206.454133,70.330529,7.782006,5.226272,8134,8134,24485,21663,0,0,0,0,0,0,0,6,2,1,53357,0,0,334988,87648,196710,95616,0,0,0,0,0.804452
"17978",2816,1,4e-05,176,1,16,1,40,2.128906,12,195444,50864,45056,176,127776,97929,15072,24640,8800,3344,2816,182993,4338524,176,79.914541,0.700857,0.359336,4.106523,3.637612,7.233887,12.085112,5.229067,7.502574,9.349385,54.734848,69.565217,0.700092,726,15.443214,3.25,3.1,5.157895,2.875,80080,27280,17248,8096,11200,11832,8102,206.889166,70.478727,7.642085,5.232942,17248,17248,51920,45936,0,0,0,0,0,0,0,6,3,1,113040,0,0,710336,185856,417120,202752,0,0,0,0,0.721186
"15271",2560,3,1.2e-05,45,1,16,1,40,2.128906,12,66560,13005,11520,45,32670,25065,3870,6300,2250,855,720,51839,560340,45,77.208346,0.620289,0.170032,3.292829,2.916832,6.044323,6.901143,4.192946,6.015965,9.349385,54.734848,69.565217,0.647105,726,14.269159,3.25,3.1,5.157895,2.875,20475,6975,4410,2070,2984,3186,2076,165.894801,56.513613,6.45349,4.205099,4410,4410,13275,11745,0,0,0,0,0,0,0,5,2,1,28935,0,0,181620,47520,106650,51840,0,0,0,0,0.635526
"29037",3328,10,1.7e-05,73,1,16,1,40,2.128906,12,92440,21097,18688,73,52998,40661,6278,10220,3650,1387,1168,75046,1231244,73,82.752014,0.715339,0.265971,3.879767,3.436749,7.067698,7.244243,4.940327,7.088295,9.349385,54.734848,69.565217,0.70939,726,15.642579,3.25,3.1,5.157895,2.875,33215,11315,7154,3358,4804,5034,3364,195.465101,66.587012,7.406076,4.949154,7154,7154,21535,19053,0,0,0,0,0,0,0,5,2,1,46939,0,0,294628,77088,173010,84096,0,0,0,0,0.745488
"5691",1536,5,8e-06,13,1,16,1,40,2.128906,12,53688,3757,3328,13,9438,7241,1118,1820,650,247,208,38550,125074,13,66.731412,0.2469,0.050695,1.480736,1.311655,2.951224,4.187207,1.885505,2.705289,9.349385,54.734848,69.565217,0.320754,726,7.072869,3.25,3.1,5.157895,2.875,5915,2015,1274,598,936,922,604,74.600396,25.413322,2.907082,1.904423,1274,1274,3835,3393,0,0,0,0,0,0,0,2,1,1,8359,0,0,52468,13728,30810,14976,0,0,0,0,0.282915
"4318",1280,7,1.5e-05,64,1,16,1,40,2.128906,12,82332,18496,16384,64,46464,35648,5504,8960,3200,1216,1024,67290,1108820,64,82.133336,0.690504,0.248171,3.617334,3.204282,6.677673,11.119546,4.606155,6.608831,9.349385,54.734848,69.565217,0.664171,726,14.645465,3.25,3.1,5.157895,2.875,29120,9920,6272,2944,4268,4440,2950,182.243517,62.082956,6.946782,4.615542,6272,6272,18880,16704,0,0,0,0,0,0,0,5,3,1,41152,0,0,258304,67584,151680,73728,0,0,0,0,0.698293
"20335",2816,8,1.4e-05,55,1,16,1,40,2.128906,12,75776,15895,14080,55,39930,30635,4730,7700,2750,1045,880,58724,755942,55,74.790215,0.670844,0.199527,3.452279,3.058074,6.17175,7.177786,4.395982,6.307278,9.349385,54.734848,69.565217,0.68161,726,15.030005,3.25,3.1,5.157895,2.875,25025,8525,5390,2530,3552,3678,2536,173.927966,59.250186,6.39068,4.406407,5390,5390,16225,14355,0,0,0,0,0,0,0,5,2,1,35365,0,0,221980,58080,130350,63360,0,0,0,0,0.690653
