"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"65",15,0,0.459609,3375,1,128,1,64,7.03125,8,"8650437252",28304492,0,13500,1562157952,1521182240,160286112,1644140,3883836,1272112,8600820767,274288549928,3375,"99.621849",0.181615,0.498219,1.23427,547.643551,134.621939,24.08221,2.139233,4.568061,143.32058,27.019553,25,0.181629,115715.403852,4.481166,1.043651,5.62956,18.171491,25,167282728,9255784,70575090,31802800,1954444,68224810,31802806,45.009454,2.490381,4.589179,2.139233,85102476,85102476,183985170,168080784,0,0,41344504000,5565922000,3975782000,15901400000,0,1,1,1,1541671299,795070000,25443104000,2816141348,2081633980,4181701892,2940243384,0,0,"0.000000","59.743373",0.181879
"71",16,0,0.550472,4096,1,128,1,64,7.03125,8,"10577521516",34651616,0,16384,1912452960,1862291147,196229376,2012256,4754048,1557376,10528926523,335951815568,4096,"99.635995",0.181638,0.498552,1.218459,540.71553,138.573131,23.309218,2.11217,4.509487,143.322636,27.019905,25,0.181632,116726.865234,4.481253,1.043651,5.629312,18.171095,25,204794944,11327616,86386256,38934400,2494501,83509407,38934406,44.440058,2.458068,4.53034,2.11217,104184224,104184224,225239376,205770240,0,0,50615768576,6814044288,4867324288,19467200000,0,1,1,1,1887373059,973360000,31148568576,3447513600,2548393504,5119391904,3599518336,0,0,"0.000000","59.815251",0.181878
"77",17,0,0.669618,4913,1,128,1,64,7.03125,8,"12760737212",41883044,0,19652,2311551056,2250923800,237180384,2431588,5745412,1882384,12726523744,406392187356,4913,"99.660447",0.181639,0.498956,1.189244,527.824876,130.928061,22.529542,2.061816,4.401312,143.324431,27.020212,25,0.18164,117624.214126,4.481458,1.043651,5.629095,18.170749,25,247533496,13687640,104398438,47059600,2918308,100912478,47059606,43.380607,2.398779,4.421265,2.061816,125924260,125924260,272240838,248710512,0,0,61178737728,8236058864,5883078864,23529800000,0,1,1,1,2281238267,1176490000,37648937728,4166834524,3080179252,6187720108,4350638600,0,0,"0.000000","59.928687",0.181877
"83",18,0,0.785225,5832,1,128,1,64,7.03125,8,"15254084548",50056448,0,23328,2762634976,2690179031,283465728,2905472,6865824,2249728,15209146168,485734141546,5832,"99.740293",0.18164,0.499001,1.182344,524.827562,129.306607,22.139744,2.050108,4.375733,143.326011,27.020482,25,0.181643,118425.710562,4.481527,1.043651,5.628904,18.170444,25,295839232,16354624,124755072,56243200,3464289,120615673,56243206,43.134265,2.384554,4.396534,2.050108,150495936,150495936,325364352,297244032,0,0,73117652992,9843306496,7031146496,28121600000,0,1,1,1,2726408431,1406080000,44996052992,4979838944,3681231808,7395206144,5199593664,0,0,"0.000000","59.916454",0.181877
"89",19,0,0.922715,6859,1,128,1,64,7.03125,8,"18034296656",59229500,0,27436,3268887456,3183156902,335412000,3437244,8123180,2662000,17996587228,574922239070,6859,"99.878252",0.181638,0.499158,1.193315,529.755587,129.919537,22.192643,2.069358,4.416296,143.327413,27.020722,25,0.181641,119145.919813,4.481464,1.043651,5.628735,18.170174,25,350053000,19347336,147599594,66550000,4080252,142689846,66550006,43.539287,2.406405,4.43691,2.069358,178072604,178072604,384984714,351713232,0,0,86516755904,11647127952,8319627952,3.3275e+10,0,1,1,1,3226023315,1663750000,53241755904,5892261684,4355791756,8750369652,6152373016,0,0,"0.000000","59.966822",0.181861
"95",20,0,1.07424,8000,1,128,1,64,7.03125,8,"21137930276",69459872,0,32000,3833491232,3732955795,393345792,4030240,9525376,3121792,21104591499,674534173664,8000,"99.892509",0.181643,0.499394,1.196547,531.242717,133.561234,22.096649,2.075167,4.428224,143.328665,27.020936,25,0.181639,119796.601,4.481432,1.043651,5.628584,18.169933,25,410515648,22684544,173075440,78044800,4905366,167296525,78044806,43.661511,2.412677,4.448319,2.075167,208827616,208827616,451476720,412460544,0,0,101460288000,13658864000,9756624000,39022400000,0,1,1,1,3783224483,1951120000,62437888000,6909837568,5108099680,10261730272,7214966144,0,0,"0.000000","59.998949",0.181847
"101",21,0,1.265623,9261,1,128,1,64,7.03125,8,"24593721984",80805236,0,37044,4459629040,4342675789,457593696,4687796,11080308,3631696,24552141700,784736579172,9261,"99.823409",0.181639,0.499415,1.183828,525.64198,128.369088,21.709047,2.053289,4.381121,143.329789,27.021129,25,0.181642,120387.351258,4.481513,1.043651,5.628448,18.169716,25,477568024,26385016,201326046,90792400,5543192,194666996,90792406,43.2012,2.38681,4.402435,2.053289,242934324,242934324,525215166,479828400,0,0,118032490816,15889855408,11350235408,45396200000,0,1,1,1,4401153564,2269810000,72636290816,8038301420,5942396164,11937807644,8393362536,0,0,"0.000000","59.991169",0.181816
"107",22,0,1.454255,10648,1,128,1,64,7.03125,8,"28389637088",93323264,0,42592,5150483616,5015416137,528482304,5413248,12795872,4194304,28355238803,906457183748,10648,"99.872377",0.181642,0.499498,1.189468,528.188363,129.714505,21.705845,2.063236,4.401965,143.330806,27.021303,25,0.181643,120926.080391,4.481522,1.043651,5.628325,18.16952,25,551550976,30467520,232494848,104857600,6437832,224729007,104857606,43.410481,2.397983,4.421892,2.063236,280566080,280566080,606574848,554159232,0,0,136317605888,18351442944,13108562944,52428800000,0,1,1,1,5082950932,2621440000,83888805888,9283388064,6862921792,13787121408,9693551680,0,0,"0.000000","60.020847",0.181801
"113",23,0,1.661784,12167,1,128,1,64,7.03125,8,"32559335640",107071628,0,48668,5909237696,5754275561,606338208,6209932,14679964,4812208,32532283298,1040168615658,12167,"99.924704",0.181646,0.49959,1.190789,528.813031,133.041216,21.581215,2.065676,4.406827,143.331728,27.021461,25,0.181644,121419.365826,4.481558,1.043651,5.628214,18.169342,25,632805352,34950824,266725282,120305200,7566734,257888086,120305206,43.461821,2.400464,4.428015,2.065676,321896236,321896236,695930562,635795472,0,0,156399874752,21054967376,15039707376,60152600000,0,1,1,1,5831757888,3007630000,96247274752,10650832324,7873917148,15818191204,11121523064,0,0,"0.000000","60.044175",0.181798
"119",24,0,1.887859,13824,1,128,1,64,7.03125,8,"37125330400",122108000,0,55296,6739074016,6562353987,691488000,7081184,16740480,5488000,37100425069,1186385866192,13824,"99.872975",0.181643,0.499652,1.177795,523.077229,127.870605,21.280993,2.04327,4.358717,143.33257,27.021605,25,0.181643,121872.721644,4.481526,1.043651,5.628112,18.169179,25,721672000,39853696,304160784,137200000,8384922,294048671,137200006,42.99041,2.374107,4.379161,2.043271,367098144,367098144,793657104,725079552,0,0,178363538944,24011769472,17151769472,6.86e+10,0,1,1,1,6650714939,3.43e+09,109763538944,12146369024,8979622816,18039536672,12683266176,0,0,"0.000000","60.054529",0.181785
"125",25,0,2.136667,15625,1,128,1,64,7.03125,8,"42107685288",138490052,0,62500,7643175312,7442750703,784258272,8030340,18985316,6224272,42078033261,1345426338108,15625,"99.890935",0.181643,0.499602,1.188544,527.882607,128.60516,21.357495,2.062041,4.398473,143.33334,27.021737,25,0.181642,122290.804992,4.481502,1.043651,5.628019,18.169031,25,818491768,45194904,344944790,155606800,9477409,333489384,155606806,43.385352,2.395622,4.419273,2.062042,416345156,416345156,900129270,822353904,0,0,202292840000,27233190000,19452850000,77803400000,0,1,1,1,7542963836,3890170000,124489440000,13775732988,10184279380,20459677452,14384770504,0,0,"0.000000","60.052232",0.181769
"131",26,0,2.42381,17576,1,128,1,64,7.03125,8,"47501726860",156275456,0,70304,8624724320,8398564443,884975616,9060736,21422368,7023616,47481175577,1518690758218,17576,"99.951377",0.181644,0.499765,1.108681,492.439744,121.605669,19.839754,1.923593,4.102906,143.334048,27.021858,25,0.181645,122677.57624,4.481589,1.043651,5.627933,18.168894,25,923605504,50993216,389220736,175590400,10840305,376419775,175590406,40.472391,2.234523,4.123678,1.923593,469810624,469810624,1015721856,927960960,0,0,228272019456,30730569728,21951049728,87795200000,0,1,1,1,8511645643,4389760000,140476819456,15544659040,11492127424,23087133184,16232025536,0,0,"0.000000","60.069400",0.181772
"137",27,0,2.715137,19683,1,128,1,64,7.03125,8,"53360284876",175521884,0,78732,9686903776,9432895302,993966624,10175708,24059532,7888624,53329285107,1705608964756,19683,"99.941806",0.181644,0.499729,1.108674,492.461577,120.983614,19.782234,1.923678,4.102861,143.334701,27.02197,25,0.181644,123036.424529,4.481549,1.043651,5.627854,18.168768,25,1037354056,57267400,437132058,197215600,12112547,422753542,197215606,40.474186,2.234388,4.123618,1.923678,527667900,527667900,1140809658,1042243152,0,0,256385318848,34515249424,24654469424,98607800000,0,1,1,1,9559900672,4930390000,157777518848,17458882004,12907407532,25930423508,18231020760,0,0,"0.000000","60.059958",0.181757
"143",28,0,3.028382,21952,1,128,1,64,7.03125,8,"59681196776",196287008,0,87808,10832896416,10548842017,1111557888,11378592,26904704,8821888,59637804870,1907521380412,21952,"99.968607",0.181644,0.499764,1.203168,534.460028,134.904841,21.391487,2.087734,4.452536,143.335305,27.022073,25,0.181645,123370.267128,4.481593,1.043651,5.627781,18.168652,25,1160078272,64036224,488822192,220547200,13917264,472621519,220547206,43.925934,2.424708,4.47391,2.087735,590090336,590090336,1275767472,1165542912,0,0,286716979712,38598569856,27571209856,110273600000,0,1,1,1,10690870096,5513680000,176443379712,19524136704,14434360288,28998068064,20387745664,0,0,"0.000000","60.051782",0.181756
"149",29,0,3.361258,24389,1,128,1,64,7.03125,8,"66446771708",218628500,0,97556,12065884976,11749503752,1238076000,12672724,29965780,9826000,66425835623,2124774945944,24389,"99.965069",0.181644,0.499799,1.156013,513.535966,125.684964,20.485864,2.006,4.278016,143.335866,27.022169,25,0.181644,123681.628767,4.481573,1.043651,5.627713,18.168543,25,1292119000,71318456,544434574,245650000,15030355,526260540,245650006,42.206237,2.329572,4.297491,2.006,657251284,657251284,1420970094,1298202672,0,0,319351243584,42991871792,30709371792,1.22825e+11,0,1,1,1,11907695474,6141250000,196526243584,21746157964,16077226276,32298586492,22708189736,0,0,"0.000000","60.076516",0.181751
"155",30,0,3.748702,27000,1,128,1,64,7.03125,8,"<OVERFLOW>",242604032,0,108000,13389052192,13037980651,1373847552,14061440,33250656,10903552,73710253240,2357743292070,27000,"<OVERFLOW>",0.181644,0.499791,1.195235,530.981492,136.783499,21.121986,2.074146,4.423151,143.336387,27.022259,25,0.181643,123972.705481,4.481535,1.043651,5.62765,18.168443,25,1433817088,79132864,604112640,272588800,17555061,584011383,272588806,43.640041,2.408509,4.443782,2.074147,729324096,729324096,1576792320,1440564864,0,0,354372352000,47706496000,34077056000,136294400000,0,NA,1,1,13213517402,6814720000,218077952000,24130680608,17840246080,35840498432,25198342464,0,0,"<OVERFLOW>","<OVERFLOW>",0.181739
"161",31,0,4.131589,29791,1,128,1,64,7.03125,8,"<OVERFLOW>",268271276,0,119164,14805580800,14417371270,1519199136,15548076,36767228,12057136,81508848838,2607503020302,29791,"<OVERFLOW>",0.181644,0.499852,1.202286,534.133995,129.757672,21.201618,2.086461,4.449229,143.336873,27.022342,25,0.181644,124245.416401,4.481571,1.043651,5.627591,18.168349,25,1585513384,87498216,667999826,301428400,18306571,645856606,301428406,43.899138,2.42262,4.470563,2.086461,806482124,806482124,1743608946,1592971920,0,0,391864546496,52753783248,37682363248,150714200000,0,NA,1,1,14611477135,7535710000,241150346496,26683439460,19727660284,39632323524,27864193336,0,0,"<OVERFLOW>","<OVERFLOW>",0.181736
"167",32,0,4.548857,32768,1,128,1,64,7.03125,8,"<OVERFLOW>",295687904,0,131072,16318653536,15890775217,1674457344,17135968,40523392,13289344,89838870874,2873916720444,32768,"<OVERFLOW>",0.181643,0.499839,1.20841,536.873835,142.646377,21.245752,2.097163,4.471879,143.337328,27.02242,25,0.181644,124501.446045,4.481555,1.043651,5.627536,18.168261,25,1747548736,96433280,736239568,332233600,22068462,711774047,332233606,44.124318,2.434869,4.492943,2.097163,888898720,888898720,1921794768,1755766272,0,0,431912068608,58145074304,41533394304,166116800000,0,NA,1,1,16104715220,8305840000,265795268608,29410169344,21743709472,43682581408,30711731840,0,0,"<OVERFLOW>","<OVERFLOW>",0.18173
"173",33,0,5.046719,35937,1,128,1,64,7.03125,8,"<OVERFLOW>",324911588,0,143748,17931453136,17461291726,1839948768,18828452,44527044,14602768,98717632643,3158264544366,35937,"<OVERFLOW>",0.181644,0.499889,1.156906,514.008636,127.852226,20.307259,2.007846,4.281269,143.337754,27.022493,25,0.181644,124742.2791,4.481568,1.043651,5.627485,18.168179,25,1920263992,105956824,808975302,365069200,22701423,782368512,365069206,42.245085,2.33101,4.302953,2.007846,976747236,976747236,2111724582,1929290352,0,0,474599159872,63891709936,45638249936,182534600000,0,NA,1,1,17696373488,9126730000,292064559872,32316605084,23892634228,47999791724,33746947464,0,0,"<OVERFLOW>","<OVERFLOW>",0.18173
"179",34,0,5.527924,39304,1,128,1,64,7.03125,8,"<OVERFLOW>",3.56e+08,0,157216,19647162336,19132020167,2.016e+09,20628864,48786080,16000000,108162840601,3460273981294,39304,"<OVERFLOW>",0.181644,0.499863,1.118741,497.06776,130.789289,19.59204,1.941671,4.140025,143.338154,27.022562,25,0.181644,124969.229188,4.481555,1.043651,5.627436,18.168102,25,2.104e+09,116087616,886350464,4e+08,26312165,856961999,400000006,40.852757,2.25404,4.159846,1.941671,1070201024,1070201024,2313773184,2113886592,0,0,520010061824,70005030912,50005030912,2e+11,0,NA,1,1,19389592120,1e+10,320010061824,35408481504,26178675136,52592474112,36975829696,0,0,"<OVERFLOW>","<OVERFLOW>",0.181731
"185",35,0,6.037023,42875,1,128,1,64,7.03125,8,"<OVERFLOW>",389010812,0,171500,21468963872,20906059598,2202937632,22540540,53308396,17483632,118192759509,3781383456478,42875,"<OVERFLOW>",0.181644,0.499896,1.213814,539.325442,132.647919,21.222378,2.10674,4.491842,143.33853,27.022626,25,0.181644,125183.46281,4.481563,1.043651,5.627391,18.168029,25,2299097608,126844424,968508490,437090800,26875788,936237046,437090806,44.32581,2.445517,4.512582,2.10674,1169433436,1169433436,2528315370,2309897424,0,0,568229016000,76496378000,54641838000,218545400000,0,NA,1,1,21187512860,10927270000,349683616000,38691533428,28606072780,57469148212,40404368024,0,0,"<OVERFLOW>","<OVERFLOW>",0.181715
"191",36,0,6.583203,46656,1,128,1,64,7.03125,8,"<OVERFLOW>",424001696,0,186624,23400040480,22786509978,2401088256,24566816,58101888,19056256,128823752717,4121408272338,46656,"<OVERFLOW>",0.181644,0.499886,1.210625,537.923458,142.611236,21.122362,2.101264,4.48003,143.338884,27.022687,25,0.181644,125386.019376,4.481564,1.043651,5.627348,18.167961,25,2505897664,138246016,1055592816,476406400,31575545,1020451031,476406406,44.210584,2.439021,4.500856,2.101264,1274617824,1274617824,2755725936,2517665280,0,0,619340263936,83377091968,59556771968,238203200000,0,NA,1,1,23093276017,11910160000,381137063936,42171495680,31179067744,62638333664,44038551936,0,0,"<OVERFLOW>","<OVERFLOW>",0.181709
"197",37,0,7.141961,50653,1,128,1,64,7.03125,8,"<OVERFLOW>",461030324,0,202612,25443574896,24776469738,2610778464,26711028,63174452,20720464,140073896112,4481522781430,50653,"<OVERFLOW>",0.181644,0.499906,1.213537,539.231686,137.605313,21.142934,2.106374,4.490798,143.339219,27.022744,25,0.181644,125577.828046,4.481558,1.043651,5.627307,18.167896,25,2724741016,150311160,1147746878,518011600,33047552,1109495724,518011606,44.318104,2.444822,4.511506,2.106374,1385927540,1385927540,2996379678,2737532592,0,0,673428047168,90658513584,64757933584,259005800000,0,NA,1,1,25110023251,12950290000,414422247168,45854103084,33901900612,68108550108,47884370920,0,0,"<OVERFLOW>","<OVERFLOW>",0.181714
"203",38,0,7.765365,54872,1,128,1,64,7.03125,8,"<OVERFLOW>",500154368,0,219488,27602749856,26879039161,2832334848,28976512,68533984,22478848,151960709609,4861920669962,54872,"<OVERFLOW>",0.181644,0.499916,1.2132,539.095106,138.709449,21.096873,2.10584,4.489541,143.339535,27.022799,25,0.181644,125759.721971,4.481563,1.043651,5.627269,18.167835,25,2955968512,163058624,1245114112,561971200,36148870,1203652135,561971206,44.306879,2.444078,4.510372,2.10584,1503535936,1503535936,3250651392,2969841792,0,0,730576607232,98351983616,70253423616,280985600000,0,NA,1,1,27240895312,14049280000,449591007232,49745090464,36778811968,73888317184,51947814464,0,0,"<OVERFLOW>","<OVERFLOW>",0.181719
"209",39,0,8.43777,59319,1,128,1,64,7.03125,8,"<OVERFLOW>",541431500,0,237276,29880748096,29097316489,3066084000,31366604,74188380,24334000,164502111540,5263105055264,59319,"<OVERFLOW>",0.181644,0.499909,1.214026,539.475083,141.659685,21.08395,2.107325,4.492591,143.339835,27.02285,25,0.181644,125932.450378,4.48156,1.043651,5.627233,18.167777,25,3199921000,176507176,1347837954,608350000,39936353,1302879834,608350006,44.338108,2.445684,4.513176,2.107325,1627616364,1627616364,3518915874,3214935312,0,0,790870185664,106468842832,76051342832,3.04175e+11,0,NA,1,1,29489033227,15208750000,486695185664,53850192644,39814042396,79986154532,56234872056,0,0,"<OVERFLOW>","<OVERFLOW>",0.181714
"215",40,0,9.102408,64000,1,128,1,64,7.03125,8,"<OVERFLOW>",584919392,0,256000,32280752352,31434402098,3312352512,33884640,80145536,26288512,177714816017,5686146329532,64000,"<OVERFLOW>",0.181643,0.499937,1.151642,511.764942,131.139371,19.975596,1.999082,4.261726,143.340119,27.022899,25,0.181644,126096.688875,4.481562,1.043651,5.627198,18.167722,25,3456939328,190675584,1456061840,657212800,42102568,1408166655,657212806,42.060681,2.319955,4.283301,1.999082,1758342176,1758342176,3801547920,3473155584,0,0,854393024000,115020432000,82159792000,328606400000,0,NA,1,1,31857578262,16430320000,525786624000,58175144448,43011832480,86410581792,60751533184,0,0,"<OVERFLOW>","<OVERFLOW>",0.181714
"221",41,0,9.82458,68921,1,128,1,64,7.03125,8,"<OVERFLOW>",630675716,0,275684,34805945360,33893394577,3571466976,36533956,86413348,28344976,191616809965,6130747722400,68921,"<OVERFLOW>",0.181643,0.499919,1.221105,542.644304,149.264444,21.147819,2.119704,4.518771,143.340389,27.022945,25,0.181644,126253.048273,4.481562,1.043651,5.627165,18.16767,25,3727364344,205582616,1569929206,708624400,48730092,1517604374,708624406,44.598579,2.459833,4.539602,2.119704,1895886724,1895886724,4098922326,3744845040,0,0,921229363776,124018091888,88586871888,354312200000,0,NA,1,1,34349670786,17715610000,566917163776,62725680700,46376422804,93170118604,65503787336,0,0,"<OVERFLOW>","<OVERFLOW>",0.181696
