"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"60291",4,450,0.001655,8,128,64,4,35,0,7,7659732,6291456,1048576,8192,7581728,7581920,0,0,0,0,0,7640088,330340574,1024,99.680103,0.99276,0.675504,14.269986,2.37988,4.734976,2.700879,2.37988,15.394851,0,92.693237,100,0.991817,925.503906,24.795424,0,0,8.645833,4,0,0,1699840,131072,260779,848032,131078,0,0,15.397756,2.379989,280608,280608,1064960,376832,17825792,8388608,0,0,0,0,0,0,1,1,7581920,17825792,0,62650368,4718592,11010048,138413568,0,0,0.909066,0,1.000935
"10345",2,460,0.000961,8,128,64,4,35,0,7,4441008,3145728,524288,8192,4223008,4223200,0,0,0,0,0,4422741,186848200,1024,99.611652,0.956314,0.660303,12.319092,2.05452,4.030101,2.566425,2.05452,13.290174,0,92.693237,100,0.954819,515.503906,23.870487,0,0,8.645833,4,0,0,849920,65536,128554,424000,65542,0,0,13.29218,2.054708,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,1,1,4223200,8912896,0,32241664,3670016,7340032,79169024,0,0,0.783966,0,0.967109
"85814",4,850,0.001853,8,128,64,4,35,0,7,7657844,6291456,1048576,8192,7581728,7581920,0,0,0,0,0,7639277,330889884,1024,99.684485,0.990969,0.67685,14.27096,2.380043,4.741056,2.708726,2.380043,15.395902,0,92.693237,100,0.992423,925.503906,24.810574,0,0,8.645833,4,0,0,1699840,131072,261096,848008,131078,0,0,15.398371,2.380152,280608,280608,1064960,376832,17825792,8388608,0,0,0,0,0,0,1,1,7581920,17825792,0,62650368,4718592,11010048,138413568,0,0,0.90929,0,1.001556
"21438",2,660,0.000977,8,128,64,4,35,0,7,4444404,3145728,524288,8192,4223008,4223200,0,0,0,0,0,4420875,188273230,1024,99.466888,0.954342,0.665442,12.3186,2.054438,4.019094,2.588893,2.054438,13.289643,0,92.693237,100,0.955014,515.503906,23.87534,0,0,8.645833,4,0,0,849920,65536,128208,434934,65542,0,0,13.634411,2.054626,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,1,1,4223200,8912896,0,32241664,3670016,7340032,79169024,0,0,0.783367,0,0.967432
"35154",2,840,0.000963,8,128,64,4,35,0,7,4442260,3145728,524288,8192,4223008,4223200,0,0,0,0,0,4417198,188299524,1024,99.462201,0.955855,0.665963,12.317356,2.05423,4.016055,2.597659,2.05423,13.288301,0,92.693237,100,0.956081,515.503906,23.90203,0,0,8.645833,4,0,0,849920,65536,128124,424000,65542,0,0,13.290307,2.054418,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,1,1,4223200,8912896,0,32241664,3670016,7340032,79169024,0,0,0.783745,0,0.968389
"26421",2,730,0.000979,8,128,64,4,35,0,7,4439156,3145728,524288,8192,4223008,4223200,0,0,0,0,0,4419521,188129400,1024,99.53404,0.955229,0.665122,10.973432,1.830097,3.588035,2.314457,1.830097,11.838438,0,92.693237,100,0.955711,515.503906,23.892781,0,0,8.645833,4,0,0,849920,65536,128488,424176,65542,0,0,11.84514,1.830264,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,1,1,4223200,8912896,0,32241664,3670016,7340032,79169024,0,0,0.784293,0,0.968049
"26670",2,730,0.000963,8,128,64,4,35,0,7,4454932,3145728,524288,8192,4223008,4223200,0,0,0,0,0,4417375,187875938,1024,99.63923,0.955836,0.664367,11.544021,1.925257,3.772665,2.404603,1.925257,12.454006,0,92.693237,100,0.956699,515.503906,23.917484,0,0,8.645833,4,0,0,849920,65536,128422,424000,65542,0,0,12.455886,1.925433,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,1,1,4223200,8912896,0,32241664,3670016,7340032,79169024,0,0,0.781516,0,0.96912
"31966",2,800,0.00096,8,128,64,4,35,0,7,4435864,3145728,524288,8192,4223008,4223200,0,0,0,0,0,4419465,186974756,1024,99.477346,0.954353,0.660931,12.30801,2.052671,4.011943,2.577271,2.052671,13.278218,0,92.693237,100,0.955689,515.503906,23.892213,0,0,8.645833,4,0,0,849920,65536,128090,424185,65542,0,0,13.286017,2.052859,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,1,1,4223200,8912896,0,32241664,3670016,7340032,79169024,0,0,0.784875,0,0.968093
"24665",2,710,0.001078,8,128,64,4,35,0,7,4440720,3145728,524288,8192,4223008,4223200,0,0,0,0,0,4415597,187024726,1024,99.628293,0.955291,0.661415,12.314623,2.053774,4.034123,2.59514,2.053774,13.285353,0,92.693237,100,0.956428,515.503906,23.910697,0,0,8.645833,4,0,0,849920,65536,128729,424050,65542,0,0,13.288925,2.053962,231456,231456,606208,262144,8912896,4194304,0,0,0,0,0,0,1,1,4223200,8912896,0,32241664,3670016,7340032,79169024,0,0,0.784017,0,0.968848
"87208",4,860,0.001655,8,128,64,4,35,0,7,7676788,6291456,1048576,8192,7581728,7581920,0,0,0,0,0,7640408,329717038,1024,99.664125,0.992655,0.67438,14.269186,2.379747,4.734221,2.698004,2.379747,15.393988,0,92.693237,100,0.992369,925.503906,24.80923,0,0,8.645833,4,0,0,1699840,131072,260752,848160,131078,0,0,15.399217,2.379856,280608,280608,1064960,376832,17825792,8388608,0,0,0,0,0,0,1,1,7581920,17825792,0,62650368,4718592,11010048,138413568,0,0,0.907046,0,1.001388
