"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"343",43008,0,0.000114434,1,2688,16,16,11,1088,1,1064206,731136,731136,21504,2731008,2134289,365568,258048,150528,43008,43008,1003020,60464176,2688,93.127552,2.74375,0.941908,24.221808,24.221808,34.03939,31.955178,34.195493,35.620306,20.887749,68,70.833333,2.891247,127,63.05961,1,1.000053,1.53125,1.5,258048,150536,65856,64512,128435,134494,129044,547.127895,319.174901,35.645219,34.200794,236539,215040,584842,494592,1333248,645120,0,0,0,0,0,5,4,2,2500001,1333248,0,28858368,1333248,6924288,12472320,56174,14.88791,0.326253,0,6.385304
"143",22528,0,6.253e-05,1,1408,16,16,11,1088,1,579683,382976,382976,11264,1430528,1118612,191488,135168,78848,22528,22528,525562,31328732,1408,90.66369,2.721943,0.929148,23.24216,23.24216,31.609377,30.740321,32.812462,34.179648,20.88806,68,70.833333,2.857109,127,62.319003,1,1.000013,1.53125,1.5,135168,78849,34496,33792,65106,70664,67612,524.999389,306.253528,34.307821,32.826056,123906,112640,306383,259072,698368,337920,0,0,0,0,0,4,4,2,1310150,698368,0,15116288,698368,3627008,6533120,28680,13.924322,0.313735,0,6.481013
"133",21504,0,6.0066e-05,1,1344,16,16,11,1088,1,578879,365568,365568,10752,1365504,1068084,182784,129024,75264,21504,21504,504698,29840782,1344,87.185405,2.668877,0.92858,23.081369,23.081369,31.250969,30.701413,32.585462,33.943189,20.884069,68,70.833333,2.840314,127,61.953733,1,1.000531,1.53125,1.5,129024,75304,32928,32256,61870,64068,64542,521.36739,304.292612,32.361194,32.600615,118271,107520,292458,247296,666624,322560,0,0,0,0,0,4,4,2,1250717,666624,0,14429184,666624,3462144,6236160,27232,13.755073,0.29989,0,6.476675
"43",12288,0,3.3985e-05,1,768,16,16,11,1088,1,354146,208896,208896,6144,780288,610946,104448,73728,43008,12288,12288,291325,16997040,768,83.838304,2.670774,0.911624,21.938999,21.938999,18.682429,32.264915,30.972705,32.263234,20.887263,68,70.833333,2.761248,127,60.236604,1,1.000116,1.53125,1.5,73728,43013,18816,18432,22236,38730,37587,495.563277,289.112186,32.540496,31.580161,67584,61440,167113,141312,380928,184320,0,0,0,0,0,4,3,2,715348,380928,0,8245248,380928,1978368,3563520,18711,15.720765,0.28011,0,6.55664
"153",23552,0,6.541e-05,1,1472,16,16,11,1088,1,600990,400384,400384,11776,1495552,1169512,200192,141312,82432,23552,23552,551639,32695072,1472,91.788383,2.722076,0.929985,23.192714,23.192714,31.579034,30.663337,32.742655,34.106932,20.887784,68,70.833333,2.845876,127,62.074291,1,1.000049,1.53125,1.5,141312,82436,36064,35328,68145,73689,70689,523.882481,305.612943,34.148176,32.757948,129548,117760,320253,270848,730112,353280,0,0,0,0,0,5,4,2,1369580,730112,0,15803392,730112,3791872,6830080,29769,13.795235,0.316367,0,6.4313
"33",11264,0,3.12e-05,1,704,16,16,11,1088,1,322608,191488,191488,5632,715264,560121,95744,67584,39424,11264,11264,272822,15552800,704,83.507229,2.675594,0.909039,21.663884,21.663884,11.680903,29.076452,30.584308,31.858654,20.887963,68,70.833333,2.789184,127,60.844707,1,1.000025,1.53125,1.5,67584,39425,17248,16896,12906,35410,33857,489.34892,285.460777,32.04872,30.643137,61957,56320,153228,129536,349184,168960,0,0,0,0,0,4,3,2,655665,349184,0,7558144,349184,1813504,3266560,9391,8.499563,0.281869,0,6.714567
"323",40960,0,0.000109667,1,2560,16,16,11,1088,1,997217,696320,696320,20480,2600960,2032788,348160,245760,143360,40960,40960,952454,57395490,2560,94.801633,2.742963,0.941573,24.191388,24.191388,33.813746,31.93102,34.152548,35.57557,20.886709,68,70.833333,2.88679,127,62.962857,1,1.000188,1.53125,1.5,245760,143387,62720,61440,121661,128155,122909,546.440762,318.817145,35.61865,34.160608,225325,204800,557086,471040,1269760,614400,0,0,0,0,0,5,4,2,2381019,1269760,0,27484160,1269760,6594560,11878400,53077,14.751911,0.331589,0,6.383986
"433",52224,0,0.000137988,1,3264,16,16,11,1088,1,1296204,887808,887808,26112,3316224,2591716,443904,313344,182784,52224,52224,1206316,72585586,3264,92.905283,2.76081,0.944198,24.294401,24.294401,34.262294,32.093495,34.297977,35.72706,20.887021,68,70.833333,2.889248,127,63.015781,1,1.000148,1.53125,1.5,313344,182811,79968,78336,156509,163353,148878,548.767639,320.161742,35.760554,32.591748,287226,261120,710215,600576,1618944,783360,0,0,0,0,0,5,4,2,3035450,1618944,0,35042304,1618944,8408064,15144960,68319,14.956109,0.325257,0,6.351366
"333",41984,0,0.000111971,1,2624,16,16,11,1088,1,1019434,713728,713728,20992,2665984,2083637,356864,251904,146944,41984,41984,975394,58443400,2624,95.014979,2.750518,0.942134,24.319881,24.319881,34.046089,32.111479,34.33395,35.764531,20.888158,68,70.833333,2.888005,127,62.989449,1,1,1.53125,1.5,251904,146944,64288,62976,124896,131517,125968,549.343203,320.450202,35.850944,34.338312,230908,209920,570910,482816,1301504,629760,0,0,0,0,0,5,4,2,2440606,1301504,0,28171264,1301504,6759424,12175360,54617,14.888349,0.332472,0,6.381494
"403",49152,0,0.000130339,1,3072,16,16,11,1088,1,1183598,835584,835584,24576,3121152,2439069,417792,294912,172032,49152,49152,1134476,68679294,3072,95.676911,2.742966,0.943086,24.349893,24.349893,34.221755,32.134781,34.37632,35.808667,20.888113,68,70.833333,2.891737,127,63.070079,1,1.000006,1.53125,1.5,294912,172033,75264,73728,146793,153811,147516,550.021121,320.847519,35.857857,34.390308,270337,245760,668501,565248,1523712,737280,0,0,0,0,0,5,4,2,2856898,1523712,0,32980992,1523712,7913472,14254080,63944,14.907223,0.335249,0,6.344986
"253",33792,0,9.0915e-05,1,2112,16,16,11,1088,1,835549,574464,574464,16896,2145792,1677413,287232,202752,118272,33792,33792,788708,47245688,2112,94.005857,2.726647,0.938045,24.03357,24.03357,33.427372,31.718435,33.929745,35.343485,20.888158,68,70.833333,2.866935,127,62.531271,1,1,1.53125,1.5,202752,118272,51744,50688,99875,100457,101423,542.875924,316.677622,33.622163,33.945476,185898,168960,459667,388608,1047552,506880,0,0,0,0,0,5,4,2,1964579,1047552,0,22674432,1047552,5440512,9799680,43527,14.568143,0.326492,0,6.369204
"163",24576,0,6.8162e-05,1,1536,16,16,11,1088,1,639132,417792,417792,12288,1560576,1220171,208896,147456,86016,24576,24576,572506,34375400,1536,89.575549,2.709569,0.932573,23.130716,23.130716,31.534114,30.584065,32.655128,34.015759,20.886816,68,70.833333,2.861041,127,62.404018,1,1.000174,1.53125,1.5,147456,86031,37632,36864,71197,77071,73754,522.482054,304.834348,34.135788,32.666644,135159,122880,334234,282624,761856,368640,0,0,0,0,0,4,4,2,1429255,761856,0,16490496,761856,3956736,7127040,31299,13.86275,0.310421,0,6.471176
"63",14336,0,3.8977e-05,1,896,16,16,11,1088,1,391999,243712,243712,7168,910336,712339,121856,86016,50176,14336,14336,340990,20046702,896,87.013487,2.664902,0.916943,22.378003,22.378003,23.82511,29.745026,31.592474,32.908828,20.884018,68,70.833333,2.802936,127,61.142082,1,1.000538,1.53125,1.5,86016,50203,21952,21504,32434,45071,44272,505.479591,295.021763,33.107897,32.520974,78874,71680,195087,164864,444416,215040,0,0,0,0,0,4,3,2,834203,444416,0,9619456,444416,2308096,4157440,15803,11.608442,0.295239,0,6.560432
"93",17408,0,4.7169e-05,1,1088,16,16,11,1088,1,459537,295936,295936,8704,1105408,864687,147968,104448,60928,17408,17408,409800,24177004,1088,88.780229,2.698506,0.922196,22.41795,22.41795,28.764813,29.665362,31.64887,32.967573,20.880961,68,70.833333,2.844818,127,62.053285,1,1.000936,1.53125,1.5,104448,60985,26656,26112,47465,54543,52290,506.381921,295.6658,33.054234,31.688868,95745,87040,236743,200192,539648,261120,0,0,0,0,0,4,4,2,1012745,539648,0,11680768,539648,2802688,5048320,21070,12.768874,0.305815,0,6.537144
"183",26624,0,7.2866e-05,1,1664,16,16,11,1088,1,702494,452608,452608,13312,1690624,1321933,226304,159744,93184,26624,26624,622693,37175202,1664,88.09456,2.719759,0.934452,23.677801,23.677801,32.379945,31.309388,33.427483,34.820295,20.887745,68,70.833333,2.867164,127,62.537105,1,1.000054,1.53125,1.5,159744,93189,40768,39936,77369,83351,79899,534.839735,312.006586,34.883491,33.438783,146473,133120,362088,306176,825344,399360,0,0,0,0,0,4,4,2,1548066,825344,0,17864704,825344,4286464,7720960,34055,14.252466,0.305958,0,6.459669
"73",15360,0,4.1473e-05,1,960,16,16,11,1088,1,413855,261120,261120,7680,975360,763269,130560,92160,53760,15360,15360,365024,21353422,960,87.491271,2.690166,0.920241,22.200744,22.200744,25.74851,29.415986,31.342227,32.648153,20.886011,68,70.833333,2.829124,127,61.71369,1,1.000279,1.53125,1.5,92160,53775,23520,23040,37856,48268,46459,501.475631,292.609072,32.830439,31.600011,84481,76800,208956,176640,476160,230400,0,0,0,0,0,4,3,2,893713,476160,0,10306560,476160,2472960,4454400,17868,12.153275,0.299622,0,6.564823
"423",51200,0,0.000135491,1,3200,16,16,11,1088,1,1230502,870400,870400,25600,3251200,2541097,435200,307200,179200,51200,51200,1181844,71820164,3200,95.92589,2.736836,0.944651,24.456507,24.456507,34.424557,32.315184,34.526834,35.965452,20.886741,68,70.833333,2.889957,127,63.031486,1,1.000184,1.53125,1.5,307200,179233,78400,76800,153145,160211,153623,552.429346,322.309795,36.012882,34.532004,281601,256000,696225,588800,1587200,768000,0,0,0,0,0,5,4,2,2976019,1587200,0,34355200,1587200,8243200,14848000,66841,15.024792,0.335906,0,6.336777
"263",34816,0,9.3666e-05,1,2176,16,16,11,1088,1,863278,591872,591872,17408,2210816,1728190,295936,208896,121856,34816,34816,810222,48423400,2176,93.854123,2.741465,0.938222,24.038365,24.038365,33.47189,31.73653,33.936516,35.350537,20.888158,68,70.833333,2.863489,127,62.455907,1,1,1.53125,1.5,208896,121856,53312,52224,103018,109063,104492,542.984252,316.740813,35.435989,33.950812,191491,174080,473482,400384,1079296,522240,0,0,0,0,0,5,4,2,2024035,1079296,0,23361536,1079296,5605376,10096640,45049,14.637007,0.325581,0,6.353955
"123",20480,0,5.7249e-05,1,1280,16,16,11,1088,1,533208,348160,348160,10240,1300480,1017115,174080,122880,71680,20480,20480,480145,28496682,1280,89.819733,2.668943,0.927346,23.090566,23.090566,31.138837,30.527617,32.598446,33.956714,20.888158,68,70.833333,2.850559,127,62.176986,1,1,1.53125,1.5,122880,71680,31360,30720,58689,64148,61595,521.575129,304.252159,34.035239,32.680684,112645,102400,278541,235520,634880,307200,0,0,0,0,0,4,4,2,1191127,634880,0,13742080,634880,3297280,5939200,25869,13.72541,0.310073,0,6.48249
"523",61440,0,0.000161284,1,3840,16,16,11,1088,1,1472094,1044480,1044480,30720,3901440,3048740,522240,368640,215040,61440,61440,1417230,85849664,3840,96.273064,2.734412,0.946448,24.519294,24.519294,34.500163,32.384022,34.615473,36.057785,20.887836,68,70.833333,2.888183,127,62.992245,1,1.000042,1.53125,1.5,368640,215049,94080,92160,183706,192157,175105,553.847572,323.091272,36.087269,32.884887,337935,307200,835605,706560,1904640,921600,0,0,0,0,0,5,4,2,3570911,1904640,0,41226240,1904640,9891840,17817600,79733,14.973934,0.336935,0,6.337879
"313",39936,0,0.000106659,1,2496,16,16,11,1088,1,981318,678912,678912,19968,2535936,1982092,339456,239616,139776,39936,39936,923873,55616242,2496,94.686024,2.735322,0.94061,24.179893,24.179893,33.804097,31.920456,34.13632,35.558666,20.888158,68,70.833333,2.863978,127,62.466139,1,1,1.53125,1.5,239616,139776,61152,59904,118642,124888,119834,546.181117,318.605651,35.58374,34.143728,219663,199680,543107,459264,1238016,599040,0,0,0,0,0,5,4,2,2321669,1238016,0,26797056,1238016,6429696,11581440,51624,14.708979,0.328538,0,6.382598
"413",50176,0,0.000132708,1,3136,16,16,11,1088,1,1255332,852992,852992,25088,3186176,2490069,426496,301056,175616,50176,50176,1165449,69793348,3136,92.839902,2.748962,0.94403,24.227225,24.227225,34.023182,32.01023,34.203141,35.628272,20.888158,68,70.833333,2.868475,127,62.563119,1,1,1.53125,1.5,301056,175616,76832,75264,149736,156886,150551,547.250257,319.229317,35.647813,34.208367,275959,250880,682328,577024,1555456,752640,0,0,0,0,0,5,4,2,2916473,1555456,0,33668096,1555456,8078336,14551040,65332,14.84481,0.322677,0,6.296767
"273",35840,0,9.6354e-05,1,2240,16,16,11,1088,1,885807,609280,609280,17920,2275840,1779015,304640,215040,125440,35840,35840,833506,49971522,2240,94.095666,2.739032,0.93939,24.051041,24.051041,33.469032,31.761838,33.954411,35.369178,20.888158,68,70.833333,2.86536,127,62.496701,1,1,1.53125,1.5,215040,125440,54880,53760,105983,112206,107541,543.270581,316.907839,35.434232,33.961043,197117,179200,487336,412160,1111040,537600,0,0,0,0,0,5,4,2,2083618,1111040,0,24048640,1111040,5770240,10393600,46392,14.650419,0.326632,0,6.348342
"293",37888,0,0.000101699,1,2368,16,16,11,1088,1,925743,644096,644096,18944,2405888,1880439,322048,227328,132608,37888,37888,878300,52831330,2368,94.731043,2.73475,0.939032,24.168702,24.168702,33.733879,31.921346,34.120521,35.542209,20.888158,68,70.833333,2.878715,127,62.787126,1,1,1.53125,1.5,227328,132608,58016,56832,112376,118553,113690,545.928331,318.458193,35.588138,34.128326,208383,189440,515294,435712,1174528,568320,0,0,0,0,0,5,4,2,2202417,1174528,0,25422848,1174528,6099968,10987520,49077,14.732306,0.330401,0,6.397084
"453",54272,0,0.000143203,1,3392,16,16,11,1088,1,1352494,922624,922624,27136,3446272,2693274,461312,325632,189952,54272,54272,1258901,75859070,3392,93.079969,2.740993,0.944855,24.17116,24.17116,33.950034,31.913065,34.12399,35.545823,20.887955,68,70.833333,2.872266,127,62.645633,1,1.000026,1.53125,1.5,325632,189957,83104,81408,161986,170025,162840,545.983844,318.498959,35.634897,34.12902,298488,271360,738009,624128,1682432,814080,0,0,0,0,0,5,4,2,3154373,1682432,0,36416512,1682432,8737792,15738880,70323,14.738732,0.323945,0,6.309985
"203",28672,0,7.7986e-05,1,1792,16,16,11,1088,1,716924,487424,487424,14336,1820672,1423452,243712,172032,100352,28672,28672,663617,39678640,1792,92.802584,2.729214,0.934242,23.640405,23.640405,32.458609,31.221259,33.37469,34.765302,20.887928,68,70.833333,2.871909,127,62.640082,1,1.00003,1.53125,1.5,172032,100355,43904,43008,83655,89823,86047,533.99504,311.506419,34.851827,33.386718,157704,143360,389889,329728,888832,430080,0,0,0,0,0,5,4,2,1667038,888832,0,19238912,888832,4616192,8314880,36746,14.257654,0.322861,0,6.427025
"353",44032,0,0.000117219,1,2752,16,16,11,1088,1,1064105,748544,748544,22016,2796032,2185101,374272,264192,154112,44032,44032,1014574,61542890,2752,95.34529,2.744717,0.941825,24.277339,24.277339,33.971098,32.063274,34.27389,35.701969,20.887958,68,70.833333,2.891504,127,63.065213,1,1.000026,1.53125,1.5,264192,154116,67424,66048,130929,137783,132120,548.382243,319.897945,35.749451,34.280117,242192,220160,598761,506368,1364992,660480,0,0,0,0,0,5,4,2,2559567,1364992,0,29545472,1364992,7089152,12769280,66878,17.352299,0.334052,0,6.381592
"213",29696,0,8.0674e-05,1,1856,16,16,11,1088,1,745472,504832,504832,14848,1885696,1474281,252416,178176,103936,29696,29696,687727,41168744,1856,93.279292,2.734839,0.935344,23.71349,23.71349,32.790559,31.366336,33.477868,34.872779,20.888158,68,70.833333,2.846125,127,62.078265,1,1,1.53125,1.5,178176,103936,45472,44544,87259,92895,89149,535.645892,312.460104,34.908479,33.500791,163324,148480,403925,341504,920576,445440,0,0,0,0,0,5,4,2,1726604,920576,0,19926016,920576,4781056,8611840,38405,14.431995,0.321586,0,6.42012
"383",47104,0,0.000124771,1,2944,16,16,11,1088,1,1166776,800768,800768,23552,2991104,2337791,400384,282624,164864,47104,47104,1086504,66404962,2944,94.031245,2.72058,0.943736,24.124714,24.124714,33.756186,31.873853,34.05842,35.477521,20.887971,68,70.833333,2.860689,127,62.393814,1,1.000024,1.53125,1.5,282624,164868,72128,70656,140058,147399,141336,544.934717,317.886297,35.525483,34.064204,259069,235520,640525,541696,1460224,706560,0,0,0,0,0,5,4,2,2738050,1460224,0,31606784,1460224,7583744,13660160,60776,14.647974,0.325912,0,6.318226
"113",19456,0,5.3953e-05,1,1216,16,16,11,1088,1,526386,330752,330752,9728,1235456,966259,165376,116736,68096,19456,19456,456597,27100556,1216,86.741859,2.703955,0.926767,22.785051,22.785051,30.529786,30.151726,32.167131,33.507428,20.884203,68,70.833333,2.840603,127,61.960274,1,1.000514,1.53125,1.5,116736,68131,29792,29184,55397,60948,58837,514.674099,300.380868,33.588992,32.425601,107004,97280,264583,223744,603136,291840,0,0,0,0,0,4,4,2,1131678,603136,0,13054976,603136,3132416,5642240,24396,13.444856,0.298387,0,6.465174
"463",55296,0,0.00014554,1,3456,16,16,11,1088,1,1347726,940032,940032,27648,3511296,2744085,470016,331776,193536,55296,55296,1305349,76929744,3456,94.569594,2.760531,0.945017,24.262756,24.262756,34.192803,32.030703,34.253302,35.680523,20.887363,68,70.833333,2.890444,127,63.041774,1,1.000103,1.53125,1.5,331776,193556,84672,82944,165595,173024,165904,548.05284,319.730528,35.726776,34.256606,304135,276480,752042,635904,1714176,829440,0,0,0,0,0,5,4,2,3213968,1714176,0,37103616,1714176,8902656,16035840,84448,17.437204,0.331225,0,6.338617
"173",25600,0,7.0177e-05,1,1600,16,16,11,1088,1,665613,435200,435200,12800,1625600,1271009,217600,153600,89600,25600,25600,594990,35631770,1600,89.389781,2.721102,0.931743,23.01207,23.01207,31.58745,30.446576,32.487628,33.841279,20.888158,68,70.833333,2.867626,127,62.547648,1,1,1.53125,1.5,153600,89600,39200,38400,74672,80090,76833,519.802046,303.21786,33.87935,32.501587,140805,128000,348194,294400,793600,384000,0,0,0,0,0,4,4,2,1488531,793600,0,17177600,793600,4121600,7424000,32973,13.948106,0.310491,0,6.45925
"3",8192,0,2.4161e-05,1,512,16,16,11,1088,1,246623,139264,139264,4096,520192,407346,69632,49152,28672,8192,8192,196270,11178614,512,79.631259,2.592198,0.889926,20.879737,20.879737,0.315451,27.981582,29.477276,30.705496,20.886011,68,70.833333,2.783445,127,60.722087,1,1.000279,1.53125,1.5,49152,28680,12544,12288,263,25805,24605,471.636415,275.198006,30.95138,29.512059,45061,40960,111225,94208,253952,122880,0,0,0,0,0,4,2,2,477006,253952,0,5496832,253952,1318912,2375680,4838,5.802859,0.268156,0,6.817306
"503",59392,0,0.000155908,1,3712,16,16,11,1088,1,1423903,1009664,1009664,29696,3771392,2947191,504832,356352,207872,59392,59392,1367526,83064018,3712,96.273342,2.74574,0.945184,24.481996,24.481996,34.458068,32.335525,34.562818,36.002936,20.888158,68,70.833333,2.886528,127,62.956573,1,1,1.53125,1.5,356352,207872,90944,89088,177636,176586,178203,553.005093,322.586304,34.254388,34.568056,326661,296960,807583,683008,1841152,890880,0,0,0,0,0,5,4,2,3452133,1841152,0,39852032,1841152,9562112,17223680,77189,14.973225,0.336727,0,6.331444
