"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","device","kernel","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","system_memory_write_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","system_memory_write_throughput","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","system_memory_utilization","control.flow_function_unit_utilization","texture_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"36646",3840,6,2.4128e-05,126,1,16,1,26,2.12890625,3,13,0,4,269370,36414,32256,126,75348,86074,20289,17640,6300,2394,2016,217608,2005206,126,80.784052,0.349628,0.145383,5.023803,0.0043458505859375,0.01619346484375,0.0087660712890625,0.0062471591796875,0.0089633154296875,6.989124,54.734848,69.565217,0.582019,598,12.219565,2.15,2.14,2.578947,37926,13482,6174,3780,5,15024,8742,6344,334.873825,119.041526,9.648615,7.001923,5.650985,8565,5040,67917,28350,0,0,0,0,0,0,0,2,2,1,1,0,106500,0,0,486108,8190,298620,94878,9991,11.027146,0,0,0.58683
"30632",3584,3,2.3232e-05,98,1,16,1,26,2.12890625,3,13,0,1,260169,28322,25088,98,58604,66623,15435,13720,4900,1862,1568,206058,1517876,98,80.85898,0.279121,0.115098,4.061737,0.00351361328125,0.012707716796875,0.0066429248046875,0.005050818359375,0.0072468271484375,6.989124,54.734848,69.565217,0.463032,598,9.739388,2.15,2.14,2.578947,29498,10486,4802,2940,5,11342,6896,4736,270.744966,96.244888,7.911796,5.433623,5.874187,6662,3920,52664,22050,0,0,0,0,0,0,0,2,2,1,1,0,81955,0,0,378084,6370,232260,73794,7482,8.584115,0,0,0.439316
"7024",1792,1,2.2401e-05,42,1,16,1,26,2.12890625,3,13,4,0,250471,12138,10752,42,25116,28181,5673,5880,2100,798,672,199568,637940,42,79.677088,0.124634,0.049961,1.795987,0.0015536220703125,0.00506083203125,0.002722306640625,0.00223333203125,0.003204345703125,6.989124,54.734848,69.565217,0.198063,598,4.24091,2.15,2.14,2.578947,12642,4494,2058,1260,9,4378,3197,1947,119.715918,42.556821,3.784328,2.304688,10.909091,2856,1680,21758,9450,0,0,0,0,0,0,0,1,1,1,1,0,33800,0,0,162036,2730,99540,31626,2915,3.450521,0,0,0.169867
"6766",1536,10,2.2529e-05,74,1,16,1,26,2.12890625,3,13,0,4,254345,21386,18944,74,44252,50048,11023,10360,3700,1406,1184,207785,1153650,74,79.908392,0.212512,0.086565,3.105885,0.002686751953125,0.0092266328125,0.00502291015625,0.0038622060546875,0.00554142578125,6.989124,54.734848,69.565217,0.354718,598,7.512067,2.15,2.14,2.578947,22274,7918,3626,2220,5,8132,5313,3581,207.030347,73.595505,6.172849,4.160544,5.948613,5032,2960,39168,16650,0,0,0,0,0,0,0,2,1,1,1,0,60995,0,0,285492,4810,175380,55722,5361,6.228617,0,0,0.324543
"36751",3840,6,2.1345e-05,21,1,16,1,26,2.12890625,3,13,4,0,239210,6069,5376,21,12558,13245,2659,2940,1050,399,336,189383,303710,21,78.936499,0.066344,0.02507,0.941131,0.000814126953125,0.0023381923828125,0.0012260361328125,0.0011703076171875,0.00167913671875,6.989124,54.734848,69.565217,0.098308,598,2.105665,2.15,2.14,1.842105,6321,2247,735,357,5,1930,1675,974,62.733374,22.300568,2.077962,1.20832,6.351741,1428,840,9996,4725,0,0,0,0,0,0,0,1,1,1,1,0,15900,0,0,81018,1365,49770,15813,973,1.207079,0,0,0.084449
"33211",3584,9,4.4289e-05,219,1,16,1,26,2.12890625,3,13,4,4,455676,63291,56064,219,130962,145361,32895,30660,10950,4161,3504,329933,3484572,219,69.891765,0.395037,0.164234,4.965929,0.0042957861328125,0.014956177734375,0.008210296875,0.006175193359375,0.0088600595703125,6.989124,54.734848,69.565217,0.665932,598,14.069172,2.15,2.14,1.842105,65919,23433,7665,3723,13,24399,14735,11490,331.016119,117.670182,9.249083,7.212213,8.355873,14872,8760,112071,49275,0,0,0,0,0,0,0,3,2,1,1,0,179230,0,0,844902,14235,519030,164907,13956,8.760109,0,0,0.792552
"17787",2560,10,2.1088e-05,13,1,16,1,26,2.12890625,3,13,0,1,238628,3757,3328,13,7774,8180,1653,1820,650,247,208,186921,186362,13,78.062088,0.041833,0.015625,0.584527,0.000505646484375,0.0012434521484375,0.0007621162109375,0.0007268662109375,0.0010428955078125,6.989124,54.734848,69.565217,0.061612,598,1.320338,2.15,2.14,1.842105,3913,1391,455,221,5,1023,959,599,38.963076,13.850662,1.193636,0.745556,6.372698,884,520,6181,2925,0,0,0,0,0,0,0,1,1,1,1,0,9838,0,0,50154,845,30810,9789,551,0.685812,0,0,0.052953
"15796",2560,4,2.3073e-05,72,1,16,1,26,2.12890625,3,13,0,1,259480,20808,18432,72,43056,48612,10710,10080,3600,1368,1152,207373,1120836,72,80.745722,0.208122,0.084452,2.985397,0.0025825234375,0.0090377119140625,0.0047671328125,0.0037123779296875,0.005326455078125,6.989124,54.734848,69.565217,0.334251,598,7.078356,2.15,2.14,2.578947,21672,7704,3528,2160,5,8063,5017,3424,198.998939,70.740487,5.758454,3.930027,5.876676,4896,2880,38043,16200,0,0,0,0,0,0,0,2,1,1,1,0,59408,0,0,277776,4680,170640,54216,5326,6.11312,0,0,0.30528
"7697",1792,4,2.1569e-05,47,1,16,1,26,2.12890625,3,13,0,1,279877,13583,12032,47,28106,29641,5992,6580,2350,893,752,191073,686612,47,69.747782,0.143854,0.055678,2.083359,0.0018022138671875,0.0052808212890625,0.0027224931640625,0.002590681640625,0.0037170654296875,6.989124,54.734848,69.565217,0.213541,598,4.568204,2.15,2.14,1.842105,14147,5029,1645,799,1,4407,3550,2181,138.871362,49.366232,4.355988,2.676172,1.256488,3196,1880,22414,10575,0,0,0,0,0,0,0,1,1,1,1,0,35670,0,0,181326,3055,111390,35391,2306,2.829552,0,0,0.18321
"32908",3584,8,2.2657e-05,72,1,16,1,26,2.12890625,3,13,4,1,253958,20808,18432,72,43056,48658,10798,10080,3600,1368,1152,203099,1094898,72,80.168768,0.213305,0.084754,3.047725,0.0026364404296875,0.0092023671875,0.004830041015625,0.0037898828125,0.005437658203125,6.989124,54.734848,69.565217,0.343903,598,7.283209,2.15,2.14,2.578947,21672,7704,3528,2160,9,8042,4838,3410,203.153552,72.217376,5.668933,3.995672,10.79886,4896,2880,38012,16200,0,0,0,0,0,0,0,2,1,1,1,0,59313,0,0,277776,4680,170640,54216,5251,6.152866,0,0,0.314364
"27160",3328,5,2.3456e-05,130,1,16,1,26,2.12890625,3,13,0,4,261742,37570,33280,130,77740,89475,20991,18200,6500,2470,2080,215613,2082768,130,80.719946,0.362636,0.150934,5.25925,0.0045495244140625,0.017269599609375,0.009410734375,0.0065399404296875,0.0093833935546875,6.989124,54.734848,69.565217,0.623463,598,13.092584,2.15,2.14,2.578947,39130,13910,6370,3900,5,15791,8850,6659,350.568127,124.620563,9.910963,7.4573,5.7338,8834,5200,70550,29250,0,0,0,0,0,0,0,3,2,1,1,0,110647,0,0,501540,8450,308100,97890,10667,11.94579,0,0,0.639418
"43228",4096,9,2.272e-05,98,1,16,1,26,2.12890625,3,13,0,0,255827,28322,25088,98,58604,66594,15432,13720,4900,1862,1568,202592,1501770,98,81.186114,0.286071,0.114544,4.116409,0.0035609072265625,0.012844701171875,0.00626565234375,0.0051188037109375,0.00734437109375,6.989124,54.734848,69.565217,0.469234,598,9.873324,2.15,2.14,2.578947,29498,10486,4802,2940,1,11312,6871,4831,274.389265,97.54037,7.989222,5.617222,1.190651,6663,3920,52582,22050,0,0,0,0,0,0,0,2,2,1,1,0,81983,0,0,378084,6370,232260,73794,6887,8.007826,0,0,0.445257
"40041",4096,3,2.3841e-05,201,1,16,1,26,2.12890625,3,13,1,0,266487,58089,51456,201,120198,132625,30501,28140,10050,3819,3216,219132,3127048,201,81.114276,0.558629,0.227081,8.018913,0.0069367763671875,0.0237836943359375,0.012886744140625,0.009971615234375,0.0143071005859375,6.989124,54.734848,69.565217,0.895901,598,18.874532,2.15,2.14,1.842105,60501,21507,7035,3417,1,22053,14033,10543,534.520212,190.012169,15.497517,11.643292,1.130867,13647,8040,102141,45225,0,0,0,0,0,0,0,4,2,1,1,0,163196,0,0,775458,13065,476370,151353,12175,13.445612,0,0,1.065956
"39714",4096,2,2.2208e-05,14,1,16,1,26,2.12890625,3,13,1,0,250354,4046,3584,14,8372,9390,1874,1960,700,266,224,201053,216024,14,78.839164,0.041659,0.016788,0.604376,0.00052281640625,0.0016781474609375,0.0008600791015625,0.000751548828125,0.00107830859375,6.989124,54.734848,69.565217,0.066487,598,1.425318,2.15,2.14,2.578947,4214,1498,686,420,1,1438,1508,646,40.286134,14.320984,1.802073,0.771976,1.223688,952,560,7244,3150,0,0,0,0,0,0,0,1,1,1,1,0,11253,0,0,54012,910,33180,10542,948,1.132868,0,0,0.057033
"25909",3328,2,2.2336e-05,127,1,16,1,26,2.12890625,3,13,0,0,251173,36703,32512,127,75946,82454,19278,17780,6350,2413,2032,199978,1891826,127,79.745434,0.378268,0.14723,5.411808,0.0046814951171875,0.0155454658203125,0.0082317822265625,0.0067296484375,0.0096555830078125,6.989124,54.734848,69.565217,0.607222,598,12.74944,2.15,2.14,1.842105,38227,13589,4445,2159,5,13495,8467,6391,360.737266,128.235506,9.987582,7.538755,6.039496,8632,5080,63642,28575,0,0,0,0,0,0,0,3,2,1,1,0,102148,0,0,489966,8255,300990,95631,7455,8.793838,0,0,0.612454
"27632",3328,6,2.2785e-05,76,1,16,1,26,2.12890625,3,13,0,1,289341,21964,19456,76,45448,51381,11420,10640,3800,1444,1216,203651,1168704,76,72.074473,0.22164,0.089055,3.189952,0.002759474609375,0.010143791015625,0.0054429267578125,0.003966744140625,0.005691416015625,6.989124,54.734848,69.565217,0.356093,598,7.531732,2.15,2.14,2.578947,22876,8132,3724,2280,5,8940,5119,3784,212.634051,75.58752,5.947684,4.396569,5.948845,5167,3040,40404,17100,0,0,0,0,0,0,0,2,1,1,1,0,62827,0,0,293208,4940,180120,57228,5968,6.934123,0,0,0.327595
"16683",2560,7,2.3329e-05,151,1,16,1,26,2.12890625,3,13,0,0,255333,43639,38656,151,90298,97747,23328,21140,7550,2869,2416,209132,2305082,151,81.06786,0.431618,0.172329,6.224126,0.0053841923828125,0.0180267919921875,0.0095738779296875,0.0077397763671875,0.0111048955078125,6.989124,54.734848,69.565217,0.697623,598,14.623079,2.15,2.14,1.842105,45451,16157,5285,2567,1,16178,10095,7637,414.884293,147.483785,11.518605,8.713976,1.168405,10262,6040,75010,33975,0,0,0,0,0,0,0,3,2,1,1,0,120941,0,0,582558,9815,357870,113703,9027,10.299995,0,0,0.725923
"41106",4096,5,2.5184e-05,164,1,16,1,26,2.12890625,3,13,1,0,279188,47396,41984,164,98072,113487,26606,22960,8200,3116,2624,223955,2657404,164,80.216557,0.443035,0.187462,6.279612,0.0054321904296875,0.0204918212890625,0.0105435009765625,0.0078087744140625,0.011203892578125,6.989124,54.734848,69.565217,0.744341,598,15.638521,2.15,2.14,2.578947,49364,17548,8036,4920,1,19797,11435,8547,418.582877,148.798564,12.12041,9.059304,1.085378,11140,6560,89847,36900,0,0,0,0,0,0,0,3,2,1,1,0,140977,0,0,632712,10660,388680,123492,12296,13.033018,0,0,0.816195
"38202",3840,9,2.2208e-05,16,1,16,1,26,2.12890625,3,13,1,0,251485,4624,4096,16,9568,10731,2150,2240,800,304,256,197153,241298,16,80.120882,0.048281,0.019124,0.691908,0.0005985361328125,0.0020411025390625,0.0010509453125,0.000860396484375,0.0012344814453125,6.989124,54.734848,69.565217,0.074598,598,1.598202,2.15,2.14,2.578947,4816,1712,784,480,1,1746,1528,739,46.120818,16.395108,1.829127,0.884637,1.225802,1088,640,8278,3600,0,0,0,0,0,0,0,1,1,1,1,0,12875,0,0,61728,1040,37920,12048,1186,1.419728,0,0,0.064017
"9306",2048,1,2.2529e-05,52,1,16,1,26,2.12890625,3,13,0,5,250445,15028,13312,52,31096,34872,7022,7280,2600,988,832,200351,795924,52,79.998004,0.155005,0.061992,2.228205,0.001927513671875,0.0064567060546875,0.00310325,0.00277080078125,0.00397549609375,6.989124,54.734848,69.565217,0.244152,598,5.227576,2.15,2.14,2.578947,15652,5564,2548,1560,9,5574,3715,2430,148.526472,52.798447,4.406592,2.882374,10.931669,3536,2080,26909,11700,0,0,0,0,0,0,0,1,1,1,1,0,41856,0,0,200616,3380,123240,39156,3366,3.992622,0,0,0.209343
"26724",3328,4,2.4864e-05,148,1,16,1,26,2.12890625,3,13,0,0,275613,42772,37888,148,88504,103018,24166,20720,7400,2812,2368,224674,2401716,148,81.517925,0.402763,0.170777,5.826317,0.00504006640625,0.019216318359375,0.0104919794921875,0.007245095703125,0.0103951376953125,6.989124,54.734848,69.565217,0.673643,598,14.15206,2.15,2.14,2.578947,44548,15836,7252,4440,5,18057,10033,7610,388.367371,138.057504,10.933403,8.292953,5.57949,10060,5920,80831,33300,0,0,0,0,0,0,0,3,2,1,1,0,126989,0,0,570984,9620,350760,111444,12157,13.248019,0,0,0.714457
"32428",3584,7,2.2816e-05,102,1,16,1,26,2.12890625,3,13,4,0,262600,29478,26112,102,60996,69375,16067,14280,5100,1938,1632,208387,1576008,102,79.355293,0.295922,0.119469,4.221346,0.00365168359375,0.01308967578125,0.006934171875,0.0052492958984375,0.00753159765625,6.989124,54.734848,69.565217,0.487118,598,10.250399,2.15,2.14,2.578947,30702,10914,4998,3060,9,11700,6975,4949,281.384148,100.026923,7.990743,5.669705,10.558091,6936,4080,54775,22950,0,0,0,0,0,0,0,2,2,1,1,0,85409,0,0,393516,6630,241740,76806,7734,8.860274,0,0,0.465375
"26018",3328,2,2.2432e-05,18,1,16,1,26,2.12890625,3,13,0,0,245804,5202,4608,18,10764,12063,2422,2520,900,342,288,197638,272128,18,80.344502,0.054295,0.021514,0.778615,0.00067354296875,0.0022205859375,0.0011950703125,0.0009682177734375,0.001389181640625,6.989124,54.734848,69.565217,0.085609,598,1.833637,2.15,2.14,2.578947,5418,1926,882,540,1,1899,1507,842,51.900513,18.449684,1.804496,1.008219,1.226147,1224,720,9325,4050,0,0,0,0,0,0,0,1,1,1,1,0,14488,0,0,69444,1170,42660,13554,1269,1.519513,0,0,0.073427
"43627",4096,10,4.3553e-05,213,1,16,1,26,2.12890625,3,13,0,0,470509,61557,54528,213,127374,140548,32126,29820,10650,4047,3408,290094,3393290,213,59.80587,0.47358,0.193159,4.937722,0.0042713857421875,0.0147461826171875,0.0080044619140625,0.0061401171875,0.0088097333984375,6.989124,54.734848,69.565217,0.72781,598,15.341054,2.15,2.14,1.842105,64113,22791,7455,3621,1,23531,14498,11248,329.135919,117.001805,9.30352,7.217961,0.657111,14474,8520,107519,47925,0,0,0,0,0,0,0,2,2,1,1,0,172723,0,0,821754,13845,504810,160389,13066,8.38459,0,0,0.871951
"4222",1280,6,2.2208e-05,30,1,16,1,26,2.12890625,3,13,1,0,248791,8670,7680,30,17940,20113,4044,4200,1500,570,480,199479,462348,30,80.087302,0.088526,0.035648,1.284634,0.001111275390625,0.0032504794921875,0.0019586220703125,0.0015974580078125,0.0022920048828125,6.989124,54.734848,69.565217,0.141435,598,3.02936,2.15,2.14,2.578947,9030,3210,1470,900,1,2808,2097,1393,85.63041,30.440046,2.4857,1.651207,1.213808,2040,1200,15520,6750,0,0,0,0,0,0,0,1,1,1,1,0,24144,0,0,115740,1950,71100,22590,1919,2.274706,0,0,0.121305
"7226",1792,2,2.2593e-05,66,1,16,1,26,2.12890625,3,13,1,0,249769,19074,16896,66,39468,44442,9494,9240,3300,1254,1056,202859,1005666,66,80.893145,0.194334,0.07746,2.799582,0.002421783203125,0.008105865234375,0.0043378818359375,0.0034813134765625,0.0049949287109375,6.989124,54.734848,69.565217,0.314612,598,6.68375,2.15,2.14,2.578947,19866,7062,3234,1980,5,7069,4606,3098,186.612958,66.337497,5.408357,3.637666,6.011894,4488,2640,34658,14850,0,0,0,0,0,0,0,2,1,1,1,0,54017,0,0,254628,4290,156420,49698,4559,5.353169,0,0,0.284
"41034",4096,5,4.8929e-05,236,1,16,1,26,2.12890625,3,13,1,0,480350,68204,60416,236,141128,164913,36987,33040,11800,4484,3776,436042,4072252,236,89.130634,0.327149,0.147498,5.025509,0.004347326171875,0.0169287841796875,0.0090296826171875,0.00624928125,0.0089663603515625,6.989124,54.734848,69.565217,0.557307,598,11.771352,2.15,2.14,2.578947,71036,25252,11564,7080,1,29408,15695,12771,334.987582,119.081964,9.2517,7.528096,0.603615,16035,9440,128823,53100,0,0,0,0,0,0,0,3,2,1,1,0,201591,0,0,910488,15340,559320,177708,18656,10.997115,0,0,0.670887
"27661",3328,6,2.1504e-05,47,1,16,1,26,2.12890625,3,13,4,1,240500,13583,12032,47,28106,29688,5984,6580,2350,893,752,192138,684250,47,79.586694,0.147371,0.056059,2.089467,0.0018074970703125,0.0055775234375,0.0028794970703125,0.00259827734375,0.003727962890625,6.989124,54.734848,69.565217,0.217794,598,4.660643,2.15,2.14,1.842105,14147,5029,1645,799,9,4641,3404,2259,139.278508,49.510965,4.189086,2.780008,11.341545,3196,1880,22420,10575,0,0,0,0,0,0,0,1,1,1,1,0,35683,0,0,181326,3055,111390,35391,2473,3.043364,0,0,0.186917
"41133",4096,5,2.2273e-05,137,1,16,1,26,2.12890625,3,13,1,0,252603,39593,35072,137,81926,89608,21133,19180,6850,2603,2192,202654,2027418,137,80.226284,0.402648,0.158682,5.847656,0.005058525390625,0.01669751953125,0.0087381875,0.007271630859375,0.010433208984375,6.989124,54.734848,69.565217,0.648736,598,13.626797,2.15,2.14,1.842105,41237,14659,4795,2329,1,14471,9452,6894,389.789753,138.563135,11.168043,8.145629,1.20991,9313,5480,69020,30825,0,0,0,0,0,0,0,3,2,1,1,0,110461,0,0,528546,8905,324690,103161,7745,9.151131,0,0,0.670853
"9308",2048,1,2.2337e-05,50,1,16,1,26,2.12890625,3,13,0,1,251163,14450,12800,50,29900,33537,6734,7000,2500,950,800,199888,766154,50,79.483841,0.148538,0.059471,2.135451,0.001847275390625,0.006202228515625,0.0030006689453125,0.002655458984375,0.0038100068359375,6.989124,54.734848,69.565217,0.235266,598,5.03822,2.15,2.14,2.578947,15050,5350,2450,1500,5,5372,3728,2336,142.343685,50.600579,4.407452,2.761751,6.053153,3400,2000,25903,11250,0,0,0,0,0,0,0,1,1,1,1,0,40232,0,0,192900,3250,118500,37650,3274,3.870708,0,0,0.201799
