"","name","input.size.1","input.size.2","start","duration","size","throughput","device","context","stream"
"1287","[CUDA memcpy HtoD]",34,0,1.79161,0.0003225,1.861816,5.637768,"Quadro K5200 (1)",1,7
"1288","[CUDA memcpy HtoD]",34,0,1.791939,8e-07,1.525879e-05,0.018626,"Quadro K5200 (1)",1,7
"1290","[CUDA memcpy HtoD]",34,0,1.83613,0.000321892,1.861816,5.648417,"Quadro K5200 (1)",1,7
"12912","[CUDA memcpy HtoD]",34,0,1.836459,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1293","[CUDA memcpy HtoD]",34,0,1.875847,0.000322148,1.861816,5.643928,"Quadro K5200 (1)",1,7
"1294","[CUDA memcpy HtoD]",34,0,1.876176,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1296","[CUDA memcpy HtoD]",34,0,1.915414,0.000321924,1.861816,5.647855,"Quadro K5200 (1)",1,7
"1297","[CUDA memcpy HtoD]",34,0,1.915743,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1299","[CUDA memcpy HtoD]",34,0,1.954108,0.000321924,1.861816,5.647855,"Quadro K5200 (1)",1,7
"1300","[CUDA memcpy HtoD]",34,0,1.954437,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1302","[CUDA memcpy HtoD]",34,0,1.993662,0.00032218,1.861816,5.643367,"Quadro K5200 (1)",1,7
"1303","[CUDA memcpy HtoD]",34,0,1.993991,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1305","[CUDA memcpy HtoD]",34,0,2.033262,0.000321956,1.861816,5.647294,"Quadro K5200 (1)",1,7
"1306","[CUDA memcpy HtoD]",34,0,2.033592,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1308","[CUDA memcpy HtoD]",34,0,2.072064,0.000321924,1.861816,5.647855,"Quadro K5200 (1)",1,7
"1309","[CUDA memcpy HtoD]",34,0,2.072393,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"13111","[CUDA memcpy HtoD]",34,0,2.111659,0.000321988,1.861816,5.646732,"Quadro K5200 (1)",1,7
"1312","[CUDA memcpy HtoD]",34,0,2.111988,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1314","[CUDA memcpy HtoD]",34,0,2.151399,0.000321924,1.861816,5.647855,"Quadro K5200 (1)",1,7
"1315","[CUDA memcpy HtoD]",34,0,2.151729,8e-07,1.525879e-05,0.018626,"Quadro K5200 (1)",1,7
"1317","[CUDA memcpy HtoD]",34,0,2.191069,0.000321924,1.861816,5.647855,"Quadro K5200 (1)",1,7
"1318","[CUDA memcpy HtoD]",34,0,2.191398,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1320","[CUDA memcpy HtoD]",34,0,2.230629,0.000321892,1.861816,5.648417,"Quadro K5200 (1)",1,7
"13213","[CUDA memcpy HtoD]",34,0,2.230957,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1323","[CUDA memcpy HtoD]",34,0,2.270211,0.000321924,1.861816,5.647855,"Quadro K5200 (1)",1,7
"1324","[CUDA memcpy HtoD]",34,0,2.27054,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1326","[CUDA memcpy HtoD]",34,0,2.309892,0.000321892,1.861816,5.648417,"Quadro K5200 (1)",1,7
"1327","[CUDA memcpy HtoD]",34,0,2.31022,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1329","[CUDA memcpy HtoD]",34,0,2.349441,0.000321924,1.861816,5.647855,"Quadro K5200 (1)",1,7
"1330","[CUDA memcpy HtoD]",34,0,2.34977,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1332","[CUDA memcpy HtoD]",34,0,2.388149,0.000321924,1.861816,5.647855,"Quadro K5200 (1)",1,7
"1333","[CUDA memcpy HtoD]",34,0,2.388477,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1335","[CUDA memcpy HtoD]",34,0,2.427713,0.000322052,1.861816,5.64561,"Quadro K5200 (1)",1,7
"1336","[CUDA memcpy HtoD]",34,0,2.428041,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1338","[CUDA memcpy HtoD]",34,0,2.467377,0.000321827,1.861816,5.649557,"Quadro K5200 (1)",1,7
"1339","[CUDA memcpy HtoD]",34,0,2.467706,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"13412","[CUDA memcpy HtoD]",34,0,2.506101,0.000322436,1.861816,5.638887,"Quadro K5200 (1)",1,7
"1342","[CUDA memcpy HtoD]",34,0,2.50643,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1344","[CUDA memcpy HtoD]",34,0,2.545685,0.000322116,1.861816,5.644489,"Quadro K5200 (1)",1,7
"1345","[CUDA memcpy HtoD]",34,0,2.546013,9.92e-07,1.525879e-05,0.015021,"Quadro K5200 (1)",1,7
"1347","[CUDA memcpy HtoD]",34,0,2.585304,0.00032186,1.861816,5.648978,"Quadro K5200 (1)",1,7
"1348","[CUDA memcpy HtoD]",34,0,2.585633,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1350","[CUDA memcpy HtoD]",34,0,2.624956,0.000321988,1.861816,5.646732,"Quadro K5200 (1)",1,7
"13511","[CUDA memcpy HtoD]",34,0,2.625284,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1353","[CUDA memcpy HtoD]",34,0,2.664708,0.000322019,1.861816,5.646189,"Quadro K5200 (1)",1,7
"1354","[CUDA memcpy HtoD]",34,0,2.665037,7.69e-07,1.525879e-05,0.019377,"Quadro K5200 (1)",1,7
"1356","[CUDA memcpy HtoD]",34,0,2.704222,0.000321764,1.861816,5.650663,"Quadro K5200 (1)",1,7
"1357","[CUDA memcpy HtoD]",34,0,2.70455,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1359","[CUDA memcpy HtoD]",34,0,2.743829,0.000321828,1.861816,5.64954,"Quadro K5200 (1)",1,7
"1360","[CUDA memcpy HtoD]",34,0,2.744157,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1362","[CUDA memcpy DtoH]",34,0,2.782451,3.776e-06,0.00793457,2.052067,"Quadro K5200 (1)",1,7
"1363","[CUDA memcpy DtoH]",34,0,2.782471,3.488e-06,0.00793457,2.221503,"Quadro K5200 (1)",1,7
"1364","[CUDA memcpy DtoH]",34,0,2.782487,3.744e-06,0.012299,3.207889,"Quadro K5200 (1)",1,7
"1365","[CUDA memcpy DtoH]",34,0,2.782505,3.808e-06,0.012299,3.153975,"Quadro K5200 (1)",1,7
"1366","[CUDA memcpy HtoD]",35,0,1.364731,1.152e-06,7.629395e-05,0.064675,"Quadro K5200 (1)",1,7
"1367","[CUDA memcpy HtoD]",35,0,1.364749,8.96e-07,7.629395e-05,0.083154,"Quadro K5200 (1)",1,7
"1368","[CUDA memcpy HtoD]",35,0,1.364899,1.152e-06,0.0001182556,0.100247,"Quadro K5200 (1)",1,7
"1369","[CUDA memcpy HtoD]",35,0,1.364912,8.96e-07,0.0001182556,0.128888,"Quadro K5200 (1)",1,7
"1370","[CUDA memcpy HtoD]",35,0,1.37366,1.184e-06,0.0004959106,0.409027,"Quadro K5200 (1)",1,7
"13713","[CUDA memcpy HtoD]",35,0,1.373669,2.401e-06,0.007781982,3.165178,"Quadro K5200 (1)",1,7
"1372","[CUDA memcpy HtoD]",35,0,1.37859,0.000323044,1.861816,5.628274,"Quadro K5200 (1)",1,7
"1373","[CUDA memcpy HtoD]",35,0,1.378922,8.96e-07,1.525879e-05,0.016631,"Quadro K5200 (1)",1,7
"1375","[CUDA memcpy HtoD]",35,0,1.383542,0.000323268,1.861816,5.624374,"Quadro K5200 (1)",1,7
"1376","[CUDA memcpy HtoD]",35,0,1.383873,8.96e-07,1.525879e-05,0.016631,"Quadro K5200 (1)",1,7
"1378","[CUDA memcpy HtoD]",35,0,1.435338,0.000323108,1.861816,5.627159,"Quadro K5200 (1)",1,7
"1379","[CUDA memcpy HtoD]",35,0,1.435669,8.96e-07,1.525879e-05,0.016631,"Quadro K5200 (1)",1,7
"1381","[CUDA memcpy HtoD]",35,0,1.48712,0.000323172,1.861816,5.626045,"Quadro K5200 (1)",1,7
"1382","[CUDA memcpy HtoD]",35,0,1.487451,8.64e-07,1.525879e-05,0.017247,"Quadro K5200 (1)",1,7
"1384","[CUDA memcpy HtoD]",35,0,1.538994,0.000323108,1.861816,5.627159,"Quadro K5200 (1)",1,7
"1385","[CUDA memcpy HtoD]",35,0,1.539324,8.96e-07,1.525879e-05,0.016631,"Quadro K5200 (1)",1,7
"1387","[CUDA memcpy HtoD]",35,0,1.590771,0.000323172,1.861816,5.626045,"Quadro K5200 (1)",1,7
"1388","[CUDA memcpy HtoD]",35,0,1.591103,8.64e-07,1.525879e-05,0.017247,"Quadro K5200 (1)",1,7
"1390","[CUDA memcpy HtoD]",35,0,1.642638,0.000323044,1.861816,5.628274,"Quadro K5200 (1)",1,7
"13912","[CUDA memcpy HtoD]",35,0,1.642969,8.96e-07,1.525879e-05,0.016631,"Quadro K5200 (1)",1,7
"1393","[CUDA memcpy HtoD]",35,0,1.687689,0.000322564,1.861816,5.636649,"Quadro K5200 (1)",1,7
"1394","[CUDA memcpy HtoD]",35,0,1.688019,8.32e-07,1.525879e-05,0.01791,"Quadro K5200 (1)",1,7
"1396","[CUDA memcpy HtoD]",35,0,1.731483,0.000322628,1.861816,5.635531,"Quadro K5200 (1)",1,7
"1397","[CUDA memcpy HtoD]",35,0,1.731812,8e-07,1.525879e-05,0.018626,"Quadro K5200 (1)",1,7
"1399","[CUDA memcpy HtoD]",35,0,1.776237,0.000322563,1.861816,5.636667,"Quadro K5200 (1)",1,7
"1400","[CUDA memcpy HtoD]",35,0,1.776567,8.32e-07,1.525879e-05,0.01791,"Quadro K5200 (1)",1,7
"1402","[CUDA memcpy HtoD]",35,0,1.820851,0.000321924,1.861816,5.647855,"Quadro K5200 (1)",1,7
"1403","[CUDA memcpy HtoD]",35,0,1.82118,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1405","[CUDA memcpy HtoD]",35,0,1.860491,0.0003217,1.861816,5.651788,"Quadro K5200 (1)",1,7
"1406","[CUDA memcpy HtoD]",35,0,1.86082,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1408","[CUDA memcpy HtoD]",35,0,1.900097,0.000322084,1.861816,5.645049,"Quadro K5200 (1)",1,7
"1409","[CUDA memcpy HtoD]",35,0,1.900426,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"14113","[CUDA memcpy HtoD]",35,0,1.939733,0.000321764,1.861816,5.650663,"Quadro K5200 (1)",1,7
"1412","[CUDA memcpy HtoD]",35,0,1.940063,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1414","[CUDA memcpy HtoD]",35,0,1.978392,0.0003217,1.861816,5.651788,"Quadro K5200 (1)",1,7
"1415","[CUDA memcpy HtoD]",35,0,1.97872,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1417","[CUDA memcpy HtoD]",35,0,2.017202,0.000321924,1.861816,5.647855,"Quadro K5200 (1)",1,7
"1418","[CUDA memcpy HtoD]",35,0,2.017531,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1420","[CUDA memcpy HtoD]",35,0,2.056788,0.000321796,1.861816,5.650102,"Quadro K5200 (1)",1,7
"14213","[CUDA memcpy HtoD]",35,0,2.057118,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1423","[CUDA memcpy HtoD]",35,0,2.096461,0.000321764,1.861816,5.650663,"Quadro K5200 (1)",1,7
"1424","[CUDA memcpy HtoD]",35,0,2.09679,8e-07,1.525879e-05,0.018626,"Quadro K5200 (1)",1,7
"1426","[CUDA memcpy HtoD]",35,0,2.135166,0.000321668,1.861816,5.65235,"Quadro K5200 (1)",1,7
"1427","[CUDA memcpy HtoD]",35,0,2.135495,8.96e-07,1.525879e-05,0.016631,"Quadro K5200 (1)",1,7
"1429","[CUDA memcpy HtoD]",35,0,2.174645,0.000321764,1.861816,5.650663,"Quadro K5200 (1)",1,7
"1430","[CUDA memcpy HtoD]",35,0,2.174973,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1432","[CUDA memcpy HtoD]",35,0,2.214199,0.00032186,1.861816,5.648978,"Quadro K5200 (1)",1,7
"1433","[CUDA memcpy HtoD]",35,0,2.214528,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1435","[CUDA memcpy HtoD]",35,0,2.253847,0.000321604,1.861816,5.653475,"Quadro K5200 (1)",1,7
"1436","[CUDA memcpy HtoD]",35,0,2.254175,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1438","[CUDA memcpy HtoD]",35,0,2.293452,0.000321732,1.861816,5.651226,"Quadro K5200 (1)",1,7
"1439","[CUDA memcpy HtoD]",35,0,2.29378,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"14411","[CUDA memcpy HtoD]",35,0,2.333103,0.000321572,1.861816,5.654037,"Quadro K5200 (1)",1,7
"1442","[CUDA memcpy HtoD]",35,0,2.333432,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1444","[CUDA memcpy HtoD]",35,0,2.372587,0.000321604,1.861816,5.653475,"Quadro K5200 (1)",1,7
"1445","[CUDA memcpy HtoD]",35,0,2.372915,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1447","[CUDA memcpy HtoD]",35,0,2.41212,0.000321732,1.861816,5.651226,"Quadro K5200 (1)",1,7
"1448","[CUDA memcpy HtoD]",35,0,2.412449,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1450","[CUDA memcpy HtoD]",35,0,2.451678,0.000321604,1.861816,5.653475,"Quadro K5200 (1)",1,7
"14511","[CUDA memcpy HtoD]",35,0,2.452006,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1453","[CUDA memcpy HtoD]",35,0,2.491447,0.000321764,1.861816,5.650663,"Quadro K5200 (1)",1,7
"1454","[CUDA memcpy HtoD]",35,0,2.491775,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1456","[CUDA memcpy HtoD]",35,0,2.531128,0.000321668,1.861816,5.65235,"Quadro K5200 (1)",1,7
"1457","[CUDA memcpy HtoD]",35,0,2.531457,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1459","[CUDA memcpy HtoD]",35,0,2.570702,0.00032154,1.861816,5.6546,"Quadro K5200 (1)",1,7
"1460","[CUDA memcpy HtoD]",35,0,2.571031,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1462","[CUDA memcpy HtoD]",35,0,2.609537,0.000321699,1.861816,5.651805,"Quadro K5200 (1)",1,7
"1463","[CUDA memcpy HtoD]",35,0,2.609866,7.37e-07,1.525879e-05,0.020219,"Quadro K5200 (1)",1,7
"1465","[CUDA memcpy HtoD]",35,0,2.649092,0.000321572,1.861816,5.654037,"Quadro K5200 (1)",1,7
"1466","[CUDA memcpy HtoD]",35,0,2.649421,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1468","[CUDA memcpy HtoD]",35,0,2.688697,0.000321636,1.861816,5.652912,"Quadro K5200 (1)",1,7
"1469","[CUDA memcpy HtoD]",35,0,2.689025,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"14712","[CUDA memcpy HtoD]",35,0,2.728264,0.00032218,1.861816,5.643367,"Quadro K5200 (1)",1,7
"1472","[CUDA memcpy HtoD]",35,0,2.728593,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1474","[CUDA memcpy HtoD]",35,0,2.767831,0.000321636,1.861816,5.652912,"Quadro K5200 (1)",1,7
"1475","[CUDA memcpy HtoD]",35,0,2.768159,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1477","[CUDA memcpy DtoH]",35,0,2.80744,3.808e-06,0.00793457,2.034822,"Quadro K5200 (1)",1,7
"1478","[CUDA memcpy DtoH]",35,0,2.80746,3.52e-06,0.00793457,2.201308,"Quadro K5200 (1)",1,7
"1479","[CUDA memcpy DtoH]",35,0,2.807477,3.904e-06,0.012299,3.076418,"Quadro K5200 (1)",1,7
"1480","[CUDA memcpy DtoH]",35,0,2.807496,3.776e-06,0.012299,3.180703,"Quadro K5200 (1)",1,7
"1481","[CUDA memcpy HtoD]",36,0,1.354389,1.12e-06,7.629395e-05,0.066523,"Quadro K5200 (1)",1,7
"1482","[CUDA memcpy HtoD]",36,0,1.354407,8.64e-07,7.629395e-05,0.086234,"Quadro K5200 (1)",1,7
"1483","[CUDA memcpy HtoD]",36,0,1.354551,1.152e-06,0.0001182556,0.100247,"Quadro K5200 (1)",1,7
"1484","[CUDA memcpy HtoD]",36,0,1.354565,9.28e-07,0.0001182556,0.124444,"Quadro K5200 (1)",1,7
"1485","[CUDA memcpy HtoD]",36,0,1.362873,1.184e-06,0.0004959106,0.409027,"Quadro K5200 (1)",1,7
"1486","[CUDA memcpy HtoD]",36,0,1.362881,2.4e-06,0.007781982,3.166497,"Quadro K5200 (1)",1,7
"1487","[CUDA memcpy HtoD]",36,0,1.367614,0.000323172,1.861816,5.626045,"Quadro K5200 (1)",1,7
"1488","[CUDA memcpy HtoD]",36,0,1.367946,9.28e-07,1.525879e-05,0.016057,"Quadro K5200 (1)",1,7
"1490","[CUDA memcpy HtoD]",36,0,1.372509,0.000323044,1.861816,5.628274,"Quadro K5200 (1)",1,7
"14911","[CUDA memcpy HtoD]",36,0,1.37284,8.96e-07,1.525879e-05,0.016631,"Quadro K5200 (1)",1,7
"1493","[CUDA memcpy HtoD]",36,0,1.424376,0.000323396,1.861816,5.622148,"Quadro K5200 (1)",1,7
"1494","[CUDA memcpy HtoD]",36,0,1.424708,8.96e-07,1.525879e-05,0.016631,"Quadro K5200 (1)",1,7
"1496","[CUDA memcpy HtoD]",36,0,1.476146,0.000323108,1.861816,5.627159,"Quadro K5200 (1)",1,7
"1497","[CUDA memcpy HtoD]",36,0,1.476478,8.96e-07,1.525879e-05,0.016631,"Quadro K5200 (1)",1,7
"1499","[CUDA memcpy HtoD]",36,0,1.523253,0.000322116,1.861816,5.644489,"Quadro K5200 (1)",1,7
"1500","[CUDA memcpy HtoD]",36,0,1.523583,8.32e-07,1.525879e-05,0.01791,"Quadro K5200 (1)",1,7
"1502","[CUDA memcpy HtoD]",36,0,1.56707,0.000322052,1.861816,5.64561,"Quadro K5200 (1)",1,7
"1503","[CUDA memcpy HtoD]",36,0,1.567399,8e-07,1.525879e-05,0.018626,"Quadro K5200 (1)",1,7
"1505","[CUDA memcpy HtoD]",36,0,1.610855,0.000321988,1.861816,5.646732,"Quadro K5200 (1)",1,7
"1506","[CUDA memcpy HtoD]",36,0,1.611185,8e-07,1.525879e-05,0.018626,"Quadro K5200 (1)",1,7
"1508","[CUDA memcpy HtoD]",36,0,1.654534,0.000322148,1.861816,5.643928,"Quadro K5200 (1)",1,7
"1509","[CUDA memcpy HtoD]",36,0,1.654863,8e-07,1.525879e-05,0.018626,"Quadro K5200 (1)",1,7
"15113","[CUDA memcpy HtoD]",36,0,1.694779,0.000321731,1.861816,5.651243,"Quadro K5200 (1)",1,7
"1512","[CUDA memcpy HtoD]",36,0,1.695109,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1514","[CUDA memcpy HtoD]",36,0,1.734315,0.000321604,1.861816,5.653475,"Quadro K5200 (1)",1,7
"1515","[CUDA memcpy HtoD]",36,0,1.734645,8e-07,1.525879e-05,0.018626,"Quadro K5200 (1)",1,7
"1517","[CUDA memcpy HtoD]",36,0,1.773903,0.000321635,1.861816,5.65293,"Quadro K5200 (1)",1,7
"1518","[CUDA memcpy HtoD]",36,0,1.774233,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1520","[CUDA memcpy HtoD]",36,0,1.813601,0.000321572,1.861816,5.654037,"Quadro K5200 (1)",1,7
"15212","[CUDA memcpy HtoD]",36,0,1.81393,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1523","[CUDA memcpy HtoD]",36,0,1.853254,0.000321796,1.861816,5.650102,"Quadro K5200 (1)",1,7
"1524","[CUDA memcpy HtoD]",36,0,1.853583,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1526","[CUDA memcpy HtoD]",36,0,1.892779,0.0003217,1.861816,5.651788,"Quadro K5200 (1)",1,7
"1527","[CUDA memcpy HtoD]",36,0,1.893109,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1529","[CUDA memcpy HtoD]",36,0,1.93247,0.0003217,1.861816,5.651788,"Quadro K5200 (1)",1,7
"1530","[CUDA memcpy HtoD]",36,0,1.932798,8e-07,1.525879e-05,0.018626,"Quadro K5200 (1)",1,7
"1532","[CUDA memcpy HtoD]",36,0,1.972076,0.000321732,1.861816,5.651226,"Quadro K5200 (1)",1,7
"1533","[CUDA memcpy HtoD]",36,0,1.972405,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1535","[CUDA memcpy HtoD]",36,0,2.010809,0.0003217,1.861816,5.651788,"Quadro K5200 (1)",1,7
"1536","[CUDA memcpy HtoD]",36,0,2.011139,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1538","[CUDA memcpy HtoD]",36,0,2.050437,0.0003217,1.861816,5.651788,"Quadro K5200 (1)",1,7
"1539","[CUDA memcpy HtoD]",36,0,2.050766,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"15411","[CUDA memcpy HtoD]",36,0,2.090123,0.000321668,1.861816,5.65235,"Quadro K5200 (1)",1,7
"15423","[CUDA memcpy HtoD]",36,0,2.090451,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"15444","[CUDA memcpy HtoD]",36,0,2.129643,0.000321508,1.861816,5.655163,"Quadro K5200 (1)",1,7
"15453","[CUDA memcpy HtoD]",36,0,2.129971,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"15474","[CUDA memcpy HtoD]",36,0,2.169312,0.000321636,1.861816,5.652912,"Quadro K5200 (1)",1,7
"1548","[CUDA memcpy HtoD]",36,0,2.16964,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1550","[CUDA memcpy HtoD]",36,0,2.208172,0.000321604,1.861816,5.653475,"Quadro K5200 (1)",1,7
"15513","[CUDA memcpy HtoD]",36,0,2.208501,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1553","[CUDA memcpy HtoD]",36,0,2.247793,0.000321572,1.861816,5.654037,"Quadro K5200 (1)",1,7
"1554","[CUDA memcpy HtoD]",36,0,2.248122,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1556","[CUDA memcpy HtoD]",36,0,2.287449,0.0003217,1.861816,5.651788,"Quadro K5200 (1)",1,7
"1557","[CUDA memcpy HtoD]",36,0,2.287778,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1559","[CUDA memcpy HtoD]",36,0,2.327092,0.000321636,1.861816,5.652912,"Quadro K5200 (1)",1,7
"1560","[CUDA memcpy HtoD]",36,0,2.327421,8e-07,1.525879e-05,0.018626,"Quadro K5200 (1)",1,7
"1562","[CUDA memcpy HtoD]",36,0,2.366802,0.000321732,1.861816,5.651226,"Quadro K5200 (1)",1,7
"1563","[CUDA memcpy HtoD]",36,0,2.36713,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1565","[CUDA memcpy HtoD]",36,0,2.406522,0.000321572,1.861816,5.654037,"Quadro K5200 (1)",1,7
"1566","[CUDA memcpy HtoD]",36,0,2.406851,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1568","[CUDA memcpy HtoD]",36,0,2.446036,0.000321636,1.861816,5.652912,"Quadro K5200 (1)",1,7
"1569","[CUDA memcpy HtoD]",36,0,2.446365,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"15712","[CUDA memcpy HtoD]",36,0,2.485778,0.000321508,1.861816,5.655163,"Quadro K5200 (1)",1,7
"1572","[CUDA memcpy HtoD]",36,0,2.486107,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1574","[CUDA memcpy HtoD]",36,0,2.52546,0.000321604,1.861816,5.653475,"Quadro K5200 (1)",1,7
"1575","[CUDA memcpy HtoD]",36,0,2.525788,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1577","[CUDA memcpy HtoD]",36,0,2.565099,0.000321604,1.861816,5.653475,"Quadro K5200 (1)",1,7
"1578","[CUDA memcpy HtoD]",36,0,2.565428,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1580","[CUDA memcpy HtoD]",36,0,2.604786,0.000321572,1.861816,5.654037,"Quadro K5200 (1)",1,7
"1581","[CUDA memcpy HtoD]",36,0,2.605115,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1583","[CUDA memcpy HtoD]",36,0,2.644312,0.000321572,1.861816,5.654037,"Quadro K5200 (1)",1,7
"1584","[CUDA memcpy HtoD]",36,0,2.64464,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1586","[CUDA memcpy HtoD]",36,0,2.683981,0.000321571,1.861816,5.654055,"Quadro K5200 (1)",1,7
"1587","[CUDA memcpy HtoD]",36,0,2.68431,7.68e-07,1.525879e-05,0.019403,"Quadro K5200 (1)",1,7
"1589","[CUDA memcpy HtoD]",36,0,2.722662,0.000321668,1.861816,5.65235,"Quadro K5200 (1)",1,7
"1590","[CUDA memcpy HtoD]",36,0,2.72299,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1592","[CUDA memcpy HtoD]",36,0,2.762238,0.000321668,1.861816,5.65235,"Quadro K5200 (1)",1,7
"1593","[CUDA memcpy HtoD]",36,0,2.762567,7.36e-07,1.525879e-05,0.020246,"Quadro K5200 (1)",1,7
"1595","[CUDA memcpy DtoH]",36,0,2.801649,4e-06,0.00793457,1.937151,"Quadro K5200 (1)",1,7
"1596","[CUDA memcpy DtoH]",36,0,2.801674,3.52e-06,0.00793457,2.201308,"Quadro K5200 (1)",1,7
"1597","[CUDA memcpy DtoH]",36,0,2.801693,3.936e-06,0.012299,3.051406,"Quadro K5200 (1)",1,7
"1598","[CUDA memcpy DtoH]",36,0,2.801711,3.776e-06,0.012299,3.180703,"Quadro K5200 (1)",1,7
"1599","[CUDA memcpy HtoD]",37,0,1.401868,1.152e-06,7.629395e-05,0.064675,"Quadro K5200 (1)",1,7
"1600","[CUDA memcpy HtoD]",37,0,1.401885,8.96e-07,7.629395e-05,0.083154,"Quadro K5200 (1)",1,7
"16012","[CUDA memcpy HtoD]",37,0,1.402035,1.152e-06,0.0001182556,0.100247,"Quadro K5200 (1)",1,7
"1602","[CUDA memcpy HtoD]",37,0,1.40205,8.96e-07,0.0001182556,0.128888,"Quadro K5200 (1)",1,7
"1603","[CUDA memcpy HtoD]",37,0,1.410802,1.184e-06,0.0004959106,0.409027,"Quadro K5200 (1)",1,7
