"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","device","kernel","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","system_memory_write_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","system_memory_write_throughput","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","system_memory_utilization","control.flow_function_unit_utilization","texture_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"37999",3840,9,4.4577e-05,219,1,16,1,26,2.12890625,6,13,0,0,402038,63291,56064,219,130962,140993,35352,30660,10950,4161,3504,350954,3597998,219,87.293738,0.374608,0.16081,5.763459,0.00498569140625,0.009994859375,0.007166931640625,0.007166931640625,0.01028298828125,6.989124,54.734848,69.565217,0.603204,598,12.561831,2.15,2.14,1.842105,65919,23433,7665,3723,1,14049,15045,10075,384.177426,136.568055,10.960325,7.339666,0.745986,14867,8760,109499,49275,0,0,0,0,0,0,0,3,1,1,1,0,176358,0,0,844902,14235,519030,164907,0,0,0,0,0.627379
"2609",1024,5,2.0449e-05,21,1,16,1,26,2.12890625,6,13,1,0,205110,6069,5376,21,12558,13497,3679,2940,1050,399,336,156023,268632,21,78.083955,0.078831,0.026902,0.986336,0.0008532314453125,0.0012861962890625,0.0012277900390625,0.0012265205078125,0.0017597900390625,6.989124,54.734848,69.565217,0.130627,598,2.688127,2.15,2.14,1.842105,6321,2247,735,357,1,1013,1679,978,65.746612,23.371719,2.182973,1.271559,1.331366,1428,840,10757,4725,0,0,0,0,0,0,0,1,1,1,1,0,17221,0,0,81018,1365,49770,15813,0,0,0,0,0.107787
"32480",3584,7,2.3456e-05,50,1,16,1,26,2.12890625,6,13,0,1,231022,14450,12800,50,29900,34329,9367,7000,2500,950,800,181642,746226,50,78.801586,0.160925,0.064191,2.684409,0.00232215234375,0.0045325517578125,0.0033395458984375,0.0033380947265625,0.0047894404296875,6.989124,54.734848,69.565217,0.291476,598,6.000582,2.15,2.14,2.578947,15050,5350,2450,1500,1,3123,3560,2301,178.935801,63.608408,5.290793,3.419695,1.521846,3400,2000,27998,11250,0,0,0,0,0,0,0,1,1,1,1,0,43672,0,0,192900,3250,118500,37650,0,0,0,0,0.241759
"13627",2304,7,2.2656e-05,83,1,16,1,26,2.12890625,6,13,4,5,230043,23987,21248,83,49634,53326,14295,11620,4150,1577,1328,178588,1193700,83,78.98219,0.272514,0.104439,3.48975,0.003018814453125,0.0058910078125,0.0043406826171875,0.0043395458984375,0.0062263056640625,6.989124,54.734848,69.565217,0.450848,598,9.304294,2.15,2.14,1.842105,24983,8881,2905,1411,9,5183,5773,3821,232.617799,82.691377,6.719082,4.447187,10.726321,5644,3320,42333,18675,0,0,0,0,0,0,0,2,1,1,1,0,67673,0,0,320214,5395,196710,62499,0,0,0,0,0.394
"24687",3072,9,2.9761e-05,127,1,16,1,26,2.12890625,6,13,0,0,268188,36703,32512,127,75946,81795,21125,17780,6350,2413,2032,220401,2189456,127,82.252375,0.347622,0.156588,4.487195,0.0038816572265625,0.0077212880859375,0.0055808369140625,0.0055798818359375,0.0080059169921875,6.989124,54.734848,69.565217,0.562788,598,11.67092,2.15,2.14,1.842105,38227,13589,4445,2159,5,8084,8805,5848,299.104953,106.326345,8.611777,5.719667,5.007643,8627,5080,64176,28575,0,0,0,0,0,0,0,2,1,1,1,0,102980,0,0,489966,8255,300990,95631,0,0,0,0,0.524482
"15799",2560,4,2.3648e-05,69,1,16,1,26,2.12890625,6,13,0,0,233985,19941,17664,69,41262,44476,11998,9660,3450,1311,1104,186061,1029728,69,79.518345,0.229973,0.087026,2.874401,0.002486505859375,0.00496175,0.0035743525390625,0.0035743525390625,0.00512841796875,6.989124,54.734848,69.565217,0.368008,598,7.588103,2.15,2.14,1.842105,20769,7383,2415,1173,1,4406,4985,3175,191.600196,68.110369,5.748513,3.66129,1.180838,4692,2760,35374,15525,0,0,0,0,0,0,0,2,1,1,1,0,56492,0,0,266202,4485,163530,51957,0,0,0,0,0.316197
"31142",3584,4,2.2177e-05,38,1,16,1,26,2.12890625,6,13,0,1,215592,10982,9728,38,22724,26105,7141,5320,1900,722,608,173163,543092,38,78.534454,0.131116,0.049005,2.102428,0.001818708984375,0.0035850703125,0.0026158896484375,0.00261439453125,0.0037510869140625,6.989124,54.734848,69.565217,0.238533,598,4.908927,2.15,2.14,2.578947,11438,4066,1862,1140,1,2397,2777,1750,140.142438,49.818076,4.253099,2.680203,1.568301,2584,1520,21301,8550,0,0,0,0,0,0,0,1,1,1,1,0,33241,0,0,146604,2470,90060,28614,0,0,0,0,0.196593
"23578",3072,6,2.6656e-05,78,1,16,1,26,2.12890625,6,13,4,0,255812,22542,19968,78,46644,53506,14242,10920,3900,1482,1248,207444,1303280,78,80.016184,0.224423,0.098165,3.660977,0.003166935546875,0.00627169921875,0.0045550068359375,0.0045524697265625,0.0065318037109375,6.989124,54.734848,69.565217,0.400555,598,8.274423,2.15,2.14,2.578947,23478,8346,3822,2340,5,4943,5413,3594,244.031363,86.74869,7.03287,4.669524,6.652187,5304,3120,43328,17550,0,0,0,0,0,0,0,2,1,1,1,0,67768,0,0,300924,5070,184860,58734,0,0,0,0,0.348193
"2333",1024,3,2.0736e-05,37,1,16,1,26,2.12890625,6,13,0,0,209992,10693,9472,37,22126,23859,6517,5180,1850,703,592,160552,486338,37,78.473942,0.138763,0.047657,1.703349,0.0014734853515625,0.002666958984375,0.0021193798828125,0.0021181357421875,0.003039064453125,6.989124,54.734848,69.565217,0.224105,598,4.61029,2.15,2.14,1.842105,11137,3959,1295,629,1,2143,2540,1704,113.54091,40.361719,3.23689,2.17152,1.304951,2516,1480,19025,8325,0,0,0,0,0,0,0,1,1,1,1,0,30389,0,0,142746,2405,87690,27861,0,0,0,0,0.184861
"12501",2304,3,2.1665e-05,49,1,16,1,26,2.12890625,6,13,4,5,219742,14161,12544,49,29302,31562,8671,6860,2450,931,784,164976,669246,49,76.902913,0.175302,0.06256,2.787963,0.002411732421875,0.0045989033203125,0.003468404296875,0.0034668662109375,0.0049741982421875,6.989124,54.734848,69.565217,0.289393,598,5.95205,2.15,2.14,1.842105,14749,5243,1715,833,9,2990,3659,2255,185.838475,66.062182,5.762958,3.551646,14.515284,3332,1960,25233,11025,0,0,0,0,0,0,0,1,1,1,1,0,40216,0,0,189042,3185,116130,36897,0,0,0,0,0.23936
"15455",2560,3,2.6177e-05,91,1,16,1,26,2.12890625,6,13,0,0,243166,26299,23296,91,54418,58782,15600,12740,4550,1729,1456,193380,1454862,91,80.910571,0.27508,0.11491,3.520985,0.0030458349609375,0.006064474609375,0.00437943359375,0.0043783876953125,0.0062820341796875,6.989124,54.734848,69.565217,0.457776,598,9.451097,2.15,2.14,1.842105,27391,9737,3185,1547,1,5798,6314,4187,234.699849,83.431508,6.762691,4.48454,1.096767,6188,3640,46487,20475,0,0,0,0,0,0,0,2,1,1,1,0,74379,0,0,351078,5915,215670,68523,0,0,0,0,0.401444
"17468",2560,9,2.112e-05,10,1,16,1,26,2.12890625,6,13,4,4,211182,2890,2560,10,5980,6868,1879,1400,500,190,160,139021,138680,10,65.829948,0.043121,0.015625,0.451389,0.0003904755859375,0.00069675390625,0.0005637490234375,0.00056130859375,0.00080535546875,6.989124,54.734848,69.565217,0.076434,598,1.572964,2.15,2.14,2.578947,3010,1070,490,300,13,571,931,469,30.088463,10.695899,1.163304,0.586025,16.633621,680,400,5607,2250,0,0,0,0,0,0,0,1,1,1,1,0,8747,0,0,38580,650,23700,7530,0,0,0,0,0.062962
"22787",3072,4,2.6977e-05,97,1,16,1,26,2.12890625,6,13,4,4,260102,28033,24832,97,58006,62495,16583,13580,4850,1843,1552,206860,1588430,97,79.530338,0.28227,0.121165,4.586143,0.003967251953125,0.00793578125,0.0057042021484375,0.0057029248046875,0.00818245703125,6.989124,54.734848,69.565217,0.462443,598,9.556947,2.15,2.14,1.842105,29197,10379,3395,1649,13,6209,6848,4469,305.700551,108.67096,8.962553,5.848956,17.422533,6593,3880,49381,21825,0,0,0,0,0,0,0,2,1,1,1,0,79122,0,0,374226,6305,229890,73041,0,0,0,0,0.407725
"11604",2048,10,2.4608e-05,76,1,16,1,26,2.12890625,6,13,5,0,237132,21964,19456,76,45448,52198,13959,10640,3800,1444,1216,192755,1187272,76,79.934804,0.240518,0.096242,3.943432,0.0034112734375,0.0066598388671875,0.0049051083984375,0.0049037060546875,0.007035751953125,6.989124,54.734848,69.565217,0.42185,598,8.714409,2.15,2.14,2.578947,22876,8132,3724,2280,9,4748,5281,3498,262.859098,93.441606,7.585236,5.024267,13.237177,5167,3040,42305,17100,0,0,0,0,0,0,0,2,1,1,1,0,66073,0,0,293208,4940,180120,57228,0,0,0,0,0.367674
"12512",2304,3,2.2176e-05,38,1,16,1,26,2.12890625,6,13,4,1,222830,10982,9728,38,22724,26089,7134,5320,1900,722,608,176405,530374,38,79.011803,0.133745,0.048775,1.667732,0.0014426748046875,0.002874671875,0.00207503125,0.0020738447265625,0.0029755166015625,6.989124,54.734848,69.565217,0.22922,598,4.717514,2.15,2.14,2.578947,11438,4066,1862,1140,5,2423,2776,1755,111.166757,39.517751,3.372518,2.132122,6.220206,2584,1520,21314,8550,0,0,0,0,0,0,0,1,1,1,1,0,33239,0,0,146604,2470,90060,28614,0,0,0,0,0.188939
"31474",3584,5,3.1585e-05,156,1,16,1,26,2.12890625,6,13,0,0,286837,45084,39936,156,93288,111261,26756,21840,7800,2964,2496,234460,2939064,156,81.739803,0.393458,0.193687,6.434657,0.0055663125,0.011237439453125,0.008002689453125,0.00800157421875,0.01148051953125,6.989124,54.734848,69.565217,0.703741,598,14.739188,2.15,2.14,2.578947,46956,16692,7644,4680,1,10078,10565,7177,428.917773,152.472431,12.063198,8.194754,1.16921,10584,6240,89611,35100,0,0,0,0,0,0,0,3,2,1,1,0,138230,0,0,601848,10140,369720,117468,0,0,0,0,0.707259
"39090",4096,1,2.7681e-05,124,1,16,1,26,2.12890625,6,13,0,5,262682,35836,31744,124,74152,86856,21879,17360,6200,2356,1984,213622,2128924,124,81.323425,0.346757,0.154493,5.735993,0.004961931640625,0.0098750947265625,0.00713277734375,0.00713277734375,0.010233984375,6.989124,54.734848,69.565217,0.611426,598,12.725164,2.15,2.14,2.578947,37324,13268,6076,3720,5,7897,8465,5707,382.346612,135.917234,10.83942,7.307805,6.556152,8415,4960,69991,27900,0,0,0,0,0,0,0,2,1,1,1,0,108325,0,0,478392,8060,293880,93372,0,0,0,0,0.580844
"25602",3328,1,2.1217e-05,16,1,16,1,26,2.12890625,6,13,0,1,211748,4624,4096,16,9568,10993,3006,2240,800,304,256,166863,218548,16,77.798137,0.058002,0.020701,0.927561,0.000802388671875,0.0014449267578125,0.0011550009765625,0.00115343359375,0.0016549267578125,6.989124,54.734848,69.565217,0.103226,598,2.12446,2.15,2.14,2.578947,4816,1712,784,480,1,922,1305,741,61.828866,21.979032,2.094235,1.18914,1.643291,1088,640,8970,3600,0,0,0,0,0,0,0,1,1,1,1,0,13992,0,0,61728,1040,37920,12048,0,0,0,0,0.0851
"20180",2816,7,2.3712e-05,98,1,16,1,26,2.12890625,6,13,0,0,237778,28322,25088,98,58604,67299,17766,13720,4900,1862,1568,185137,1468110,98,79.125907,0.313369,0.124419,3.989702,0.0034512998046875,0.006864080078125,0.0049634443359375,0.0049612431640625,0.0071183046875,6.989124,54.734848,69.565217,0.544705,598,11.268629,2.15,2.14,2.578947,29498,10486,4802,2940,1,6237,6716,4513,265.943326,94.537993,7.568629,5.085947,1.154001,6663,3920,54460,22050,0,0,0,0,0,0,0,2,1,1,1,0,84805,0,0,378084,6370,232260,73794,0,0,0,0,0.487143
"37141",3840,7,2.5056e-05,113,1,16,1,26,2.12890625,6,13,0,0,244004,32657,28928,113,67574,72602,19009,15820,5650,2147,1808,191259,1708678,113,79.934755,0.352532,0.139591,5.136449,0.004443294921875,0.0088005751953125,0.0063896943359375,0.0063872373046875,0.009164296875,6.989124,54.734848,69.565217,0.566826,598,11.740171,2.15,2.14,1.842105,34013,12091,3955,1921,1,7162,7546,5203,342.382568,121.710747,9.494968,6.546822,1.288477,7680,4520,57220,25425,0,0,0,0,0,0,0,2,1,1,1,0,91594,0,0,435954,7345,267810,85089,0,0,0,0,0.520539
"4533",1280,8,2.0704e-05,43,1,16,1,26,2.12890625,6,13,0,0,210542,12427,11008,43,25714,27706,7597,6020,2150,817,688,162878,576774,43,77.651015,0.156786,0.054949,2.546575,0.0022029189453125,0.00415448828125,0.0031666962890625,0.0031666962890625,0.004543521484375,6.989124,54.734848,69.565217,0.262405,598,5.398408,2.15,2.14,1.842105,12943,4601,1505,731,5,2595,3101,1981,169.748153,60.342367,5.083723,3.247615,8.393635,2924,1720,22117,9675,0,0,0,0,0,0,0,1,1,1,1,0,35331,0,0,165894,2795,101910,32379,0,0,0,0,0.216462
"4215",1280,6,2.064e-05,37,1,16,1,26,2.12890625,6,13,0,1,202234,10693,9472,37,22126,23846,6541,5180,1850,703,592,158656,494718,37,78.451695,0.139079,0.047516,1.725335,0.00149250390625,0.002706423828125,0.0021467353515625,0.002145474609375,0.0030782900390625,6.989124,54.734848,69.565217,0.232358,598,4.781414,2.15,2.14,1.842105,11137,3959,1295,629,1,2147,2535,1707,115.006398,40.882673,3.272214,2.20342,1.321794,2516,1480,19021,8325,0,0,0,0,0,0,0,1,1,1,1,0,30344,0,0,142746,2405,87690,27861,0,0,0,0,0.191723
"32890",3584,8,2.5984e-05,90,1,16,1,26,2.12890625,6,13,1,0,252525,26010,23040,90,53820,61824,16348,12600,4500,1710,1440,203976,1484924,90,80.774577,0.264718,0.11412,4.365417,0.0037763125,0.0075657373046875,0.0054310712890625,0.00542844921875,0.00778864453125,6.989124,54.734848,69.565217,0.463388,598,9.581029,2.15,2.14,2.578947,27090,9630,4410,2700,1,5770,6185,4146,290.987534,103.440751,8.304531,5.566788,1.374913,6120,3600,49914,20250,0,0,0,0,0,0,0,2,1,1,1,0,78059,0,0,347220,5850,213300,67770,0,0,0,0,0.408009
"22793",3072,4,2.6208e-05,91,1,16,1,26,2.12890625,6,13,0,0,257207,26299,23296,91,54418,58662,15671,12740,4550,1729,1456,204932,1505330,91,78.529356,0.263718,0.113985,4.3634,0.0037745673828125,0.007518025390625,0.0054259404296875,0.0054259404296875,0.007785044921875,6.989124,54.734848,69.565217,0.444938,598,9.1931,2.15,2.14,1.842105,27391,9737,3185,1547,1,5800,6432,4192,290.85304,103.392941,8.537324,5.564127,1.359176,6186,3640,46470,20475,0,0,0,0,0,0,0,2,1,1,1,0,74274,0,0,351078,5915,215670,68523,0,0,0,0,0.390657
"38499",3840,10,4.2913e-05,201,1,16,1,26,2.12890625,6,13,4,0,395681,58089,51456,201,120198,129712,31994,28140,10050,3819,3216,276269,3452736,201,72.187949,0.423801,0.190216,6.052594,0.0052358076171875,0.010442310546875,0.0075264736328125,0.0075264736328125,0.010798853515625,6.989124,54.734848,69.565217,0.679576,598,14.181435,2.15,2.14,1.842105,60501,21507,7035,3417,9,12828,13388,9251,403.450408,143.419248,11.159721,7.711277,7.682102,13630,8040,100977,45225,0,0,0,0,0,0,0,3,2,1,1,0,162028,0,0,775458,13065,476370,151353,0,0,0,0,0.715258
"3893",1280,4,2.0736e-05,35,1,16,1,26,2.12890625,6,13,0,4,203267,10115,8960,35,20930,22540,6167,4900,1750,665,560,160482,456872,35,78.548412,0.129845,0.044997,1.631791,0.001411583984375,0.0024715322265625,0.002030412109375,0.0020291513671875,0.0029113916015625,6.989124,54.734848,69.565217,0.218423,598,4.494936,2.15,2.14,1.842105,10535,3745,1225,595,5,1961,2580,1612,108.770991,38.6661,3.329724,2.080432,6.607824,2380,1400,17952,7875,0,0,0,0,0,0,0,1,1,1,1,0,28700,0,0,135030,2275,82950,26355,0,0,0,0,0.180236
"5424",1536,3,2.5121e-05,58,1,16,1,26,2.12890625,6,13,5,0,244285,16762,14848,58,34684,39799,10755,8120,2900,1102,928,194357,921908,58,80.24234,0.175984,0.073089,2.250858,0.001947109375,0.0037872119140625,0.002801068359375,0.0027989697265625,0.0040159130859375,6.989124,54.734848,69.565217,0.312876,598,6.45049,2.15,2.14,2.578947,17458,6206,2842,1740,5,3610,4101,2669,150.036463,53.335221,4.40557,2.867219,5.500248,3944,2320,32386,13050,0,0,0,0,0,0,0,2,1,1,1,0,50577,0,0,223764,3770,137460,43674,0,0,0,0,0.264499
"31076",3584,4,3.1168e-05,104,1,16,1,26,2.12890625,6,13,4,1,302075,30056,26624,104,62192,71678,18637,14560,5200,1976,1664,233773,1956662,104,76.809733,0.266933,0.131221,3.310292,0.00286357421875,0.0056927314453125,0.0041172490234375,0.004116388671875,0.005906123046875,6.989124,54.734848,69.565217,0.468376,598,9.702271,2.15,2.14,2.578947,31304,11128,5096,3120,5,6616,7135,4785,220.655605,78.439036,6.286648,4.216063,4.51123,7068,4160,57959,23400,0,0,0,0,0,0,0,2,1,1,1,0,90046,0,0,401232,6760,246480,78312,0,0,0,0,0.422079
"30063",3584,2,5.4529e-05,217,1,16,1,26,2.12890625,6,13,0,4,489167,62713,55552,217,129766,149872,34882,30380,10850,4123,3472,355580,4368912,217,72.690922,0.321373,0.180178,5.256596,0.0045472275390625,0.009156666015625,0.006537294921875,0.006536640625,0.0093786572265625,6.989124,54.734848,69.565217,0.617684,598,12.989623,2.15,2.14,1.842105,65317,23219,7595,3689,5,13983,14593,9992,350.391196,124.557668,9.785467,6.700225,3.433262,14731,8680,118099,48825,0,0,0,0,0,0,0,2,1,1,1,0,184692,0,0,837186,14105,514290,163401,0,0,0,0,0.637083
"16724",2560,7,2.8608e-05,110,1,16,1,26,2.12890625,6,13,0,5,265264,31790,28160,110,65780,75711,19686,15400,5500,2090,1760,215980,1845676,110,81.420773,0.312169,0.137497,3.997535,0.0034580751953125,0.0068935556640625,0.0049641064453125,0.0049709833984375,0.0071322802734375,6.989124,54.734848,69.565217,0.532841,598,11.042342,2.15,2.14,2.578947,33110,11770,5390,3300,5,7017,7343,5070,266.465457,94.723601,7.386952,5.100347,5.150645,7474,4400,60855,24750,0,0,0,0,0,0,0,2,1,1,1,0,95428,0,0,424380,7150,260700,82830,0,0,0,0,0.488365
"13351",2304,6,2.2272e-05,69,1,16,1,26,2.12890625,6,13,1,0,225758,19941,17664,69,41262,44407,11990,9660,3450,1311,1104,176638,979216,69,78.354698,0.235437,0.087302,2.971559,0.002570552734375,0.0049920888671875,0.003695169921875,0.003695169921875,0.005301765625,6.989124,54.734848,69.565217,0.386688,598,7.971531,2.15,2.14,1.842105,20769,7383,2415,1173,5,4288,4802,3179,198.076542,70.412591,5.724659,3.789815,6.10376,4692,2760,35268,15525,0,0,0,0,0,0,0,2,1,1,1,0,56404,0,0,266202,4485,163530,51957,0,0,0,0,0.332078
