"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures"
"718","GTX-680","needle_cuda_shared_1",1.12915281425396,1.15424994837952,1.02222651691494,"0.5","5"
"471","GTX-680","needle_cuda_shared_1",1.11407773572664,1.13494916103275,1.01873426300231,"0.5","5"
"476","GTX-680","needle_cuda_shared_1",1.12517184235349,1.14773824292892,1.02005595921085,"0.5","5"
"92","GTX-680","needle_cuda_shared_1",1.10792235602909,1.12500334984563,1.01541713976939,"0.5","5"
"974","GTX-680","needle_cuda_shared_1",1.11576073452246,1.13511025756152,1.01734200034144,"0.5","5"
"478","GTX-680","needle_cuda_shared_1",1.1096666048525,1.13243810246073,1.02052102632327,"0.5","5"
"369","GTX-680","needle_cuda_shared_1",1.11324645447375,1.13136433032288,1.01627481118518,"0.5","5"
"32","GTX-680","needle_cuda_shared_1",1.12424628317068,1.14141477190097,1.01527111006484,"0.5","5"
"598","GTX-680","needle_cuda_shared_1",1.12169817927941,1.13746634710169,1.01405740698662,"0.5","5"
"361","GTX-680","needle_cuda_shared_1",1.05324749364871,1.09437399740319,1.03904733123268,"0.5","5"
"271","GTX-680","needle_cuda_shared_1",1.09006928210246,1.11682417077425,1.02454420935538,"0.5","5"
"503","GTX-680","needle_cuda_shared_1",1.11593055938512,1.13766671479849,1.01947805374677,"0.5","5"
"501","GTX-680","needle_cuda_shared_1",1.04288565107853,1.08696062043644,1.04226251393173,"0.5","5"
"915","GTX-680","needle_cuda_shared_1",1.03158481875346,1.08149194424141,1.04837908098362,"0.5","5"
"762","GTX-680","needle_cuda_shared_1",1.02242570607163,1.07885090432583,1.05518757785443,"0.5","5"
"879","GTX-680","needle_cuda_shared_1",1.12332898064722,1.14969896014032,1.0234748501529,"0.5","5"
"835","GTX-680","needle_cuda_shared_1",1.11324645447375,1.12972997753371,1.01480671507528,"0.5","5"
"263","GTX-680","needle_cuda_shared_1",1.12314649802441,1.13819511712872,1.01339862531805,"0.5","5"
"224","GTX-680","needle_cuda_shared_1",1.13553184718434,1.15500624639095,1.01715002468218,"0.5","5"
"78","GTX-680","needle_cuda_shared_1",1.03951660329409,1.08460111608334,1.04337065194185,"0.5","5"
"336","GTX-680","needle_cuda_shared_1",1.13719041428534,1.16635132306853,1.0256429428325,"0.5","5"
"57","GTX-680","needle_cuda_shared_1",1.09046656114513,1.11796358925148,1.02521583795975,"0.5","5"
"376","GTX-680","needle_cuda_shared_1",1.12876696415406,1.14433358739566,1.01379082107817,"0.5","5"
"544","GTX-680","needle_cuda_shared_1",1.04970601488193,1.08528422647988,1.0338935007455,"0.5","5"
"134","GTX-680","needle_cuda_shared_1",1.13070472589875,1.14465741719037,1.01233981867418,"0.5","5"
"682","GTX-680","needle_cuda_shared_1",1.02921742944962,1.08214352491557,1.05142362920754,"0.5","5"
"220","GTX-680","needle_cuda_shared_1",1.12704833477279,1.1381339482796,1.009835969909,"0.5","5"
"445","GTX-680","needle_cuda_shared_1",1.12442496076727,1.14591456780791,1.01911164176396,"0.5","5"
"262","GTX-680","needle_cuda_shared_1",1.12062517200264,1.13907638073792,1.0164651028696,"0.5","5"
"59","GTX-680","needle_cuda_shared_1",1.10528358205789,1.12726448859568,1.01988711937335,"0.5","5"
"784","GTX-680","needle_cuda_shared_1",1.11956324589401,1.13148846168932,1.01065166781694,"0.5","5"
"737","GTX-680","needle_cuda_shared_1",1.03855106633182,1.08400021717393,1.04376207614194,"0.5","5"
"500","GTX-680","needle_cuda_shared_1",1.10636194777111,1.12760174481643,1.01919787379538,"0.5","5"
"889","GTX-680","needle_cuda_shared_1",1.11747173790768,1.138198768986,1.01854814790854,"0.5","5"
"286","GTX-680","needle_cuda_shared_1",1.13269220907986,1.16455979541566,1.0281343740871,"0.5","5"
"425","GTX-680","needle_cuda_shared_1",1.1233232731607,1.13850213708707,1.01351246278702,"0.5","5"
"567","GTX-680","needle_cuda_shared_1",1.12387837962628,1.13845151559854,1.01296682651473,"0.5","5"
"952","GTX-680","needle_cuda_shared_1",1.12838255648782,1.14251286754194,1.01252262450609,"0.5","5"
"135","GTX-680","needle_cuda_shared_1",1.12819089020499,1.15365952789931,1.02257475921446,"0.5","5"
"646","GTX-680","needle_cuda_shared_1",1.13189508159219,1.15300760945813,1.01865237176951,"0.5","5"
"73","GTX-680","needle_cuda_shared_1",1.05096332751881,1.0962863712827,1.0431252381288,"0.5","5"
"508","GTX-680","needle_cuda_shared_1",1.10792235602909,1.128081136797,1.01819512049577,"0.5","5"
"734","GTX-680","needle_cuda_shared_1",1.11799064025845,1.13578638612201,1.01591761614341,"0.5","5"
"934","GTX-680","needle_cuda_shared_1",1.11559118966795,1.13675681510193,1.01897256417047,"0.5","5"
"701","GTX-680","needle_cuda_shared_1",1.0321852813705,1.08323618761797,1.04945905271937,"0.5","5"
"826","GTX-680","needle_cuda_shared_1",1.13635778681331,1.16421392728823,1.02451352980388,"0.5","5"
"587","GTX-680","needle_cuda_shared_1",1.09789326675695,1.12035763677946,1.02046134237517,"0.5","5"
"354","GTX-680","needle_cuda_shared_1",1.05643769809689,1.09798755009764,1.03933014892937,"0.5","5"
"988","GTX-680","needle_cuda_shared_1",1.09591572636883,1.11971879563509,1.02171979897134,"0.5","5"
"340","GTX-680","needle_cuda_shared_1",1.10078597314702,1.12346930530123,1.02060648728051,"0.5","5"
"192","GTX-680","needle_cuda_shared_1",1.12205835103457,1.13398932452143,1.01063311322077,"0.5","5"
