"","","meanAcc"
"1","static.smem","1.00267655594946"
"2","flop_efficiency.peak_single.","1.02709713819842"
"3","l2_throughput_.reads.","1.05188840161019"
"4","device_memory_read_throughput",NA
"5","ecc_throughput","1.0299027070278"
"6","max_clock_rate","1.02293931596746"
"7","duration","0.960800044647682"
"8","gpu_id",NA
"9","0","0.957015420155262"
"10","static.smem","0.956815933647599"
