"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures"
"13","GTX-680","kernel",1.15169962827409,1.17004243945501,1.01592673187575,"0.5","5"
"916","GTX-680","kernel",1.15246837672532,1.18231941409303,1.02590182773824,"0.5","5"
"678","GTX-680","kernel",1.15287909296851,1.18274345461595,1.02590415753879,"0.5","5"
"260","GTX-680","kernel",1.15318745847215,1.18130635389338,1.024383629231,"0.5","5"
"255","GTX-680","kernel",3.62338501138759,3.66160150199393,1.01054717908426,"0.5","5"
"236","GTX-680","kernel",1.15259153912867,1.17052969139374,1.01556332113859,"0.5","5"
"289","GTX-680","kernel",3.62239377337971,3.66085232125254,1.01061688769329,"0.5","5"
"928","GTX-680","kernel",1.16363092331669,1.17009309293916,1.00555345298323,"0.5","5"
"520","GTX-680","kernel",1.15187372452569,1.18354081072804,1.02749180359626,"0.5","5"
"696","GTX-680","kernel",1.15226320587367,1.1768676647291,1.02135315848845,"0.5","5"
"839","GTX-680","kernel",1.15222218666552,1.17648424119264,1.02105674999831,"0.5","5"
"633","GTX-680","kernel",1.15252995230912,1.18327332110953,1.02667468098232,"0.5","5"
"617","GTX-680","kernel",1.15293046765834,1.18285872225525,1.02595842111597,"0.5","5"
"958","GTX-680","kernel",1.15126989272744,1.17010138586858,1.01635714897098,"0.5","5"
"840","GTX-680","kernel",1.15333145884575,1.18299196478784,1.02571724348157,"0.5","5"
"918","GTX-680","kernel",1.15197617605,1.1827940928188,1.02675221711136,"0.5","5"
"826","GTX-680","kernel",1.15252995230912,1.18442175011571,1.02767112277012,"0.5","5"
"286","GTX-680","kernel",1.15200691757252,1.16885136573609,1.01462182900695,"0.5","5"
"111","GTX-680","kernel",1.15238629341764,1.18547144127914,1.02871011921132,"0.5","5"
"957","GTX-680","kernel",1.15278663822849,1.18219612317005,1.02551164627199,"0.5","5"
"789","GTX-680","kernel",1.15143353699687,1.18502912085384,1.02917718025184,"0.5","5"
"676","GTX-680","kernel",1.13184906881276,1.1833616581981,1.04551188917739,"0.5","5"
"502","GTX-680","kernel",1.15159726064748,1.16888464663585,1.0150116595264,"0.5","5"
"287","GTX-680","kernel",1.15279690972681,1.18345928395498,1.02659824464262,"0.5","5"
"15","GTX-680","kernel",1.15182251042318,1.18366029125552,1.02764122123351,"0.5","5"
"241","GTX-680","kernel",1.15260180469124,1.18293959305515,1.02632113557382,"0.5","5"
"209","GTX-680","kernel",1.15260180469124,1.18320675078462,1.02655292223976,"0.5","5"
"763","GTX-680","kernel",1.15065693239351,1.18505791516924,1.02989681964039,"0.5","5"
"458","GTX-680","kernel",1.15262233675312,1.18329573354584,1.02661183617101,"0.5","5"
"250","GTX-680","kernel",1.15175082373266,1.18326223119071,1.0273595701507,"0.5","5"
"113","GTX-680","kernel",1.1510245749947,1.18403597055938,1.02868000934284,"0.5","5"
