"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","maxAccuracy","minAccuracy","sdAccuracy"
"15","GTX-680","bpnn_adjust_weights_cuda",0.0040125041573273,0.00501805308215661,1.25060383376627,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"30","GTX-680","bpnn_adjust_weights_cuda",0.00314815614549637,0.00395161896956576,1.25521695460335,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"35","GTX-680","bpnn_adjust_weights_cuda",0.00156404606553697,0.0019483894436936,1.24573661008167,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"56","GTX-680","bpnn_adjust_weights_cuda",0.00305434492156647,0.00383010957662744,1.25398724603216,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"47","GTX-680","bpnn_adjust_weights_cuda",0.00324468971933555,0.00405710323620181,1.25038249790881,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"25","GTX-680","bpnn_adjust_weights_cuda",0.00205944144055195,0.00259266149602739,1.25891489069606,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"38","GTX-680","bpnn_adjust_weights_cuda",0.00338274603759637,0.00424200442085429,1.25401208772636,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"53","GTX-680","bpnn_adjust_weights_cuda",0.00391756972450705,0.00490355783610103,1.25168361533579,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"10","GTX-680","bpnn_adjust_weights_cuda",0.00388034654567569,0.00484554494071198,1.24874025648867,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"6","GTX-680","bpnn_adjust_weights_cuda",0.00310081755233363,0.00387798423975124,1.25063283289039,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"46","GTX-680","bpnn_adjust_weights_cuda",0.00396259661034699,0.0049625276067698,1.25234236404781,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"20","GTX-680","bpnn_adjust_weights_cuda",0.00260496626542222,0.00324219361721403,1.24462019345518,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"39","GTX-680","bpnn_adjust_weights_cuda",0.00136091323735372,0.00169457521154445,1.24517505233437,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"9","GTX-680","bpnn_adjust_weights_cuda",0.00290199696616007,0.00365793548741548,1.2604890804747,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"51","GTX-680","bpnn_adjust_weights_cuda",0.00228289193284946,0.00285531509039877,1.25074474586925,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"1","GTX-680","bpnn_adjust_weights_cuda",0.00181743129578588,0.00227718652985482,1.25296980146374,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"34","GTX-680","bpnn_adjust_weights_cuda",0.00365649377366002,0.00458022684359923,1.25262809869756,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"21","GTX-680","bpnn_adjust_weights_cuda",0.00175939547976521,0.00218939050434769,1.24439930051421,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"22","GTX-680","bpnn_adjust_weights_cuda",0.00244039181759602,0.00305835612475744,1.25322339745024,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"44","GTX-680","bpnn_adjust_weights_cuda",0.00375246918512004,0.00469517500856397,1.25122280209045,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"42","GTX-680","bpnn_adjust_weights_cuda",0.00163763904973873,0.00203591190560847,1.24319941316328,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"48","GTX-680","bpnn_adjust_weights_cuda",0.00343432283361754,0.00428956434920177,1.24902769978772,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"43","GTX-680","bpnn_adjust_weights_cuda",0.00250396079901,0.00313286790576525,1.25116491719994,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"13","GTX-680","bpnn_adjust_weights_cuda",0.00348121996603211,0.00435541395481022,1.25111713632233,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"40","GTX-680","bpnn_adjust_weights_cuda",0.00379129167806187,0.00474648070382206,1.25194290148852,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"19","GTX-680","bpnn_adjust_weights_cuda",0.00320391911345683,0.0040073644431408,1.25076954231129,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"7","GTX-680","bpnn_adjust_weights_cuda",0.00256154269921561,0.00318498278511742,1.24338461587727,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"2","GTX-680","bpnn_adjust_weights_cuda",0.0035690644125348,0.00447676724751249,1.25432514801072,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
"50","GTX-680","bpnn_adjust_weights_cuda",0.00122133563399959,0.00152070887995801,1.24511955405579,"0.25",1.2629450956771,1.24016311387488,0.0043994644236732
