"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","NA","NA","NA"
"191","Tesla-K40","calculate_temp",0.00179851969867858,0.00202214417191847,1.12433807280742,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"421","Tesla-K40","calculate_temp",0.00179853107653061,0.00201275868726197,1.11911254330095,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"431","Tesla-K40","calculate_temp",0.0017992591927987,0.00201422054981415,1.1194721460231,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"201","Tesla-K40","calculate_temp",0.00461425294237248,0.005026773582882,1.08940139295819,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"110","Tesla-K40","calculate_temp",0.00180106754238761,0.0020200065677254,1.12156069674519,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"61","Tesla-K40","calculate_temp",0.000229845821787703,0.000240422788289383,1.04601765835643,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"210","Tesla-K40","calculate_temp",0.00180180657335435,0.002012222014976,1.11678026084116,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"451","Tesla-K40","calculate_temp",0.000233454159963096,0.00025285815360277,1.08311693243222,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"341","Tesla-K40","calculate_temp",0.000229845821787703,0.000237109692804429,1.03160323281158,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"310","Tesla-K40","calculate_temp",0.00179816696945903,0.002018886317012,1.12274685905245,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"111","Tesla-K40","calculate_temp",0.00461641949329401,0.0050265204553929,1.08883528949105,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"131","Tesla-K40","calculate_temp",0.000230750244758129,0.000260210921244814,1.12767343548244,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"461","Tesla-K40","calculate_temp",0.000231653101140902,0.000250076235556752,1.07952897813634,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"181","Tesla-K40","calculate_temp",0.00461473277101201,0.00503421775646042,1.09090125176553,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"171","Tesla-K40","calculate_temp",0.000233454159963096,0.000252039155566531,1.07960875748101,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"71","Tesla-K40","calculate_temp",0.000231653101140902,0.000256624762521842,1.10779765631435,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"58","Tesla-K40","calculate_temp",0.000233454159963096,0.00026054399075552,1.11603918643689,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"361","Tesla-K40","calculate_temp",0.00177917669460548,0.00201684101180075,1.13358106472273,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"551","Tesla-K40","calculate_temp",0.0046156923620384,0.00502544854169732,1.0887745862417,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"481","Tesla-K40","calculate_temp",0.000228032229359665,0.00024208634745295,1.06163215670324,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"501","Tesla-K40","calculate_temp",0.00461377309164296,0.00503897167580755,1.09215853829803,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"410","Tesla-K40","calculate_temp",0.00179998717864967,0.00201441300311977,1.11912630657234,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"411","Tesla-K40","calculate_temp",0.00461425294237248,0.00503693735154477,1.09160408292549,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"401","Tesla-K40","calculate_temp",0.00461497267704938,0.00503592280354908,1.09121400189282,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"291","Tesla-K40","calculate_temp",0.0046135331579931,0.00503946920504883,1.092323178889,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"491","Tesla-K40","calculate_temp",0.000233454159963096,0.000250384567531333,1.07252133596983,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"371","Tesla-K40","calculate_temp",0.000232554402427918,0.000249578548257893,1.07320500344109,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"211","Tesla-K40","calculate_temp",0.00180106754238761,0.00201866198321429,1.12081414811252,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"331","Tesla-K40","calculate_temp",0.000230750244758129,0.000251637741481798,1.09051993312321,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"511","Tesla-K40","calculate_temp",0.000232554402427918,0.000258433960092269,1.11128388623979,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"391","Tesla-K40","calculate_temp",0.000228939820586971,0.000256274002061119,1.11939461385122,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"251","Tesla-K40","calculate_temp",0.000232554402427918,0.000261689995107627,1.12528506179856,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"91","Tesla-K40","calculate_temp",0.000231653101140902,0.00025696628478304,1.10927193945373,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"311","Tesla-K40","calculate_temp",0.00180143138979071,0.00201717735784157,1.11976363311618,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"151","Tesla-K40","calculate_temp",0.00180144275949782,0.00201776729535108,1.12008404636379,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"221","Tesla-K40","calculate_temp",0.000230750244758129,0.000249912595152353,1.08304368393763,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"571","Tesla-K40","calculate_temp",0.000231653101140902,0.000252188133666925,1.08864561892281,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"231","Tesla-K40","calculate_temp",0.00179889515097301,0.00200975853211745,1.11721827202123,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"271","Tesla-K40","calculate_temp",0.000230750244758129,0.000244553429894336,1.05981872370569,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"381","Tesla-K40","calculate_temp",0.00180070366244193,0.00201572787890763,1.11941121737605,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"301","Tesla-K40","calculate_temp",0.000228939820586971,0.000243855604058528,1.06515154695813,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"351","Tesla-K40","calculate_temp",0.000228939820586971,0.000262259204056968,1.14553773731704,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"101","Tesla-K40","calculate_temp",0.00461593224599552,0.0050484017494883,1.09369060905692,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"261","Tesla-K40","calculate_temp",0.00455941413482308,0.00503174597365763,1.10359485338852,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"121","Tesla-K40","calculate_temp",0.00461329321881912,0.00503200677403424,1.09076239799956,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"241","Tesla-K40","calculate_temp",0.00177735852150379,0.00201879808351085,1.13584178942287,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"531","Tesla-K40","calculate_temp",0.00180107891311148,0.00201828466071997,1.12059757405813,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"521","Tesla-K40","calculate_temp",0.00180071503418295,0.00201559397093863,1.11932978437823,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"81","Tesla-K40","calculate_temp",0.000229845821787703,0.000252085264717086,1.09675809095161,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"161","Tesla-K40","calculate_temp",0.00461737892911449,0.00504480142444117,1.09256820847681,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"281","Tesla-K40","calculate_temp",0.000230750244758129,0.000248485515218163,1.07685916207207,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"141","Tesla-K40","calculate_temp",0.000228939820586971,0.000249405081026,1.08939144088852,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"471","Tesla-K40","calculate_temp",0.00180179520466361,0.00201744076492856,1.11968372415843,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"541","Tesla-K40","calculate_temp",0.000230750244758129,0.000247597662482809,1.07301148365992,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
"561","Tesla-K40","calculate_temp",0.000229845821787703,0.000246903227231728,1.07421237989603,"0.25",1.14553773731704,1.03160323281158,0.0238658644475225
