"","","meanAcc"
"1","sm_cta_launched","0.948718188165061"
"2","inst_issued2","0.992403424086507"
"3","multiprocessor_activity","0.995168151391972"
"4","achieved_occupancy",NA
"5","global_load_transactions_per_request","0.976622133753982"
"6","theoretical_flops","1.03088423014195"
"7","duration","1.10749043845307"
"8","gpu_id",NA
"9","0","0.960428154459189"
"10","sm_cta_launched","1.04000945252666"
