"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures"
"279","GTX-680","hotspotOpt1",1.288667262786,1.30675568722131,1.01403653600714,"0.5","5"
"624","GTX-680","hotspotOpt1",1.39876202460596,1.40951433725767,1.00768702071014,"0.5","5"
"338","GTX-680","hotspotOpt1",1.28864831252519,1.30648031623489,1.01383775816596,"0.5","5"
"67","GTX-680","hotspotOpt1",1.49950448829066,1.50857701752084,1.00605035150012,"0.5","5"
"5","GTX-680","hotspotOpt1",1.398923750101,1.40905571180235,1.00724268331323,"0.5","5"
"68","GTX-680","hotspotOpt1",1.49928140994555,1.5063305340981,1.00470166848317,"0.5","5"
"827","GTX-680","hotspotOpt1",1.28885687958412,1.30628796256178,1.01352445198049,"0.5","5"
"243","GTX-680","hotspotOpt1",1.39869044357399,1.4087102003848,1.00716367002923,"0.5","5"
"402","GTX-680","hotspotOpt1",1.39867255294011,1.40925811723319,1.00756829342996,"0.5","5"
"708","GTX-680","hotspotOpt1",1.49940941976387,1.50810646564907,1.00580031429079,"0.5","5"
"917","GTX-680","hotspotOpt1",1.4993454030216,1.50848170826047,1.00609352936318,"0.5","5"
"223","GTX-680","hotspotOpt1",1.49921744051822,1.5081541783689,1.00596093509131,"0.5","5"
"977","GTX-680","hotspotOpt1",1.39892319023662,1.40889501105961,1.00712821182219,"0.5","5"
"6","GTX-680","hotspotOpt1",1.39865466415511,1.40741935122823,1.00626651259795,"0.5","5"
"913","GTX-680","hotspotOpt1",1.28894227495547,1.30869267959625,1.01532295512727,"0.5","5"
"435","GTX-680","hotspotOpt1",1.40922040367799,1.40958307528253,1.00025735619751,"0.5","5"
"995","GTX-680","hotspotOpt1",1.49892987028016,1.50825188122063,1.00621911079717,"0.5","5"
"439","GTX-680","hotspotOpt1",1.29854250157862,1.30631034634311,1.005981971907,"0.5","5"
"861","GTX-680","hotspotOpt1",1.39883419482542,1.40949133974663,1.00761859050961,"0.5","5"
"781","GTX-680","hotspotOpt1",1.49947346018987,1.50731690587577,1.0052307999402,"0.5","5"
"978","GTX-680","hotspotOpt1",1.49947245937599,1.50739272475227,1.00528203457606,"0.5","5"
"863","GTX-680","hotspotOpt1",1.39840441508381,1.40900764605331,1.0075823780697,"0.5","5"
"181","GTX-680","hotspotOpt1",1.29951834570927,1.30792215987592,1.00646686843198,"0.5","5"
"628","GTX-680","hotspotOpt1",1.29949785433318,1.306486448039,1.00537791861873,"0.5","5"
"829","GTX-680","hotspotOpt1",1.49995452007635,1.50823622210267,1.00552130208981,"0.5","5"
"400","GTX-680","hotspotOpt1",1.41051818912173,1.40899269173371,0.998918484426658,"0.5","5"
"159","GTX-680","hotspotOpt1",1.28877152632001,1.30550378475993,1.01298310685657,"0.5","5"
"880","GTX-680","hotspotOpt1",1.28889453137828,1.30713261930287,1.01415017868459,"0.5","5"
"99","GTX-680","hotspotOpt1",1.39870833605714,1.40907168593536,1.00740922865123,"0.5","5"
"482","GTX-680","hotspotOpt1",1.29935668740119,1.30646867836943,1.00547347086231,"0.5","5"
"198","GTX-680","hotspotOpt1",1.39860156771288,1.40961922161848,1.00787762158998,"0.5","5"
"777","GTX-680","hotspotOpt1",1.49928140994555,1.50823735347747,1.00597349068195,"0.5","5"
"14","GTX-680","hotspotOpt1",1.39867255294011,1.40761488342829,1.00639344103048,"0.5","5"
"295","GTX-680","hotspotOpt1",1.49915349472214,1.50822878774659,1.00605361162576,"0.5","5"
"809","GTX-680","hotspotOpt1",1.28861989102327,1.30587883233229,1.01339335317516,"0.5","5"
"697","GTX-680","hotspotOpt1",1.28853465450612,1.30557129058016,1.01322171352897,"0.5","5"
"901","GTX-680","hotspotOpt1",1.2886574912987,1.30693049023122,1.01417987250756,"0.5","5"
"461","GTX-680","hotspotOpt1",1.29929653737852,1.30781842088594,1.00655884416087,"0.5","5"
"514","GTX-680","hotspotOpt1",1.49899373350417,1.50610245506438,1.00474232907138,"0.5","5"
"748","GTX-680","hotspotOpt1",1.39888792243069,1.40709667433573,1.00586805545563,"0.5","5"
"468","GTX-680","hotspotOpt1",1.28918891259599,1.30780955092137,1.01444368481876,"0.5","5"
"845","GTX-680","hotspotOpt1",1.2992562391096,1.30843725336405,1.00706636149059,"0.5","5"
"31","GTX-680","hotspotOpt1",1.49956856390452,1.50660720589576,1.00469377803767,"0.5","5"
"378","GTX-680","hotspotOpt1",1.30114010455962,1.30673467095265,1.00429974172145,"0.5","5"
"613","GTX-680","hotspotOpt1",1.49963366498627,1.50587452093037,1.00416158698609,"0.5","5"
"835","GTX-680","hotspotOpt1",1.39856580665782,1.40890431791253,1.0073922236662,"0.5","5"
"267","GTX-680","hotspotOpt1",1.39879782622517,1.40855012259698,1.00697191273032,"0.5","5"
"347","GTX-680","hotspotOpt1",1.49908957253986,1.50645370750789,1.00491240490424,"0.5","5"
"483","GTX-680","hotspotOpt1",1.49912153068036,1.50765296082454,1.00569095298118,"0.5","5"
"321","GTX-680","hotspotOpt1",1.39883419482542,1.40750703533712,1.00620004897205,"0.5","5"
"289","GTX-680","hotspotOpt1",1.49931240363748,1.50831169343889,1.00600227796394,"0.5","5"
"175","GTX-680","hotspotOpt1",1.39822644460117,1.40861607742965,1.00743057955211,"0.5","5"
"82","GTX-680","hotspotOpt1",1.28914169480592,1.30757658633084,1.01430012821647,"0.5","5"
"896","GTX-680","hotspotOpt1",1.29927607224143,1.30650850505316,1.00556650966354,"0.5","5"
