"","","meanAcc"
"1","sm_cta_launched","1.06265632190137"
"2","inst_issued2","0.987885400344716"
"3","gst_request","0.971706345959134"
"4","inst_issued1",NA
"5","executed_load.store_instructions","0.97927170304924"
"6","theoretical_flops","1.02520595080242"
"7","duration","0.974537425018526"
"8","gpu_id",NA
"9","0","0.973722842258344"
"10","sm_cta_launched","1.03084964919995"
