"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures"
"12","GTX-680","bpnn_layerforward_CUDA",1.22719381165111,1.20701234026705,0.983554780677303,"0.5","5"
"39","GTX-680","bpnn_layerforward_CUDA",1.22065905390535,1.20015723399031,0.983204302749856,"0.5","5"
"51","GTX-680","bpnn_layerforward_CUDA",1.32241286924332,1.29572345594287,0.979817639467075,"0.5","5"
"16","GTX-680","bpnn_layerforward_CUDA",1.28645740931966,1.26280222835451,0.981612153815749,"0.5","5"
"6","GTX-680","bpnn_layerforward_CUDA",1.22279667200136,1.2024858140991,0.983389832204054,"0.5","5"
"37","GTX-680","bpnn_layerforward_CUDA",1.34616677551276,1.31818896508119,0.979216683296236,"0.5","5"
"27","GTX-680","bpnn_layerforward_CUDA",1.25541916526669,1.23185044314627,0.981226412044291,"0.5","5"
"41","GTX-680","bpnn_layerforward_CUDA",1.29011445413852,1.26445491012543,0.980110645275868,"0.5","5"
"47","GTX-680","bpnn_layerforward_CUDA",1.25208583501716,1.22950949343195,0.981969014460654,"0.5","5"
"53","GTX-680","bpnn_layerforward_CUDA",1.46214887031871,1.43006064958067,0.978054067277675,"0.5","5"
"13","GTX-680","bpnn_layerforward_CUDA",1.27979240929595,1.25431376242947,0.980091578383014,"0.5","5"
"23","GTX-680","bpnn_layerforward_CUDA",1.36857520463528,1.33925074969823,0.978573004364155,"0.5","5"
"15","GTX-680","bpnn_layerforward_CUDA",1.43071416644589,1.39785378193002,0.977032180650383,"0.5","5"
"25","GTX-680","bpnn_layerforward_CUDA",1.23682246568998,1.21465196601705,0.98207463052463,"0.5","5"
"57","GTX-680","bpnn_layerforward_CUDA",1.26386117674731,1.23911668316699,0.980421509865505,"0.5","5"
"9","GTX-680","bpnn_layerforward_CUDA",1.42107668843354,1.3900735554351,0.978183349814416,"0.5","5"
"54","GTX-680","bpnn_layerforward_CUDA",1.40527892837116,1.37206272092209,0.976363263706255,"0.5","5"
"36","GTX-680","bpnn_layerforward_CUDA",1.30537563590754,1.28002790787159,0.980582042947104,"0.5","5"
"22","GTX-680","bpnn_layerforward_CUDA",1.23224854067413,1.21046748409497,0.982324136843981,"0.5","5"
"33","GTX-680","bpnn_layerforward_CUDA",1.31762219929376,1.29202670145925,0.980574478899777,"0.5","5"
"38","GTX-680","bpnn_layerforward_CUDA",1.50526561899032,1.47340731250063,0.978835425397508,"0.5","5"
"26","GTX-680","bpnn_layerforward_CUDA",1.3094274611842,1.28451472108705,0.980974325928207,"0.5","5"
"8","GTX-680","bpnn_layerforward_CUDA",1.31307600556203,1.28667082013519,0.979890588728313,"0.5","5"
"35","GTX-680","bpnn_layerforward_CUDA",1.24466865449168,1.22129539498226,0.981221299801295,"0.5","5"
"5","GTX-680","bpnn_layerforward_CUDA",1.43914953124947,1.4084323410046,0.978656012055811,"0.5","5"
"50","GTX-680","bpnn_layerforward_CUDA",1.39661612649677,1.3668929341017,0.978717707871794,"0.5","5"
"14","GTX-680","bpnn_layerforward_CUDA",1.37545924412061,1.34358568145108,0.976826966843423,"0.5","5"
"29","GTX-680","bpnn_layerforward_CUDA",1.28349223785014,1.25860454820178,0.980609396056764,"0.5","5"
"52","GTX-680","bpnn_layerforward_CUDA",1.25826725853645,1.23495548526641,0.981473114624982,"0.5","5"
"55","GTX-680","bpnn_layerforward_CUDA",1.26177958701198,1.23641522291166,0.979897943855323,"0.5","5"
"49","GTX-680","bpnn_layerforward_CUDA",1.33121013647339,1.30502722366769,0.980331495315189,"0.5","5"
"2","GTX-680","bpnn_layerforward_CUDA",1.30155540933359,1.27542732036275,0.979925488547417,"0.5","5"
"7","GTX-680","bpnn_layerforward_CUDA",1.35129493479217,1.32217750134018,0.978452199662493,"0.5","5"
"1","GTX-680","bpnn_layerforward_CUDA",1.32616931833273,1.30004179571586,0.980298501665143,"0.5","5"
"24","GTX-680","bpnn_layerforward_CUDA",1.3630514382095,1.33316577971599,0.978074445574287,"0.5","5"
"11","GTX-680","bpnn_layerforward_CUDA",1.33643460787037,1.30825336467985,0.978913114772276,"0.5","5"
"28","GTX-680","bpnn_layerforward_CUDA",1.22494312610144,1.20365096519838,0.98261783714741,"0.5","5"
"43","GTX-680","bpnn_layerforward_CUDA",1.26981068158834,1.24595643115406,0.981214325268987,"0.5","5"
"34","GTX-680","bpnn_layerforward_CUDA",1.41248019469904,1.38200551889362,0.978424705762393,"0.5","5"
"19","GTX-680","bpnn_layerforward_CUDA",1.2734234504991,1.25003901537831,0.981636560005535,"0.5","5"
"31","GTX-680","bpnn_layerforward_CUDA",1.3821926179584,1.35383160381043,0.979481141933848,"0.5","5"
"4","GTX-680","bpnn_layerforward_CUDA",1.23436657256885,1.21356685428509,0.983149480271109,"0.5","5"
"21","GTX-680","bpnn_layerforward_CUDA",1.22948038257356,1.20747507098721,0.982101941683453,"0.5","5"
"18","GTX-680","bpnn_layerforward_CUDA",1.24752910923507,1.22632801942578,0.983005534979229,"0.5","5"
"45","GTX-680","bpnn_layerforward_CUDA",1.38963248987972,1.36056023911072,0.979079180300747,"0.5","5"
"44","GTX-680","bpnn_layerforward_CUDA",1.35719953889766,1.32879879628084,0.979074011003655,"0.5","5"
"42","GTX-680","bpnn_layerforward_CUDA",1.24944038732961,1.22733871329965,0.982310741469471,"0.5","5"
"46","GTX-680","bpnn_layerforward_CUDA",1.45024518096456,1.42101914525205,0.979847520890862,"0.5","5"
"17","GTX-680","bpnn_layerforward_CUDA",1.26723061396513,1.24344704011334,0.98123185031225,"0.5","5"
"48","GTX-680","bpnn_layerforward_CUDA",1.29352195354233,1.2666528974467,0.979227986025247,"0.5","5"
"3","GTX-680","bpnn_layerforward_CUDA",1.34137605689112,1.31197816822645,0.978083783057222,"0.5","5"
"32","GTX-680","bpnn_layerforward_CUDA",1.27660206150476,1.25152139560964,0.980353575596174,"0.5","5"
"30","GTX-680","bpnn_layerforward_CUDA",1.29783431028682,1.2726943129279,0.980629270501126,"0.5","5"
"56","GTX-680","bpnn_layerforward_CUDA",1.24181124825103,1.21909137615968,0.981704246822253,"0.5","5"
"20","GTX-680","bpnn_layerforward_CUDA",1.47662253502998,1.44011886148529,0.975278940501917,"0.5","5"
"10","GTX-680","bpnn_layerforward_CUDA",1.2392691873711,1.21792550267584,0.982777200536598,"0.5","5"
"40","GTX-680","bpnn_layerforward_CUDA",1.48852152152935,1.45230059803798,0.975666510045382,"0.5","5"
"151","Tesla-K40","bpnn_layerforward_CUDA",1.51774425549538,1.53524738250251,1.0115323296028,"0.5","5"
"121","Tesla-K40","bpnn_layerforward_CUDA",1.28765471691876,1.30279908095961,1.01176119952179,"0.5","5"
"81","Tesla-K40","bpnn_layerforward_CUDA",1.33756426093067,1.3499738653883,1.00927776318499,"0.5","5"
"341","Tesla-K40","bpnn_layerforward_CUDA",1.29011445413852,1.30341198937909,1.01030725235107,"0.5","5"
"101","Tesla-K40","bpnn_layerforward_CUDA",1.27491545461967,1.28870248471387,1.01081407401898,"0.5","5"
"461","Tesla-K40","bpnn_layerforward_CUDA",1.27270116293024,1.28809445682494,1.01209497904383,"0.5","5"
"511","Tesla-K40","bpnn_layerforward_CUDA",1.45333546181431,1.45934505875378,1.00413503770972,"0.5","5"
"501","Tesla-K40","bpnn_layerforward_CUDA",1.4381097881032,1.44213645374303,1.00279997095711,"0.5","5"
"441","Tesla-K40","bpnn_layerforward_CUDA",1.31429804210401,1.32926581188847,1.01138841366643,"0.5","5"
"431","Tesla-K40","bpnn_layerforward_CUDA",1.35237687883035,1.36531524774291,1.00956713259084,"0.5","5"
"551","Tesla-K40","bpnn_layerforward_CUDA",1.36915432336435,1.38420002508396,1.01098904737242,"0.5","5"
"481","Tesla-K40","bpnn_layerforward_CUDA",1.37667290876251,1.38871330950654,1.00874601415296,"0.5","5"
"381","Tesla-K40","bpnn_layerforward_CUDA",1.44612381974108,1.44950304289088,1.00233674537662,"0.5","5"
"371","Tesla-K40","bpnn_layerforward_CUDA",1.54763409204608,1.55554285571452,1.00511022838608,"0.5","5"
"311","Tesla-K40","bpnn_layerforward_CUDA",1.36360863298231,1.37464759187402,1.00809540114715,"0.5","5"
"71","Tesla-K40","bpnn_layerforward_CUDA",1.43140983373475,1.4395961319842,1.00571904569643,"0.5","5"
"351","Tesla-K40","bpnn_layerforward_CUDA",1.33384959131644,1.34625377078678,1.0092995338838,"0.5","5"
"110","Tesla-K40","bpnn_layerforward_CUDA",1.47785121902662,1.47913960565149,1.00087179724744,"0.5","5"
"361","Tesla-K40","bpnn_layerforward_CUDA",1.29736615112206,1.31217340699091,1.01141332063893,"0.5","5"
"210","Tesla-K40","bpnn_layerforward_CUDA",1.46946361089994,1.47266248982251,1.00217690244171,"0.5","5"
"261","Tesla-K40","bpnn_layerforward_CUDA",1.32362390602102,1.33532114270879,1.00883728122057,"0.5","5"
"161","Tesla-K40","bpnn_layerforward_CUDA",1.28222605458676,1.29710823788263,1.01160652073995,"0.5","5"
"111","Tesla-K40","bpnn_layerforward_CUDA",1.27074682177232,1.28577372467548,1.01182525318632,"0.5","5"
"321","Tesla-K40","bpnn_layerforward_CUDA",1.31829806787859,1.33285508175802,1.01104227809637,"0.5","5"
"281","Tesla-K40","bpnn_layerforward_CUDA",1.32079717723503,1.33538675606467,1.01104604028621,"0.5","5"
"421","Tesla-K40","bpnn_layerforward_CUDA",1.28006941470888,1.29186171161804,1.0092122323787,"0.5","5"
"310","Tesla-K40","bpnn_layerforward_CUDA",1.26641218889379,1.28090756223288,1.01144601533862,"0.5","5"
"571","Tesla-K40","bpnn_layerforward_CUDA",1.46338691658834,1.4678033348399,1.00301794296607,"0.5","5"
"451","Tesla-K40","bpnn_layerforward_CUDA",1.30628591615861,1.32109022017173,1.01133312686755,"0.5","5"
"331","Tesla-K40","bpnn_layerforward_CUDA",1.29462824447563,1.30939790875928,1.01140842117935,"0.5","5"
"221","Tesla-K40","bpnn_layerforward_CUDA",1.53241245894741,1.54843258436977,1.01045418635748,"0.5","5"
"91","Tesla-K40","bpnn_layerforward_CUDA",1.38030730550915,1.3916877556859,1.00824486701717,"0.5","5"
"391","Tesla-K40","bpnn_layerforward_CUDA",1.39928899181286,1.41193079207927,1.00903444559371,"0.5","5"
"181","Tesla-K40","bpnn_layerforward_CUDA",1.49704064880224,1.50217379995475,1.00342886557998,"0.5","5"
"471","Tesla-K40","bpnn_layerforward_CUDA",1.34137771124954,1.35603236925029,1.01092507939998,"0.5","5"
"58","Tesla-K40","bpnn_layerforward_CUDA",1.41474420264912,1.41789976024757,1.00223047925734,"0.5","5"
"491","Tesla-K40","bpnn_layerforward_CUDA",1.32707982865124,1.34284836734571,1.01188213275044,"0.5","5"
"541","Tesla-K40","bpnn_layerforward_CUDA",1.34584043289622,1.35885128505904,1.00966745525309,"0.5","5"
"251","Tesla-K40","bpnn_layerforward_CUDA",1.33131034556435,1.34649762003497,1.01140776417851,"0.5","5"
"271","Tesla-K40","bpnn_layerforward_CUDA",1.48559759049939,1.49259818792785,1.00471231070461,"0.5","5"
"411","Tesla-K40","bpnn_layerforward_CUDA",1.2849504158737,1.29862831190974,1.01064468781602,"0.5","5"
"231","Tesla-K40","bpnn_layerforward_CUDA",1.38749908217262,1.40300420256151,1.01117486893369,"0.5","5"
"201","Tesla-K40","bpnn_layerforward_CUDA",1.35737884204703,1.37137698268215,1.01031262621864,"0.5","5"
"131","Tesla-K40","bpnn_layerforward_CUDA",1.30329161004983,1.31817356807855,1.01141874766474,"0.5","5"
"531","Tesla-K40","bpnn_layerforward_CUDA",1.26862736670601,1.28261409658779,1.01102508920181,"0.5","5"
"301","Tesla-K40","bpnn_layerforward_CUDA",1.38389371760964,1.39637707306385,1.00902045821537,"0.5","5"
"171","Tesla-K40","bpnn_layerforward_CUDA",1.36483473147288,1.3794597594189,1.01071560358831,"0.5","5"
"211","Tesla-K40","bpnn_layerforward_CUDA",1.4065242084032,1.42155678974896,1.01068775159073,"0.5","5"
"410","Tesla-K40","bpnn_layerforward_CUDA",1.30925941537559,1.32345484803051,1.01084233765151,"0.5","5"
"521","Tesla-K40","bpnn_layerforward_CUDA",1.4224706002425,1.42956982073663,1.00499076781827,"0.5","5"
"141","Tesla-K40","bpnn_layerforward_CUDA",1.29235359172786,1.30554898753863,1.01021036030327,"0.5","5"
"191","Tesla-K40","bpnn_layerforward_CUDA",1.31186429413532,1.32457217243414,1.00968688480632,"0.5","5"
"291","Tesla-K40","bpnn_layerforward_CUDA",1.34943495312049,1.3631978288012,1.01019899154745,"0.5","5"
"401","Tesla-K40","bpnn_layerforward_CUDA",1.27767285155176,1.29151725815747,1.01083564277733,"0.5","5"
"241","Tesla-K40","bpnn_layerforward_CUDA",1.30091642113321,1.2926381989423,0.993636622571267,"0.5","5"
"61","Tesla-K40","bpnn_layerforward_CUDA",1.50626502268129,1.5220331261822,1.01046834605031,"0.5","5"
"561","Tesla-K40","bpnn_layerforward_CUDA",1.39392055618523,1.41085990624055,1.01215230665776,"0.5","5"
"262","Tesla-K20","bpnn_layerforward_CUDA",1.44711284904127,1.4497310823923,1.00180928070176,"0.5","5"
"232","Tesla-K20","bpnn_layerforward_CUDA",1.45601467351858,1.45785439313968,1.00126353096199,"0.5","5"
"272","Tesla-K20","bpnn_layerforward_CUDA",1.27733055593027,1.29435157930781,1.01332546481294,"0.5","5"
"62","Tesla-K20","bpnn_layerforward_CUDA",1.338647684309,1.3545984219127,1.01191556059945,"0.5","5"
"322","Tesla-K20","bpnn_layerforward_CUDA",1.28030696574906,1.2795248399182,0.999389110696271,"0.5","5"
"102","Tesla-K20","bpnn_layerforward_CUDA",1.31468894097548,1.32170519879445,1.00533681968433,"0.5","5"
"72","Tesla-K20","bpnn_layerforward_CUDA",1.34233047628995,1.33250739494304,0.992682069341033,"0.5","5"
"502","Tesla-K20","bpnn_layerforward_CUDA",1.50999026717325,1.51827981960594,1.00548980520796,"0.5","5"
"402","Tesla-K20","bpnn_layerforward_CUDA",1.40938486960048,1.40413156674969,0.996272627183601,"0.5","5"
"422","Tesla-K20","bpnn_layerforward_CUDA",1.37168031814411,1.37596009477898,1.00312009772121,"0.5","5"
"142","Tesla-K20","bpnn_layerforward_CUDA",1.47566989690946,1.46363240097292,0.991842690589715,"0.5","5"
"212","Tesla-K20","bpnn_layerforward_CUDA",1.24313606625375,1.26354440471296,1.01641681792783,"0.5","5"
"532","Tesla-K20","bpnn_layerforward_CUDA",1.2859506938212,1.29356365915176,1.00592010670948,"0.5","5"
"342","Tesla-K20","bpnn_layerforward_CUDA",1.31847423208032,1.33797939096163,1.01479373536981,"0.5","5"
"522","Tesla-K20","bpnn_layerforward_CUDA",1.24547673150519,1.25679213046333,1.00908519498752,"0.5","5"
"152","Tesla-K20","bpnn_layerforward_CUDA",1.38176883278302,1.39920695703523,1.01262014588727,"0.5","5"
"162","Tesla-K20","bpnn_layerforward_CUDA",1.48793194680681,1.48274999375038,0.996517345388308,"0.5","5"
"82","Tesla-K20","bpnn_layerforward_CUDA",1.46575764108407,1.4604743962654,0.996395553623198,"0.5","5"
"112","Tesla-K20","bpnn_layerforward_CUDA",1.24991259605268,1.2594358343238,1.00761912337006,"0.5","5"
"332","Tesla-K20","bpnn_layerforward_CUDA",1.32621693941003,1.33995341319711,1.01035763710965,"0.5","5"
"482","Tesla-K20","bpnn_layerforward_CUDA",1.4187879231573,1.40495911465757,0.990253082737726,"0.5","5"
"392","Tesla-K20","bpnn_layerforward_CUDA",1.28915146544828,1.29354003256541,1.00340422924284,"0.5","5"
"412","Tesla-K20","bpnn_layerforward_CUDA",1.29208703079738,1.30756218073965,1.01197686345688,"0.5","5"
"372","Tesla-K20","bpnn_layerforward_CUDA",1.29810566359833,1.31748750636721,1.0149308668103,"0.5","5"
"132","Tesla-K20","bpnn_layerforward_CUDA",1.39399216643752,1.38945907144368,0.996748120181027,"0.5","5"
"202","Tesla-K20","bpnn_layerforward_CUDA",1.28289020444635,1.30163955940592,1.01461493344839,"0.5","5"
"382","Tesla-K20","bpnn_layerforward_CUDA",1.35168904130422,1.36562813354164,1.01031235129639,"0.5","5"
"492","Tesla-K20","bpnn_layerforward_CUDA",1.25477828643642,1.26650900185963,1.00934883520858,"0.5","5"
"122","Tesla-K20","bpnn_layerforward_CUDA",1.38822657346878,1.40293193702368,1.01059291317134,"0.5","5"
"572","Tesla-K20","bpnn_layerforward_CUDA",1.26189834917066,1.27865038924093,1.01327526902724,"0.5","5"
"182","Tesla-K20","bpnn_layerforward_CUDA",1.27471160285963,1.27730589162498,1.00203519663548,"0.5","5"
"192","Tesla-K20","bpnn_layerforward_CUDA",1.30467460171152,1.32154193745202,1.01292838514551,"0.5","5"
"312","Tesla-K20","bpnn_layerforward_CUDA",1.31164495645157,1.32545707736246,1.01053038083435,"0.5","5"
"413","Tesla-K20","bpnn_layerforward_CUDA",1.26706990517273,1.27639254439015,1.00735763605414,"0.5","5"
"242","Tesla-K20","bpnn_layerforward_CUDA",1.42865630638346,1.43847710860242,1.00687415312912,"0.5","5"
"562","Tesla-K20","bpnn_layerforward_CUDA",1.36182325580043,1.37436464144837,1.00920926088941,"0.5","5"
"432","Tesla-K20","bpnn_layerforward_CUDA",1.5245997605583,1.53381453390472,1.00604406060188,"0.5","5"
"252","Tesla-K20","bpnn_layerforward_CUDA",1.3662877400127,1.3593414033745,0.994915905021491,"0.5","5"
"222","Tesla-K20","bpnn_layerforward_CUDA",1.37585845078011,1.3803209488997,1.00324342821535,"0.5","5"
"462","Tesla-K20","bpnn_layerforward_CUDA",1.27210797656558,1.28920976216315,1.01344365880304,"0.5","5"
"213","Tesla-K20","bpnn_layerforward_CUDA",1.33454984411824,1.35016950670147,1.0117040683434,"0.5","5"
"292","Tesla-K20","bpnn_layerforward_CUDA",1.40088087610037,1.41379495311932,1.00921854044784,"0.5","5"
