"","","meanAcc"
"1","sm_cta_launched","0.989621004518087"
"2","inst_issued2","0.992259742861859"
"3","multiprocessor_activity","1.02192973858485"
"4","achieved_occupancy",NA
"5","global_load_transactions_per_request","0.976553263435672"
"6","theoretical_flops","1.02360718800772"
"7","duration","1.22097967121154"
"8","gpu_id",NA
"9","0","0.953063257808913"
"10","sm_cta_launched","0.974371334420001"
