"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures","NA","NA","NA"
"823","GTX-680","calculate_temp",0.000294774460390143,0.00120194708308643,4.07751431889866,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"52","GTX-680","calculate_temp",0.000289891690720575,0.00121059193899694,4.17601462114283,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"172","GTX-680","calculate_temp",0.000294774460390143,0.00122435671023239,4.15353727935561,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"418","GTX-680","calculate_temp",0.00314500296951222,0.0144683274807366,4.60041774872494,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"132","GTX-680","calculate_temp",0.00816597650076252,0.0362437156280734,4.43838108335103,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"38","GTX-680","calculate_temp",0.00328297744859195,0.0144734328124487,4.40862998271774,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"743","GTX-680","calculate_temp",0.00815740261125227,0.0362389555097429,4.4424625382294,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"589","GTX-680","calculate_temp",0.00853427576317736,0.0362403909041868,4.24645182670946,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"121","GTX-680","calculate_temp",0.0081607580863891,0.0362451263924459,4.44139208744556,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"394","GTX-680","calculate_temp",0.000294774460390143,0.00119702794880282,4.06082652892831,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"484","GTX-680","calculate_temp",0.00313761639357132,0.014472664141096,4.61263020257961,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"943","GTX-680","calculate_temp",0.00816579015424493,0.0362414990441937,4.43821092137101,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"672","GTX-680","calculate_temp",0.000292337588602785,0.0012276579587285,4.19945298377822,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"297","GTX-680","calculate_temp",0.0085318999744928,0.0362396605945504,4.24754869406503,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"881","GTX-680","calculate_temp",0.0032868815858763,0.0144684386286426,4.40187401055557,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"749","GTX-680","calculate_temp",0.000292337588602785,0.00123193008003755,4.21406664098689,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"83","GTX-680","calculate_temp",0.0080974602263622,0.0362354055271242,4.47490997351932,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"81","GTX-680","calculate_temp",0.0032810246090736,0.0144647418043446,4.40860509376939,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"368","GTX-680","calculate_temp",0.00817193277438899,0.0362413227424174,4.43485326457878,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"140","GTX-680","calculate_temp",0.00328856286952223,0.0144731293749693,4.40104992642939,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"462","GTX-680","calculate_temp",0.000294774460390143,0.00123334908862703,4.18404324104149,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"315","GTX-680","calculate_temp",0.00311223354884999,0.0144705104885158,4.64955803007228,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"336","GTX-680","calculate_temp",0.000280014892969059,0.00121545739840125,4.34068840236851,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"307","GTX-680","calculate_temp",0.000290708001727799,0.00120643392821281,4.14998528090892,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"189","GTX-680","calculate_temp",0.000295584769525922,0.00121267405407255,4.10262699264754,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"983","GTX-680","calculate_temp",0.00327739654117792,0.0144691965232994,4.41484463094572,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"124","GTX-680","calculate_temp",0.000290708001727799,0.00121360762493661,4.17466192097787,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"956","GTX-680","calculate_temp",0.0031208056799475,0.014472310188743,4.63736344807808,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"914","GTX-680","calculate_temp",0.000288256006628616,0.00119543973106317,4.14714595211665,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"205","GTX-680","calculate_temp",0.000290708001727799,0.0012071325262101,4.15238837264749,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"196","GTX-680","calculate_temp",0.00815982607123742,0.0362406427452958,4.44134990487609,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"448","GTX-680","calculate_temp",0.00816280252957676,0.0362398368721601,4.43963170012385,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"788","GTX-680","calculate_temp",0.000289074360833592,0.00120912062311171,4.18273215108047,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"28","GTX-680","calculate_temp",0.00314444324559209,0.0144761848469575,4.60373545213461,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"977","GTX-680","calculate_temp",0.0080903512502294,0.0362415997892159,4.47960770407691,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"252","GTX-680","calculate_temp",0.00328409312602654,0.0144737160379189,4.40721851740874,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"402","GTX-680","calculate_temp",0.00311766704702514,0.014466842385438,4.64027818469011,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"182","GTX-680","calculate_temp",0.00817398762124723,0.0362441690701522,4.43408661103671,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"393","GTX-680","calculate_temp",0.000290708001727799,0.00119277172498442,4.10298897139152,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"460","GTX-680","calculate_temp",0.00853080335785697,0.0362341217468084,4.24744543120155,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"660","GTX-680","calculate_temp",0.00816336747817189,0.0362438667735489,4.43981811065859,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"921","GTX-680","calculate_temp",0.00816523110339632,0.0362442950292941,4.43885721914451,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"666","GTX-680","calculate_temp",0.00314387459199882,0.014469550248084,4.60245783496235,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"276","GTX-680","calculate_temp",0.000283324059608024,0.00120921917037222,4.26797206013905,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"613","GTX-680","calculate_temp",0.000294774460390143,0.00119741516499571,4.06214013049467,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"673","GTX-680","calculate_temp",0.00816783986241444,0.0362340714052528,4.43618778227882,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"732","GTX-680","calculate_temp",0.00809951757221484,0.0362404664559697,4.47439815184692,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
"745","GTX-680","calculate_temp",0.00327852178118542,0.0144646509343917,4.4119429120162,"0.5","10",4.64955803007228,4.06082652892831,0.166905765566283
