"","","meanAcc"
"1","input.size.1","1.01277957445486"
"2","issued_ipc","0.971949430963281"
"3","global_load_transactions","1.01481494485987"
"4","multiprocessor_activity",NA
"5","l1.shared_memory_utilization","0.983012534279382"
"6","bus","0.944523454742187"
"7","duration","1.32046167456902"
"8","gpu_id",NA
"9","0","0.904563234610495"
"10","input.size.1","1.03104332917841"
