"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures"
"338","GTX-680","Fan1",1.14913061239876,1.145053178638,0.996451722966244,"0.5","5"
"963","GTX-680","Fan1",1.01819196962807,1.05749688386235,1.03860265589075,"0.5","5"
"863","GTX-680","Fan1",1.15001877654985,1.17765697223699,1.02403282124668,"0.5","5"
"263","GTX-680","Fan1",1.09387005653996,1.09535907179765,1.00136123596106,"0.5","5"
"956","GTX-680","Fan1",1.1322386287787,1.12189089884982,0.990860822386847,"0.5","5"
"306","GTX-680","Fan1",1.15745442622644,1.17784849388999,1.01761975867166,"0.5","5"
"864","GTX-680","Fan1",1.15745442622644,1.1452324254192,0.989440620269529,"0.5","5"
"829","GTX-680","Fan1",1.13675374104067,1.11868128026491,0.984101692281024,"0.5","5"
"108","GTX-680","Fan1",1.12119040925133,1.10247532459714,0.983307844501911,"0.5","5"
"190","GTX-680","Fan1",1.13675374104067,1.12468252421258,0.98938097461897,"0.5","5"
"823","GTX-680","Fan1",1.0887201121719,1.0996019200642,1.00999504626638,"0.5","5"
"395","GTX-680","Fan1",1.09730578894092,1.11110918835707,1.01257935532216,"0.5","5"
"158","GTX-680","Fan1",1.08471298643926,1.1208015092404,1.03327011223458,"0.5","5"
"95","GTX-680","Fan1",1.13371892323816,1.11918699472952,0.987182071137056,"0.5","5"
"421","GTX-680","Fan1",1.15182153057591,1.15019194176366,0.998585207196611,"0.5","5"
"202","GTX-680","Fan1",1.08341553782626,1.10589667241236,1.02075024199044,"0.5","5"
"962","GTX-680","Fan1",1.15745442622644,1.15336104988683,0.996463466511629,"0.5","5"
"262","GTX-680","Fan1",1.13150741116553,1.12458892509073,0.993885602509956,"0.5","5"
"479","GTX-680","Fan1",1.09102494675769,1.0963733802685,1.00490221009768,"0.5","5"
"743","GTX-680","Fan1",1.13006236331039,1.10154386227822,0.974763781222984,"0.5","5"
"871","GTX-680","Fan1",1.15001877654985,1.15184167936153,1.001585106999,"0.5","5"
"343","GTX-680","Fan1",1.10192269335334,1.1061969172553,1.00387887818968,"0.5","5"
"60","GTX-680","Fan1",1.10734310982646,1.10647376416309,0.999214926561008,"0.5","5"
"552","GTX-680","Fan1",1.10351520224368,1.09345435483651,0.990882910007305,"0.5","5"
"2","GTX-680","Fan1",1.16345898260198,1.17918256797839,1.01351451629283,"0.5","5"
"48","GTX-680","Fan1",1.13297576724671,1.13745422936013,1.00395283133398,"0.5","5"
"434","GTX-680","Fan1",1.15091569122753,1.18376546377541,1.02854229271376,"0.5","5"
"18","GTX-680","Fan1",1.11251374186705,1.11835619092121,1.00525157473053,"0.5","5"
"883","GTX-680","Fan1",1.08781427282338,1.11212565263347,1.0223488332682,"0.5","5"
"73","GTX-680","Fan1",1.10405228995733,1.10781738939522,1.0034102546339,"0.5","5"
"848","GTX-680","Fan1",1.11613154653539,1.09802192075154,0.983774649287477,"0.5","5"
"588","GTX-680","Fan1",1.13675374104067,1.12854685255265,0.992780416556621,"0.5","5"
"691","GTX-680","Fan1",1.10678631235124,1.12716453492175,1.01841206594544,"0.5","5"
"351","GTX-680","Fan1",1.20460594705517,1.154067284405,0.958045481367812,"0.5","5"
"71","GTX-680","Fan1",1.01113137018518,1.05681834577555,1.04518401558642,"0.5","5"
"460","GTX-680","Fan1",1.12517802933704,1.12094049927206,0.996233902587422,"0.5","5"
"818","GTX-680","Fan1",1.05615882447495,1.09652963082158,1.03822418126053,"0.5","5"
"146","GTX-680","Fan1",1.04852989874526,1.1046364536636,1.05350973299425,"0.5","5"
"838","GTX-680","Fan1",1.02031411941473,1.052063745822,1.03111750176061,"0.5","5"
"591","GTX-680","Fan1",1.13006236331039,1.10325217471693,0.976275478713471,"0.5","5"
"670","GTX-680","Fan1",1.03699788716713,1.06513778324956,1.02713592421996,"0.5","5"
"757","GTX-680","Fan1",1.12517802933704,1.09852867301608,0.976315431312983,"0.5","5"
"924","GTX-680","Fan1",1.15091569122753,1.15232175976933,1.0012216955182,"0.5","5"
"154","GTX-680","Fan1",1.13675374104067,1.12812483140464,0.992409165393968,"0.5","5"
"15","GTX-680","Fan1",1.02839158132337,1.08951142574017,1.05943246281552,"0.5","5"
"496","GTX-680","Fan1",1.0539574988296,1.11009661910524,1.0532650703069,"0.5","5"
"472","GTX-680","Fan1",1.10513606589295,1.09312123697527,0.98912819037538,"0.5","5"
"284","GTX-680","Fan1",1.15842808367231,1.18403228495731,1.02210253847078,"0.5","5"
"1","GTX-680","Fan1",1.13006236331039,1.10908803640407,0.981439673077089,"0.5","5"
"35","GTX-680","Fan1",1.03320943053527,1.06727020671585,1.03296599428339,"0.5","5"
"702","GTX-680","Fan1",1.03546353449667,1.09124109422632,1.05386723710823,"0.5","5"
"491","GTX-680","Fan1",1.12517802933704,1.11053247824203,0.986983792152751,"0.5","5"
"26","GTX-680","Fan1",1.04765594544046,1.10378389672686,1.05357479383444,"0.5","5"
"756","GTX-680","Fan1",1.1322386287787,1.12068212258825,0.989793223886983,"0.5","5"
"112","GTX-680","Fan1",1.1003575641999,1.10986627638922,1.0086414748248,"0.5","5"
"641","GTX-680","Fan1",1.15366070632816,1.15721420881536,1.00308019720851,"0.5","5"
"227","GTX-680","Fan1",1.11017935490214,1.12770012982677,1.01578193185387,"0.5","5"
"172","GTX-680","Fan1",1.10903423158442,1.11053678854173,1.00135483370533,"0.5","5"
"908","GTX-680","Fan1",1.12793691026738,1.12379753001012,0.996330131393366,"0.5","5"
"218","GTX-680","Fan1",1.13006236331039,1.12982682709695,0.999791572375921,"0.5","5"
"511","GTX-680","Fan1",1.15649107222729,1.14828478448016,0.99290414950517,"0.5","5"
"695","GTX-680","Fan1",1.13006236331039,1.12803544762511,0.998206368293386,"0.5","5"
